Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1291,Patrizio Masini,it,MF,,Genoa,Serie A,23,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1292,Erhan Mašović,rs,DF,,Bochum,Bundesliga,25,1998,4.2,0,4,3,75.0,0.96,0.72,0.00,0.00,13.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1293,Clinton Mata,ao,DF,,Lyon,Ligue 1,31,1992,6.9,0,3,0,0.0,0.43,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1294,Jaime Mata,es,FW,,Las Palmas,La Liga,36,1988,2.3,0,3,1,33.3,1.29,0.43,0.00,0.00,11.2,0,0,0,0.5,0.5,0.16,-0.5,-0.5
1295,Igor Matanovic,hr,FW,,Eint Frankfurt,Bundesliga,21,2003,1.6,1,7,3,42.9,4.34,1.86,0.14,0.33,14.8,0,0,0,0.7,0.7,0.10,+0.3,+0.3
1296,Pape Matar Sarr,sn,MF,,Tottenham,Premier League,22,2002,2.9,0,7,3,42.9,2.41,1.03,0.00,0.00,22.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6
1297,Eliot Matazo,be,MF,,Monaco,Ligue 1,22,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1298,Jean-Philippe Mateta,fr,FW,,Crystal Palace,Premier League,27,1997,5.4,2,8,2,25.0,1.49,0.37,0.13,0.50,14.6,0,1,1,1.8,1.0,0.12,+0.2,0.0
1299,Nemanja Matić,rs,MF,,Lyon,Ligue 1,36,1988,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1300,Chrislain Matsima,fr,DF,,Augsburg,Bundesliga,22,2002,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1301,Jean Mattéo Bahoya,fr,MF,DF,Eint Frankfurt,Bundesliga,19,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1302,Alan Matturro,uy,DF,,Genoa,Serie A,20,2004,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1303,Azor Matusiwa,nl,MF,,Rennes,Ligue 1,26,1998,7.7,0,5,0,0.0,0.65,0.00,0.00,,24.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1304,Neal Maupay,fr,FW,,Marseille,Ligue 1,28,1996,1.7,1,4,2,50.0,2.32,1.16,0.25,0.50,9.5,0,0,0,0.4,0.4,0.10,+0.6,+0.6
1305,Stephy Mavididi,eng,FW,,Leicester City,Premier League,26,1998,6.0,2,9,2,22.2,1.50,0.33,0.22,1.00,14.3,0,0,0,0.8,0.8,0.09,+1.2,+1.2
1306,Konstantinos Mavropanos,gr,DF,,West Ham,Premier League,26,1997,5.7,0,6,1,16.7,1.05,0.17,0.00,0.00,20.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1307,Christian Mawissa,fr,DF,,Monaco,Ligue 1,19,2005,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1308,Keke Maximilian Topp,de,FW,MF,Werder Bremen,Bundesliga,20,2004,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1309,Borja Mayoral,es,FW,,Getafe,La Liga,27,1997,1.4,1,3,1,33.3,2.08,0.69,0.00,0.00,23.3,0,1,1,1.2,0.4,0.14,-0.2,-0.4
1310,Senny Mayulu,fr,MF,DF,Paris S-G,Ligue 1,18,2006,1.3,1,8,2,25.0,6.32,1.58,0.13,0.50,15.8,0,0,0,1.4,1.4,0.18,-0.4,-0.4
1311,Noussair Mazraoui,ma,DF,,Manchester Utd,Premier League,26,1997,6.2,0,4,2,50.0,0.64,0.32,0.00,0.00,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1312,Luca Mazzitelli,it,MF,,Como,Serie A,28,1995,2.3,0,5,2,40.0,2.21,0.88,0.00,0.00,19.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1313,Pasquale Mazzocchi,it,DF,,Napoli,Serie A,29,1995,4.0,0,2,1,50.0,0.49,0.25,0.00,0.00,14.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1314,Samuel Mbangula,be,FW,,Juventus,Serie A,20,2004,3.4,1,2,1,50.0,0.59,0.30,0.50,1.00,20.6,0,0,0,0.2,0.2,0.09,+0.8,+0.8
1315,Ethan Mbappé,fr,MF,FW,Lille,Ligue 1,17,2006,0.9,0,4,2,50.0,4.68,2.34,0.00,0.00,16.7,0,0,0,0.7,0.7,0.18,-0.7,-0.7
1316,Kylian Mbappé,fr,FW,,Real Madrid,La Liga,25,1998,8.4,6,41,17,41.5,4.87,2.02,0.07,0.18,16.0,0,3,3,7.1,4.8,0.12,-1.1,-1.8
1317,Ibrahim Mbaye,fr,FW,MF,Paris S-G,Ligue 1,16,2008,1.0,0,2,2,100.0,2.07,2.07,0.00,0.00,12.1,0,0,0,0.3,0.3,0.13,-0.3,-0.3
1318,Bryan Mbeumo,cm,FW,,Brentford,Premier League,25,1999,8.0,6,16,8,50.0,2.00,1.00,0.31,0.63,17.0,2,1,1,2.9,2.1,0.13,+3.1,+2.9
1319,James Mcatee,eng,FW,,Manchester City,Premier League,22,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1320,Kasey McAteer,ie,DF,FW,Leicester City,Premier League,22,2001,0.1,0,1,0,0.0,7.50,0.00,0.00,,11.9,0,0,0,0.0,0.0,0.02,0.0,0.0
1321,Oliver McBurnie,sct,FW,,Las Palmas,La Liga,28,1996,7.4,0,10,4,40.0,1.36,0.54,0.00,0.00,12.6,0,0,0,1.0,1.0,0.10,-1.0,-1.0
1322,Alex McCarthy,eng,GK,,Southampton,Premier League,34,1989,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1323,John McGinn,sct,FW,MF,Aston Villa,Premier League,30,1994,4.0,0,5,0,0.0,1.26,0.00,0.00,,17.3,0,0,0,0.5,0.5,0.10,-0.5,-0.5
1324,Scott McKenna,sct,DF,,Las Palmas,La Liga,27,1996,5.1,0,1,0,0.0,0.20,0.00,0.00,,12.3,0,0,0,0.0,0.0,0.03,0.0,0.0
1325,Weston McKennie,us,MF,,Juventus,Serie A,26,1998,2.1,0,1,0,0.0,0.47,0.00,0.00,,16.8,0,0,0,0.0,0.0,0.05,0.0,0.0
1326,Mark McKenzie,us,DF,,Toulouse,Ligue 1,25,1999,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1327,Dwight McNeil,eng,MF,FW,Everton,Premier League,24,1999,7.9,3,15,6,40.0,1.90,0.76,0.20,0.50,21.3,0,0,0,0.6,0.6,0.04,+2.4,+2.4
1328,Scott McTominay,sct,MF,,Manchester Utd,Premier League,27,1996,0.2,0,1,0,0.0,4.74,0.00,0.00,,10.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1329,Scott McTominay,sct,MF,,Napoli,Serie A,27,1996,4.2,1,7,2,28.6,1.67,0.48,0.14,0.50,15.2,0,0,0,0.6,0.6,0.08,+0.4,+0.4
1330,Jakov Medić,hr,DF,,Bochum,Bundesliga,26,1998,5.8,0,1,0,0.0,0.17,0.00,0.00,,12.0,0,0,0,0.0,0.0,0.03,0.0,0.0
1331,Facundo Medina,ar,DF,MF,Lens,Ligue 1,25,1999,7.8,0,6,2,33.3,0.77,0.26,0.00,0.00,20.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1332,Ben Mee,eng,DF,,Brentford,Premier League,35,1989,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1333,Henrik Meister,dk,FW,,Rennes,Ligue 1,20,2003,0.7,1,2,1,50.0,2.86,1.43,0.50,1.00,17.4,0,0,0,0.1,0.1,0.03,+0.9,+0.9
1334,Bamo Meïté,ci,DF,MF,Marseille,Ligue 1,22,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1335,Mateo Mejía,es,FW,,Sevilla,La Liga,21,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1336,Farid El Melali,dz,FW,DF,Angers,Ligue 1,27,1997,5.3,1,13,5,38.5,2.45,0.94,0.08,0.20,24.7,1,0,0,0.8,0.8,0.06,+0.2,+0.2
1337,Filippo Melegoni,it,MF,,Genoa,Serie A,25,1999,0.8,0,1,0,0.0,1.30,0.00,0.00,,21.4,0,0,0,0.0,0.0,0.04,0.0,0.0
1338,Nuno Mendes,pt,DF,,Paris S-G,Ligue 1,22,2002,2.8,0,3,2,66.7,1.08,0.72,0.00,0.00,18.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1339,Brais Méndez,es,MF,,Real Sociedad,La Liga,27,1997,4.5,1,9,3,33.3,2.01,0.67,0.11,0.33,18.1,2,0,0,1.2,1.2,0.14,-0.2,-0.2
1340,Antoine Mendy,fr,DF,,Nice,Ligue 1,20,2004,4.2,0,3,0,0.0,0.72,0.00,0.00,,9.8,0,0,0,0.4,0.4,0.14,-0.4,-0.4
1341,Ferland Mendy,fr,DF,,Real Madrid,La Liga,29,1995,6.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1342,Nampalys Mendy,sn,MF,,Lens,Ligue 1,32,1992,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1343,Gideon Mensah,gh,DF,,Auxerre,Ligue 1,26,1998,2.3,0,1,0,0.0,0.44,0.00,0.00,,18.9,0,0,0,0.0,0.0,0.04,0.0,0.0
1344,Alex Meret,it,GK,,Napoli,Serie A,27,1997,4.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1345,Mikel Merino,es,MF,FW,Arsenal,Premier League,28,1996,1.2,0,1,0,0.0,0.82,0.00,0.00,,13.0,0,0,0,0.2,0.2,0.15,-0.2,-0.2
1346,Quentin Merlin,fr,DF,MF,Marseille,Ligue 1,22,2002,3.0,0,3,2,66.7,1.00,0.67,0.00,0.00,17.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1347,Víctor Meseguer,es,MF,FW,Valladolid,La Liga,25,1999,3.1,0,5,0,0.0,1.60,0.00,0.00,,11.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4
1348,Junior Messias,br,MF,FW,Genoa,Serie A,33,1991,2.9,1,7,3,42.9,2.38,1.02,0.14,0.33,20.1,0,0,1,1.8,0.9,0.13,-0.8,+0.1
1349,Connor Metcalfe,au,MF,,St. Pauli,Bundesliga,24,1999,2.5,0,3,2,66.7,1.19,0.79,0.00,0.00,21.6,0,0,0,0.4,0.4,0.12,-0.4,-0.4
1350,Karol Mets,ee,DF,,St. Pauli,Bundesliga,31,1993,7.0,0,1,0,0.0,0.14,0.00,0.00,,11.9,0,0,0,0.0,0.0,0.01,0.0,0.0
1351,Thomas Meunier,be,DF,,Lille,Ligue 1,33,1991,4.7,1,8,3,37.5,1.71,0.64,0.13,0.33,16.5,0,0,0,0.6,0.6,0.08,+0.4,+0.4
1352,Florian Micheler,at,MF,,Hoffenheim,Bundesliga,19,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1353,Miguel,es,FW,,Leganés,La Liga,25,1999,6.3,0,10,2,20.0,1.59,0.32,0.00,0.00,15.9,0,0,0,0.8,0.8,0.08,-0.8,-0.8
1354,Valentin Mihaila,ro,FW,MF,Parma,Serie A,24,2000,5.1,0,17,6,35.3,3.36,1.19,0.00,0.00,20.4,2,0,0,1.7,1.7,0.10,-1.7,-1.7
1355,Georges Mikautadze,ge,FW,,Lyon,Ligue 1,23,2000,4.1,0,17,6,35.3,4.18,1.48,0.00,0.00,14.3,0,0,1,2.7,1.8,0.10,-2.7,-1.8
1356,Nikola Milenković,rs,DF,,Nott'ham Forest,Premier League,27,1997,8.0,0,5,0,0.0,0.62,0.00,0.00,,20.4,0,0,0,1.1,1.1,0.23,-1.1,-1.1
1357,Vanja Milinković-Savić,rs,GK,,Torino,Serie A,27,1997,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1358,Éder Militão,br,DF,,Real Madrid,La Liga,26,1998,9.1,1,9,3,33.3,0.99,0.33,0.11,0.33,12.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4
1359,Luis Milla,es,MF,,Getafe,La Liga,30,1994,9.8,1,12,2,16.7,1.22,0.20,0.00,0.00,28.5,0,1,1,1.1,0.3,0.03,-0.1,-0.3
1360,Pere Milla,es,MF,FW,Espanyol,La Liga,32,1992,2.3,0,4,1,25.0,1.71,0.43,0.00,0.00,17.4,1,0,0,0.2,0.2,0.04,-0.2,-0.2
1361,Enzo Millot,fr,MF,FW,Stuttgart,Bundesliga,22,2002,5.0,3,15,5,33.3,2.99,1.00,0.20,0.60,14.8,0,0,1,4.2,3.3,0.23,-1.2,-0.3
1362,James Milner,eng,MF,,Brighton,Premier League,38,1986,1.9,0,2,0,0.0,1.07,0.00,0.00,,16.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1363,Kim Min-jae,kr,DF,,Bayern Munich,Bundesliga,27,1996,6.9,1,2,2,100.0,0.29,0.29,0.50,0.50,6.8,0,0,0,0.4,0.4,0.19,+0.6,+0.6
1364,Yerry Mina,co,DF,,Cagliari,Serie A,30,1994,7.2,0,11,2,18.2,1.52,0.28,0.00,0.00,11.0,0,0,0,0.7,0.7,0.06,-0.7,-0.7
1365,Takumi Minamino,jp,MF,FW,Monaco,Ligue 1,29,1995,5.6,1,9,4,44.4,1.61,0.71,0.11,0.25,17.8,0,0,0,1.3,1.3,0.15,-0.3,-0.3
1366,Lucas Mincarelli,fr,DF,,Montpellier,Ligue 1,20,2004,2.8,0,1,1,100.0,0.36,0.36,0.00,0.00,33.2,0,0,0,0.0,0.0,0.01,0.0,0.0
1367,Óscar Mingueza,es,MF,DF,Celta Vigo,La Liga,25,1999,7.5,2,7,3,42.9,0.93,0.40,0.29,0.67,25.4,4,0,0,0.4,0.4,0.05,+1.6,+1.6
1368,Kim Minsu,kr,MF,,Girona,La Liga,18,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1369,Yankuba Minteh,gm,FW,MF,Brighton,Premier League,20,2004,4.5,1,7,2,28.6,1.55,0.44,0.14,0.50,15.3,0,0,0,0.8,0.8,0.11,+0.2,+0.2
1370,Bojan Miovski,mk,FW,,Girona,La Liga,25,1999,2.6,0,4,1,25.0,1.57,0.39,0.00,0.00,15.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1371,Rafa Mir,es,MF,FW,Valencia,La Liga,27,1997,2.7,0,4,0,0.0,1.51,0.00,0.00,,18.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1372,Juan Miranda,es,DF,,Bologna,Serie A,24,2000,3.5,0,3,1,33.3,0.85,0.28,0.00,0.00,30.4,1,0,0,0.1,0.1,0.03,-0.1,-0.1
1373,Fabio Miretti,it,MF,,Genoa,Serie A,21,2003,2.2,0,2,0,0.0,0.91,0.00,0.00,,28.0,1,0,0,0.1,0.1,0.06,-0.1,-0.1
1374,Tyrick Mitchell,eng,DF,MF,Crystal Palace,Premier League,25,1999,7.4,0,3,1,33.3,0.40,0.13,0.00,0.00,12.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1375,Kaoru Mitoma,jp,FW,MF,Brighton,Premier League,27,1997,7.2,1,15,7,46.7,2.07,0.97,0.07,0.14,13.9,0,0,0,2.0,2.0,0.14,-1.0,-1.0
1376,Maximilian Mittelstädt,de,DF,,Stuttgart,Bundesliga,27,1997,5.4,0,7,1,14.3,1.30,0.19,0.00,0.00,23.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1377,Koji Miyoshi,jp,MF,,Bochum,Bundesliga,27,1997,1.4,0,7,2,28.6,4.85,1.38,0.00,0.00,25.7,0,0,0,0.7,0.7,0.09,-0.7,-0.7
1378,Henrikh Mkhitaryan,am,MF,,Inter,Serie A,35,1989,6.9,0,6,0,0.0,0.87,0.00,0.00,,23.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1379,Rui Modesto,ao,DF,,Udinese,Serie A,25,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1380,Luka Modrić,hr,MF,,Real Madrid,La Liga,39,1985,5.8,0,7,2,28.6,1.20,0.34,0.00,0.00,25.9,1,0,0,0.3,0.3,0.04,-0.3,-0.3
1381,Max Moerstedt,de,FW,,Hoffenheim,Bundesliga,,,0.6,0,2,1,50.0,3.27,1.64,0.00,0.00,17.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1382,Mostafa Mohamed,eg,FW,,Nantes,Ligue 1,26,1997,2.0,1,7,4,57.1,3.54,2.02,0.14,0.25,14.4,0,0,0,0.7,0.7,0.10,+0.3,+0.3
1383,Johan Mojica,co,DF,,Mallorca,La Liga,32,1992,8.1,0,4,0,0.0,0.49,0.00,0.00,,23.9,1,0,0,0.2,0.2,0.05,-0.2,-0.2
1384,Alberto Moleiro,es,FW,MF,Las Palmas,La Liga,21,2003,8.6,4,24,12,50.0,2.80,1.40,0.17,0.33,19.0,0,0,0,2.4,2.4,0.10,+1.6,+1.6
1385,Nahuel Molina,ar,DF,,Atlético Madrid,La Liga,26,1998,4.8,0,4,1,25.0,0.83,0.21,0.00,0.00,23.4,0,0,0,0.4,0.4,0.11,-0.4,-0.4
1386,Florent Mollet,fr,MF,FW,Nantes,Ligue 1,32,1991,1.0,0,3,2,66.7,2.93,1.96,0.00,0.00,18.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1387,Jon Moncayola,es,MF,FW,Osasuna,La Liga,26,1998,6.0,0,7,0,0.0,1.16,0.00,0.00,,15.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1388,Gonzalo Montiel,ar,MF,DF,Sevilla,La Liga,27,1997,0.1,0,1,0,0.0,7.50,0.00,0.00,,14.7,0,0,0,0.0,0.0,0.03,0.0,0.0
1389,Lorenzo Montipò,it,GK,,Hellas Verona,Serie A,28,1996,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1390,Mikey Moore,eng,FW,,Tottenham,Premier League,17,2007,0.3,0,1,0,0.0,3.75,0.00,0.00,,23.4,0,0,0,0.0,0.0,0.04,0.0,0.0
1391,Álvaro Morata,es,MF,FW,Milan,Serie A,32,1992,3.9,2,6,4,66.7,1.54,1.03,0.33,0.50,12.5,0,0,0,0.5,0.5,0.09,+1.5,+1.5
1392,Morato,br,DF,,Nott'ham Forest,Premier League,23,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1393,Diego Moreira,pt,DF,FW,Strasbourg,Ligue 1,20,2004,6.2,1,7,5,71.4,1.13,0.81,0.14,0.20,15.5,0,0,0,0.4,0.4,0.06,+0.6,+0.6
1394,Alberto Moreno,es,DF,,Como,Serie A,32,1992,8.6,0,7,4,57.1,0.82,0.47,0.00,0.00,25.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1395,Álex Moreno,es,DF,,Nott'ham Forest,Premier League,31,1993,4.8,0,4,0,0.0,0.83,0.00,0.00,,28.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1396,Gerard Moreno,es,FW,,Villarreal,La Liga,32,1992,1.3,0,5,3,60.0,3.91,2.35,0.00,0.00,14.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1397,Tete Morente,es,FW,MF,Lecce,Serie A,27,1996,4.1,0,3,0,0.0,0.74,0.00,0.00,,15.1,0,0,0,0.7,0.7,0.22,-0.7,-0.7
1398,Ilaix Moriba,gn,MF,,Celta Vigo,La Liga,21,2003,3.4,0,5,0,0.0,1.45,0.00,0.00,,24.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1399,Manu Morlanes,es,MF,,Mallorca,La Liga,25,1999,4.8,0,4,0,0.0,0.84,0.00,0.00,,25.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1400,Nikola Moro,hr,MF,,Bologna,Serie A,26,1998,4.2,0,6,1,16.7,1.41,0.24,0.00,0.00,24.6,1,0,0,0.3,0.3,0.04,-0.3,-0.3
1401,Raúl Moro,es,FW,MF,Valladolid,La Liga,21,2002,7.5,2,15,4,26.7,2.01,0.54,0.13,0.50,18.0,0,0,0,1.3,1.3,0.09,+0.7,+0.7
1402,Sam Morsy,eg,MF,,Ipswich Town,Premier League,33,1991,7.9,1,5,1,20.0,0.63,0.13,0.20,1.00,24.0,0,0,0,0.2,0.2,0.04,+0.8,+0.8
1403,Cristhian Mosquera,es,DF,,Valencia,La Liga,20,2004,10.0,0,3,1,33.3,0.30,0.10,0.00,0.00,10.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
1404,Daniel Mosquera,co,FW,,Hellas Verona,Serie A,25,1999,3.6,3,13,4,30.8,3.62,1.11,0.23,0.75,12.8,0,0,0,2.1,2.1,0.16,+0.9,+0.9
1405,Yerson Mosquera,co,DF,,Wolves,Premier League,23,2001,4.9,0,2,0,0.0,0.41,0.00,0.00,,12.4,0,0,0,0.3,0.3,0.17,-0.3,-0.3
1406,Dany Mota,pt,MF,,Monza,Serie A,26,1998,3.5,4,4,4,100.0,1.13,1.13,1.00,1.00,10.1,0,0,0,1.5,1.5,0.38,+2.5,+2.5
1407,Aimen Moueffek,fr,MF,,Saint-Étienne,Ligue 1,23,2001,4.2,0,3,0,0.0,0.72,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1408,Youssoufa Moukoko,de,FW,MF,Nice,Ligue 1,19,2004,2.0,2,5,2,40.0,2.53,1.01,0.40,1.00,9.0,0,0,0,2.2,2.2,0.44,-0.2,-0.2
1409,Steve Mounié,bj,FW,,Augsburg,Bundesliga,30,1994,2.0,0,8,2,25.0,3.93,0.98,0.00,0.00,10.5,0,0,0,0.8,0.8,0.10,-0.8,-0.8
1410,Mason Mount,eng,MF,FW,Manchester Utd,Premier League,25,1999,1.6,0,2,2,100.0,1.24,1.24,0.00,0.00,13.1,0,0,0,0.4,0.4,0.19,-0.4,-0.4
1411,Santiago Mouriño,uy,DF,,Alavés,La Liga,22,2002,2.7,0,1,1,100.0,0.37,0.37,0.00,0.00,9.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1
1412,Louis Mouton,fr,MF,,Saint-Étienne,Ligue 1,22,2002,0.8,0,3,1,33.3,3.60,1.20,0.00,0.00,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1413,Mykhailo Mudryk,ua,FW,,Chelsea,Premier League,23,2001,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1414,Ngal'Ayel Mukau,,MF,,Lille,Ligue 1,19,2004,1.5,0,1,0,0.0,0.66,0.00,0.00,,26.3,0,0,0,0.0,0.0,0.01,0.0,0.0
1415,Nordi Mukiele,fr,DF,,Leverkusen,Bundesliga,26,1997,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1416,Florian Müller,de,GK,,Freiburg,Bundesliga,26,1997,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1417,Kevin Müller,de,GK,,Heidenheim,Bundesliga,33,1991,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1418,Thomas Müller,de,MF,,Bayern Munich,Bundesliga,35,1989,3.4,1,7,3,42.9,2.08,0.89,0.14,0.33,13.1,0,0,0,1.0,1.0,0.14,0.0,0.0
1419,Abdul Mumin,gh,DF,,Rayo Vallecano,La Liga,26,1998,9.8,1,3,1,33.3,0.31,0.10,0.33,1.00,10.7,0,0,0,0.2,0.2,0.06,+0.8,+0.8
1420,Marshall Munetsi,zw,MF,,Reims,Ligue 1,28,1996,7.9,3,17,6,35.3,2.15,0.76,0.18,0.50,12.4,0,0,0,2.8,2.8,0.16,+0.2,+0.2
1421,Rodrigo Muniz,br,FW,,Fulham,Premier League,23,2001,3.2,1,14,6,42.9,4.33,1.86,0.07,0.17,12.7,0,0,0,1.4,1.4,0.10,-0.4,-0.4
1422,Aihen Muñoz,es,DF,,Real Sociedad,La Liga,27,1997,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1423,Álex Muñoz,es,DF,,Las Palmas,La Liga,30,1994,6.6,2,5,4,80.0,0.76,0.61,0.40,0.50,12.1,0,0,0,0.5,0.5,0.11,+1.5,+1.5
1424,Daniel Muñoz,co,DF,MF,Crystal Palace,Premier League,28,1996,7.1,0,4,1,25.0,0.57,0.14,0.00,0.00,12.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3
1425,Iker Muñoz,es,MF,,Osasuna,La Liga,21,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1426,Javier Muñoz,es,MF,,Las Palmas,La Liga,29,1995,7.2,0,6,2,33.3,0.83,0.28,0.00,0.00,20.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1427,Arijanet Muric,xk,GK,,Ipswich Town,Premier League,25,1998,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1428,Murillo,br,DF,,Nott'ham Forest,Premier League,22,2002,9.0,0,5,2,40.0,0.56,0.22,0.00,0.00,18.8,1,0,0,0.2,0.2,0.05,-0.2,-0.2
1429,Vedat Muriqi,xk,FW,,Mallorca,La Liga,30,1994,6.1,2,16,7,43.8,2.61,1.14,0.13,0.29,10.2,0,0,0,2.3,2.3,0.15,-0.3,-0.3
1430,Jacob Murphy,eng,FW,,Newcastle Utd,Premier League,29,1995,5.3,0,7,3,42.9,1.33,0.57,0.00,0.00,19.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1431,Yunus Musah,us,MF,,Milan,Serie A,21,2002,2.2,0,7,0,0.0,3.23,0.00,0.00,,25.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1432,Jamal Musiala,de,MF,,Bayern Munich,Bundesliga,21,2003,4.3,3,16,5,31.3,3.71,1.16,0.19,0.60,16.1,0,0,0,2.8,2.8,0.17,+0.2,+0.2
1433,Florent Muslija,xk,MF,FW,Freiburg,Bundesliga,26,1998,1.2,0,1,1,100.0,0.85,0.85,0.00,0.00,8.6,0,0,0,0.1,0.1,0.15,-0.1,-0.1
1434,Juan Musso,ar,GK,,Atalanta,Serie A,30,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1435,Juan Musso,ar,GK,,Atlético Madrid,La Liga,30,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1436,Kingstone Mutandwa,zm,MF,FW,Cagliari,Serie A,21,2003,0.5,0,3,0,0.0,5.74,0.00,0.00,,19.2,0,0,0,0.3,0.3,0.10,-0.3,-0.3
1437,Junior Mwanga,fr,MF,,Strasbourg,Ligue 1,21,2003,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1438,Phillipp Mwene,at,DF,,Mainz 05,Bundesliga,30,1994,7.9,0,6,0,0.0,0.76,0.00,0.00,,22.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
