Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
773,Rubén Duarte,es,DF,,Alavés,La Liga,27,1995,20.9,2,15,5,33.3,0.72,0.24,0.13,0.40,24.6,3,0,0,0.7,0.7,0.05,+1.3,+1.3
774,Martin Dúbravka,sk,GK,,Newcastle Utd,Premier League,34,1989,22.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
775,Marvin Ducksch,de,FW,,Werder Bremen,Bundesliga,29,1994,30.0,12,74,32,43.2,2.47,1.07,0.09,0.22,18.9,12,5,6,12.8,7.9,0.11,-0.8,-0.9
776,Ondrej Duda,sk,MF,,Hellas Verona,it Serie A,28,1994,27.3,1,23,6,26.1,0.84,0.22,0.04,0.17,23.5,3,0,1,2.2,1.4,0.06,-1.2,-0.4
777,Denzel Dumfries,nl,DF,,Inter,it Serie A,27,1996,18.2,4,24,6,25.0,1.32,0.33,0.17,0.67,11.8,0,0,0,2.3,2.3,0.09,+1.7,+1.7
778,Paul Dummett,wls,DF,,Newcastle Utd,Premier League,31,1991,0.2,0,1,0,0.0,4.50,0.00,0.00,,16.1,0,0,0,0.0,0.0,0.02,0.0,0.0
779,Alfred Duncan,gh,MF,,Fiorentina,it Serie A,30,1993,21.0,2,23,6,26.1,1.10,0.29,0.09,0.33,23.4,0,0,0,1.5,1.5,0.06,+0.5,+0.5
780,Lewis Dunk,eng,DF,,Brighton,Premier League,31,1991,31.9,3,33,12,36.4,1.04,0.38,0.09,0.25,13.4,4,0,0,3.1,3.1,0.09,-0.1,-0.1
781,Jhon Durán,co,FW,MF,Aston Villa,Premier League,19,2003,5.3,5,20,7,35.0,3.79,1.33,0.25,0.71,16.8,0,0,0,2.0,2.0,0.10,+3.0,+3.0
782,Julien Duranville,be,FW,MF,Dortmund,Bundesliga,17,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
783,Hugo Duro,es,FW,,Valencia,La Liga,23,1999,33.1,13,66,29,43.9,2.00,0.88,0.20,0.45,12.9,2,0,0,11.5,11.5,0.17,+1.5,+1.5
784,Jean-Kevin Duverne,ht,DF,,Nantes,Ligue 1,26,1997,15.0,0,4,1,25.0,0.27,0.07,0.00,0.00,20.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
785,Paulo Dybala,ar,FW,MF,Roma,it Serie A,29,1993,21.8,13,52,16,30.8,2.39,0.74,0.12,0.38,21.2,5,7,7,10.6,5.1,0.10,+2.4,+0.9
786,Aron Dønnum,no,FW,MF,Toulouse,Ligue 1,25,1998,17.7,0,21,9,42.9,1.18,0.51,0.00,0.00,19.5,0,0,0,1.0,1.0,0.05,-1.0,-1.0
787,George Earthy,eng,FW,,West Ham,Premier League,18,2004,0.4,1,1,1,100.0,2.65,2.65,1.00,1.00,3.8,0,0,0,0.3,0.3,0.31,+0.7,+0.7
788,Simon Ebonog,cm,MF,,Le Havre,Ligue 1,18,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
789,Festy Ebosele,ie,DF,,Udinese,it Serie A,20,2002,18.9,0,16,5,31.3,0.85,0.26,0.00,0.00,21.1,0,0,0,0.8,0.8,0.05,-0.8,-0.8
790,Enzo Ebosse,cm,DF,,Udinese,it Serie A,24,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
791,Tyronne Ebuehi,ng,DF,,Empoli,it Serie A,27,1995,12.2,0,5,1,20.0,0.41,0.08,0.00,0.00,15.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
792,Ederson,br,GK,,Manchester City,Premier League,29,1993,30.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
793,Éderson,br,MF,,Atalanta,it Serie A,24,1999,31.9,6,38,11,28.9,1.19,0.35,0.16,0.55,18.1,0,0,0,3.5,3.5,0.09,+2.5,+2.5
794,Odsonne Édouard,fr,FW,MF,Crystal Palace,Premier League,25,1998,17.3,7,51,19,37.3,2.95,1.10,0.14,0.37,13.7,3,0,0,6.2,6.2,0.12,+0.8,+0.8
795,John Egan,ie,DF,,Sheffield Utd,Premier League,30,1992,5.4,0,3,1,33.3,0.56,0.19,0.00,0.00,10.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
796,Maximilian Eggestein,de,MF,,Freiburg,Bundesliga,26,1996,32.4,1,39,8,20.5,1.20,0.25,0.03,0.13,19.9,0,0,0,2.4,2.4,0.06,-1.4,-1.4
797,Lilian Egloff,de,MF,DF,Stuttgart,Bundesliga,20,2002,1.2,0,3,0,0.0,2.55,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
798,Kingsley Ehizibue,nl,DF,,Udinese,it Serie A,28,1995,10.6,0,18,3,16.7,1.70,0.28,0.00,0.00,18.5,0,0,0,1.3,1.3,0.07,-1.3,-1.3
799,Hjalmar Ekdal,se,DF,,Burnley,Premier League,24,1998,4.9,0,2,1,50.0,0.41,0.21,0.00,0.00,16.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
800,Hugo Ekitike,fr,FW,,Paris S-G,Ligue 1,21,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
801,Hugo Ekitike,fr,FW,,Eint Frankfurt,Bundesliga,21,2002,8.0,4,30,9,30.0,3.77,1.13,0.13,0.44,14.1,0,0,0,2.4,2.4,0.08,+1.6,+1.6
802,Emmanuel Ekong,se,FW,,Empoli,it Serie A,21,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
803,Caleb Ekuban,gh,FW,,Genoa,it Serie A,29,1994,12.6,4,27,12,44.4,2.15,0.95,0.15,0.33,14.7,0,0,0,2.9,2.9,0.11,+1.1,+1.1
804,Anthony Elanga,se,FW,MF,Nott'ham Forest,Premier League,21,2002,27.0,5,54,22,40.7,2.00,0.81,0.09,0.23,16.2,0,0,0,6.6,6.6,0.12,-1.6,-1.6
805,Simon Elisor,fr,FW,,Metz,Ligue 1,24,1999,8.5,1,13,6,46.2,1.53,0.70,0.08,0.17,16.7,0,0,1,2.3,1.5,0.11,-1.3,-0.5
806,Harvey Elliott,eng,MF,FW,Liverpool,Premier League,20,2003,15.0,3,49,16,32.7,3.26,1.07,0.06,0.19,20.8,2,0,0,2.7,2.7,0.06,+0.3,+0.3
807,Elif Elmas,mk,FW,MF,Napoli,it Serie A,23,1999,3.8,2,6,6,100.0,1.59,1.59,0.33,0.33,19.1,0,0,0,0.5,0.5,0.08,+1.5,+1.5
808,Elif Elmas,mk,MF,FW,RB Leipzig,Bundesliga,23,1999,3.0,0,10,4,40.0,3.38,1.35,0.00,0.00,16.4,1,0,0,0.8,0.8,0.08,-0.8,-0.8
809,Mohamed Elneny,eg,MF,,Arsenal,Premier League,31,1992,0.3,0,2,1,50.0,6.43,3.21,0.00,0.00,25.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
810,Aritz Elustondo,es,DF,,Real Sociedad,La Liga,29,1994,9.0,0,7,2,28.6,0.78,0.22,0.00,0.00,11.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
811,Nico Elvedi,ch,DF,,Gladbach,Bundesliga,26,1996,27.6,2,18,6,33.3,0.65,0.22,0.11,0.33,11.4,0,0,0,1.6,1.6,0.09,+0.4,+0.4
812,Adri Embarba,es,FW,MF,Almería,La Liga,31,1992,27.5,3,63,24,38.1,2.29,0.87,0.03,0.08,24.1,12,1,1,4.3,3.5,0.06,-1.3,-1.5
813,Breel Embolo,ch,FW,,Monaco,Ligue 1,26,1997,2.0,1,6,3,50.0,2.97,1.48,0.17,0.33,15.9,0,0,0,0.7,0.7,0.12,+0.3,+0.3
814,Emanuel Emegha,nl,FW,,Strasbourg,Ligue 1,20,2003,23.1,8,47,20,42.6,2.04,0.87,0.17,0.40,12.0,0,0,1,10.8,10.0,0.21,-2.8,-2.0
815,Emerson,br,DF,,Tottenham,Premier League,24,1999,12.9,1,6,3,50.0,0.47,0.23,0.17,0.33,22.5,0,0,0,0.2,0.2,0.03,+0.8,+0.8
816,Youssef En-Nesyri,ma,FW,,Sevilla,La Liga,26,1997,28.6,16,72,29,40.3,2.52,1.02,0.21,0.52,12.1,0,1,1,10.8,10.0,0.14,+5.2,+5.0
817,Julio Enciso,py,MF,FW,Brighton,Premier League,19,2004,5.3,0,28,8,28.6,5.31,1.52,0.00,0.00,21.2,0,0,0,1.4,1.4,0.05,-1.4,-1.4
818,Wataru Endo,jp,MF,,Liverpool,Premier League,30,1993,19.1,1,10,3,30.0,0.52,0.16,0.10,0.33,22.0,0,0,0,0.5,0.5,0.05,+0.5,+0.5
819,Arne Engels,be,MF,DF,Augsburg,Bundesliga,19,2003,15.6,3,20,7,35.0,1.28,0.45,0.15,0.43,19.9,2,0,0,1.8,1.8,0.09,+1.2,+1.2
820,Christian Eriksen,dk,MF,,Manchester Utd,Premier League,31,1992,12.7,1,13,4,30.8,1.03,0.32,0.08,0.25,22.0,2,0,0,1.0,1.0,0.08,0.0,0.0
821,Martin Erlic,hr,DF,,Sassuolo,it Serie A,25,1998,29.1,1,8,3,37.5,0.28,0.10,0.13,0.33,10.2,0,0,0,1.0,1.0,0.12,0.0,0.0
822,Gonzalo Escalante,ar,MF,,Cádiz,La Liga,30,1993,18.9,1,14,3,21.4,0.74,0.16,0.07,0.33,17.4,0,0,0,1.9,1.9,0.14,-0.9,-0.9
823,Aarón Escandell,es,GK,,Las Palmas,La Liga,27,1995,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
824,Alfonso Espino,uy,DF,,Rayo Vallecano,La Liga,31,1992,27.9,0,18,5,27.8,0.65,0.18,0.00,0.00,22.2,0,0,0,1.0,1.0,0.06,-1.0,-1.0
825,Bernardo Espinosa,co,DF,,Girona,La Liga,34,1989,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
826,Maxime Estève,fr,DF,,Burnley,Premier League,21,2002,14.5,0,7,0,0.0,0.48,0.00,0.00,,19.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
827,Maxime Estève,fr,DF,,Montpellier,Ligue 1,21,2002,11.1,1,5,2,40.0,0.45,0.18,0.20,0.50,9.7,0,0,0,0.2,0.2,0.05,+0.8,+0.8
828,Oscar Estupiñan,co,FW,,Metz,Ligue 1,26,1996,2.9,0,6,1,16.7,2.08,0.35,0.00,0.00,15.0,0,0,0,0.5,0.5,0.09,-0.5,-0.5
829,Pervis Estupiñán,ec,DF,,Brighton,Premier League,25,1998,13.8,2,11,6,54.5,0.80,0.43,0.18,0.33,18.8,0,0,0,1.0,1.0,0.09,+1.0,+1.0
830,Karl Etta,cm,FW,,Cádiz,La Liga,19,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
831,Jonny Evans,nir,DF,,Manchester Utd,Premier League,35,1988,15.5,0,1,0,0.0,0.06,0.00,0.00,,5.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
832,Eberechi Eze,eng,MF,FW,Crystal Palace,Premier League,25,1998,22.8,11,82,33,40.2,3.59,1.45,0.12,0.30,20.7,12,1,1,9.1,8.3,0.10,+1.9,+1.7
833,Abde Ezzalzouli,ma,FW,MF,Barcelona,La Liga,21,2001,0.8,0,4,1,25.0,5.29,1.32,0.00,0.00,19.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
834,Abde Ezzalzouli,ma,FW,,Betis,La Liga,21,2001,9.6,1,33,8,24.2,3.43,0.83,0.03,0.13,17.8,0,0,1,3.0,2.2,0.07,-2.0,-1.2
835,Giovanni Fabbian,it,MF,FW,Bologna,it Serie A,20,2003,11.7,5,28,10,35.7,2.38,0.85,0.18,0.50,14.5,0,0,0,4.2,4.2,0.15,+0.8,+0.8
836,Łukasz Fabiański,pl,GK,,West Ham,Premier League,38,1985,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
837,Nicolò Fagioli,it,MF,,Juventus,it Serie A,22,2001,4.9,0,6,2,33.3,1.24,0.41,0.00,0.00,20.1,1,0,0,0.4,0.4,0.06,-0.4,-0.4
838,Romain Faivre,fr,MF,FW,Bournemouth,Premier League,25,1998,0.5,0,2,0,0.0,4.39,0.00,0.00,,17.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
839,Romain Faivre,fr,MF,FW,Lorient,Ligue 1,25,1998,16.1,5,27,10,37.0,1.67,0.62,0.19,0.50,19.0,1,0,0,2.8,2.8,0.10,+2.2,+2.2
840,Ilhan Fakili,fr,MF,FW,Clermont Foot,Ligue 1,17,2006,1.0,0,4,2,50.0,3.83,1.91,0.00,0.00,22.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
841,Radamel Falcao,co,FW,DF,Rayo Vallecano,La Liga,37,1986,4.5,1,16,6,37.5,3.54,1.33,0.00,0.00,14.5,0,1,1,2.7,2.0,0.12,-1.7,-2.0
842,Wladimiro Falcone,it,GK,,Lecce,it Serie A,28,1995,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
843,Fali,es,DF,,Cádiz,La Liga,29,1993,28.3,0,11,3,27.3,0.39,0.11,0.00,0.00,15.6,0,0,0,0.8,0.8,0.07,-0.8,-0.8
844,Davide Faraoni,it,DF,,Hellas Verona,it Serie A,31,1991,6.7,0,7,1,14.3,1.05,0.15,0.00,0.00,17.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4
845,Davide Faraoni,it,DF,,Fiorentina,it Serie A,31,1991,4.4,0,3,1,33.3,0.69,0.23,0.00,0.00,18.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
846,Ansu Fati,es,MF,FW,Brighton,Premier League,20,2002,5.8,2,26,11,42.3,4.49,1.90,0.08,0.18,14.6,0,0,0,3.4,3.4,0.13,-1.4,-1.4
847,Ansu Fati,es,MF,FW,Barcelona,La Liga,20,2002,0.6,0,7,1,14.3,12.60,1.80,0.00,0.00,18.6,0,0,0,0.7,0.7,0.11,-0.7,-0.7
848,Khalil Fayad,fr,FW,MF,Montpellier,Ligue 1,19,2004,11.4,3,17,7,41.2,1.49,0.61,0.18,0.43,18.9,1,0,0,1.9,1.9,0.11,+1.1,+1.1
849,Federico Fazio,ar,DF,,Salernitana,it Serie A,36,1987,15.1,1,8,2,25.0,0.53,0.13,0.13,0.50,11.5,0,0,0,0.4,0.4,0.05,+0.6,+0.6
850,Jacopo Fazzini,it,MF,,Empoli,it Serie A,20,2003,13.7,1,23,4,17.4,1.68,0.29,0.04,0.25,19.8,2,0,0,1.2,1.2,0.05,-0.2,-0.2
851,Peter Federico,do,MF,FW,Valencia,La Liga,21,2002,7.2,0,17,5,29.4,2.36,0.69,0.00,0.00,19.3,0,0,0,1.7,1.7,0.10,-1.7,-1.7
852,Nabil Fekir,fr,MF,FW,Betis,La Liga,30,1993,11.7,1,28,7,25.0,2.40,0.60,0.04,0.14,19.2,6,0,0,2.2,2.2,0.08,-1.2,-1.2
853,Felipe,br,DF,,Nott'ham Forest,Premier League,34,1989,4.2,0,3,0,0.0,0.72,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
854,Luiz Felipe,it,DF,,Betis,La Liga,26,1997,4.0,0,2,0,0.0,0.50,0.00,0.00,,10.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
855,João Félix,pt,FW,,Barcelona,La Liga,23,1999,17.1,7,61,25,41.0,3.56,1.46,0.11,0.28,15.8,1,0,0,8.7,8.7,0.14,-1.7,-1.7
856,Ohis Felix Uduokhai,de,DF,,Augsburg,Bundesliga,25,1997,32.5,2,13,3,23.1,0.40,0.09,0.15,0.67,9.2,0,0,0,1.4,1.4,0.11,+0.6,+0.6
857,Kiko Femenía,es,DF,,Villarreal,La Liga,32,1991,17.6,0,1,0,0.0,0.06,0.00,0.00,,51.1,1,0,0,0.0,0.0,0.01,0.0,0.0
858,Evan Ferguson,ie,FW,,Brighton,Premier League,18,2004,15.2,6,33,20,60.6,2.17,1.32,0.18,0.30,15.5,0,0,0,4.6,4.6,0.14,+1.4,+1.4
859,Lewis Ferguson,sct,MF,,Bologna,it Serie A,23,1999,30.1,6,60,20,33.3,1.99,0.66,0.10,0.30,16.0,0,0,0,5.4,5.4,0.09,+0.6,+0.6
860,Bruno Fernandes,pt,MF,FW,Manchester Utd,Premier League,28,1994,34.6,10,90,35,38.9,2.60,1.01,0.07,0.17,22.8,11,4,5,10.0,6.1,0.07,0.0,-0.1
861,Edimilson Fernandes,ch,DF,,Mainz 05,Bundesliga,27,1996,14.3,0,15,0,0.0,1.05,0.00,0.00,,26.8,3,0,0,0.5,0.5,0.03,-0.5,-0.5
862,Aitor Fernández,es,GK,,Osasuna,La Liga,32,1991,6.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
863,Álex Fernández,es,MF,,Cádiz,La Liga,30,1992,14.3,0,7,1,14.3,0.49,0.07,0.00,0.00,24.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
864,Carlos Fernández,es,FW,,Real Sociedad,La Liga,27,1996,4.5,2,8,3,37.5,1.76,0.66,0.13,0.33,15.1,0,1,1,1.5,0.7,0.09,+0.5,+0.3
865,Enzo Fernández,ar,MF,,Chelsea,Premier League,22,2001,24.5,3,45,13,28.9,1.83,0.53,0.04,0.15,21.3,2,1,2,6.2,4.6,0.10,-3.2,-2.6
866,Raúl Fernández,es,GK,,Granada,La Liga,35,1988,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
867,Valery Fernández,es,MF,FW,Girona,La Liga,23,1999,5.6,2,5,2,40.0,0.89,0.36,0.40,1.00,18.9,0,0,0,0.7,0.7,0.14,+1.3,+1.3
868,Fernando,es,GK,,Almería,La Liga,33,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
869,Fernando,br,MF,,Sevilla,La Liga,36,1987,5.1,0,1,0,0.0,0.20,0.00,0.00,,16.2,0,0,0,0.0,0.0,0.02,0.0,0.0
870,Ichem Ferrah,fr,FW,,Lille,Ligue 1,17,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
871,Andrea Ferraris,it,MF,,Monza,it Serie A,20,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
872,André Ferreira,pt,GK,,Granada,La Liga,27,1996,14.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
873,João Ferreira,pt,DF,,Udinese,it Serie A,22,2001,20.2,0,3,0,0.0,0.15,0.00,0.00,,17.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
874,Jordan Ferri,fr,MF,,Montpellier,Ligue 1,31,1992,22.6,1,9,1,11.1,0.40,0.04,0.11,1.00,22.0,1,0,0,0.6,0.6,0.07,+0.4,+0.4
875,Nacho Ferri,es,FW,MF,Eint Frankfurt,Bundesliga,18,2004,0.8,1,5,2,40.0,6.08,2.43,0.20,0.50,16.4,0,0,0,1.2,1.2,0.24,-0.2,-0.2
876,Rachad Fettal,ma,FW,,Almería,La Liga,18,2005,0.2,0,1,0,0.0,5.29,0.00,0.00,,8.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1
877,Seydou Fini,it,DF,FW,Genoa,it Serie A,17,2006,0.4,0,2,0,0.0,5.14,0.00,0.00,,18.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
878,Max Finkgräfe,de,DF,FW,Köln,Bundesliga,19,2004,19.5,1,12,4,33.3,0.62,0.21,0.08,0.25,21.8,2,0,0,1.0,1.0,0.09,0.0,0.0
879,Vincenzo Fiorillo,it,GK,,Salernitana,it Serie A,33,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
880,Kilian Fischer,de,DF,MF,Wolfsburg,Bundesliga,22,2000,3.2,0,4,0,0.0,1.24,0.00,0.00,,18.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
881,John Fleck,sct,MF,DF,Sheffield Utd,Premier League,31,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
882,Mark Flekken,nl,GK,,Brentford,Premier League,30,1993,36.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
883,Alessandro Florenzi,it,DF,,Milan,it Serie A,32,1991,19.2,1,32,10,31.3,1.66,0.52,0.03,0.10,25.4,4,0,0,1.7,1.7,0.05,-0.7,-0.7
884,Phil Foden,eng,FW,MF,Manchester City,Premier League,23,2000,31.7,19,105,48,45.7,3.31,1.51,0.18,0.40,18.5,4,0,0,10.3,10.3,0.10,+8.7,+8.7
885,Wes Foderingham,eng,GK,,Sheffield Utd,Premier League,32,1991,29.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
886,Malick Fofana,be,FW,,Lyon,Ligue 1,18,2005,6.2,3,9,7,77.8,1.45,1.13,0.33,0.43,14.2,0,0,0,1.8,1.8,0.20,+1.2,+1.2
887,Youssouf Fofana,fr,MF,,Monaco,Ligue 1,24,1999,30.0,4,52,13,25.0,1.74,0.43,0.08,0.31,19.6,0,0,0,5.0,5.0,0.10,-1.0,-1.0
888,Jonas Föhrenbach,de,DF,,Heidenheim,Bundesliga,27,1996,31.0,0,12,0,0.0,0.39,0.00,0.00,,20.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5
889,Thomas Foket,be,DF,,Reims,Ligue 1,28,1994,20.4,0,3,0,0.0,0.15,0.00,0.00,,15.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
890,Michael Folorunsho,it,MF,FW,Hellas Verona,it Serie A,25,1998,30.9,5,47,14,29.8,1.52,0.45,0.11,0.36,19.8,0,0,0,4.0,3.9,0.08,+1.0,+1.1
891,Tiago Fonseca Morais,pt,FW,,Lille,Ligue 1,19,2003,0.5,0,1,0,0.0,1.96,0.00,0.00,,13.0,0,0,0,0.4,0.4,0.36,-0.4,-0.4
892,Pablo Fornals,es,MF,FW,West Ham,Premier League,27,1996,4.7,0,7,3,42.9,1.48,0.63,0.00,0.00,20.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
893,Pablo Fornals,es,FW,MF,Betis,La Liga,27,1996,12.8,3,17,5,29.4,1.33,0.39,0.18,0.60,18.2,0,0,0,1.8,1.8,0.11,+1.2,+1.2
894,Emil Forsberg,se,MF,FW,RB Leipzig,Bundesliga,31,1991,5.2,2,11,4,36.4,2.13,0.78,0.18,0.50,22.5,1,0,1,1.4,0.6,0.05,+0.6,+1.4
895,Omari Forson,eng,FW,,Manchester Utd,Premier League,19,2004,0.8,0,1,0,0.0,1.29,0.00,0.00,,21.6,0,0,0,0.0,0.0,0.03,0.0,0.0
896,Philipp Förster,de,MF,FW,Bochum,Bundesliga,28,1995,4.3,0,6,1,16.7,1.40,0.23,0.00,0.00,19.8,0,0,0,0.5,0.5,0.08,-0.5,-0.5
897,Héctor Fort,es,DF,,Barcelona,La Liga,16,2006,3.5,0,1,0,0.0,0.28,0.00,0.00,,27.2,0,0,0,0.0,0.0,0.01,0.0,0.0
898,Lyle Foster,za,FW,MF,Burnley,Premier League,22,2000,21.1,5,34,16,47.1,1.61,0.76,0.15,0.31,14.6,0,0,0,4.5,4.5,0.13,+0.5,+0.5
899,Dimitri Foulquier,fr,DF,MF,Valencia,La Liga,30,1993,20.5,0,7,1,14.3,0.34,0.05,0.00,0.00,16.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6
900,Juan Foyth,ar,DF,,Villarreal,La Liga,25,1998,11.8,1,6,2,33.3,0.51,0.17,0.17,0.50,12.8,0,0,0,0.4,0.4,0.07,+0.6,+0.6
901,Matheus França,br,MF,FW,Crystal Palace,Premier League,19,2004,2.6,0,8,2,25.0,3.10,0.78,0.00,0.00,21.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4
902,Bartol Franjić,hr,MF,,Darmstadt 98,Bundesliga,23,2000,13.7,0,4,0,0.0,0.29,0.00,0.00,,18.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3
903,Przemysław Frankowski,pl,DF,,Lens,Ligue 1,28,1995,24.4,3,29,8,27.6,1.19,0.33,0.07,0.25,21.7,2,1,2,3.7,2.1,0.08,-0.7,-0.1
904,Nathan Fraser,ie,FW,,Wolves,Premier League,18,2005,2.1,0,3,2,66.7,1.45,0.97,0.00,0.00,16.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3
905,Davide Frattesi,it,MF,,Inter,it Serie A,23,1999,10.6,6,32,13,40.6,3.02,1.23,0.19,0.46,11.4,0,0,0,7.1,7.1,0.22,-1.1,-1.1
906,Morten Frendrup,dk,MF,,Genoa,it Serie A,22,2001,34.9,2,30,4,13.3,0.86,0.11,0.07,0.50,20.5,0,0,0,1.7,1.7,0.06,+0.3,+0.3
907,Remo Freuler,ch,MF,,Bologna,it Serie A,31,1992,29.2,1,14,4,28.6,0.48,0.14,0.07,0.25,17.4,0,0,0,1.2,1.2,0.09,-0.2,-0.2
908,Marco Friedl,at,DF,,Werder Bremen,Bundesliga,25,1998,24.4,1,7,1,14.3,0.29,0.04,0.14,1.00,25.1,0,0,0,0.2,0.2,0.04,+0.8,+0.8
909,Marvin Friedrich,de,DF,,Gladbach,Bundesliga,27,1995,17.4,0,12,2,16.7,0.69,0.11,0.00,0.00,15.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6
910,Jeremie Frimpong,nl,DF,,Leverkusen,Bundesliga,22,2000,25.0,9,55,21,38.2,2.20,0.84,0.16,0.43,13.9,0,0,0,8.2,8.2,0.15,+0.8,+0.8
911,Jorge de Frutos,es,FW,MF,Rayo Vallecano,La Liga,26,1997,17.2,2,29,11,37.9,1.68,0.64,0.07,0.18,17.8,0,0,0,2.6,2.6,0.09,-0.6,-0.6
912,Chris Führich,de,FW,MF,Stuttgart,Bundesliga,25,1998,28.5,8,53,24,45.3,1.86,0.84,0.15,0.33,17.7,2,0,1,6.6,5.8,0.11,+1.4,+2.2
913,Shiō Fukuda,jp,FW,MF,Gladbach,Bundesliga,19,2004,0.4,0,2,0,0.0,5.00,0.00,0.00,,8.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
914,Angelo Fulgini,fr,MF,,Lens,Ligue 1,26,1996,15.3,1,46,10,21.7,3.01,0.65,0.02,0.10,19.0,7,0,0,3.2,3.2,0.07,-2.2,-2.2
915,Niclas Füllkrug,de,FW,,Werder Bremen,Bundesliga,30,1993,2.0,0,5,1,20.0,2.50,0.50,0.00,0.00,15.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5
916,Niclas Füllkrug,de,FW,,Dortmund,Bundesliga,30,1993,24.6,12,50,23,46.0,2.03,0.94,0.18,0.39,12.2,0,3,3,12.4,10.0,0.20,-0.4,-1.0
917,Gerardo Fusco,it,FW,,Salernitana,it Serie A,18,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
918,Daniel Fuzato,br,GK,,Getafe,La Liga,26,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
919,Matteo Gabbia,it,DF,,Milan,it Serie A,23,1999,14.2,2,11,5,45.5,0.78,0.35,0.18,0.40,12.4,0,0,0,1.6,1.6,0.14,+0.4,+0.4
920,Matteo Gabbia,it,DF,,Villarreal,La Liga,23,1999,5.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
