Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
1462,Yanis Lhery,fr,MF,Saint-Étienne,Ligue 1,17,2003,0.3,6,0,0,4,3,2,6,1,1,100.0,0,0.0,3,12,12,1,1,0,1,0,3,3
1463,Dimitri Liénard,fr,MF,Strasbourg,Ligue 1,32,1988,20.3,1328,17,188,761,397,17,1326,22,13,59.1,9,40.9,734,3837,1926,45,36,1,30,13,869,87
1464,Philipp Lienhart,at,DF,Freiburg,Bundesliga,24,1996,33.3,2192,220,1278,865,63,15,2192,7,4,57.1,3,42.9,1368,7865,4247,16,13,1,11,2,1495,7
1465,Matthijs de Ligt,nl,DF,Juventus,it Serie A,20,1999,24.7,1958,223,810,1070,87,28,1958,7,6,85.7,1,14.3,1164,5637,3041,16,10,0,11,3,1442,6
1466,Isaac Lihadji,fr,MF,Lille,Ligue 1,18,2002,2.2,144,3,15,60,73,9,144,15,8,53.3,7,46.7,86,499,253,11,7,6,9,5,88,30
1467,Dimitris Limnios,gr,MF,Köln,Bundesliga,22,1998,4.2,177,1,24,78,78,11,177,13,5,38.5,8,61.5,101,711,366,10,3,2,8,4,118,27
1468,Victor Lindelöf,se,DF,Manchester Utd,Premier League,26,1994,28.7,2095,263,1061,961,81,8,2095,4,2,50.0,2,50.0,1281,8460,4626,18,18,0,9,3,1488,2
1469,Karol Linetty,pl,MF,Torino,it Serie A,25,1995,20.4,926,34,204,499,235,26,926,33,20,60.6,13,39.4,520,2604,1259,27,22,4,42,25,613,60
1470,Jesse Lingard,eng,MF,West Ham,Premier League,27,1992,15.8,834,4,61,408,380,44,832,43,18,41.9,25,58.1,527,3645,1966,59,48,20,28,22,652,84
1471,Pol Lirola,es,DF,Fiorentina,it Serie A,22,1997,5.5,337,17,79,151,110,11,337,16,10,62.5,6,37.5,174,1086,617,19,15,6,6,4,205,41
1472,Pol Lirola,es,DF,Marseille,Ligue 1,22,1997,17.3,1015,41,252,445,335,42,1015,48,29,60.4,19,39.6,540,3192,2014,63,36,11,38,11,563,128
1473,Jake Livermore,eng,MF,West Brom,Premier League,30,1989,13.8,522,45,155,298,76,9,522,5,2,40.0,3,60.0,195,824,302,0,6,0,15,7,242,6
1474,Diego Llorente,es,DF,Leeds United,Premier League,26,1993,13.4,873,122,547,311,22,9,873,8,6,75.0,2,25.0,508,3145,2045,7,4,0,11,7,530,1
1475,Diego Llorente,es,DF,Real Sociedad,La Liga,26,1993,1.0,66,7,36,32,0,0,66,0,0,,0,,44,260,168,2,0,0,0,0,44,0
1476,Fernando Llorente,es,FW,Udinese,it Serie A,35,1985,7.9,311,19,41,171,101,33,311,4,3,75.0,1,25.0,133,367,67,1,5,0,28,7,223,38
1477,Fernando Llorente,es,FW,Napoli,it Serie A,35,1985,0.6,32,0,2,8,22,11,32,1,0,0.0,1,100.0,18,68,16,0,0,0,4,2,27,14
1478,Marcos Llorente,es,MF,Atlético Madrid,La Liga,25,1995,32.8,1723,36,285,827,631,107,1723,66,39,59.1,27,40.9,1016,5622,2762,90,47,27,42,51,1201,215
1479,Hugo Lloris,fr,GK,Tottenham,Premier League,33,1986,38.0,1139,1026,1137,2,0,0,1139,0,0,,0,,551,3306,2257,0,0,0,1,1,419,0
1480,Giovani Lo Celso,ar,MF,Tottenham,Premier League,24,1996,10.5,719,13,92,407,232,21,719,20,8,40.0,12,60.0,390,2360,1242,21,20,4,21,14,495,34
1481,Stanislav Lobotka,sk,MF,Napoli,it Serie A,25,1994,1.7,136,1,27,99,12,0,136,3,2,66.7,1,33.3,89,496,203,3,2,0,0,1,110,1
1482,Manuel Locatelli,it,MF,Sassuolo,it Serie A,22,1998,32.0,3164,150,697,1972,519,49,3162,36,27,75.0,9,25.0,1795,7719,3982,48,52,7,45,33,2467,77
1483,Renan Lodi,br,DF,Atlético Madrid,La Liga,22,1998,12.5,894,30,215,368,317,33,894,29,22,75.9,7,24.1,498,2447,1334,44,26,8,21,9,558,126
1484,Ruben Loftus-Cheek,eng,FW,Chelsea,Premier League,24,1996,0.7,25,0,5,15,5,0,25,3,0,0.0,3,100.0,13,85,34,1,1,0,2,1,18,2
1485,Ruben Loftus-Cheek,eng,MF,Fulham,Premier League,24,1996,21.2,1000,20,115,544,362,67,1000,72,38,52.8,34,47.2,647,4067,2221,57,42,14,73,41,752,97
1486,Niklas Lomb,de,GK,Leverkusen,Bundesliga,27,1993,1.5,63,47,63,0,0,0,63,0,0,,0,,39,162,117,0,0,0,1,0,38,0
1487,Kevin Long,ie,DF,Burnley,Premier League,29,1990,7.1,325,37,175,138,13,9,325,0,0,,0,,137,544,184,0,0,0,1,0,159,1
1488,Shane Long,ie,FW,Southampton,Premier League,33,1987,2.3,86,1,8,41,38,5,86,5,2,40.0,3,60.0,41,180,35,1,4,0,5,7,64,10
1489,Matthew Longstaff,eng,MF,Newcastle Utd,Premier League,20,2000,4.2,174,8,48,99,29,1,174,2,2,100.0,0,0.0,88,245,71,1,3,0,1,1,93,2
1490,Sean Longstaff,eng,MF,Newcastle Utd,Premier League,22,1997,15.7,751,30,180,417,156,16,751,9,4,44.4,5,55.6,363,1382,572,5,5,1,17,6,445,18
1491,Ademola Lookman,ng,FW,Fulham,Premier League,22,1997,30.5,1576,12,145,650,810,132,1575,128,82,64.1,46,35.9,962,6839,3071,110,67,52,107,73,1075,236
1492,Anthony Lopes,pt,GK,Lyon,Ligue 1,29,1990,38.0,1264,1023,1238,26,1,0,1264,1,1,100.0,0,0.0,659,3002,1864,1,0,0,0,0,570,0
1493,Rony Lopes,pt,FW,Nice,Ligue 1,24,1995,19.8,990,11,89,427,481,64,990,61,30,49.2,31,50.8,585,3685,1752,55,43,20,52,23,705,159
1494,Adrián López,es,FW,Osasuna,La Liga,32,1988,5.3,257,3,21,107,132,26,257,21,9,42.9,12,57.1,139,905,335,12,11,6,22,9,201,43
1495,Javi López,es,DF,Alavés,La Liga,18,2002,2.8,173,3,43,91,41,4,173,8,4,50.0,4,50.0,91,481,202,6,4,2,5,5,89,8
1496,Maxime Lopez,fr,MF,Sassuolo,it Serie A,22,1997,20.7,1817,39,259,1160,408,18,1817,25,18,72.0,7,28.0,1129,5335,2645,45,40,7,16,11,1525,42
1497,Maxime Lopez,fr,FW,Marseille,Ligue 1,22,1997,1.5,68,0,15,37,17,2,68,1,1,100.0,0,0.0,42,188,103,0,0,0,2,0,51,5
1498,Pedro López Muñoz,es,DF,Huesca,La Liga,36,1983,11.9,779,38,267,310,205,5,779,17,8,47.1,9,52.9,382,1613,838,16,15,1,5,4,449,48
1499,Pau López,es,GK,Roma,it Serie A,25,1994,20.2,715,627,710,5,0,0,715,0,0,,0,,385,1521,790,0,0,0,1,0,378,0
1500,Roberto López,es,MF,Real Sociedad,La Liga,20,2000,5.6,297,6,31,129,143,7,297,7,5,71.4,2,28.6,152,735,329,7,9,1,8,4,197,29
1501,Unai López,es,MF,Athletic Club,La Liga,24,1995,15.8,1176,21,184,723,279,14,1176,22,15,68.2,7,31.8,620,3197,1366,25,29,4,19,14,830,14
1502,Dion Lopy,sn,MF,Reims,Ligue 1,18,2002,2.8,121,3,25,70,27,2,121,3,3,100.0,0,0.0,80,430,228,5,4,1,5,0,97,3
1503,Jordan Lotomba,ch,DF,Nice,Ligue 1,21,1998,23.6,1647,65,502,828,335,27,1647,50,30,60.0,20,40.0,969,5186,2724,65,32,6,28,25,1053,115
1504,Adrien Louveau,fr,MF,Lens,Ligue 1,20,2000,0.1,5,1,2,3,0,0,5,0,0,,0,,3,4,1,0,0,0,0,0,3,0
1505,Imran Louza,ma,MF,Nantes,Ligue 1,21,1999,26.4,1586,35,270,928,410,26,1581,25,15,60.0,10,40.0,825,3838,1916,33,37,5,50,21,989,76
1506,Matteo Lovato,it,DF,Hellas Verona,it Serie A,20,2000,15.4,762,82,378,363,32,4,762,2,1,50.0,1,50.0,363,1878,913,6,11,3,14,2,367,6
1507,Max Lowe,eng,DF,Sheffield Utd,Premier League,23,1997,6.1,291,18,79,111,102,11,291,11,7,63.6,4,36.4,120,637,329,10,7,3,8,4,158,32
1508,Eduard Löwen,de,MF,Hertha BSC,Bundesliga,23,1997,0.9,81,1,22,44,16,3,81,0,0,,0,,41,139,71,3,4,1,2,3,48,4
1509,Matthew Lowton,eng,DF,Burnley,Premier League,31,1989,34.0,1882,137,559,902,438,20,1882,40,27,67.5,13,32.5,823,3849,2424,49,36,4,38,10,920,59
1510,Anthony Lozano,hn,FW,Cádiz,La Liga,27,1993,16.9,462,9,28,201,242,64,462,44,28,63.6,16,36.4,257,1609,873,33,25,7,55,35,357,72
1511,Hirving Lozano,mx,FW,Napoli,it Serie A,25,1995,21.8,925,12,84,299,557,129,925,70,29,41.4,41,58.6,640,5016,2696,112,44,43,55,22,693,256
1512,Jan Luca Schuler,de,FW,Schalke 04,Bundesliga,21,1999,0.4,23,0,7,10,6,1,23,0,0,,0,,8,14,0,0,0,0,1,2,16,0
1513,Jean Lucas,br,MF,Lyon,Ligue 1,22,1998,1.9,156,2,16,99,43,1,156,7,5,71.4,2,28.6,103,550,257,6,6,1,2,2,121,9
1514,Jean Lucas,br,MF,Brest,Ligue 1,22,1998,11.2,763,17,166,472,139,7,763,35,27,77.1,8,22.9,507,2863,1184,28,21,2,22,14,575,25
1515,Anderson Lucoqui,ao,DF,Arminia,Bundesliga,23,1997,17.8,960,64,361,449,160,3,960,22,12,54.5,10,45.5,394,2022,826,18,16,1,32,17,388,23
1516,Jeison Lucumí,co,MF,Elche,La Liga,25,1995,0.5,16,1,1,13,3,0,16,3,1,33.3,2,66.7,6,75,14,2,1,0,1,0,9,1
1517,Kilian Ludewig,de,DF,Schalke 04,Bundesliga,20,2000,5.8,358,16,131,157,71,7,358,8,4,50.0,4,50.0,161,755,397,9,7,1,13,4,180,24
1518,Florentino Luís,pt,MF,Monaco,Ligue 1,20,1999,2.7,193,5,46,119,29,2,193,2,1,50.0,1,50.0,100,377,225,3,2,1,2,1,141,1
1519,José Luis Gayà,es,DF,Valencia,La Liga,25,1995,31.6,1796,108,563,704,549,52,1796,50,33,66.0,17,34.0,967,5715,2922,62,45,6,38,16,1029,201
1520,José Luis Morales,es,MF,Levante,La Liga,33,1987,27.1,987,18,118,339,542,125,986,73,31,42.5,42,57.5,612,3960,1902,78,47,42,48,38,728,190
1521,José Luis Palomino,ar,DF,Atalanta,it Serie A,30,1990,27.0,1831,153,836,914,97,17,1831,2,2,100.0,0,0.0,982,4780,2169,16,12,2,13,5,1026,14
1522,Luisinho,pt,DF,Huesca,La Liga,35,1985,2.0,137,9,50,66,21,1,137,0,0,,0,,70,348,219,4,3,0,0,2,91,6
1523,Luismi,es,MF,Elche,La Liga,28,1992,1.9,129,7,45,76,8,1,129,1,1,100.0,0,0.0,82,298,96,0,1,0,2,1,93,2
1524,David Luiz,br,DF,Arsenal,Premier League,33,1987,15.5,1143,129,556,532,59,19,1143,4,3,75.0,1,25.0,766,5053,3047,22,15,2,4,2,843,3
1525,Douglas Luiz,br,MF,Aston Villa,Premier League,22,1998,30.9,1726,106,467,995,293,16,1726,32,23,71.9,9,28.1,916,5288,2760,47,42,3,25,18,1020,32
1526,Romelu Lukaku,be,FW,Inter,it Serie A,27,1993,32.0,1126,39,62,437,644,215,1120,93,53,57.0,39,41.9,628,3815,1929,77,46,50,93,49,916,295
1527,Dodi Lukebakio,be,FW,Hertha BSC,Bundesliga,22,1997,20.6,754,11,98,349,325,78,752,66,39,59.1,27,40.9,468,3192,1474,49,41,28,48,40,574,124
1528,Saša Lukić,rs,MF,Torino,it Serie A,23,1996,23.4,1019,20,155,557,325,40,1019,37,23,62.2,14,37.8,607,3868,1854,54,38,7,36,21,698,83
1529,Senad Lulić,ba,DF,Lazio,it Serie A,34,1986,8.0,420,16,111,169,144,22,420,9,5,55.6,4,44.4,201,1198,562,16,17,3,12,9,248,44
1530,John Lundstram,eng,MF,Sheffield Utd,Premier League,26,1994,22.6,1270,41,246,612,426,23,1269,24,15,62.5,9,37.5,699,3785,1536,35,31,2,29,19,874,73
1531,Sebastiano Luperto,it,DF,Crotone,it Serie A,23,1996,20.9,1197,177,665,496,45,11,1197,5,5,100.0,0,0.0,673,2983,1661,14,7,0,11,2,758,3
1532,Andreas Luthe,de,GK,Union Berlin,Bundesliga,33,1987,30.8,1217,994,1215,3,0,0,1217,1,1,100.0,0,0.0,652,3097,1694,0,0,0,0,0,600,0
1533,Lyanco,br,DF,Torino,it Serie A,23,1997,21.8,1484,227,798,652,56,15,1484,20,18,90.0,2,10.0,912,4818,2716,16,18,2,9,4,931,4
1534,Charalambos Lykogiannis,gr,DF,Cagliari,it Serie A,26,1993,26.9,1495,128,498,633,381,27,1495,24,13,54.2,11,45.8,641,3474,1895,39,34,6,34,9,776,92
1535,Yann M'Vila,fr,MF,Saint-Étienne,Ligue 1,30,1990,0.2,17,0,11,6,1,0,17,0,0,,0,,8,43,34,0,0,0,0,0,11,0
1536,Alexis Mac Allister,ar,MF,Brighton,Premier League,21,1998,12.4,563,8,95,258,220,34,563,26,16,61.5,10,38.5,303,1505,680,15,12,0,28,16,368,55
1537,Darwin Machís,ve,FW,Granada,La Liga,27,1993,22.5,835,13,133,319,409,59,833,82,45,54.9,37,45.1,488,3882,1887,68,41,23,63,41,497,119
1538,Tim Maciejewski,de,FW,Union Berlin,Bundesliga,19,2001,0.1,3,0,0,0,3,1,3,0,0,,0,,1,2,0,0,0,0,0,0,3,2
1539,Luca Mack,de,MF,Stuttgart,Bundesliga,20,2000,0.1,5,1,2,3,0,0,5,0,0,,0,,2,1,1,0,0,0,0,0,3,0
1540,Yvann Macon,fr,DF,Saint-Étienne,Ligue 1,21,1998,6.0,409,24,183,161,66,3,409,12,8,66.7,4,33.3,181,1214,623,16,14,1,11,9,183,17
1541,James Maddison,eng,MF,Leicester City,Premier League,23,1996,23.3,1380,7,91,677,630,59,1380,51,29,56.9,22,43.1,772,4024,1791,43,40,13,57,33,1010,116
1542,Mikail Maden,no,FW,Schalke 04,Bundesliga,18,2002,0.1,5,0,1,3,1,0,5,1,0,0.0,1,100.0,2,5,0,0,0,0,2,0,2,0
1543,Pablo Maffeo,es,DF,Huesca,La Liga,23,1997,21.8,1292,52,402,548,358,22,1292,42,30,71.4,12,28.6,603,3341,1859,47,36,11,26,20,691,112
1544,Gabriel Magalhães,br,DF,Arsenal,Premier League,22,1997,22.2,1759,210,858,848,56,27,1759,6,5,83.3,1,16.7,1249,6992,4082,18,6,2,5,6,1329,8
1545,Lisandro Magallán,ar,DF,Crotone,it Serie A,26,1993,24.2,1359,135,701,596,69,12,1359,9,7,77.8,2,22.2,674,2967,1535,12,2,1,17,5,774,3
1546,Christian Maggio,it,DF,Benevento,it Serie A,38,1982,3.3,169,4,64,76,30,4,169,6,3,50.0,3,50.0,79,368,214,5,2,0,1,2,100,8
1547,Giulio Maggiore,it,MF,Spezia,it Serie A,22,1998,24.6,1111,31,191,580,358,76,1111,40,18,45.0,22,55.0,624,2851,1363,38,26,14,55,14,719,94
1548,Francesco Magnanelli,it,MF,Sassuolo,it Serie A,35,1984,4.9,466,27,111,309,46,0,466,1,1,100.0,0,0.0,240,846,395,2,5,0,6,0,337,6
1549,Giangiacomo Magnani,it,DF,Hellas Verona,it Serie A,24,1995,16.8,845,116,452,361,39,11,845,2,2,100.0,0,0.0,342,1339,532,5,4,0,16,1,362,2
1550,Hugo Magnetti,fr,MF,Brest,Ligue 1,22,1998,6.7,428,10,113,273,47,3,428,11,9,81.8,2,18.2,252,1251,664,6,5,1,9,3,278,1
1551,Harry Maguire,eng,DF,Manchester Utd,Premier League,27,1993,33.9,2568,349,1188,1206,193,52,2568,14,8,57.1,6,42.9,1534,9872,5795,42,41,5,10,6,1743,14
1552,Abdallahi Mahmoud,mr,MF,Alavés,La Liga,20,2000,0.7,22,0,4,15,3,0,22,0,0,,0,,8,16,5,0,0,0,3,1,11,0
1553,Hicham Mahou,fr,FW,Nice,Ligue 1,21,1999,0.4,25,1,6,8,11,0,25,0,0,,0,,7,55,37,2,1,0,0,0,15,5
1554,Riyad Mahrez,dz,FW,Manchester City,Premier League,29,1991,21.7,1311,5,61,449,813,138,1311,81,45,55.6,36,44.4,927,5313,2496,88,46,60,46,29,1074,247
1555,Arne Maier,de,MF,Arminia,Bundesliga,21,1999,11.5,537,13,113,286,147,14,537,13,8,61.5,5,38.5,270,1500,699,17,5,2,20,9,290,22
1556,Arne Maier,de,MF,Hertha BSC,Bundesliga,21,1999,0.3,24,0,0,21,3,0,24,0,0,,0,,16,119,60,0,1,0,1,0,20,0
1557,Habib Maïga,ci,MF,Metz,Ligue 1,24,1996,29.9,1746,60,399,1145,233,32,1746,50,34,68.0,16,32.0,1032,4739,2357,47,31,4,46,33,1134,43
1558,Mike Maignan,fr,GK,Lille,Ligue 1,25,1995,38.0,1131,964,1108,23,0,0,1131,1,1,100.0,0,0.0,613,3134,1866,0,1,0,1,0,462,0
1559,Ainsley Maitland-Niles,eng,MF,Arsenal,Premier League,22,1997,5.4,355,18,120,154,84,6,355,10,6,60.0,4,40.0,198,1018,479,12,10,3,10,7,215,21
1560,Ainsley Maitland-Niles,eng,MF,West Brom,Premier League,22,1997,13.7,583,36,131,260,199,25,583,33,16,48.5,17,51.5,292,1574,724,25,16,8,32,24,320,52
1561,Josh Maja,ng,FW,Fulham,Premier League,21,1998,9.0,256,2,24,125,110,32,255,15,8,53.3,7,46.7,150,600,168,5,4,2,26,13,199,33
1562,Josh Maja,ng,FW,Bordeaux,Ligue 1,21,1998,8.9,276,11,25,157,99,32,276,9,6,66.7,2,22.2,151,631,212,7,4,7,19,12,205,57
1563,Radosław Majecki,pl,GK,Monaco,Ligue 1,20,1999,1.0,40,29,40,0,0,0,40,0,0,,0,,20,98,48,0,0,0,0,0,20,0
1564,Abdul Majeed Waris,gh,FW,Strasbourg,Ligue 1,28,1991,6.1,205,6,24,84,100,19,204,13,6,46.2,7,53.8,148,928,442,18,10,6,19,12,176,43
1565,Marco Majouga,cf,FW,Nîmes,Ligue 1,19,2001,1.4,56,0,1,26,30,2,56,5,1,20.0,4,80.0,39,254,119,5,2,1,3,3,45,8
1566,Jean-Victor Makengo,fr,MF,Udinese,it Serie A,22,1998,5.8,262,10,54,142,70,8,262,10,6,60.0,4,40.0,167,973,482,10,9,4,14,11,178,23
1567,Nemanja Maksimović,rs,MF,Getafe,La Liga,25,1995,30.3,1056,53,227,581,255,32,1056,19,13,68.4,6,31.6,418,2249,942,20,22,6,12,19,440,32
1568,Nikola Maksimović,rs,DF,Napoli,it Serie A,28,1991,13.4,1095,151,580,500,22,11,1095,3,3,100.0,0,0.0,650,3587,1827,10,4,0,5,3,791,3
1569,Filip Malbašić,rs,FW,Cádiz,La Liga,27,1992,9.6,273,5,40,100,135,23,273,13,7,53.8,6,46.2,147,889,418,19,12,8,31,12,181,41
1570,Kévin Malcuit,ma,DF,Fiorentina,it Serie A,29,1991,2.3,131,5,28,54,51,5,131,8,4,50.0,4,50.0,65,687,374,12,6,3,3,3,75,9
1571,Kévin Malcuit,ma,FW,Napoli,it Serie A,29,1991,0.4,32,0,5,22,5,0,32,2,1,50.0,1,50.0,18,129,93,2,0,0,2,0,22,3
1572,Daniel Maldini,it,FW,Milan,it Serie A,18,2001,0.3,19,0,4,5,11,2,19,2,2,100.0,0,0.0,10,59,45,1,1,1,2,0,13,3
1573,Ruslan Malinovskyi,ua,MF,Atalanta,it Serie A,27,1993,20.8,1396,6,85,549,782,69,1395,88,51,58.0,37,42.0,938,5426,2622,90,59,23,64,47,1086,178
1574,Yunus Mallı,tr,MF,Wolfsburg,Bundesliga,28,1992,0.6,14,0,1,8,5,1,14,1,0,0.0,1,100.0,13,64,17,0,3,0,1,3,14,1
1575,Hugo Mallo,es,DF,Celta Vigo,La Liga,29,1991,28.9,2057,92,648,927,501,36,2057,29,17,58.6,12,41.4,974,4330,2091,55,42,7,34,15,1143,153
1576,Mickael Malsa,mq,MF,Levante,La Liga,24,1995,26.0,1639,84,431,1048,170,15,1639,31,20,64.5,11,35.5,971,4369,2125,24,14,1,26,23,1139,15
1577,Dennis Man,ro,FW,Parma,it Serie A,21,1998,7.8,345,5,48,159,146,30,345,18,13,72.2,5,27.8,225,1444,683,22,23,6,20,10,262,56
1578,Hianga Mananga Mbock,fr,MF,Brest,Ligue 1,20,1999,5.1,259,8,72,163,27,2,259,10,9,90.0,1,10.0,181,1122,601,9,10,0,10,6,189,4
1579,Vincent Manceau,fr,DF,Angers,Ligue 1,31,1989,25.7,1820,74,565,882,385,7,1820,20,10,50.0,10,50.0,985,4045,2107,37,34,2,15,2,1099,103
1580,Gianluca Mancini,it,DF,Roma,it Serie A,24,1996,31.7,2261,179,850,1247,184,31,2261,19,15,78.9,4,21.1,1289,6436,3821,42,28,2,11,8,1629,27
1581,Steve Mandanda,fr,GK,Marseille,Ligue 1,35,1985,37.0,1392,1194,1384,8,0,0,1392,1,1,100.0,0,0.0,780,3635,2187,0,0,0,2,0,616,0
1582,Reinildo Mandava,mz,DF,Lille,Ligue 1,26,1994,24.2,1854,71,487,915,466,11,1854,39,28,71.8,11,28.2,951,4319,2257,48,44,2,24,13,1073,145
1583,Aïssa Mandi,dz,DF,Betis,La Liga,28,1991,26.6,1734,180,867,837,37,21,1734,2,2,100.0,0,0.0,1053,4257,2214,5,5,0,7,2,1224,3
1584,Rolando Mandragora,it,MF,Udinese,it Serie A,23,1997,4.4,216,7,42,111,64,6,216,4,2,50.0,2,50.0,114,456,210,2,1,1,5,5,140,18
1585,Rolando Mandragora,it,MF,Torino,it Serie A,23,1997,16.9,887,28,180,505,214,22,887,17,11,64.7,6,35.3,397,1583,765,8,15,0,20,6,489,28
1586,Mario Mandžukić,hr,FW,Milan,it Serie A,34,1986,2.4,71,4,10,35,28,8,71,0,0,,0,,22,70,38,0,1,0,1,1,47,5
1587,Sadio Mané,sn,FW,Liverpool,Premier League,28,1992,31.2,1512,16,86,535,912,244,1512,144,82,56.9,61,42.4,1061,7394,3501,142,88,62,101,61,1266,366
1588,Niccolò Manfredini,it,GK,Benevento,it Serie A,32,1988,1.0,36,33,36,0,0,0,36,0,0,,0,,18,97,51,0,0,0,0,0,12,0
1589,Eliaquim Mangala,fr,DF,Valencia,La Liga,29,1991,3.6,142,25,85,54,4,2,142,1,1,100.0,0,0.0,47,216,114,0,0,0,0,1,54,0
1590,Orel Mangala,be,MF,Stuttgart,Bundesliga,22,1998,23.4,1276,61,256,736,307,36,1276,82,53,64.6,29,35.4,723,4109,2018,43,44,10,51,42,893,76
1591,Thomas Mangani,fr,MF,Angers,Ligue 1,33,1987,29.9,2349,65,481,1499,392,20,2346,16,10,62.5,6,37.5,1316,5574,2296,22,19,1,18,13,1588,36
1592,Vito Mannone,it,GK,Monaco,Ligue 1,32,1988,9.0,303,271,301,2,0,0,303,0,0,,0,,174,684,324,0,0,0,0,0,163,0
1593,Kostas Manolas,gr,DF,Napoli,it Serie A,29,1991,25.5,1735,201,835,878,26,11,1735,3,2,66.7,1,33.3,1107,4649,2239,4,4,1,1,1,1273,1
1594,Javier Manquillo,es,DF,Newcastle Utd,Premier League,26,1994,9.2,489,23,132,217,147,5,489,8,1,12.5,7,87.5,219,1104,554,13,12,0,15,7,256,29
1595,Juan Manuel Ramos,uy,DF,Spezia,it Serie A,23,1996,3.3,197,8,55,77,67,2,197,2,1,50.0,1,50.0,95,581,359,7,9,0,9,2,112,13
1596,Myziane Maolida,km,FW,Nice,Ligue 1,21,1999,12.0,485,9,59,194,237,40,485,44,21,47.7,23,52.3,338,2050,990,35,21,16,27,17,377,92
1597,Faitout Maouassa,fr,DF,Rennes,Ligue 1,22,1998,13.0,988,39,261,473,262,11,988,34,19,55.9,15,44.1,527,3156,1783,43,42,1,28,12,643,60
1598,Sekou Mara,fr,FW,Bordeaux,Ligue 1,18,2002,2.5,94,1,10,47,39,7,94,5,3,60.0,2,40.0,50,278,115,5,1,1,12,1,72,17
1599,Fernando Marçal,br,DF,Wolves,Premier League,31,1989,6.9,464,28,147,216,102,2,464,13,7,53.8,6,46.2,216,1057,599,8,5,0,6,2,252,14
1600,Fernando Marçal,br,DF,Lyon,Ligue 1,31,1989,0.9,78,0,9,57,12,0,78,0,0,,0,,48,382,258,2,0,0,0,0,54,0
1601,Marcelo,br,DF,Real Madrid,La Liga,32,1988,11.7,982,19,184,444,364,24,982,14,12,85.7,2,14.3,586,2600,1418,24,26,4,14,5,715,92
1602,Marcelo,br,DF,Lyon,Ligue 1,33,1987,32.3,2396,244,1057,1260,89,42,2396,5,3,60.0,2,40.0,1445,6904,4470,18,10,1,10,2,1653,6
1603,Solly March,eng,DF,Brighton,Premier League,26,1994,18.6,1185,44,245,445,515,50,1185,63,44,69.8,19,30.2,605,4400,2101,74,34,18,22,24,662,146
1604,Federico Marchetti,it,GK,Genoa,it Serie A,37,1983,3.7,143,129,142,1,0,0,143,0,0,,0,,79,272,170,0,0,0,0,0,75,0
1605,Riccardo Marchizza,it,DF,Spezia,it Serie A,22,1998,17.3,1101,43,385,437,288,27,1101,18,6,33.3,12,66.7,598,3344,1521,33,20,6,23,8,671,84
1606,Gian Marco Ferrari,it,DF,Sassuolo,it Serie A,28,1992,33.5,3045,371,1280,1645,133,37,3045,12,6,50.0,6,50.0,1950,10461,6883,38,32,4,17,7,2325,18
1607,Iván Marcone,ar,MF,Elche,La Liga,30,1990,29.4,1735,110,611,1019,115,5,1735,17,13,76.5,4,23.5,1045,4871,2357,15,7,0,21,12,1171,11
1608,Óscar de Marcos,es,DF,Athletic Club,La Liga,31,1989,16.9,912,41,229,379,309,25,912,12,7,58.3,5,41.7,443,2781,1507,54,35,7,23,4,514,107
1609,Dario Maresic,at,DF,Reims,Ligue 1,20,1999,5.7,399,48,192,190,20,1,399,0,0,,0,,258,1954,875,9,4,0,3,2,286,3
1610,José Mari,es,MF,Cádiz,La Liga,32,1987,16.1,646,48,208,361,94,5,645,25,16,64.0,9,36.0,256,1245,495,8,8,1,10,13,286,10
1611,Pablo Marí,es,DF,Arsenal,Premier League,26,1993,10.0,700,83,390,302,9,3,700,3,3,100.0,0,0.0,455,2154,1336,4,4,0,1,0,518,0
1612,José María Giménez,uy,DF,Atlético Madrid,La Liga,25,1995,19.6,1284,134,612,625,53,23,1284,2,1,50.0,1,50.0,745,3718,2222,11,6,0,2,1,899,4
1613,Mariano,do,FW,Real Madrid,La Liga,26,1993,5.7,160,7,18,57,87,25,160,12,7,58.3,5,41.7,89,629,220,7,13,5,12,14,121,30
1614,Jordan Marié,fr,MF,Dijon,Ligue 1,28,1991,15.9,910,27,193,615,112,4,910,18,11,61.1,7,38.9,486,1532,594,6,10,1,23,11,612,24
1615,Adrián Marín,es,DF,Alavés,La Liga,23,1997,1.0,69,3,11,44,16,2,69,1,0,0.0,1,100.0,36,105,47,1,1,1,1,0,33,6
1616,Adrián Marín,es,DF,Granada,La Liga,23,1997,3.0,162,6,48,91,25,0,162,3,3,100.0,0,0.0,61,297,195,5,2,0,5,0,69,2
1617,Răzvan Marin,ro,MF,Cagliari,it Serie A,24,1996,32.9,1984,44,383,1089,543,32,1984,73,34,46.6,39,53.4,1065,6302,2962,45,48,7,49,25,1282,80
1618,Guillermo Maripán,cl,DF,Monaco,Ligue 1,26,1994,23.2,1849,163,821,997,37,25,1849,2,2,100.0,0,0.0,1184,6050,3660,16,7,0,9,0,1406,4
1619,Marlon,br,DF,Sassuolo,it Serie A,24,1995,19.4,1763,152,648,1068,55,7,1763,8,8,100.0,0,0.0,1127,6321,3997,12,10,0,5,4,1375,1
