Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
110,Jon Aramburu,ve,DF,,Real Sociedad,La Liga,22,2002,8,6,526,5.8,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.5,12,24,15,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
111,Julian Araujo,mx,DF,,Bournemouth,Premier League,23,2001,6,4,319,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,12,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112,Cameron Archer,eng,FW,,Southampton,Premier League,23,2001,8,3,351,3.9,2,0,2,2,0,1,0,0,3.4,2.6,0.0,2.6,5,2,15,0.51,0.00,0.51,0.51,0.51,0.87,0.00,0.87,0.66,0.66
113,Carlens Arcus,ht,DF,,Angers,Ligue 1,28,1996,8,7,560,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,11,17,16,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
114,Alphonse Areola,fr,GK,,West Ham,Premier League,31,1993,8,8,675,7.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115,Adu Ares,es,FW,,Athletic Club,La Liga,23,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
116,Jesús Areso,es,DF,,Osasuna,La Liga,25,1999,9,9,792,8.8,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.6,32,32,44,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,0.01,0.07
117,Joe Aribo,ng,MF,,Southampton,Premier League,28,1996,7,5,451,5.0,1,0,1,1,0,0,0,0,1.2,1.2,0.7,1.9,16,22,26,0.20,0.00,0.20,0.20,0.20,0.25,0.13,0.38,0.25,0.38
118,Adam Armstrong,eng,FW,,Southampton,Premier League,27,1997,5,3,231,2.6,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,6,5,17,0.00,0.00,0.00,0.00,0.00,0.30,0.04,0.35,0.30,0.35
119,Harrison Armstrong,eng,MF,,Everton,Premier League,17,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
120,José Arnaiz,es,FW,,Osasuna,La Liga,29,1995,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34
121,Hákon Arnar Haraldsson,is,MF,,Lille,Ligue 1,21,2003,3,2,168,1.9,0,1,1,0,0,0,0,0,0.5,0.5,0.2,0.6,8,18,12,0.00,0.54,0.54,0.00,0.54,0.25,0.08,0.33,0.25,0.33
122,Marko Arnautović,at,FW,,Inter,Serie A,35,1989,3,0,40,0.4,0,0,0,0,0,0,0,0,0.9,0.9,0.0,0.9,1,3,9,0.00,0.00,0.00,0.00,0.00,1.96,0.00,1.96,1.96,1.96
123,Maximilian Arnold,de,MF,,Wolfsburg,Bundesliga,30,1994,7,7,576,6.4,1,1,2,1,0,0,5,0,0.1,0.1,0.2,0.3,0,23,3,0.16,0.16,0.31,0.16,0.31,0.02,0.04,0.05,0.02,0.05
124,Jann-Fiete Arp,de,FW,MF,Holstein Kiel,Bundesliga,24,2000,7,0,188,2.1,1,0,1,0,1,1,1,0,1.1,0.3,0.3,0.6,4,2,16,0.48,0.00,0.48,0.00,0.00,0.52,0.13,0.66,0.14,0.28
125,Kepa Arrizabalaga,es,GK,,Bournemouth,Premier League,30,1994,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
126,Arthur,br,DF,,Leverkusen,Bundesliga,21,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
127,Takuma Asano,jp,FW,,Mallorca,La Liga,29,1994,6,4,319,3.5,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,16,9,20,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19
128,Marco Asensio,es,FW,MF,Paris S-G,Ligue 1,28,1996,6,5,335,3.7,2,2,4,2,0,0,0,0,3.6,3.6,1.7,5.3,11,18,24,0.54,0.54,1.07,0.54,1.07,0.96,0.47,1.43,0.96,1.43
129,Kristjan Asllani,al,MF,,Inter,Serie A,22,2002,5,1,145,1.6,0,0,0,0,0,0,2,0,0.4,0.4,0.6,1.0,3,11,7,0.00,0.00,0.00,0.00,0.00,0.22,0.37,0.59,0.22,0.59
130,Iago Aspas,es,FW,MF,Celta Vigo,La Liga,37,1987,9,7,631,7.0,4,2,6,3,1,2,3,1,3.1,1.5,0.8,2.3,19,46,50,0.57,0.29,0.86,0.43,0.71,0.44,0.11,0.55,0.22,0.33
131,Yaser Asprilla,co,FW,MF,Girona,La Liga,20,2003,6,3,340,3.8,1,0,1,1,0,0,1,0,0.6,0.6,0.5,1.1,19,31,42,0.26,0.00,0.26,0.26,0.26,0.16,0.14,0.29,0.16,0.29
132,Lorenz Assignon,tg,DF,MF,Rennes,Ligue 1,24,2000,7,5,406,4.5,0,1,1,0,0,0,3,0,0.0,0.0,0.1,0.1,12,19,26,0.00,0.22,0.22,0.00,0.22,0.01,0.02,0.03,0.01,0.03
133,Dehmaine Assoumani,fr,MF,FW,Nantes,Ligue 1,19,2005,5,0,34,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,2,1,10,0.00,0.00,0.00,0.00,0.00,0.18,0.75,0.93,0.18,0.93
134,Valentin Atangana Edoa,fr,MF,,Reims,Ligue 1,19,2005,8,8,680,7.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,5,28,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
135,Arthur Atta,fr,MF,,Udinese,Serie A,21,2003,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16
136,Noah Atubolu,de,GK,,Freiburg,Bundesliga,22,2002,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
137,Emil Audero,it,GK,,Como,Serie A,27,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
138,Tommaso Augello,it,DF,,Cagliari,Serie A,30,1994,8,7,582,6.5,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,15,25,24,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10
139,Carlos Augusto,br,DF,,Inter,Serie A,25,1999,6,1,190,2.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,10,11,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
140,Yann Aurel Bisseck,de,DF,,Inter,Serie A,23,2000,4,3,245,2.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,6,19,14,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
141,Ezequiel Ávila,ar,FW,,Betis,La Liga,30,1994,8,2,255,2.8,1,0,1,1,0,0,3,0,0.9,0.9,0.7,1.6,6,10,27,0.35,0.00,0.35,0.35,0.35,0.33,0.23,0.56,0.33,0.56
142,Taiwo Awoniyi,ng,FW,,Nott'ham Forest,Premier League,27,1997,5,1,87,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,1,7,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.28,0.28
143,Yasin Ayari,se,MF,FW,Brighton,Premier League,21,2003,6,2,282,3.1,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,6,12,18,0.00,0.00,0.00,0.00,0.00,0.17,0.06,0.23,0.17,0.23
144,Florian Ayé,fr,FW,,Auxerre,Ligue 1,27,1997,7,2,227,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,3,11,0.00,0.00,0.00,0.00,0.00,0.13,0.02,0.15,0.13,0.15
145,André Ayew,gh,FW,,Le Havre,Ligue 1,34,1989,1,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26
146,Jordan Ayew,gh,FW,MF,Crystal Palace,Premier League,33,1991,1,0,21,0.2,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,0,0,1,0.00,0.00,0.00,0.00,0.00,1.96,0.21,2.17,1.96,2.17
147,Jordan Ayew,gh,FW,MF,Leicester City,Premier League,33,1991,7,4,382,4.2,1,0,1,1,0,0,2,0,0.4,0.4,0.1,0.5,7,9,13,0.24,0.00,0.24,0.24,0.24,0.10,0.02,0.12,0.10,0.12
148,Neil El Aynaoui,fr,MF,,Lens,Ligue 1,23,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
149,César Azpilicueta,es,DF,,Atlético Madrid,La Liga,35,1989,5,5,390,4.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,29,5,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
150,Paulo Azzi,br,DF,,Cagliari,Serie A,30,1994,5,4,336,3.7,0,0,0,0,0,0,1,0,0.5,0.5,0.9,1.4,14,12,19,0.00,0.00,0.00,0.00,0.00,0.14,0.24,0.38,0.14,0.38
151,Shavy Babicka,ga,MF,FW,Toulouse,Ligue 1,24,2000,7,3,350,3.9,3,0,3,3,0,0,1,0,1.4,1.4,0.0,1.5,6,5,38,0.77,0.00,0.77,0.77,0.77,0.37,0.01,0.38,0.37,0.38
152,Aliou Badara Baldé,gn,MF,FW,Bochum,Bundesliga,21,2002,5,0,91,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,2,1,5,0.00,0.00,0.00,0.00,0.00,0.18,0.17,0.35,0.18,0.35
153,Loïc Bade,fr,DF,,Sevilla,La Liga,24,2000,8,7,651,7.2,0,1,1,0,0,0,2,0,0.2,0.2,0.6,0.8,0,6,1,0.00,0.14,0.14,0.00,0.14,0.02,0.08,0.11,0.02,0.11
154,Milan Badelj,hr,MF,,Genoa,Serie A,35,1989,6,6,399,4.4,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,3,20,5,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.11,0.05,0.11
155,Benoît Badiashile,fr,DF,,Chelsea,Premier League,23,2001,1,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
156,Alex Baena,es,MF,FW,Villarreal,La Liga,23,2001,9,8,653,7.3,1,5,6,1,0,1,3,0,2.1,1.3,3.0,4.3,13,49,41,0.14,0.69,0.83,0.14,0.83,0.28,0.42,0.70,0.17,0.59
157,Leon Bailey,jm,FW,MF,Aston Villa,Premier League,27,1997,7,6,408,4.5,0,1,1,0,0,0,2,0,0.4,0.4,0.8,1.2,20,16,37,0.00,0.22,0.22,0.00,0.22,0.08,0.18,0.26,0.08,0.26
158,Eric Bailly,ci,DF,,Villarreal,La Liga,30,1994,8,6,534,5.9,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,1,13,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
159,Theo Bair,ca,FW,,Auxerre,Ligue 1,25,1999,7,3,236,2.6,1,0,1,1,0,0,0,0,0.6,0.6,0.3,1.0,2,4,9,0.38,0.00,0.38,0.38,0.38,0.24,0.13,0.37,0.24,0.37
160,Cédric Bakambu,cd,FW,,Betis,La Liga,33,1991,5,2,195,2.2,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,2,13,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.14,0.13,0.14
161,Mitchel Bakker,nl,MF,,Atalanta,Serie A,24,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
162,Mitchel Bakker,nl,DF,,Lille,Ligue 1,24,2000,5,1,103,1.1,1,0,1,1,0,0,0,0,1.3,1.3,0.0,1.4,3,5,12,0.87,0.00,0.87,0.87,0.87,1.16,0.04,1.20,1.16,1.20
163,Ridle Baku,de,FW,MF,Wolfsburg,Bundesliga,26,1998,7,6,462,5.1,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.9,4,17,30,0.19,0.00,0.19,0.19,0.19,0.10,0.07,0.17,0.10,0.17
164,Dilane Bakwa,fr,FW,MF,Strasbourg,Ligue 1,22,2002,8,8,695,7.7,0,2,2,0,0,0,0,0,1.1,1.1,2.2,3.3,26,21,48,0.00,0.26,0.26,0.00,0.26,0.15,0.29,0.43,0.15,0.43
165,Tommaso Baldanzi,it,MF,FW,Roma,Serie A,21,2003,8,0,175,1.9,1,1,2,1,0,0,0,0,0.7,0.7,0.2,0.8,14,4,11,0.51,0.51,1.03,0.51,1.03,0.34,0.08,0.42,0.34,0.42
166,Alejandro Balde,es,DF,,Barcelona,La Liga,21,2003,9,7,636,7.1,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,25,20,62,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13
167,Carlos Baleba,cm,MF,,Brighton,Premier League,20,2004,7,6,493,5.5,1,1,2,1,0,0,1,0,0.7,0.7,0.2,1.0,7,30,3,0.18,0.18,0.37,0.18,0.37,0.14,0.04,0.18,0.14,0.18
168,Leonardo Balerdi,ar,DF,,Marseille,Ligue 1,25,1999,5,5,364,4.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,2,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
169,Iván Balliu,al,DF,,Rayo Vallecano,La Liga,32,1992,9,6,586,6.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,4,22,9,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
170,Botond Balogh,hu,DF,,Parma,Serie A,22,2002,8,8,669,7.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
171,Folarin Balogun,us,FW,,Monaco,Ligue 1,23,2001,6,5,402,4.5,3,0,3,3,0,0,0,0,3.7,3.7,0.6,4.3,12,8,50,0.67,0.00,0.67,0.67,0.67,0.83,0.14,0.97,0.83,0.97
172,Abdoulaye Bamba,ci,DF,,Angers,Ligue 1,34,1990,4,3,250,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
173,Jonathan Bamba,ci,FW,MF,Celta Vigo,La Liga,28,1996,5,4,328,3.6,0,0,0,0,0,0,1,0,0.5,0.5,0.8,1.3,15,15,30,0.00,0.00,0.00,0.00,0.00,0.13,0.21,0.34,0.13,0.34
174,Samuel Bamba,de,FW,MF,Bochum,Bundesliga,20,2004,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.00,0.30
175,Lameck Banda,zm,FW,MF,Lecce,Serie A,23,2001,6,2,285,3.2,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.0,12,4,23,0.00,0.00,0.00,0.00,0.00,0.18,0.15,0.33,0.18,0.33
176,Daniel Bandeira,pt,MF,,Hellas Verona,Serie A,24,2000,5,3,241,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,14,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
177,Mattia Bani,it,DF,,Genoa,Serie A,30,1993,5,5,359,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,2,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
178,Scott Banks,sct,FW,MF,St. Pauli,Bundesliga,23,2001,4,0,47,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,0,2,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
179,Antonín Barák,cz,MF,,Fiorentina,Serie A,29,1994,1,1,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,2,2,5,0.00,0.00,0.00,0.00,0.00,0.13,0.47,0.60,0.13,0.60
180,Federico Barba,it,DF,,Como,Serie A,31,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
181,Valentín Barco,ar,DF,,Sevilla,La Liga,20,2004,5,3,250,2.8,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,2,9,10,0.00,0.00,0.00,0.00,0.00,0.10,0.11,0.21,0.10,0.21
182,Bradley Barcola,fr,FW,,Paris S-G,Ligue 1,22,2002,8,7,545,6.1,7,1,8,7,0,0,0,0,4.4,4.4,2.0,6.4,36,16,78,1.16,0.17,1.32,1.16,1.32,0.73,0.33,1.05,0.73,1.05
183,Melvin Bard,fr,MF,DF,Nice,Ligue 1,23,2000,4,4,332,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,14,10,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02
184,Nicolò Barella,it,MF,,Inter,Serie A,27,1997,5,5,402,4.5,1,1,2,1,0,0,1,0,0.3,0.3,0.7,1.0,4,31,12,0.22,0.22,0.45,0.22,0.45,0.07,0.16,0.23,0.07,0.23
185,Gabriel Bares,ch,MF,,Montpellier,Ligue 1,24,2000,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
186,Ross Barkley,eng,MF,,Aston Villa,Premier League,30,1993,7,1,232,2.6,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.5,8,15,2,0.00,0.39,0.39,0.00,0.39,0.09,0.10,0.19,0.09,0.19
187,Aymen Barkok,ma,MF,,Mainz 05,Bundesliga,26,1998,4,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,6,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17
188,Harvey Barnes,eng,FW,,Newcastle Utd,Premier League,26,1997,8,4,411,4.6,3,1,4,3,0,0,0,0,1.9,1.9,1.9,3.8,22,23,43,0.66,0.22,0.88,0.66,0.88,0.41,0.42,0.83,0.41,0.83
189,Enzo Barrenechea,ar,MF,,Valencia,La Liga,23,2001,6,3,259,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,12,2,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
190,Ander Barrenetxea,es,MF,,Real Sociedad,La Liga,22,2001,7,3,338,3.8,0,1,1,0,0,0,1,0,0.5,0.5,0.7,1.2,14,9,43,0.00,0.27,0.27,0.00,0.27,0.12,0.19,0.32,0.12,0.32
191,Pablo Barrios,es,MF,,Atlético Madrid,La Liga,21,2003,6,5,495,5.5,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,5,36,15,0.00,0.18,0.18,0.00,0.18,0.04,0.09,0.12,0.04,0.12
192,Thierno Barry,fr,FW,,Villarreal,La Liga,22,2002,9,6,626,7.0,2,2,4,2,0,0,1,0,3.4,3.4,1.0,4.4,7,7,23,0.29,0.29,0.58,0.29,0.58,0.49,0.14,0.63,0.49,0.63
193,Davide Bartesaghi,it,DF,,Milan,Serie A,18,2005,1,0,5,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
194,Marc Bartra,es,DF,,Betis,La Liga,33,1991,3,3,262,2.9,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,1,8,1,0.34,0.00,0.34,0.34,0.34,0.07,0.00,0.07,0.07,0.07
195,Federico Baschirotto,it,DF,,Lecce,Serie A,28,1996,8,8,720,8.0,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,3,11,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04
196,Daniele Baselli,it,MF,,Como,Serie A,32,1992,2,1,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
197,Calvin Bassey,ng,DF,,Fulham,Premier League,24,1999,8,8,720,8.0,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,6,22,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
198,Aboubacar Bassinga,ci,MF,,Las Palmas,La Liga,19,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
199,Alessandro Bastoni,it,DF,,Inter,Serie A,25,1999,7,7,546,6.1,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,18,44,24,0.00,0.16,0.16,0.00,0.16,0.02,0.05,0.07,0.02,0.07
200,Augusto Batalla,ar,GK,,Rayo Vallecano,La Liga,28,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
201,Dylan Batubinsika,cd,DF,,Saint-Étienne,Ligue 1,28,1996,8,7,639,7.1,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,2,13,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
202,Maximilian Bauer,de,DF,,Augsburg,Bundesliga,24,2000,6,5,430,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,17,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
203,Oliver Baumann,de,GK,,Hoffenheim,Bundesliga,34,1990,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
204,Christoph Baumgartner,at,MF,DF,RB Leipzig,Bundesliga,25,1999,7,1,138,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,4,2,12,0.00,0.00,0.00,0.00,0.00,0.20,0.06,0.26,0.20,0.26
205,Adrian Beck,de,FW,MF,Heidenheim,Bundesliga,27,1997,6,4,290,3.2,1,1,2,1,0,0,0,0,0.7,0.7,0.2,0.9,4,9,8,0.31,0.31,0.62,0.31,0.62,0.21,0.06,0.27,0.21,0.27
206,Sheraldo Becker,sr,FW,MF,Real Sociedad,La Liga,29,1995,9,6,507,5.6,0,0,0,0,0,0,0,0,0.8,0.8,0.4,1.2,22,11,52,0.00,0.00,0.00,0.00,0.00,0.14,0.07,0.21,0.14,0.21
207,Timo Becker,de,DF,,Holstein Kiel,Bundesliga,27,1997,7,7,630,7.0,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1.1,6,11,13,0.00,0.00,0.00,0.00,0.00,0.13,0.03,0.15,0.13,0.15
208,Jan Bednarek,pl,DF,,Southampton,Premier League,28,1996,8,8,710,7.9,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,2,22,1,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
209,Donny van de Beek,nl,MF,FW,Girona,La Liga,27,1997,6,2,269,3.0,0,1,1,0,0,0,0,0,0.2,0.2,1.2,1.3,3,8,19,0.00,0.33,0.33,0.00,0.33,0.05,0.39,0.45,0.05,0.45
210,Kevin Behrens,de,FW,,Wolfsburg,Bundesliga,33,1991,3,0,45,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,6,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.91,0.91,0.91
211,Maximilian Beier,de,FW,,Dortmund,Bundesliga,22,2002,6,2,243,2.7,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,2,3,14,0.00,0.00,0.00,0.00,0.00,0.18,0.09,0.27,0.18,0.27
212,Reda Belahyane,ma,MF,,Hellas Verona,Serie A,20,2004,8,7,700,7.8,0,1,1,0,0,0,3,0,0.1,0.1,0.6,0.7,8,46,4,0.00,0.13,0.13,0.00,0.13,0.02,0.07,0.09,0.02,0.09
213,Haris Belkebla,dz,MF,,Angers,Ligue 1,30,1994,4,4,349,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,15,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
214,Yassin Belkhdim,fr,MF,,Angers,Ligue 1,22,2002,8,4,374,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,7,9,12,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.06,0.05,0.06
215,Stefan Bell,de,DF,,Mainz 05,Bundesliga,33,1991,3,1,164,1.8,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,4,1,0.00,0.00,0.00,0.00,0.00,0.20,0.01,0.21,0.20,0.21
216,Raoul Bellanova,it,DF,,Torino,Serie A,24,2000,1,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,0,5,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.11,0.03,0.11
217,Raoul Bellanova,it,DF,,Atalanta,Serie A,24,2000,6,6,466,5.2,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,11,17,39,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.19,0.06,0.19
218,Jean-Ricner Bellegarde,fr,MF,FW,Wolves,Premier League,26,1998,8,6,403,4.5,1,1,2,1,0,0,1,0,0.3,0.3,0.3,0.6,13,5,21,0.22,0.22,0.45,0.22,0.45,0.07,0.06,0.13,0.07,0.13
219,Héctor Bellerín,es,DF,,Betis,La Liga,29,1995,6,5,479,5.3,0,1,1,0,0,0,1,0,0.2,0.2,2.0,2.2,3,23,17,0.00,0.19,0.19,0.00,0.19,0.04,0.38,0.41,0.04,0.41
220,Jude Bellingham,eng,MF,,Real Madrid,La Liga,21,2003,6,6,530,5.9,0,1,1,0,0,0,1,0,0.4,0.4,0.9,1.3,19,41,32,0.00,0.17,0.17,0.00,0.17,0.07,0.15,0.23,0.07,0.23
221,Jeanuël Belocian,fr,DF,,Leverkusen,Bundesliga,19,2005,2,1,46,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
