Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90
159,Kepa Arrizabalaga,es,GK,Chelsea,Premier League,26,1994,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
160,Tolgay Arslan,de,MF,Udinese,it Serie A,30,1990,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
161,Juan Artola,es,FW,Athletic Club,La Liga,21,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
162,Santiago Arzamendia,py,MF,Cádiz,La Liga,23,1998,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
163,Takuma Asano,jp,FW,Bochum,Bundesliga,26,1994,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
164,Santiago Ascacíbar,ar,MF,Hertha BSC,Bundesliga,24,1997,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
165,Rocco Ascone,fr,FW,Lille,Ligue 1,17,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
166,Sergio Asenjo,es,GK,Villarreal,La Liga,32,1989,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
167,Alejandro Asensio,es,FW,Rayo Vallecano,La Liga,20,2000,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
168,Marco Asensio,es,FW,Real Madrid,La Liga,25,1996,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
169,Harrison Ashby,sct,DF,West Ham,Premier League,19,2001,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
170,Kristoffer Askildsen,no,MF,Sampdoria,it Serie A,20,2001,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
171,Fisnik Asllani,xk,MF,Hoffenheim,Bundesliga,18,2002,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
172,Kristjan Asllani,al,MF,Empoli,it Serie A,19,2002,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
173,Iago Aspas,es,FW,Celta Vigo,La Liga,33,1987,0,0,0,0,37,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
174,Lorenz Assignon,tg,DF,Rennes,Ligue 1,21,2000,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
175,Simon Asta,de,DF,Greuther Fürth,Bundesliga,20,2001,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
176,Youcef Atal,dz,DF,Nice,Ligue 1,25,1996,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
177,Christalino Atemona,de,DF,Hertha BSC,Bundesliga,19,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
178,Noah Atubolu,de,GK,Freiburg,Bundesliga,19,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
179,Pierre-Emerick Aubameyang,ga,FW,Arsenal,Premier League,32,1989,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
180,Pierre-Emerick Aubameyang,ga,FW,Barcelona,La Liga,32,1989,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
181,Christian Aucelli,it,MF,Sassuolo,it Serie A,19,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
182,Emil Audero,it,GK,Sampdoria,it Serie A,24,1997,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
183,Tommaso Augello,it,DF,Sampdoria,it Serie A,26,1994,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
184,Jean-Kévin Augustin,fr,FW,Nantes,Ligue 1,24,1997,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
185,Ludwig Augustinsson,se,DF,Sevilla,La Liga,27,1994,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
186,Serge Aurier,ci,DF,Villarreal,La Liga,28,1992,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
187,Brandon Austin,eng,GK,Tottenham,Premier League,22,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
188,Ezequiel Ávila,ar,FW,Osasuna,La Liga,27,1994,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
189,Zach Awe,eng,DF,Arsenal,Premier League,17,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
190,Taiwo Awoniyi,ng,FW,Union Berlin,Bundesliga,23,1997,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
191,Ramzi Aya,it,DF,Salernitana,it Serie A,30,1990,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
192,Gaizka Ayesa,es,GK,Real Sociedad,La Liga,20,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
193,Jordan Ayew,gh,FW,Crystal Palace,Premier League,29,1991,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
194,Kaan Ayhan,tr,DF,Sassuolo,it Serie A,26,1994,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
195,Eric Ayiah,gh,FW,Monaco,Ligue 1,21,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
196,Luke Ayling,eng,DF,Leeds United,Premier League,29,1991,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
197,Karim Azamoum,fr,DF,Troyes,Ligue 1,31,1990,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
198,Miguel Azeez,eng,MF,Arsenal,Premier League,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
199,Sardar Azmoun,ir,FW,Leverkusen,Bundesliga,26,1995,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
200,César Azpilicueta,es,DF,Chelsea,Premier League,31,1989,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
201,Ousmane Ba,sn,GK,Metz,Ligue 1,19,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
202,Kwadwo Baah,eng,MF,Watford,Premier League,18,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
203,Iddrisu Baba,gh,MF,Mallorca,La Liga,25,1996,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
204,Carlos Bacca,co,FW,Granada,La Liga,34,1986,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
205,Daniel Bachmann,at,GK,Watford,Premier League,27,1994,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
206,Loïc Bade,fr,DF,Rennes,Ligue 1,21,2000,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
207,Milan Badelj,hr,MF,Genoa,it Serie A,32,1989,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
208,Édgar Badía,es,GK,Elche,La Liga,29,1992,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
209,Benoît Badiashile,fr,DF,Monaco,Ligue 1,20,2001,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
210,Youssouph Badji,sn,FW,Brest,Ligue 1,19,2001,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
211,Miguel Baeza,es,DF,Celta Vigo,La Liga,21,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
212,Nicola Bagnolini,it,GK,Bologna,it Serie A,17,2004,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
213,Issa Bah,lu,FW,Venezia,it Serie A,19,2002,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
214,Stéphane Bahoken,cm,FW,Angers,Ligue 1,29,1992,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
215,Leon Bailey,jm,FW,Aston Villa,Premier League,23,1997,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
216,Eric Bailly,ci,DF,Manchester Utd,Premier League,27,1994,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
217,Dénys Bain,fr,DF,Brest,Ligue 1,28,1993,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
218,Stefan Bajic,fr,GK,Saint-Étienne,Ligue 1,19,2001,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
219,Nedim Bajrami,al,MF,Empoli,it Serie A,22,1999,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
220,Cédric Bakambu,cd,FW,Marseille,Ligue 1,30,1991,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
221,Abdoulaye Bakayoko,fr,DF,Saint-Étienne,Ligue 1,18,2002,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
222,Tiemoué Bakayoko,fr,MF,Milan,it Serie A,26,1994,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
223,Mitchel Bakker,nl,DF,Leverkusen,Bundesliga,21,2000,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
224,Ridle Baku,de,DF,Wolfsburg,Bundesliga,23,1998,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
225,Dilane Bakwa,fr,FW,Bordeaux,Ligue 1,18,2002,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
226,Alex Balboa,gq,MF,Alavés,La Liga,20,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
227,Tommaso Baldanzi,it,FW,Empoli,it Serie A,18,2003,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
228,Alejandro Balde,es,DF,Barcelona,La Liga,17,2003,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
229,Ibrahima Baldé,fr,FW,Lens,Ligue 1,18,2003,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
230,Keita Baldé,sn,FW,Cagliari,it Serie A,26,1995,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
231,Gareth Bale,wls,FW,Real Madrid,La Liga,32,1989,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
232,Carlos Baleba,cm,MF,Lille,Ligue 1,17,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
233,Mikel Balenziaga,es,DF,Athletic Club,La Liga,33,1988,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
234,Leonardo Balerdi,ar,DF,Marseille,Ligue 1,22,1999,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
235,Marco Ballarini,it,MF,Udinese,it Serie A,20,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
236,Iván Balliu,al,DF,Rayo Vallecano,La Liga,29,1992,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
237,Fodé Ballo-Touré,sn,DF,Milan,it Serie A,24,1997,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
238,Folarin Balogun,us,FW,Arsenal,Premier League,20,2001,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
239,Abdoulaye Bamba,ci,DF,Angers,Ligue 1,31,1990,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
240,Jonathan Bamba,ci,MF,Lille,Ligue 1,25,1996,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
241,Robson Bambu,br,DF,Nice,Ligue 1,23,1997,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
242,Patrick Bamford,eng,FW,Leeds United,Premier League,27,1993,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
243,Filippo Bandinelli,it,MF,Empoli,it Serie A,26,1995,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
244,Mattia Bani,it,DF,Genoa,it Serie A,27,1993,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
245,Scott Banks,sct,MF,Crystal Palace,Premier League,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
246,Simon Banza,cd,FW,Lens,Ligue 1,24,1996,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
247,Jamal Baptiste,eng,DF,West Ham,Premier League,17,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
248,Shandon Baptiste,gd,MF,Brentford,Premier League,23,1998,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
249,Antonín Barák,cz,MF,Hellas Verona,it Serie A,26,1994,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
250,Benedetto Barba,it,DF,Napoli,it Serie A,18,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
251,Barbero,es,FW,Osasuna,La Liga,22,1998,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
252,Danilo Barbosa,br,DF,Nice,Ligue 1,25,1996,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
253,Barcia,es,DF,Granada,La Liga,20,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
254,Bradley Barcola,fr,FW,Lyon,Ligue 1,18,2002,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
255,Malcolm Barcola,tg,GK,Lyon,Ligue 1,22,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
256,Melvin Bard,fr,DF,Nice,Ligue 1,20,2000,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
257,Enis Bardhi,mk,MF,Levante,La Liga,26,1995,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
258,Francesco Bardi,it,GK,Bologna,it Serie A,29,1992,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
259,Phil Bardsley,sct,DF,Burnley,Premier League,36,1985,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
260,Keidi Bare,al,MF,Espanyol,La Liga,23,1997,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
261,Nicolò Barella,it,MF,Inter,it Serie A,24,1997,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
262,Gabriel Bares,ch,MF,Montpellier,Ligue 1,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
263,Kike Barja,es,MF,Osasuna,La Liga,24,1997,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
264,Ross Barkley,eng,MF,Chelsea,Premier League,27,1993,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
265,Aymen Barkok,ma,MF,Eint Frankfurt,Bundesliga,23,1998,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
266,Ashley Barnes,eng,FW,Burnley,Premier League,31,1989,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
267,Harvey Barnes,eng,FW,Leicester City,Premier League,23,1997,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
268,Antonio Barragán,es,DF,Elche,La Liga,34,1987,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
269,Leandro Barreiro Martins,lu,MF,Mainz 05,Bundesliga,21,2000,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
270,Ander Barrenetxea,es,FW,Real Sociedad,La Liga,19,2001,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
271,Jacob Barrett Laursen,dk,DF,Arminia,Bundesliga,26,1994,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
272,Pablo Barrios,es,MF,Atlético Madrid,La Liga,18,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
273,Musa Barrow,gm,FW,Bologna,it Serie A,22,1998,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
274,Abdourahmane Barry,gn,DF,Greuther Fürth,Bundesliga,21,2000,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
275,Yacouba Barry,fr,MF,Lens,Ligue 1,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
276,Teddy Bartouche-Selbonne,gp,GK,Lorient,Ligue 1,24,1997,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
277,Marc Bartra,es,DF,Betis,La Liga,30,1991,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
278,Daniele Baselli,it,MF,Torino,it Serie A,29,1992,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
279,Daniele Baselli,it,MF,Cagliari,it Serie A,29,1992,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
280,Toma Bašić,hr,MF,Lazio,it Serie A,24,1996,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
281,Toma Bašić,hr,MF,Bordeaux,Ligue 1,24,1996,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
282,Amine Bassi,fr,MF,Metz,Ligue 1,23,1997,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
283,Álvaro Bastida,es,MF,Cádiz,La Liga,17,2004,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
284,Alessandro Bastoni,it,DF,Inter,it Serie A,22,1999,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
285,Simone Bastoni,it,MF,Spezia,it Serie A,24,1996,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
286,Lewis Bate,eng,MF,Leeds United,Premier League,18,2002,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
287,Rodrigo Battaglia,ar,MF,Mallorca,La Liga,30,1991,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
288,Maximilian Bauer,de,DF,Greuther Fürth,Bundesliga,21,2000,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
289,Oliver Baumann,de,GK,Hoffenheim,Bundesliga,31,1990,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
290,Timo Baumgartl,de,DF,Union Berlin,Bundesliga,25,1996,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
291,Julian Baumgartlinger,at,MF,Leverkusen,Bundesliga,33,1988,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
292,Christoph Baumgartner,at,MF,Hoffenheim,Bundesliga,21,1999,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
293,Jon Bautista,es,MF,Real Sociedad,La Liga,26,1995,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
294,Paul Baysse,fr,MF,Bordeaux,Ligue 1,33,1988,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
295,Noah Joel Sarenren Bazee,ng,MF,Augsburg,Bundesliga,24,1996,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
296,Joffrey Bazié,bf,FW,Lille,Ligue 1,17,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
297,Luca Bazzoli,de,MF,Stuttgart,Bundesliga,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
298,Bebé,cv,FW,Rayo Vallecano,La Liga,31,1990,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
299,Ihlas Bebou,tg,FW,Hoffenheim,Bundesliga,27,1994,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
300,Rodrigo Becão,br,DF,Udinese,it Serie A,25,1996,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
301,Mads Bech Sørensen,dk,DF,Brentford,Premier League,22,1999,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
302,Owen Beck,wls,DF,Liverpool,Premier League,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
303,Sheraldo Becker,sr,FW,Union Berlin,Bundesliga,26,1995,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
304,Jan Bednarek,pl,DF,Southampton,Premier League,25,1996,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
305,Donny van de Beek,nl,MF,Manchester Utd,Premier League,24,1997,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
306,Donny van de Beek,nl,MF,Everton,Premier League,24,1997,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
307,Asmir Begović,ba,GK,Everton,Premier League,34,1987,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
308,Valon Behrami,ch,MF,Genoa,it Serie A,36,1985,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
309,Kevin Behrens,de,FW,Union Berlin,Bundesliga,30,1991,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
310,Youcef Belaïli,dz,MF,Brest,Ligue 1,29,1992,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
311,Vid Belec,si,GK,Salernitana,it Serie A,31,1990,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
312,Ishak Belfodil,dz,FW,Hertha BSC,Bundesliga,29,1992,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
313,Haris Belkebla,dz,MF,Brest,Ligue 1,27,1994,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
314,Yassin Belkhdim,fr,MF,Angers,Ligue 1,19,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
315,Stefan Bell,de,DF,Mainz 05,Bundesliga,29,1991,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
