Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
40,Vasilije Adžić,me,MF,Juventus,it Serie A,18,2006,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
41,Michel Aebischer,ch,MF,Bologna,it Serie A,27,1997,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
42,Oladapo Afolayan,eng,FW,St. Pauli,Bundesliga,26,1998,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
43,Emmanuel Agbadou,ci,DF,Reims,Ligue 1,27,1997,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
44,Asher Agbinone,eng,MF,Crystal Palace,Premier League,19,2005,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
45,Julen Agirrezabala,es,GK,Athletic Club,La Liga,23,2000,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
46,Lucien Agoume,fr,MF,Sevilla,La Liga,22,2002,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
47,Felix Agu,de,DF,Werder Bremen,Bundesliga,25,1999,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
48,Álvaro Aguado,es,MF,Espanyol,La Liga,28,1996,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
49,Diego Aguado,es,DF,Real Madrid,La Liga,17,2007,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
50,Lorenzo Aguado,es,DF,Real Madrid,La Liga,22,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
51,Nayef Aguerd,ma,DF,Real Sociedad,La Liga,28,1996,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
52,Lalo Aguilar,es,DF,Leganés,La Liga,22,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
53,Ruben Aguilar,fr,DF,Lens,Ligue 1,31,1993,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
54,Naouirou Ahamada,fr,MF,Crystal Palace,Premier League,22,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
55,Naouirou Ahamada,fr,MF,Rennes,Ligue 1,22,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
56,Honest Ahanor,it,DF,Genoa,it Serie A,16,2008,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
57,Erik Ahlstrand,se,FW,St. Pauli,Bundesliga,23,2001,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
58,Jean-Eudes Aholou,ci,MF,Angers,Ligue 1,30,1994,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
59,Joseph Aidoo,gh,DF,Celta Vigo,La Liga,29,1995,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
60,Romeo Aigbekaen,de,MF,St. Pauli,Bundesliga,20,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
61,Ayman Aiki,fr,FW,Saint-Étienne,Ligue 1,19,2005,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
62,Ola Aina,ng,DF,Nott'ham Forest,Premier League,28,1996,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
63,Rayan Aït-Nouri,dz,DF,Wolves,Premier League,23,2001,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
64,Junior Ajayi,ci,FW,Hellas Verona,it Serie A,20,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
65,Kristoffer Ajer,no,DF,Brentford,Premier League,26,1998,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
66,Ludovic Ajorque,fr,FW,Brest,Ligue 1,30,1994,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
67,Jonathan Akaegbobi,de,FW,Wolfsburg,Bundesliga,18,2006,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
68,Manuel Akanji,ch,DF,Manchester City,Premier League,29,1995,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
69,Ümit Akdag,ro,DF,Toulouse,Ligue 1,21,2003,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
70,Nathan Aké,nl,DF,Manchester City,Premier League,29,1995,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
71,Ilias Akhomach,ma,MF,Villarreal,La Liga,20,2004,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
72,Sergio Akieme,es,DF,Reims,Ligue 1,27,1997,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
73,Maghnes Akliouche,fr,FW,Monaco,Ligue 1,22,2002,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
74,Clément Akpa,ci,DF,Auxerre,Ligue 1,23,2001,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
75,David Akpan Ankeye,ng,FW,Genoa,it Serie A,22,2002,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
76,Kevin Akpoguma,ng,DF,Hoffenheim,Bundesliga,29,1995,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
77,Kerim Alajbegović,ba,FW,Leverkusen,Bundesliga,17,2007,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
78,Andreas Albers,dk,FW,St. Pauli,Bundesliga,34,1990,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
79,Raúl Albiol,es,DF,Villarreal,La Liga,39,1985,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
80,Carlos Alcaraz,ar,MF,Southampton,Premier League,22,2002,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
81,Alcázar,es,DF,Betis,La Liga,22,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
82,Omar Alderete,py,DF,Getafe,La Liga,27,1996,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
83,Carles Aleñá,es,MF,Getafe,La Liga,26,1998,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
84,Ben Alexander Voll,de,GK,St. Pauli,Bundesliga,24,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
85,Trent Alexander-Arnold,eng,DF,Liverpool,Premier League,26,1998,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
86,Alfon,es,FW,Celta Vigo,La Liga,25,1999,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
87,Mohamed Ali Cho,fr,FW,Nice,Ligue 1,20,2004,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
88,Mohamed Ali Diadie,fr,FW,Reims,Ligue 1,20,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
89,Faride Alidou,de,FW,Hellas Verona,it Serie A,23,2001,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
90,Alisson,br,GK,Liverpool,Premier League,32,1992,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
91,Tadeo Allende,ar,FW,Celta Vigo,La Liga,25,1999,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
92,Jim Allevinah,ga,FW,Angers,Ligue 1,29,1995,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
93,Alex Almansa,es,FW,Espanyol,La Liga,21,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
94,Domingos André Ribeiro Almeida,pt,MF,Valencia,La Liga,24,2000,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
95,Iker Almena,es,FW,Girona,La Liga,20,2004,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
96,Miguel Almirón,py,FW,Newcastle Utd,Premier League,30,1994,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
97,Pontus Almqvist,se,FW,Parma,it Serie A,25,1999,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
98,Marcos Alonso,es,DF,Celta Vigo,La Liga,33,1990,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
99,Giorgio Altare,it,DF,Venezia,it Serie A,26,1998,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
100,Adrià Altimira,es,DF,Leganés,La Liga,23,2001,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
101,Sergi Altimira,es,MF,Betis,La Liga,23,2001,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
102,Laurenzo Alvarenga,fr,MF,Nice,Ligue 1,20,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
103,Edson Álvarez,mx,MF,West Ham,Premier League,27,1997,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
104,Hugo Álvarez,es,MF,Celta Vigo,La Liga,21,2003,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
105,Iker Álvarez,ad,GK,Villarreal,La Liga,23,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
106,Julián Álvarez,ar,FW,Atlético Madrid,La Liga,24,2000,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
107,Yeray Álvarez,es,DF,Athletic Club,La Liga,29,1995,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
108,Skelly Alvero,fr,MF,Werder Bremen,Bundesliga,22,2002,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
109,Selim Amallah,ma,MF,Valladolid,La Liga,28,1996,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
110,Harry Amass,eng,DF,Manchester Utd,Premier League,17,2007,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
111,Amath,sn,FW,Valladolid,La Liga,28,1996,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
112,Jordan Amavi,fr,DF,Brest,Ligue 1,30,1994,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
113,Aurele Amenda,ch,DF,Eint Frankfurt,Bundesliga,21,2003,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
114,Kelvin Amian,fr,DF,Nantes,Ligue 1,26,1998,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
115,Michael Amir Murillo,pa,DF,Marseille,Ligue 1,28,1996,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
116,Nadiem Amiri,de,MF,Mainz 05,Bundesliga,28,1996,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
117,Samuel Amissah,eng,DF,Fulham,Premier League,17,2007,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
118,Samuel Amo-Ameyaw,eng,FW,Southampton,Premier League,18,2006,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
119,Mathis Amougou,fr,MF,Saint-Étienne,Ligue 1,18,2006,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
120,Mohamed Amoura,dz,FW,Wolfsburg,Bundesliga,24,2000,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
121,Sofyan Amrabat,ma,MF,Fiorentina,it Serie A,28,1996,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
122,Joachim Andersen,dk,DF,Crystal Palace,Premier League,28,1996,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
123,Joachim Andersen,dk,DF,Fulham,Premier League,28,1996,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
124,Elliot Anderson,eng,MF,Nott'ham Forest,Premier League,22,2002,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
125,André,br,MF,Wolves,Premier League,23,2001,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
126,Benjamin André,fr,MF,Lille,Ligue 1,34,1990,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
127,Marcos André,br,FW,Valladolid,La Liga,28,1996,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
128,Francesco Andrealli,it,MF,Como,it Serie A,17,2007,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
129,Aleksandar Andreev,bg,GK,Girona,La Liga,18,2006,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
130,Robert Andrich,de,MF,Leverkusen,Bundesliga,30,1994,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
131,Angeliño,es,DF,Roma,it Serie A,27,1997,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
132,Mathys Angély,fr,DF,Wolfsburg,Bundesliga,17,2007,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
133,Lorenzo Anghelè,it,FW,Juventus,it Serie A,19,2005,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
134,Faustino Anjorin,eng,MF,Empoli,it Serie A,23,2001,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
135,Jaidon Anthony,eng,FW,Bournemouth,Premier League,25,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
136,Waldemar Anton,de,DF,Dortmund,Bundesliga,28,1996,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
137,Kyllian Antonio,fr,DF,Lens,Ligue 1,16,2008,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
138,Michail Antonio,jm,FW,West Ham,Premier League,34,1990,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
139,Antoniu,es,MF,Espanyol,La Liga,22,2002,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
140,Antony,br,FW,Manchester Utd,Premier League,24,2000,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
141,Anuar,ma,FW,Valladolid,La Liga,29,1995,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
142,Dennis Appiah,fr,DF,Saint-Étienne,Ligue 1,32,1992,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
143,Aritz Arambarri,es,DF,Leganés,La Liga,26,1998,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
144,Mauro Arambarri,uy,MF,Getafe,La Liga,29,1995,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
145,Jon Aramburu,ve,DF,Real Sociedad,La Liga,22,2002,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
146,Egoitz Arana,es,GK,Real Sociedad,La Liga,22,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
147,Julian Araujo,mx,DF,Bournemouth,Premier League,23,2001,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
148,Ronald Araújo,uy,DF,Barcelona,La Liga,25,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
149,Matías Árbol,es,GK,Sevilla,La Liga,22,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
150,Cameron Archer,eng,FW,Southampton,Premier League,23,2001,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
151,Carlens Arcus,ht,DF,Angers,Ligue 1,28,1996,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
152,Alphonse Areola,fr,GK,West Ham,Premier League,31,1993,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
153,Adu Ares,es,FW,Athletic Club,La Liga,23,2001,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
154,Jesús Areso,es,DF,Osasuna,La Liga,25,1999,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
155,David Argüelles,es,MF,Getafe,La Liga,22,2002,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
156,Joe Aribo,ng,MF,Southampton,Premier League,28,1996,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
157,Adam Armstrong,eng,FW,Southampton,Premier League,27,1997,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
158,Harrison Armstrong,eng,MF,Everton,Premier League,17,2007,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
159,José Arnaiz,es,FW,Osasuna,La Liga,29,1995,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
160,Hákon Arnar Haraldsson,is,MF,Lille,Ligue 1,21,2003,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
161,Marko Arnautović,at,FW,Inter,it Serie A,35,1989,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
162,Maximilian Arnold,de,MF,Wolfsburg,Bundesliga,30,1994,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
163,Jann-Fiete Arp,de,FW,Holstein Kiel,Bundesliga,24,2000,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
164,Kepa Arrizabalaga,es,GK,Bournemouth,Premier League,30,1994,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
165,Ricard Artero,es,MF,Girona,La Liga,21,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
166,Arthur,br,DF,Leverkusen,Bundesliga,21,2003,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
167,Takuma Asano,jp,FW,Mallorca,La Liga,30,1994,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
168,Raúl Asencio,es,DF,Real Madrid,La Liga,21,2003,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
169,Marco Asensio,es,FW,Paris S-G,Ligue 1,28,1996,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
170,Kristjan Asllani,al,MF,Inter,it Serie A,22,2002,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
171,Iago Aspas,es,FW,Celta Vigo,La Liga,37,1987,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
172,Yaser Asprilla,co,FW,Girona,La Liga,21,2003,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
173,Lorenz Assignon,tg,DF,Rennes,Ligue 1,24,2000,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
174,Dehmaine Assoumani,fr,MF,Nantes,Ligue 1,19,2005,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
175,Ander Astralaga,es,GK,Barcelona,La Liga,20,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
176,Valentin Atangana Edoa,fr,MF,Reims,Ligue 1,19,2005,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
177,Arthur Atta,fr,MF,Udinese,it Serie A,21,2003,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
178,Noah Atubolu,de,GK,Freiburg,Bundesliga,22,2002,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
179,Emil Audero,it,GK,Como,it Serie A,27,1997,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
180,Tommaso Augello,it,DF,Cagliari,it Serie A,30,1994,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
181,Carlos Augusto,br,DF,Inter,it Serie A,25,1999,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
182,Yann Aurel Bisseck,de,DF,Inter,it Serie A,24,2000,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
183,Brandon Austin,eng,GK,Tottenham,Premier League,25,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
184,Ezequiel Ávila,ar,FW,Betis,La Liga,30,1994,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
185,Taiwo Awoniyi,ng,FW,Nott'ham Forest,Premier League,27,1997,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
186,Yasin Ayari,se,MF,Brighton,Premier League,21,2003,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
187,Florian Ayé,fr,FW,Auxerre,Ligue 1,27,1997,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
188,André Ayew,gh,FW,Le Havre,Ligue 1,35,1989,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
189,Jordan Ayew,gh,FW,Crystal Palace,Premier League,33,1991,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
190,Jordan Ayew,gh,FW,Leicester City,Premier League,33,1991,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
