Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
1126,Hernâni Fortes,pt,FW,Levante,La Liga,28,1991,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1127,Steven Fortes,cv,DF,Lens,Ligue 1,28,1992,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1128,Yassin Fortune,fr,FW,Angers,Ligue 1,21,1999,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1129,Timothy Fosu-Mensah,nl,DF,Manchester Utd,Premier League,22,1998,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1130,Timothy Fosu-Mensah,nl,DF,Leverkusen,Bundesliga,22,1998,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1131,Daam Foulon,be,DF,Benevento,it Serie A,21,1999,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1132,Dimitri Foulquier,fr,DF,Granada,La Liga,27,1993,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1133,Juan Foyth,ar,DF,Villarreal,La Liga,22,1998,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1134,Gianluca Frabotta,it,DF,Juventus,it Serie A,21,1999,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1135,Raphael Framberger,de,DF,Augsburg,Bundesliga,24,1995,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1136,Denis Franchi,it,GK,Paris S-G,Ligue 1,17,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1137,Damiano Franco,it,DF,Lazio,it Serie A,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1138,Tyrese Francois,au,DF,Fulham,Premier League,20,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1139,Ryan Fraser,sct,FW,Newcastle Utd,Premier League,26,1994,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1140,Fred,br,MF,Manchester Utd,Premier League,27,1993,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1141,Jean Freddi Greco,it,MF,Torino,it Serie A,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1142,Ryan Fredericks,eng,DF,West Ham,Premier League,27,1992,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1143,Lucas Freitas,br,DF,Valladolid,La Liga,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1144,Remo Freuler,ch,MF,Atalanta,it Serie A,28,1992,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1145,Marco Friedl,at,DF,Werder Bremen,Bundesliga,22,1998,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1146,Marvin Friedrich,de,DF,Union Berlin,Bundesliga,24,1995,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1147,Marco Frigerio,it,MF,Milan,it Serie A,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1148,Jeremie Frimpong,nl,DF,Leverkusen,Bundesliga,19,2000,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1149,Julian Frommann,de,MF,Arminia,Bundesliga,17,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1150,Jorge de Frutos,es,MF,Levante,La Liga,23,1997,0,0,0,0,37,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1151,Christian Fuchs,at,DF,Leicester City,Premier League,34,1986,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1152,Angelo Fulgini,fr,MF,Angers,Ligue 1,23,1996,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1153,Niclas Füllkrug,de,FW,Werder Bremen,Bundesliga,27,1993,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1154,Ramiro Funes Mori,ar,DF,Villarreal,La Liga,29,1991,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1155,Alessio Furlanetto,it,GK,Lazio,it Serie A,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1156,Darnell Furlong,eng,DF,West Brom,Premier League,24,1995,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1157,Daniel Fuzato,br,GK,Roma,it Serie A,23,1997,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1158,Baptiste Gabard,fr,MF,Saint-Étienne,Ligue 1,20,2000,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1159,Matteo Gabbia,it,DF,Milan,it Serie A,20,1999,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1160,Manolo Gabbiadini,it,FW,Sampdoria,it Serie A,28,1991,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1161,Mijat Gaćinović,rs,DF,Hoffenheim,Bundesliga,25,1995,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1162,Roberto Gagliardini,it,MF,Inter,it Serie A,26,1994,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1163,Riccardo Gagliolo,se,DF,Parma,it Serie A,30,1990,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1164,Adolfo Gaich,ar,FW,Benevento,it Serie A,21,1999,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1165,Andrey Galabinov,bg,FW,Spezia,it Serie A,31,1988,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1166,Javi Galán,es,DF,Huesca,La Liga,25,1994,0,0,0,0,37,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1167,Conor Gallagher,eng,MF,West Brom,Premier League,20,2000,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1168,Enric Gallego,es,FW,Osasuna,La Liga,33,1986,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1169,Kévin Gameiro,fr,FW,Valencia,La Liga,33,1987,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1170,Idrissa Gana Gueye,sn,MF,Paris S-G,Ligue 1,30,1989,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1171,Ignatius Ganago,cm,FW,Lens,Ligue 1,21,1999,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1172,Aleix García,es,MF,Eibar,La Liga,23,1997,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1173,Álvaro García,es,DF,Atlético Madrid,La Liga,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1174,Borja García,es,MF,Huesca,La Liga,29,1990,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1175,Dani García,es,MF,Athletic Club,La Liga,30,1990,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1176,David García,es,DF,Osasuna,La Liga,26,1994,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1177,Eric García,es,DF,Manchester City,Premier League,19,2001,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1178,Manu García,es,MF,Alavés,La Liga,34,1986,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1179,Raúl García,es,DF,Valladolid,La Liga,31,1989,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1180,Raúl García,es,FW,Athletic Club,La Liga,34,1986,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1181,Rubén García,es,MF,Osasuna,La Liga,27,1993,0,0,0,0,37,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1182,Sergi García,es,MF,Alavés,La Liga,21,1999,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1183,Unai García,es,DF,Osasuna,La Liga,28,1992,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1184,Taylor Gardner-Hickman,eng,DF,West Brom,Premier League,18,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1185,Giovanni Garofani,it,GK,Juventus,it Serie A,17,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1186,Juanjo Garrancho,es,GK,Cádiz,La Liga,23,1997,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1187,Javier Gasca,es,GK,Huesca,La Liga,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1188,Mario Gaspar,es,DF,Villarreal,La Liga,29,1990,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1189,Manuel Gasparini,it,GK,Udinese,it Serie A,18,2002,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1190,Dwight Gayle,eng,FW,Newcastle Utd,Premier League,29,1990,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1191,Paulo Gazzaniga,ar,GK,Elche,La Liga,28,1992,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1192,Jean-Philippe Gbamin,ci,MF,Everton,Premier League,24,1995,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1193,Yann Gboho,fr,MF,Rennes,Ligue 1,19,2001,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1194,David de Gea,es,GK,Manchester Utd,Premier League,29,1990,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1195,Christian Gebauer,at,MF,Arminia,Bundesliga,26,1993,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1196,Theodor Gebre Selassie,cz,DF,Werder Bremen,Bundesliga,33,1986,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1197,Emrehan Gedikli,de,FW,Leverkusen,Bundesliga,17,2003,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1198,Dennis Geiger,de,MF,Hoffenheim,Bundesliga,22,1998,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1199,Joe Gelhardt,eng,FW,Leeds United,Premier League,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1200,Jérémy Gélin,fr,DF,Rennes,Ligue 1,23,1997,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1201,Ludovico Gelmi,it,GK,Atalanta,it Serie A,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1202,Christian Gentner,de,MF,Union Berlin,Bundesliga,34,1985,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1203,Geovanni,es,DF,Betis,La Liga,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1204,Yannick Gerhardt,de,MF,Wolfsburg,Bundesliga,26,1994,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1205,Valère Germain,fr,FW,Marseille,Ligue 1,30,1990,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1206,Gervinho,ci,FW,Parma,it Serie A,33,1987,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1207,Max Geschwill,de,DF,Hoffenheim,Bundesliga,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1208,Willem Geubbels,fr,MF,Monaco,Ligue 1,18,2001,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1209,Hamadi Al Ghaddioui,ma,FW,Stuttgart,Bundesliga,29,1990,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1210,Anwar El Ghazi,nl,FW,Aston Villa,Premier League,25,1995,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1211,Mourad El Ghezouani,ma,FW,Elche,La Liga,22,1998,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1212,Paolo Ghiglione,it,DF,Genoa,it Serie A,23,1997,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1213,Andrea Ghion,it,MF,Sassuolo,it Serie A,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1214,Faouzi Ghoulam,dz,DF,Napoli,it Serie A,29,1991,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1215,Kieran Gibbs,eng,DF,West Brom,Premier League,30,1989,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1216,Morgan Gibbs-White,eng,MF,Wolves,Premier League,20,2000,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1217,Niko Gießelmann,de,DF,Union Berlin,Bundesliga,28,1991,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1218,Rafał Gikiewicz,pl,GK,Augsburg,Bundesliga,32,1987,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1219,Bryan Gil,es,FW,Sevilla,La Liga,19,2001,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1220,Bryan Gil,es,MF,Eibar,La Liga,19,2001,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1221,David Gil,es,GK,Cádiz,La Liga,26,1994,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1222,Mark Gillespie,eng,GK,Newcastle Utd,Premier League,28,1992,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1223,Billy Gilmour,sct,MF,Chelsea,Premier League,19,2001,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1224,Álvaro Giménez,es,FW,Cádiz,La Liga,29,1991,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1225,Daniel Ginczek,de,FW,Wolfsburg,Bundesliga,29,1991,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1226,Matthias Ginter,de,DF,Gladbach,Bundesliga,26,1994,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1227,Andrei Girotto,br,DF,Nantes,Ligue 1,28,1992,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1228,Olivier Giroud,fr,FW,Chelsea,Premier League,33,1986,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1229,Robert Glatzel,de,FW,Mainz 05,Bundesliga,26,1994,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1230,Kamil Glik,pl,DF,Benevento,it Serie A,32,1988,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1231,Serge Gnabry,de,FW,Bayern Munich,Bundesliga,25,1995,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1232,Joris Gnagnon,fr,DF,Sevilla,La Liga,23,1997,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1233,Ben Godfrey,eng,DF,Everton,Premier League,22,1998,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1234,Diego Godín,uy,DF,Cagliari,it Serie A,34,1986,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1235,Akaki Gogia,de,FW,Union Berlin,Bundesliga,28,1992,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1236,Amer Gojak,ba,MF,Torino,it Serie A,23,1997,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1237,Edoardo Goldaniga,it,DF,Genoa,it Serie A,26,1993,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1238,Vladimir Golemić,si,DF,Crotone,it Serie A,29,1991,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1239,Pierluigi Gollini,it,GK,Atalanta,it Serie A,25,1995,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1240,Aleksandr Golovin,ru,MF,Monaco,Ligue 1,24,1996,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1241,Tomislav Gomelt,hr,MF,Crotone,it Serie A,25,1995,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1242,André Gomes,pt,MF,Everton,Premier League,27,1993,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1243,Claudio Gomes,fr,MF,Manchester City,Premier League,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1244,Dani Gómez,es,FW,Levante,La Liga,22,1998,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1245,Ibai Gómez,es,MF,Athletic Club,La Liga,30,1989,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1246,Joe Gomez,eng,DF,Liverpool,Premier League,23,1997,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1247,Anthony Gomez Mancini,fr,MF,Burnley,Premier League,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1248,Maxi Gómez,uy,FW,Valencia,La Liga,23,1996,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1249,Moi Gómez,es,MF,Villarreal,La Liga,26,1994,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1250,Papu Gómez,ar,MF,Atalanta,it Serie A,32,1988,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1251,Papu Gómez,ar,MF,Sevilla,La Liga,32,1988,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1252,Sergi Gómez,es,DF,Sevilla,La Liga,28,1992,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1253,Sergio Gómez,es,MF,Huesca,La Liga,19,2000,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1254,Alfred Gomis,sn,GK,Dijon,Ligue 1,26,1993,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1255,Alfred Gomis,sn,GK,Rennes,Ligue 1,26,1993,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1256,Maxime Gonalons,fr,MF,Granada,La Liga,31,1989,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1257,Vagner Gonçalves,cv,FW,Metz,Ligue 1,24,1996,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1258,Álvaro González,es,DF,Marseille,Ligue 1,30,1990,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1259,Bruno González,es,DF,Valladolid,La Liga,30,1990,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1260,Diego González,es,DF,Elche,La Liga,25,1995,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1261,Nicolás González,ar,FW,Stuttgart,Bundesliga,22,1998,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1262,Sergio González,es,MF,Cádiz,La Liga,23,1997,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1263,Urko González,es,MF,Real Sociedad,La Liga,19,2001,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1264,Mace Goodridge,eng,MF,Burnley,Premier League,20,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1265,Anthony Gordon,eng,FW,Everton,Premier League,19,2001,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1266,Kyron Gordon,eng,DF,Sheffield Utd,Premier League,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1267,Leon Goretzka,de,MF,Bayern Munich,Bundesliga,25,1995,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1268,Andoni Gorosabel,es,DF,Real Sociedad,La Liga,23,1996,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1269,Robin Gosens,de,DF,Atalanta,it Serie A,26,1994,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1270,Felix Götze,de,DF,Augsburg,Bundesliga,22,1998,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1271,Amine Gouiri,dz,FW,Nice,Ligue 1,20,2000,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1272,Lucas Gourna-Douath,fr,MF,Saint-Étienne,Ligue 1,16,2003,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1273,Jeffrey Gouweleeuw,nl,DF,Augsburg,Bundesliga,29,1991,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1274,Jonathan Gradit,fr,DF,Lens,Ligue 1,27,1992,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
1275,Jens Grahl,de,GK,Stuttgart,Bundesliga,31,1988,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
