Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
2730,Can Uzun,tr,MF,FW,Eint Frankfurt,Bundesliga,19,2005,8,198,25,15.7,2.2,1,83,0,7,16,6,1.38,6,3,+3,+1.36,+0.43,4.4,4.4,-0.1,-0.02,Matches
2731,Josha Vagnoman,de,DF,MF,Stuttgart,Bundesliga,24,2000,13,"1,026",79,81.4,11.4,11,85,6,2,45,0,1.77,23,18,+5,+0.44,+0.44,21.7,15.5,+6.2,+0.55,Matches
2732,Andrea Vailati,it,GK,,Monza,it Serie A,17,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2733,Lautaro Valenti,ar,DF,,Parma,it Serie A,25,1999,1,17,17,1.2,0.2,0,,0,1,17,9,0.00,1,0,+1,+5.29,+5.67,0.0,0.1,-0.1,-0.55,Matches
2734,Óscar Valentín,es,MF,,Rayo Vallecano,La Liga,30,1994,17,"1,165",69,76.1,12.9,13,81,8,4,28,0,1.24,14,14,0,0.00,+0.25,13.7,13.8,-0.1,-0.01,Matches
2735,Germán Valera,es,MF,,Valencia,La Liga,22,2002,8,148,19,10.3,1.6,1,59,0,7,13,4,1.00,0,4,-4,-2.43,-2.01,1.4,4.0,-2.6,-1.58,Matches
2736,Emanuele Valeri,it,DF,,Parma,it Serie A,26,1998,13,"1,025",79,71.2,11.4,13,79,10,0,,1,1.00,13,17,-4,-0.35,-0.13,13.4,17.9,-4.5,-0.39,Matches
2737,Martin Valjent,sk,DF,,Mallorca,La Liga,29,1995,14,"1,240",89,76.5,13.8,14,89,13,0,,3,1.50,13,17,-4,-0.29,-0.53,13.3,15.7,-2.5,-0.18,Matches
2738,Álex Valle,es,DF,,Barcelona,La Liga,20,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
2739,Jesús Vallejo,es,DF,,Real Madrid,La Liga,27,1997,1,11,11,0.7,0.1,0,,0,1,11,13,3.00,0,2,-2,-16.36,-17.73,0.1,0.4,-0.4,-3.03,Matches
2740,Mattia Valoti,it,MF,,Monza,it Serie A,31,1993,4,39,10,2.7,0.4,0,,0,4,10,12,0.50,0,1,-1,-2.31,-1.92,0.4,1.5,-1.1,-2.44,Matches
2741,Federico Valverde,uy,MF,DF,Real Madrid,La Liga,26,1998,17,"1,470",86,96.1,16.3,17,86,14,0,,0,2.18,36,14,+22,+1.35,+2.85,30.2,14.9,+15.4,+0.94,Matches
2742,Ignace Van Der Brempt,be,DF,,Como,it Serie A,22,2002,8,644,81,44.7,7.2,7,86,5,1,45,1,1.50,13,10,+3,+0.42,+1.89,9.1,6.9,+2.2,+0.30,Matches
2743,Siebe Van Der Heyden,be,DF,MF,Mallorca,La Liga,26,1998,2,97,49,6.0,1.1,1,90,1,1,7,10,1.50,0,2,-2,-1.86,-1.80,0.9,0.9,-0.1,-0.05,Matches
2744,Virgil van Dijk,nl,DF,,Liverpool,Premier League,33,1991,15,"1,350",90,100.0,15.0,15,90,15,0,,0,2.40,31,13,+18,+1.20,,30.6,14.7,+15.9,+1.06,Matches
2745,Jelle Van Neck,be,GK,,Marseille,Ligue 1,20,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2746,Vanderson,br,DF,,Monaco,Ligue 1,23,2001,12,932,78,64.7,10.4,11,81,5,1,45,1,2.08,18,12,+6,+0.58,-0.13,22.3,10.1,+12.1,+1.17,Matches
2747,Maarten Vandevoordt,be,GK,,RB Leipzig,Bundesliga,22,2002,2,135,68,10.7,1.5,1,90,1,1,45,12,3.00,5,1,+4,+2.67,+2.35,3.2,1.4,+1.7,+1.15,Matches
2748,Jamie Vardy,eng,FW,,Leicester City,Premier League,37,1987,15,"1,191",79,82.7,13.2,15,79,7,0,,0,0.93,18,29,-11,-0.83,-0.11,13.5,29.8,-16.3,-1.23,Matches
2749,Ruben Vargas,ch,MF,FW,Augsburg,Bundesliga,26,1998,7,273,39,21.7,3.0,3,63,0,4,21,2,0.57,3,11,-8,-2.64,-2.36,4.1,6.8,-2.7,-0.90,Matches
2750,Nikola Vasilj,ba,GK,,St. Pauli,Bundesliga,29,1995,14,"1,260",90,100.0,14.0,14,90,14,0,,0,0.79,11,19,-8,-0.57,,13.0,18.4,-5.4,-0.39,Matches
2751,Devis Vásquez,co,GK,,Empoli,it Serie A,26,1998,16,"1,440",90,100.0,16.0,16,90,16,0,,0,1.19,14,16,-2,-0.12,,11.3,20.8,-9.5,-0.59,Matches
2752,Johan Vásquez,mx,DF,,Genoa,it Serie A,26,1998,15,"1,215",81,84.4,13.5,13,90,13,2,23,0,1.00,10,22,-12,-0.89,-1.29,12.2,20.9,-8.7,-0.64,Matches
2753,Dominic Vavassori,it,FW,,Atalanta,it Serie A,19,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2754,Denis Vavro,sk,DF,,Wolfsburg,Bundesliga,28,1996,10,811,81,64.4,9.0,9,90,9,1,1,2,1.70,21,15,+6,+0.67,+0.67,13.8,13.7,0.0,0.00,Matches
2755,José Luis García Vayá,es,MF,,Valencia,La Liga,26,1998,14,"1,059",76,73.5,11.8,12,84,8,2,24,0,0.50,7,16,-9,-0.76,-0.53,10.7,16.6,-5.9,-0.50,Matches
2756,Jesus Vazquez,es,DF,,Valencia,La Liga,21,2003,10,649,65,45.1,7.2,8,73,3,2,33,3,0.50,5,10,-5,-0.69,-0.12,4.9,9.0,-4.1,-0.56,Matches
2757,Lucas Vázquez,es,DF,,Real Madrid,La Liga,33,1991,14,791,57,51.7,8.8,9,82,5,5,11,2,2.00,20,14,+6,+0.68,-1.14,15.0,11.4,+3.6,+0.41,Matches
2758,Matías Vecino,uy,MF,,Lazio,it Serie A,33,1991,10,486,49,33.8,5.4,4,82,3,6,26,2,2.40,12,5,+7,+1.30,+1.30,12.1,3.8,+8.4,+1.55,Matches
2759,Renato Veiga,pt,DF,MF,Chelsea,Premier League,21,2003,7,181,26,12.6,2.0,1,90,1,6,15,9,2.14,2,2,0,0.00,-1.29,2.0,3.0,-1.1,-0.52,Matches
2760,Alejo Véliz,ar,FW,,Espanyol,La Liga,21,2003,13,723,56,47.3,8.0,9,70,2,4,24,4,0.77,9,18,-9,-1.12,-0.67,7.3,15.9,-8.6,-1.05,Matches
2761,Miloš Veljković,rs,DF,,Werder Bremen,Bundesliga,29,1995,5,405,81,32.1,4.5,4,90,4,1,45,2,1.00,7,7,0,0.00,+0.21,6.5,5.8,+0.7,+0.15,Matches
2762,Joël Veltman,nl,DF,,Brighton,Premier League,32,1992,11,956,87,66.4,10.6,11,87,9,0,,0,2.00,19,12,+7,+0.66,+1.77,15.4,14.5,+0.9,+0.08,Matches
2763,Micky van de Ven,nl,DF,,Tottenham,Premier League,23,2001,9,788,88,54.7,8.8,9,88,7,0,,0,1.44,19,11,+8,+0.91,-0.33,17.5,9.6,+7.9,+0.90,Matches
2764,Nikolas Veratschnig,at,MF,DF,Mainz 05,Bundesliga,21,2003,4,7,2,0.6,0.1,0,,0,4,2,6,2.00,1,1,0,0.00,-0.43,0.7,0.4,+0.3,+3.64,Matches
2765,Bart Verbruggen,nl,GK,,Brighton,Premier League,22,2002,14,"1,260",90,87.5,14.0,14,90,14,0,,0,1.29,21,24,-3,-0.21,-2.21,19.4,23.7,-4.2,-0.30,Matches
2766,Simone Verdi,it,FW,MF,Como,it Serie A,32,1992,7,106,15,7.4,1.2,0,,0,7,15,7,0.43,0,3,-3,-2.55,-2.07,1.3,2.2,-0.9,-0.80,Matches
2767,Jordan Veretout,fr,MF,,Lyon,Ligue 1,31,1993,11,816,74,60.4,9.1,10,79,5,1,26,1,1.91,19,7,+12,+1.32,+2.17,18.3,10.6,+7.8,+0.86,Matches
2768,Arthur Vermeeren,be,MF,,Atlético Madrid,La Liga,19,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2769,Arthur Vermeeren,be,MF,,RB Leipzig,Bundesliga,19,2005,12,602,50,47.8,6.7,6,77,1,6,24,0,1.75,10,6,+4,+0.60,+0.05,10.0,9.3,+0.7,+0.10,Matches
2770,Yorbe Vertessen,be,MF,FW,Union Berlin,Bundesliga,23,2001,14,591,42,46.9,6.6,6,68,0,8,23,0,1.21,6,5,+1,+0.15,+0.56,7.3,7.1,+0.2,+0.03,Matches
2771,Mikel Vesga,es,MF,,Athletic Club,La Liga,31,1993,11,392,36,24.2,4.4,4,58,0,7,23,4,1.73,6,4,+2,+0.46,-0.20,5.4,4.8,+0.6,+0.13,Matches
2772,Jannik Vestergaard,dk,DF,,Leicester City,Premier League,32,1992,8,645,81,44.8,7.2,7,84,5,1,56,1,0.75,4,15,-11,-1.53,-1.31,5.6,12.6,-7.0,-0.98,Matches
2773,Ben Viadere,fr,MF,,Auxerre,Ligue 1,19,2005,1,5,5,0.4,0.1,0,,0,1,5,2,0.00,0,1,-1,-18.00,-18.07,0.1,0.4,-0.3,-5.03,Matches
2774,Guglielmo Vicario,it,GK,,Tottenham,Premier League,28,1996,12,"1,080",90,75.0,12.0,12,90,12,0,,0,1.58,27,13,+14,+1.17,+0.42,23.8,15.1,+8.7,+0.73,Matches
2775,Carlos Vicente,es,FW,MF,Alavés,La Liga,25,1999,16,"1,413",88,92.4,15.7,16,88,12,0,,1,1.00,17,23,-6,-0.38,+1.93,16.0,20.9,-4.9,-0.31,Matches
2776,Pau Victor Delgado,es,FW,,Barcelona,La Liga,23,2001,13,194,15,12.0,2.2,1,58,0,12,11,5,1.77,9,5,+4,+1.86,+0.21,8.0,3.1,+4.9,+2.28,Matches
2777,Marc Vidal,es,GK,,Celta Vigo,La Liga,24,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
2778,Nacho Vidal,es,DF,,Osasuna,La Liga,29,1995,5,124,25,8.1,1.4,1,90,1,4,9,12,2.00,1,5,-4,-2.90,-2.97,0.1,2.8,-2.7,-1.93,Matches
2779,Gabriel Vidovic,hr,MF,,Mainz 05,Bundesliga,21,2003,1,4,4,0.3,0.0,0,,0,1,4,2,0.00,0,0,0,0.00,-0.43,0.1,0.0,0.0,+0.76,Matches
2780,Fran Vieites,es,GK,,Betis,La Liga,25,1999,2,180,90,11.8,2.0,2,90,2,0,,14,2.00,4,3,+1,+0.50,+0.63,3.9,3.8,+0.1,+0.06,Matches
2781,Samuele Vignato,it,MF,,Monza,it Serie A,20,2004,7,228,33,15.8,2.5,2,70,0,5,18,3,0.86,0,2,-2,-0.79,-0.42,0.8,3.3,-2.5,-1.01,Matches
2782,Mauro Vigorito,it,GK,,Como,it Serie A,34,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2783,Toni Villa,es,FW,MF,Girona,La Liga,29,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2784,Asier Villalibre,es,FW,,Alavés,La Liga,27,1997,7,213,30,13.9,2.4,2,66,0,5,16,10,0.43,2,7,-5,-2.11,-1.84,2.5,4.7,-2.2,-0.93,Matches
2785,Iván Villar,es,GK,,Celta Vigo,La Liga,27,1997,4,360,90,23.5,4.0,4,90,4,0,,13,1.50,10,9,+1,+0.25,+0.56,6.5,6.9,-0.5,-0.11,Matches
2786,Carlos Vinícius,br,FW,,Fulham,Premier League,29,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
2787,Nicolas Viola,it,MF,FW,Cagliari,it Serie A,35,1989,11,479,44,33.3,5.3,6,59,0,5,25,4,1.09,6,11,-5,-0.94,-0.38,9.4,9.6,-0.2,-0.04,Matches
2788,João Virgínia,pt,GK,,Everton,Premier League,25,1999,0,,,,,0,,0,0,,15,,,,,,,,,,,Matches
2789,Viti,es,DF,,Las Palmas,La Liga,27,1997,15,916,61,59.9,10.2,10,80,5,5,23,1,1.20,13,17,-4,-0.39,-0.25,8.4,16.8,-8.4,-0.82,Matches
2790,Mattia Viti,it,DF,,Empoli,it Serie A,22,2002,16,"1,440",90,100.0,16.0,16,90,16,0,,0,1.19,14,16,-2,-0.12,,11.3,20.8,-9.5,-0.59,Matches
2791,Vitinha,pt,FW,,Genoa,it Serie A,24,2000,11,558,51,38.8,6.2,6,76,2,5,21,0,1.00,5,12,-7,-1.13,-0.72,6.3,10.3,-3.9,-0.64,Matches
2792,Vitinha,pt,MF,,Paris S-G,Ligue 1,24,2000,13,"1,034",80,71.8,11.5,11,88,10,2,33,1,2.38,32,9,+23,+2.00,+0.45,31.0,11.6,+19.4,+1.69,Matches
2793,Daniel Vivian,es,DF,,Athletic Club,La Liga,25,1999,15,"1,225",82,75.6,13.6,13,90,13,2,28,3,1.87,22,12,+10,+0.73,+0.51,20.3,14.3,+6.0,+0.44,Matches
2794,Odisseas Vlachodimos,gr,GK,,Newcastle Utd,Premier League,30,1994,0,,,,,0,,0,0,,4,,,,,,,,,,,Matches
2795,Dušan Vlahović,rs,FW,,Juventus,it Serie A,24,2000,14,"1,155",83,80.2,12.8,14,83,9,0,,0,1.86,23,11,+12,+0.94,+0.30,19.6,9.0,+10.6,+0.83,Matches
2796,Vanja Vlahović,rs,MF,FW,Atalanta,it Serie A,20,2004,2,25,13,1.7,0.3,0,,0,2,13,3,1.50,1,1,0,0.00,-1.40,1.3,0.7,+0.6,+2.12,Matches
2797,Nikola Vlašić,hr,MF,FW,Torino,it Serie A,27,1997,10,529,53,36.7,5.9,5,78,1,5,28,1,0.70,7,8,-1,-0.17,+0.03,4.2,8.1,-3.9,-0.66,Matches
2798,Alessandro Vogliacco,it,DF,,Genoa,it Serie A,26,1998,12,715,60,49.7,7.9,8,75,5,4,29,4,1.17,5,14,-9,-1.13,-0.88,7.7,13.2,-5.5,-0.69,Matches
2799,Kevin Vogt,de,DF,,Union Berlin,Bundesliga,33,1991,13,"1,120",86,88.9,12.4,13,86,10,0,,0,1.31,11,11,0,0.00,+1.29,12.6,13.6,-1.0,-0.08,Matches
2800,Mërgim Vojvoda,xk,DF,,Torino,it Serie A,29,1995,13,779,60,54.1,8.7,9,73,2,4,30,1,1.00,9,11,-2,-0.23,-0.09,9.9,12.8,-2.9,-0.33,Matches
2801,Kevin Volland,de,MF,,Union Berlin,Bundesliga,32,1992,1,6,6,0.5,0.1,0,,0,1,6,2,0.00,0,0,0,0.00,+0.14,0.0,0.0,0.0,0.00,Matches
2802,Silvano Vos,nl,MF,,Milan,it Serie A,19,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2803,Aster Vranckx,be,MF,,Wolfsburg,Bundesliga,22,2002,4,128,32,10.2,1.4,1,78,0,3,17,0,1.00,3,4,-1,-0.70,-1.26,2.3,3.4,-1.1,-0.74,Matches
2804,Stefan de Vrij,nl,DF,,Inter,it Serie A,32,1992,11,697,63,51.6,7.7,6,88,5,5,33,2,2.25,24,8,+16,+2.07,+0.83,16.7,6.7,+10.0,+1.29,Matches
2805,Sebastian Wade,es,DF,,Mallorca,La Liga,21,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2806,Ibrahima Wadji,sn,MF,FW,Saint-Étienne,Ligue 1,29,1995,4,104,26,7.7,1.2,0,,0,4,26,1,0.00,0,5,-5,-4.33,-3.10,0.4,4.1,-3.7,-3.18,Matches
2807,Robert Wagner,de,MF,,St. Pauli,Bundesliga,21,2003,8,364,46,28.9,4.0,5,66,1,3,11,0,0.50,2,7,-5,-1.24,-0.93,3.5,6.8,-3.3,-0.81,Matches
2808,Elye Wahi,fr,FW,,Marseille,Ligue 1,21,2003,12,542,45,40.1,6.0,7,62,0,5,22,2,1.92,15,7,+8,+1.33,+0.66,12.1,7.5,+4.6,+0.76,Matches
2809,Hauke Wahl,de,DF,,St. Pauli,Bundesliga,30,1994,14,"1,260",90,100.0,14.0,14,90,14,0,,0,0.79,11,19,-8,-0.57,,13.0,18.4,-5.4,-0.39,Matches
2810,Kyle Walker,eng,DF,,Manchester City,Premier League,34,1990,12,874,73,60.7,9.7,9,89,8,3,26,2,1.25,11,19,-8,-0.82,-2.89,14.5,18.0,-3.5,-0.36,Matches
2811,Kyle Walker-Peters,eng,DF,,Southampton,Premier League,27,1997,14,"1,250",89,86.8,13.9,14,89,13,0,,2,0.29,9,32,-23,-1.66,-0.71,13.5,34.0,-20.5,-1.48,Matches
2812,Christian Walton,eng,GK,,Ipswich Town,Premier League,29,1995,1,90,90,6.3,1.0,1,90,1,0,,15,0.00,0,2,-2,-2.00,-1.33,0.5,2.6,-2.1,-2.11,Matches
2813,Sebastian Walukiewicz,pl,DF,,Torino,it Serie A,24,2000,12,875,73,60.8,9.7,10,80,6,2,36,2,1.25,9,11,-2,-0.21,-0.05,8.8,11.4,-2.6,-0.27,Matches
2814,Sebastian Walukiewicz,pl,DF,,Empoli,it Serie A,24,2000,2,180,90,12.5,2.0,2,90,2,0,,0,2.00,2,1,+1,+0.50,+0.71,3.1,2.5,+0.7,+0.34,Matches
2815,Aaron Wan-Bissaka,eng,DF,,West Ham,Premier League,27,1997,15,"1,264",84,87.8,14.0,14,88,12,1,29,1,1.27,20,27,-7,-0.50,+0.01,19.6,25.7,-6.1,-0.44,Matches
2816,Paul Wanner,de,MF,FW,Heidenheim,Bundesliga,18,2005,14,"1,008",72,80.0,11.2,13,73,1,1,63,0,0.71,10,23,-13,-1.16,-1.16,12.1,16.5,-4.4,-0.39,Matches
2817,Danny Ward,wls,GK,,Leicester City,Premier League,31,1993,1,45,45,3.1,0.5,0,,0,1,45,14,0.00,0,3,-3,-6.00,-5.35,0.1,2.3,-2.2,-4.47,Matches
2818,Joel Ward,eng,DF,MF,Crystal Palace,Premier League,35,1989,0,,,,,0,,0,0,,13,,,,,,,,,,,Matches
2819,James Ward-Prowse,eng,MF,,West Ham,Premier League,30,1994,1,18,18,1.3,0.2,0,,0,1,18,1,0.00,0,1,-1,-5.00,-4.56,0.9,0.3,+0.6,+3.43,Matches
2820,James Ward-Prowse,eng,MF,,Nott'ham Forest,Premier League,30,1994,6,379,63,26.3,4.2,5,75,2,1,3,5,0.83,3,7,-4,-0.95,-1.46,2.9,5.2,-2.3,-0.55,Matches
2821,Kjell-Arik Wätjen,de,MF,,Dortmund,Bundesliga,18,2006,2,16,8,1.3,0.2,0,,0,2,8,5,2.00,0,1,-1,-5.63,-5.99,0.0,0.3,-0.3,-1.56,Matches
2822,Ollie Watkins,eng,FW,,Aston Villa,Premier League,28,1995,16,"1,126",70,78.2,12.5,14,77,3,2,25,0,1.56,20,20,0,0.00,+0.29,21.6,14.2,+7.4,+0.59,Matches
2823,Timothy Weah,us,FW,,Juventus,it Serie A,24,2000,12,690,58,47.9,7.7,8,72,2,4,29,0,1.67,14,10,+4,+0.52,-0.68,11.2,7.1,+4.2,+0.54,Matches
2824,Adam Webster,eng,DF,,Brighton,Premier League,29,1995,3,79,26,5.5,0.9,2,32,0,1,15,4,2.00,3,4,-1,-1.14,-1.27,0.9,4.0,-3.1,-3.49,Matches
2825,Julian Weigl,de,MF,,Gladbach,Bundesliga,29,1995,13,"1,122",86,89.0,12.5,13,86,10,0,,0,1.38,19,17,+2,+0.16,-1.14,21.1,19.6,+1.6,+0.13,Matches
2826,Timon Weiner,de,GK,,Holstein Kiel,Bundesliga,25,1999,14,"1,260",90,100.0,14.0,14,90,14,0,,0,0.36,14,37,-23,-1.64,,14.6,26.1,-11.5,-0.82,Matches
2827,Nelson Weiper,de,MF,FW,Mainz 05,Bundesliga,19,2005,5,43,9,3.4,0.5,0,,0,5,9,4,1.00,0,1,-1,-2.09,-2.61,0.8,0.7,+0.1,+0.25,Matches
2828,Mitchell Weiser,de,DF,MF,Werder Bremen,Bundesliga,30,1994,13,"1,161",89,92.1,12.9,13,89,12,0,,0,1.46,20,23,-3,-0.23,-1.14,15.8,18.0,-2.2,-0.17,Matches
2829,Noah Weißhaupt,de,FW,,Freiburg,Bundesliga,23,2001,3,80,27,6.3,0.9,0,,0,3,27,8,1.33,0,1,-1,-1.13,-1.28,0.7,0.7,0.0,-0.03,Matches
2830,Danny Welbeck,eng,FW,,Brighton,Premier League,34,1990,14,"1,112",79,77.2,12.4,13,84,5,1,20,0,1.71,21,16,+5,+0.40,+1.50,18.0,20.5,-2.5,-0.20,Matches
2831,Maxwell Wellings,eng,DF,,Bournemouth,Premier League,19,2005,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
2832,Timo Werner,de,FW,MF,Tottenham,Premier League,28,1996,13,400,31,27.8,4.4,3,74,0,10,18,3,1.08,8,8,0,0.00,-1.47,8.8,8.5,+0.3,+0.07,Matches
2833,Adam Wharton,eng,MF,,Crystal Palace,Premier League,20,2004,8,622,78,43.2,6.9,8,78,3,0,,1,0.75,6,9,-3,-0.43,-0.32,6.8,9.3,-2.5,-0.37,Matches
2834,Ethan Wheatley,eng,FW,,Manchester Utd,Premier League,18,2006,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
2835,Ben White,eng,DF,,Arsenal,Premier League,27,1997,9,695,77,48.3,7.7,7,90,7,2,33,0,1.44,9,7,+2,+0.26,-1.19,8.5,9.7,-1.2,-0.16,Matches
2836,Silvan Widmer,ch,DF,,Mainz 05,Bundesliga,31,1993,11,161,15,12.8,1.8,1,74,0,10,9,2,1.36,1,3,-2,-1.12,-1.77,1.9,3.3,-1.4,-0.79,Matches
2837,Mats Wieffer,nl,MF,,Brighton,Premier League,25,1999,12,416,35,28.9,4.6,3,77,1,9,21,1,1.33,8,12,-4,-0.87,-1.30,5.9,9.7,-3.8,-0.82,Matches
2838,Mateusz Wieteska,pl,DF,,Cagliari,it Serie A,27,1997,2,107,54,7.4,1.2,1,90,1,1,17,11,1.00,1,0,+1,+0.84,+1.65,1.1,1.5,-0.4,-0.34,Matches
2839,Caleb Wiley,us,DF,MF,Strasbourg,Ligue 1,19,2004,6,266,44,19.7,3.0,3,71,0,3,18,0,0.67,6,7,-1,-0.34,-0.26,2.7,5.4,-2.7,-0.90,Matches
2840,Luca Williams Barnett,eng,FW,,Tottenham,Premier League,16,2008,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2841,Iñaki Williams,gh,FW,,Athletic Club,La Liga,30,1994,17,"1,377",81,85.0,15.3,16,84,10,1,35,0,1.88,24,13,+11,+0.72,+0.72,22.3,14.8,+7.5,+0.49,Matches
2842,Neco Williams,wls,DF,,Nott'ham Forest,Premier League,23,2001,13,649,50,45.1,7.2,6,88,5,7,17,3,1.92,10,6,+4,+0.55,+0.78,10.2,6.8,+3.4,+0.47,Matches
2843,Nico Williams,es,FW,,Athletic Club,La Liga,22,2002,16,"1,151",72,71.0,12.8,13,82,8,3,28,0,1.88,17,9,+8,+0.63,+0.05,17.1,11.1,+6.0,+0.47,Matches
2844,Joe Willock,eng,MF,FW,Newcastle Utd,Premier League,25,1999,13,462,36,32.1,5.1,5,59,0,8,21,1,1.31,7,4,+3,+0.58,+0.68,7.5,6.2,+1.3,+0.25,Matches
2845,Callum Wilson,eng,FW,MF,Newcastle Utd,Premier League,32,1992,4,61,15,4.2,0.7,0,,0,4,15,0,0.50,1,2,-1,-1.48,-1.67,0.8,1.1,-0.3,-0.43,Matches
2846,Harry Wilson,wls,FW,MF,Fulham,Premier League,27,1997,12,337,28,23.4,3.7,2,83,0,10,17,3,1.42,9,7,+2,+0.53,+0.53,4.0,6.3,-2.4,-0.63,Matches
2847,Josh Wilson-Esbrand,eng,DF,,Manchester City,Premier League,21,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
2848,Patrick Wimmer,at,MF,FW,Wolfsburg,Bundesliga,23,2001,11,630,57,50.0,7.0,9,68,1,2,11,0,1.64,15,12,+3,+0.43,0.00,9.2,11.1,-1.9,-0.27,Matches
2849,Jonas Wind,dk,MF,FW,Wolfsburg,Bundesliga,25,1999,12,571,48,45.3,6.3,5,78,2,7,26,2,1.50,14,12,+2,+0.32,-0.21,10.3,11.4,-1.1,-0.18,Matches
2850,Harry Winks,eng,MF,,Leicester City,Premier League,28,1996,11,865,79,60.1,9.6,10,82,9,1,45,1,0.64,13,19,-6,-0.62,+0.47,9.5,16.2,-6.7,-0.70,Matches
2851,Ben Winterburn,eng,MF,,Bournemouth,Premier League,20,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
2852,Florian Wirtz,de,MF,,Leverkusen,Bundesliga,21,2003,14,"1,112",79,88.3,12.4,12,88,9,2,30,0,2.07,29,17,+12,+0.97,+0.97,22.3,13.9,+8.4,+0.68,Matches
2853,Yoane Wissa,cd,FW,,Brentford,Premier League,28,1996,13,957,74,66.5,10.6,12,78,4,1,25,0,1.46,22,18,+4,+0.38,+0.75,16.9,16.8,+0.1,+0.01,Matches
2854,Dani de Wit,nl,MF,FW,Bochum,Bundesliga,26,1998,12,682,57,54.1,7.6,8,78,4,4,15,1,0.25,8,26,-18,-2.38,-1.44,7.5,20.7,-13.2,-1.74,Matches
2855,Axel Witsel,be,DF,,Atlético Madrid,La Liga,35,1989,10,632,63,41.3,7.0,7,84,6,3,16,7,1.90,11,7,+4,+0.57,-1.03,11.3,7.3,+4.0,+0.57,Matches
2856,Maximilian Wittek,de,DF,,Bochum,Bundesliga,29,1995,14,"1,150",82,91.3,12.8,14,82,10,0,,0,0.21,9,32,-23,-1.80,-0.98,12.7,28.5,-15.8,-1.24,Matches
2857,Marius Wolf,de,DF,,Augsburg,Bundesliga,29,1995,14,939,67,74.5,10.4,12,74,3,2,28,0,1.14,10,18,-8,-0.77,+0.07,10.1,13.5,-3.4,-0.32,Matches
2858,Nick Woltemade,de,FW,MF,Stuttgart,Bundesliga,22,2002,9,281,31,22.3,3.1,2,73,1,7,19,5,1.33,12,5,+7,+2.24,+2.43,7.5,4.1,+3.4,+1.08,Matches
2859,Jeong Woo-yeong,kr,MF,FW,Union Berlin,Bundesliga,25,1999,13,723,56,57.4,8.0,9,68,0,4,27,0,1.23,9,13,-4,-0.50,-0.83,9.7,12.2,-2.5,-0.31,Matches
2860,Chris Wood,nz,FW,,Nott'ham Forest,Premier League,33,1991,16,"1,236",77,85.8,13.7,15,81,5,1,28,0,1.75,21,16,+5,+0.36,+1.69,18.0,14.0,+4.0,+0.29,Matches
2861,Nathan Wood-Gordon,eng,DF,,Southampton,Premier League,22,2002,3,256,85,17.8,2.8,2,90,2,1,76,4,0.00,1,8,-7,-2.46,-1.09,2.7,8.6,-5.9,-2.08,Matches
2862,Christopher Wooh,cm,DF,,Rennes,Ligue 1,23,2001,12,879,73,65.1,9.8,10,86,9,2,12,3,1.17,13,15,-2,-0.20,-0.59,11.5,13.1,-1.6,-0.16,Matches
2863,Luke Woolfenden,eng,DF,,Ipswich Town,Premier League,26,1998,5,378,76,26.3,4.2,4,90,4,1,18,5,0.20,3,10,-7,-1.67,-1.24,2.6,9.3,-6.7,-1.60,Matches
2864,Jacob Wright,eng,MF,,Manchester City,Premier League,19,2005,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
2865,Granit Xhaka,ch,MF,,Leverkusen,Bundesliga,32,1992,14,"1,260",90,100.0,14.0,14,90,14,0,,0,2.07,32,20,+12,+0.86,,25.8,15.9,+9.8,+0.70,Matches
2866,Áron Yaakobishvili,hu,GK,,Barcelona,La Liga,18,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
2867,Lamine Yamal,es,FW,,Barcelona,La Liga,17,2007,16,"1,274",80,78.6,14.2,14,86,7,2,39,0,2.31,45,14,+31,+2.19,+2.45,39.0,15.5,+23.5,+1.66,Matches
2868,Julien Yanda,de,DF,,St. Pauli,Bundesliga,17,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
