Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
143,Valentin Antov,bg,DF,,Bologna,Serie A,19,2000,5,232,46,6.8,2.6,2,82,1,3,23,13,0.60,1,6,-5,-1.94,-1.69,2.6,5.7,-3.1,-1.19,Matches
144,Houssem Aouar,dz,MF,FW,Lyon,Ligue 1,22,1998,30,"1,781",59,52.1,19.8,23,71,6,7,21,1,1.97,48,27,+21,+1.06,+0.13,46.8,24.7,+22.0,+1.11,Matches
145,Adil Aouchiche,fr,MF,FW,Saint-Étienne,Ligue 1,18,2002,34,"1,731",51,50.6,19.2,21,66,2,13,27,2,1.21,24,25,-1,-0.05,+0.53,25.6,23.9,+1.6,+0.08,Matches
146,Dennis Appiah,fr,DF,,Nantes,Ligue 1,28,1992,22,"1,556",71,45.5,17.3,16,87,13,6,28,13,1.14,27,28,-1,-0.06,+0.28,25.1,28.6,-3.6,-0.21,Matches
147,Aritz Arambarri,es,DF,,Real Sociedad,La Liga,22,1998,1,26,26,0.8,0.3,0,,0,1,26,8,3.00,1,1,0,0.00,-0.56,0.6,0.9,-0.3,-1.17,Matches
148,Mauro Arambarri,uy,MF,,Getafe,La Liga,24,1995,34,"2,983",88,87.2,33.1,33,89,26,1,45,2,1.09,26,35,-9,-0.27,+0.96,30.7,35.4,-4.7,-0.14,Matches
149,Aranda,es,MF,,Granada,La Liga,19,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
150,Óscar Aranda,es,FW,,Real Madrid,La Liga,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
151,Charles Aránguiz,cl,MF,,Leverkusen,Bundesliga,31,1989,21,"1,669",79,54.5,18.5,20,82,13,1,21,2,1.19,20,24,-4,-0.22,-1.38,24.9,23.3,+1.6,+0.08,Matches
152,Luiz Araújo,br,MF,,Lille,Ligue 1,24,1996,28,"1,496",53,43.7,16.6,17,74,2,11,21,2,2.18,33,6,+27,+1.62,+0.97,22.9,11.3,+11.6,+0.70,Matches
153,Néstor Araujo,mx,DF,,Celta Vigo,La Liga,28,1991,33,"2,426",74,70.9,27.0,26,86,21,7,29,3,1.39,35,39,-4,-0.15,-0.33,34.5,36.7,-2.2,-0.08,Matches
154,Ronald Araújo,uy,DF,,Barcelona,La Liga,21,1999,24,"1,510",63,44.2,16.8,16,80,12,8,29,5,2.33,34,16,+18,+1.07,-0.29,34.0,16.5,+17.5,+1.04,Matches
155,Anaitz Arbilla,es,DF,,Eibar,La Liga,33,1987,34,"2,807",83,82.1,31.2,30,90,30,4,27,0,0.79,23,46,-23,-0.74,-0.74,37.8,36.9,+0.9,+0.03,Matches
156,Roberto Olabe del Arco,es,MF,,Eibar,La Liga,24,1996,0,,,,,0,,0,0,,13,,,,,,,,,,,Matches
157,Alphonse Areola,fr,GK,,Fulham,Premier League,27,1993,36,"3,240",90,94.7,36.0,36,90,36,0,,2,0.78,27,48,-21,-0.58,+1.92,39.4,49.4,-10.0,-0.28,Matches
158,Simone Aresti,it,GK,,Cagliari,Serie A,34,1986,0,,,,,0,,0,0,,35,,,,,,,,,,,Matches
159,Santiago Arias,co,DF,,Leverkusen,Bundesliga,28,1992,1,90,90,2.9,1.0,1,90,1,0,,0,1.00,1,1,0,0.00,-0.42,1.5,0.8,+0.7,+0.69,Matches
160,Karim Aribi,dz,FW,,Nîmes,Ligue 1,26,1994,13,294,23,8.6,3.3,2,55,0,11,17,5,0.92,3,9,-6,-1.84,-1.12,4.1,8.2,-4.0,-1.22,Matches
161,Unai Arietaleanizbeaskoa,es,FW,MF,Eibar,La Liga,21,1999,4,47,12,1.4,0.5,0,,0,4,12,12,0.00,0,1,-1,-1.91,-1.33,0.6,0.8,-0.2,-0.40,Matches
162,Amir Arli,,MF,,Dijon,Ligue 1,17,2003,0,,,,,0,,,0,,5,,,,,,,,,,,Matches
163,Nicolò Armini,it,DF,,Lazio,Serie A,19,2001,1,5,5,0.1,0.1,0,,0,1,5,22,0.00,0,0,0,0.00,-0.16,0.0,0.3,-0.3,-6.19,Matches
164,Stuart Armstrong,sct,MF,,Southampton,Premier League,28,1992,33,"2,764",84,80.8,30.7,32,86,21,1,13,1,1.24,39,56,-17,-0.55,0.00,32.8,44.2,-11.4,-0.37,Matches
165,Alex Arnofoli,it,DF,,Bologna,Serie A,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
166,Maximilian Arnold,de,MF,,Wolfsburg,Bundesliga,26,1994,30,"2,585",86,84.5,28.7,30,86,23,0,,0,1.87,53,30,+23,+0.80,+0.61,43.0,32.9,+10.1,+0.35,Matches
167,Tolu Arokodare,ng,FW,MF,Köln,Bundesliga,19,2000,10,112,11,3.7,1.2,0,,0,10,11,7,0.60,3,4,-1,-0.80,-0.04,1.6,1.4,+0.2,+0.13,Matches
168,Sergio Arribas,es,MF,FW,Real Madrid,La Liga,18,2001,8,135,17,3.9,1.5,0,,0,8,17,4,2.13,3,0,+3,+2.00,+1.01,1.8,0.5,+1.3,+0.88,Matches
169,Kepa Arrizabalaga,es,GK,,Chelsea,Premier League,25,1994,7,585,84,17.1,6.5,6,90,6,1,45,28,1.14,9,8,+1,+0.15,-0.51,11.0,7.5,+3.5,+0.53,Matches
170,Tolgay Arslan,de,MF,,Udinese,Serie A,29,1990,30,"1,818",61,53.2,20.2,25,69,3,5,19,3,1.20,23,20,+3,+0.15,+1.22,25.7,24.5,+1.3,+0.06,Matches
171,Federico Artioli,it,MF,,Sassuolo,Serie A,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
172,Gabriele Artistico,it,FW,,Parma,Serie A,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
173,Kwadwo Asamoah,gh,DF,MF,Cagliari,Serie A,31,1988,9,224,25,6.5,2.5,1,90,1,8,17,9,1.56,3,2,+1,+0.40,+0.88,5.0,3.8,+1.2,+0.46,Matches
174,Santiago Ascacíbar,ar,MF,,Hertha BSC,Bundesliga,23,1997,13,762,59,24.9,8.5,8,75,3,5,33,7,1.38,7,9,-2,-0.24,+0.12,9.1,12.3,-3.2,-0.38,Matches
175,Rocco Ascone,fr,FW,,Lille,Ligue 1,16,2003,0,,,,,0,,,0,,4,,,,,,,,,,,Matches
176,Raúl Asencio,es,FW,,Genoa,Serie A,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
177,Sergio Asenjo,es,GK,,Villarreal,La Liga,31,1989,36,"3,240",90,94.7,36.0,36,90,36,0,,2,1.61,58,40,+18,+0.50,+1.50,54.3,39.6,+14.7,+0.41,Matches
178,Marco Asensio,es,FW,MF,Real Madrid,La Liga,24,1996,35,"1,869",53,54.6,20.8,21,71,1,14,28,1,2.20,37,17,+20,+0.96,-0.14,30.6,23.7,+6.8,+0.33,Matches
179,Kristoffer Askildsen,no,MF,,Sampdoria,Serie A,19,2001,6,95,16,2.8,1.1,0,,0,6,16,29,2.17,1,2,-1,-0.95,-0.92,0.7,2.6,-1.8,-1.71,Matches
180,Joel Asoro,se,FW,,Genoa,Serie A,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
181,Iago Aspas,es,FW,,Celta Vigo,La Liga,32,1987,33,"2,864",87,83.7,31.8,33,87,25,0,,1,1.48,47,44,+3,+0.09,+0.90,42.4,40.0,+2.4,+0.08,Matches
182,Roger Assalé,ci,FW,MF,Dijon,Ligue 1,26,1993,17,828,49,24.2,9.2,11,63,1,6,22,1,0.59,8,18,-10,-1.09,+0.23,9.0,18.1,-9.1,-0.99,Matches
183,Lorenz Assignon,tg,DF,,Rennes,Ligue 1,20,2000,0,,,,,0,,,0,,7,,,,,,,,,,,Matches
184,Ryan Astley,wls,DF,,Everton,Premier League,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,Matches
185,Youcef Atal,dz,DF,FW,Nice,Ligue 1,24,1996,18,956,53,28.0,10.6,13,66,1,5,21,0,1.33,15,21,-6,-0.56,-0.67,13.2,18.0,-4.8,-0.45,Matches
186,Miguel Atienza,es,MF,,Eibar,La Liga,21,1999,12,838,70,24.5,9.3,9,87,7,3,18,5,0.67,7,17,-10,-1.07,-0.62,10.4,9.4,+1.0,+0.11,Matches
187,Pierre-Emerick Aubameyang,ga,FW,,Arsenal,Premier League,31,1989,29,"2,332",80,68.2,25.9,26,87,19,3,23,3,1.52,34,26,+8,+0.31,-0.35,33.2,29.3,+3.9,+0.15,Matches
188,Emil Audero,it,GK,,Sampdoria,Serie A,23,1997,37,"3,330",90,97.4,37.0,37,90,37,0,,1,1.32,49,54,-5,-0.14,-3.14,44.5,55.3,-10.8,-0.29,Matches
189,Tommaso Augello,it,DF,,Sampdoria,Serie A,25,1994,37,"3,216",87,94.0,35.7,37,87,32,0,,0,1.41,48,49,-1,-0.03,+0.41,43.8,52.1,-8.3,-0.23,Matches
190,Jean-Kévin Augustin,fr,FW,,Nantes,Ligue 1,23,1997,3,36,12,1.1,0.4,0,,0,3,12,3,0.33,0,1,-1,-2.50,-2.31,0.2,0.5,-0.3,-0.85,Matches
191,Ludwig Augustinsson,se,DF,FW,Werder Bremen,Bundesliga,26,1994,23,"1,957",85,64.0,21.7,21,89,17,2,45,1,0.83,21,34,-13,-0.60,+0.05,20.4,34.6,-14.2,-0.65,Matches
192,Serge Aurier,ci,DF,,Tottenham,Premier League,27,1992,19,"1,605",84,46.9,17.8,19,84,15,0,,6,1.53,35,22,+13,+0.73,+0.23,22.4,23.8,-1.4,-0.08,Matches
193,Charlie Austin,eng,FW,MF,West Brom,Premier League,31,1989,5,138,28,4.0,1.5,0,,0,5,28,3,0.40,2,5,-3,-1.96,-0.91,0.7,5.1,-4.4,-2.86,Matches
194,Ezequiel Ávila,ar,FW,MF,Osasuna,La Liga,26,1994,8,202,25,5.9,2.2,2,63,0,6,13,2,1.38,3,1,+2,+0.89,+1.25,3.1,2.5,+0.6,+0.28,Matches
195,Lorenzo Avogadri,it,GK,,Sampdoria,Serie A,18,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,Matches
196,Taiwo Awoniyi,ng,FW,,Union Berlin,Bundesliga,22,1997,21,"1,359",65,44.4,15.1,16,77,3,5,26,1,1.48,22,17,+5,+0.33,+0.23,19.1,19.4,-0.3,-0.02,Matches
197,Unai Ayala,es,GK,,Eibar,La Liga,16,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
198,Mehmet Aydin,de,DF,,Schalke 04,Bundesliga,18,2002,6,500,83,16.3,5.6,6,83,4,0,,2,1.00,5,10,-5,-0.90,+1.07,5.6,10.0,-4.4,-0.79,Matches
199,Gaizka Ayesa,es,GK,,Real Sociedad,La Liga,19,2001,0,,,,,0,,0,0,,17,,,,,,,,,,,Matches
200,Jordan Ayew,gh,FW,MF,Crystal Palace,Premier League,28,1991,33,"2,096",64,61.3,23.3,23,84,12,10,17,3,1.09,21,42,-21,-0.90,-0.63,16.5,36.8,-20.3,-0.87,Matches
201,Kaan Ayhan,tr,DF,,Sassuolo,Serie A,25,1994,19,796,42,23.3,8.8,7,82,5,12,19,14,2.05,13,7,+6,+0.68,+0.61,13.8,13.3,+0.5,+0.05,Matches
202,Luke Ayling,eng,DF,,Leeds United,Premier League,28,1991,38,"3,399",89,99.4,37.8,38,89,37,0,,0,1.55,62,54,+8,+0.21,+0.21,54.9,57.4,-2.4,-0.06,Matches
203,Miguel Azeez,eng,MF,,Arsenal,Premier League,17,2002,0,,,,,0,,,0,,1,,,,,,,,,,,Matches
204,Ramon Azeez,ng,MF,,Granada,La Liga,27,1992,2,101,51,3.0,1.1,1,90,1,1,11,9,1.50,1,6,-5,-4.46,-4.10,1.6,3.3,-1.7,-1.56,Matches
205,César Azpilicueta,es,DF,,Chelsea,Premier League,30,1989,26,"2,188",84,64.0,24.3,24,89,20,2,26,12,1.92,39,20,+19,+0.78,+0.56,40.5,18.2,+22.2,+0.91,Matches
206,Ousmane Ba,sn,GK,,Metz,Ligue 1,18,2002,0,,,,,0,,,0,,3,,,,,,,,,,,Matches
207,Ludovic Baal,gf,DF,MF,Brest,Ligue 1,34,1986,7,296,42,8.7,3.3,3,81,1,4,13,31,0.57,5,9,-4,-1.22,-0.87,4.8,7.8,-2.9,-0.90,Matches
208,Carlos Bacca,co,FW,,Villarreal,La Liga,33,1986,23,786,34,23.0,8.7,9,62,0,14,17,9,1.70,18,8,+10,+1.15,+0.94,14.9,9.8,+5.1,+0.59,Matches
209,Loïc Bade,fr,DF,,Lens,Ligue 1,20,2000,31,"2,610",84,76.3,29.0,29,89,27,2,10,0,1.42,39,44,-5,-0.17,-0.84,41.5,36.5,+5.0,+0.17,Matches
210,Milan Badelj,hr,MF,,Genoa,Serie A,31,1989,30,"2,408",80,70.4,26.8,29,83,21,1,10,5,1.20,35,35,0,0.00,+0.98,29.7,36.8,-7.1,-0.27,Matches
211,Édgar Badía,es,GK,,Elche,La Liga,28,1992,30,"2,700",90,78.9,30.0,30,90,30,0,,8,0.87,27,46,-19,-0.63,-0.38,21.5,52.4,-30.9,-1.03,Matches
212,Benoît Badiashile,fr,DF,,Monaco,Ligue 1,19,2001,35,"2,870",82,83.9,31.9,32,86,26,3,42,3,2.03,63,37,+26,+0.82,-0.49,56.5,30.1,+26.4,+0.83,Matches
213,Alex Baena,es,MF,,Villarreal,La Liga,19,2001,6,137,23,4.0,1.5,2,53,0,4,8,32,1.67,0,2,-2,-1.31,-1.81,1.3,0.9,+0.4,+0.24,Matches
214,Miguel Baeza,es,MF,FW,Celta Vigo,La Liga,20,2000,22,543,25,15.9,6.0,4,53,0,18,18,16,1.36,6,13,-7,-1.16,-1.32,7.5,7.9,-0.4,-0.07,Matches
215,Stéphane Bahoken,cm,FW,,Angers,Ligue 1,28,1992,30,"1,616",54,47.3,18.0,18,71,1,12,28,0,1.07,18,28,-10,-0.56,-0.16,19.8,25.9,-6.2,-0.34,Matches
216,Leon Bailey,jm,FW,MF,Leverkusen,Bundesliga,22,1997,30,"2,141",71,70.0,23.8,25,82,15,5,20,0,1.57,42,27,+15,+0.63,+0.73,33.0,29.4,+3.6,+0.15,Matches
217,Eric Bailly,ci,DF,,Manchester Utd,Premier League,26,1994,12,916,76,26.8,10.2,10,90,9,2,11,14,1.92,16,17,-1,-0.10,-1.18,15.1,13.8,+1.3,+0.13,Matches
218,Dénys Bain,fr,DF,,Brest,Ligue 1,27,1993,0,,,,,0,,,0,,2,,,,,,,,,,,Matches
219,Stefan Bajic,fr,GK,,Saint-Étienne,Ligue 1,18,2001,1,90,90,2.6,1.0,1,90,1,0,,29,0.00,0,4,-4,-4.00,-3.78,0.5,2.3,-1.9,-1.87,Matches
220,Abdoulaye Bakayoko,fr,DF,,Saint-Étienne,Ligue 1,17,2002,0,,,,,0,,,0,,1,,,,,,,,,,,Matches
221,Tiemoué Bakayoko,fr,MF,,Napoli,Serie A,25,1994,32,"1,964",61,57.4,21.8,23,81,8,9,12,3,1.94,51,29,+22,+1.01,-0.41,40.5,26.1,+14.4,+0.66,Matches
222,Mitchel Bakker,nl,DF,,Paris S-G,Ligue 1,20,2000,26,"1,694",65,49.5,18.8,18,84,13,8,22,12,2.31,49,10,+39,+2.07,+1.08,45.5,20.4,+25.2,+1.34,Matches
223,Ridle Baku,de,FW,DF,Wolfsburg,Bundesliga,22,1998,32,"2,678",84,87.5,29.8,31,86,19,1,19,0,1.84,58,36,+22,+0.74,+0.27,44.8,37.4,+7.4,+0.25,Matches
224,Ridle Baku,de,DF,,Mainz 05,Bundesliga,22,1998,2,180,90,5.9,2.0,2,90,2,0,,0,0.00,2,7,-5,-2.50,-2.12,2.6,5.4,-2.9,-1.43,Matches
225,Dilane Bakwa,fr,FW,MF,Bordeaux,Ligue 1,17,2002,7,56,8,1.6,0.6,0,,0,7,8,10,1.43,2,2,0,0.00,+0.37,1.7,0.7,+0.9,+1.47,Matches
226,Fabián Balbuena,py,DF,,West Ham,Premier League,28,1991,14,"1,198",86,35.0,13.3,13,89,12,1,38,20,1.71,21,19,+2,+0.15,-0.38,15.9,19.0,-3.1,-0.23,Matches
227,Keita Baldé,sn,FW,,Sampdoria,Serie A,25,1995,25,"1,197",48,35.0,13.3,12,76,2,13,22,3,1.56,17,20,-3,-0.23,-0.27,17.5,18.7,-1.3,-0.10,Matches
228,George Baldock,gr,DF,,Sheffield Utd,Premier League,27,1993,32,"2,787",87,81.5,31.0,32,87,30,0,,3,0.63,14,51,-37,-1.19,-0.34,25.1,53.5,-28.4,-0.92,Matches
229,Gareth Bale,wls,FW,,Tottenham,Premier League,31,1989,20,920,46,26.9,10.2,10,71,0,10,21,10,1.45,21,12,+9,+0.88,+0.38,15.9,9.4,+6.5,+0.63,Matches
230,Mikel Balenziaga,es,DF,,Athletic Club,La Liga,32,1988,23,"1,689",73,49.4,18.8,17,86,13,6,39,14,1.17,18,23,-5,-0.27,-0.73,19.2,19.2,0.0,0.00,Matches
231,Leonardo Balerdi,ar,DF,,Marseille,Ligue 1,21,1999,21,"1,634",78,47.8,18.2,19,86,17,2,3,15,1.62,24,24,0,0.00,-0.35,19.1,22.3,-3.2,-0.17,Matches
232,Marco Ballarini,it,MF,,Udinese,Serie A,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
233,Fodé Ballo-Touré,sn,DF,,Monaco,Ligue 1,23,1997,24,662,28,19.4,7.4,6,78,4,18,11,9,2.13,17,16,+1,+0.14,-0.94,14.1,10.0,+4.2,+0.57,Matches
234,Botond Balogh,hu,DF,,Parma,Serie A,18,2002,3,165,55,4.8,1.8,1,90,1,2,38,16,0.33,2,4,-2,-1.09,+0.07,1.1,5.5,-4.4,-2.41,Matches
235,Abdoulaye Bamba,ci,DF,,Angers,Ligue 1,30,1990,16,"1,347",84,39.4,15.0,16,84,13,0,,15,1.25,15,25,-10,-0.67,-0.32,16.4,20.0,-3.6,-0.24,Matches
236,Jonathan Bamba,ci,MF,,Lille,Ligue 1,24,1996,38,"2,985",79,87.3,33.2,34,85,21,4,28,0,2.18,52,19,+33,+0.99,-0.66,41.1,25.6,+15.5,+0.47,Matches
237,Robson Bambu,br,DF,,Nice,Ligue 1,22,1997,15,"1,046",70,30.6,11.6,12,84,9,3,12,17,1.60,18,15,+3,+0.26,+0.49,13.1,18.1,-5.0,-0.43,Matches
238,Patrick Bamford,eng,FW,,Leeds United,Premier League,26,1993,38,"3,050",80,89.2,33.9,37,81,24,1,45,0,1.55,51,50,+1,+0.03,-1.67,50.4,50.7,-0.3,-0.01,Matches
239,Abdoul Bane,it,DF,,Parma,Serie A,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
240,Cheick Bangoura,gn,FW,,Brest,Ligue 1,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,Matches
241,Mattia Bani,it,DF,,Bologna,Serie A,26,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
242,Mattia Bani,it,DF,,Genoa,Serie A,26,1993,11,921,84,26.9,10.2,10,88,8,1,45,6,0.55,9,16,-7,-0.68,-0.54,8.0,17.5,-9.5,-0.92,Matches
243,Mattia Bani,it,DF,,Parma,Serie A,26,1993,15,"1,145",76,33.5,12.7,14,81,9,1,13,2,0.40,17,30,-13,-1.02,+0.20,19.3,19.5,-0.2,-0.02,Matches
244,Simon Banza,cd,FW,,Lens,Ligue 1,23,1996,34,"1,372",40,40.1,15.2,12,76,1,22,21,3,1.41,25,18,+7,+0.46,+0.72,24.5,16.3,+8.2,+0.54,Matches
245,Jamal Baptiste,eng,DF,,West Ham,Premier League,16,2003,0,,,,,0,,,0,,1,,,,,,,,,,,Matches
246,Antonín Barák,cz,MF,,Hellas Verona,Serie A,25,1994,34,"2,765",81,80.8,30.7,32,85,23,2,27,0,1.24,37,41,-4,-0.13,-0.41,37.0,41.3,-4.3,-0.14,Matches
247,Federico Barba,it,DF,,Benevento,Serie A,26,1993,32,"2,659",83,77.7,29.5,31,85,26,1,16,0,0.84,30,55,-25,-0.85,+0.34,31.7,46.1,-14.4,-0.49,Matches
248,Danilo Barbosa,br,DF,,Nice,Ligue 1,24,1996,4,250,63,7.3,2.8,3,81,2,1,8,1,1.00,2,4,-2,-0.72,-0.69,5.2,2.2,+3.1,+1.10,Matches
249,Barcia,es,DF,,Granada,La Liga,19,2000,1,90,90,2.6,1.0,1,90,1,0,,4,0.00,0,2,-2,-2.00,-1.57,0.8,3.4,-2.5,-2.54,Matches
250,Malcolm Barcola,tg,GK,,Lyon,Ligue 1,21,1999,0,,,,,0,,,0,,1,,,,,,,,,,,Matches
251,Melvin Bard,fr,DF,,Lyon,Ligue 1,19,2000,14,432,31,12.6,4.8,4,82,3,10,10,20,1.86,6,5,+1,+0.21,-0.91,9.0,5.0,+4.1,+0.84,Matches
252,Enis Bardhi,mk,MF,,Levante,La Liga,25,1995,26,"1,682",65,49.2,18.7,19,80,9,7,23,2,0.92,16,29,-13,-0.70,-0.80,17.9,28.4,-10.5,-0.56,Matches
253,Phil Bardsley,sct,DF,,Burnley,Premier League,35,1985,4,274,69,8.0,3.0,3,90,3,1,4,23,0.75,3,8,-5,-1.64,-1.16,2.3,3.8,-1.5,-0.49,Matches
254,Nicolò Barella,it,MF,,Inter,Serie A,23,1997,36,"2,896",80,84.7,32.2,32,87,23,4,31,1,2.36,66,31,+35,+1.09,-2.18,60.5,35.1,+25.5,+0.79,Matches
255,Philipp Bargfrede,de,MF,,Werder Bremen,Bundesliga,31,1989,1,27,27,0.9,0.3,0,,0,1,27,5,0.00,1,1,0,0.00,+0.62,0.3,0.4,-0.1,-0.35,Matches
256,Kike Barja,es,MF,FW,Osasuna,La Liga,23,1997,33,"1,433",43,41.9,15.9,17,71,1,16,14,5,1.12,15,15,0,0.00,+0.50,14.9,17.6,-2.7,-0.17,Matches
257,Ross Barkley,eng,MF,,Aston Villa,Premier League,26,1993,24,"1,531",64,44.8,17.0,18,77,6,6,26,4,1.08,26,24,+2,+0.12,-0.22,22.5,24.0,-1.5,-0.09,Matches
258,Ross Barkley,eng,FW,MF,Chelsea,Premier League,26,1993,2,42,21,1.2,0.5,0,,0,2,21,1,1.50,1,0,+1,+2.14,+1.58,0.3,0.9,-0.6,-1.33,Matches
259,Aymen Barkok,ma,MF,DF,Eint Frankfurt,Bundesliga,22,1998,26,977,38,31.9,10.9,9,74,1,17,18,6,1.73,20,15,+5,+0.46,-0.01,19.5,13.6,+6.0,+0.55,Matches
260,Ashley Barnes,eng,FW,,Burnley,Premier League,30,1989,22,"1,331",61,38.9,14.8,15,81,5,7,16,3,1.09,11,19,-8,-0.54,+0.06,15.5,18.1,-2.6,-0.17,Matches
261,Harvey Barnes,eng,FW,MF,Leicester City,Premier League,22,1997,25,"1,945",78,56.9,21.6,22,84,15,3,31,1,1.84,36,25,+11,+0.51,+0.08,29.0,25.0,+4.0,+0.19,Matches
262,Marc Baró,es,DF,,Cádiz,La Liga,20,1999,1,90,90,2.6,1.0,1,90,1,0,,11,0.00,0,3,-3,-3.00,-2.49,0.7,2.3,-1.6,-1.59,Matches
263,Antonio Barragán,es,DF,,Elche,La Liga,33,1987,27,"2,235",83,65.4,24.8,26,84,22,1,45,5,0.96,26,35,-9,-0.36,+0.55,19.9,39.9,-20.0,-0.81,Matches
264,Antonio Barreca,it,DF,,Fiorentina,Serie A,25,1995,3,85,28,2.5,0.9,1,58,0,2,14,31,0.33,1,1,0,0.00,+0.32,1.2,1.2,0.0,0.00,Matches
265,Leandro Barreiro Martins,lu,MF,,Mainz 05,Bundesliga,20,2000,29,"2,303",79,75.3,25.6,27,84,13,2,24,4,1.34,28,37,-9,-0.35,+0.60,38.9,39.5,-0.5,-0.02,Matches
266,Ander Barrenetxea,es,MF,FW,Real Sociedad,La Liga,18,2001,31,"1,307",42,38.2,14.5,13,72,2,18,20,5,1.45,20,16,+4,+0.28,-0.45,17.4,15.3,+2.1,+0.14,Matches
267,Jacob Barrett Laursen,dk,DF,,Arminia,Bundesliga,25,1994,16,"1,108",69,36.2,12.3,13,82,9,3,14,10,0.81,10,25,-15,-1.22,-0.71,10.7,20.6,-9.9,-0.80,Matches
268,Gerard Barri,es,DF,,Elche,La Liga,19,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,Matches
269,Musa Barrow,gm,FW,MF,Bologna,Serie A,21,1998,38,"2,921",77,85.4,32.5,34,83,18,4,26,0,1.08,45,56,-11,-0.34,+0.20,46.5,55.3,-8.8,-0.27,Matches
270,Kyle Bartley,eng,DF,,West Brom,Premier League,29,1991,30,"2,584",86,75.6,28.7,28,90,27,2,35,3,0.73,31,53,-22,-0.77,+1.28,31.1,52.4,-21.3,-0.74,Matches
271,Paolo Bartolomei,it,MF,,Spezia,Serie A,30,1989,6,320,53,9.4,3.6,3,84,2,3,23,4,0.67,5,10,-5,-1.41,-0.97,2.5,10.8,-8.3,-2.34,Matches
272,Teddy Bartouche-Selbonne,gp,GK,,Lorient,Ligue 1,23,1997,0,,,,,0,,,0,,8,,,,,,,,,,,Matches
273,Marc Bartra,es,DF,,Betis,La Liga,29,1991,19,"1,694",89,49.5,18.8,19,89,18,0,,6,1.47,23,27,-4,-0.21,-0.42,21.7,25.6,-3.9,-0.21,Matches
274,Daniele Baselli,it,MF,,Torino,Serie A,28,1992,15,396,26,11.6,4.4,3,64,1,12,17,7,1.13,6,5,+1,+0.23,+0.82,7.6,6.5,+1.1,+0.25,Matches
275,Salah Basha,eg,FW,,Udinese,Serie A,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
276,Chris Basham,eng,DF,MF,Sheffield Utd,Premier League,32,1988,31,"2,576",83,75.3,28.6,31,83,21,0,,0,0.55,14,51,-37,-1.29,-0.65,23.7,44.9,-21.2,-0.74,Matches
277,Toma Bašić,hr,MF,,Bordeaux,Ligue 1,23,1996,34,"2,601",77,76.1,28.9,32,80,20,2,25,1,1.24,31,41,-10,-0.35,+0.09,34.2,41.3,-7.2,-0.25,Matches
278,Thomas Basila,fr,DF,,Nantes,Ligue 1,21,1999,0,,,,,0,,,0,,17,,,,,,,,,,,Matches
279,Álvaro Bastida,es,MF,,Cádiz,La Liga,16,2004,1,35,35,1.0,0.4,0,,0,1,35,1,1.00,0,1,-1,-2.57,-2.01,0.0,1.0,-0.9,-2.44,Matches
280,Alessandro Bastoni,it,DF,,Inter,Serie A,21,1999,33,"2,922",89,85.4,32.5,33,89,29,0,,3,2.45,71,26,+45,+1.39,-0.24,60.4,31.9,+28.5,+0.88,Matches
281,Simone Bastoni,it,DF,,Spezia,Serie A,23,1996,22,"1,522",69,44.5,16.9,19,76,8,3,28,9,0.91,26,34,-8,-0.47,+0.10,23.0,26.9,-3.9,-0.23,Matches
282,Bastos,ao,DF,,Lazio,Serie A,29,1991,2,63,32,1.8,0.7,0,,0,2,32,0,0.50,0,2,-2,-2.86,-3.07,0.9,0.6,+0.3,+0.46,Matches
283,Michy Batshuayi,be,FW,,Crystal Palace,Premier League,26,1993,18,728,40,21.3,8.1,7,79,2,11,16,17,0.94,10,15,-5,-0.62,+0.05,8.8,11.2,-2.4,-0.30,Matches
284,Rodrigo Battaglia,ar,MF,,Alavés,La Liga,29,1991,32,"2,492",78,72.9,27.7,29,85,22,3,11,2,1.03,30,46,-16,-0.58,-0.09,33.5,41.3,-7.8,-0.28,Matches
285,Thomas Battistella,it,MF,,Udinese,Serie A,19,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
286,Cristian Battocchio,it,MF,,Brest,Ligue 1,28,1992,15,355,24,10.4,3.9,2,77,0,13,16,2,1.47,4,11,-7,-1.77,-1.51,4.3,9.2,-4.8,-1.22,Matches
