Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
1605,Faitout Maouassa,fr,MF/DF,Lens,Ligue 1,25,1998,0.8,4,4.68,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0
1606,Marcão,br,DF,Sevilla,La Liga,27,1996,3.9,4,1.01,4,0,0,0,0,0,1,0.25,1,0,0,0,0,0
1607,Solly March,eng,FW/DF,Brighton,Premier League,29,1994,6.2,22,3.57,8,8,2,1,2,1,2,0.32,0,1,0,0,1,0
1608,Riccardo Marchizza,it,DF,Frosinone,it Serie A,25,1998,12.8,14,1.10,11,1,0,0,1,1,4,0.31,3,0,0,0,0,1
1609,Gian Marco Ferrari,it,DF,Sassuolo,it Serie A,31,1992,25.2,35,1.39,32,1,0,1,0,1,1,0.04,1,0,0,0,0,0
1610,Óscar de Marcos,es,DF,Athletic Club,La Liga,34,1989,25.1,46,1.83,40,5,0,0,1,0,7,0.28,7,0,0,0,0,0
1611,Alberto Marí,es,FW,Valencia,La Liga,22,2001,3.1,8,2.62,6,0,0,1,1,0,3,0.98,1,0,0,1,1,0
1612,José Mari,es,MF/FW,Cádiz,La Liga,35,1987,0.2,4,25.71,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1613,Pablo Marí,es,DF,Monza,it Serie A,29,1993,29.1,22,0.76,18,1,0,1,1,1,1,0.03,1,0,0,0,0,0
1614,José María Giménez,uy,DF,Atlético Madrid,La Liga,28,1995,14.7,5,0.34,4,0,0,0,0,1,1,0.07,1,0,0,0,0,0
1615,Mariano,do,FW/MF,Sevilla,La Liga,29,1993,2.7,9,3.32,4,0,1,3,1,0,1,0.37,0,0,0,0,1,0
1616,Mirko Marić,hr,FW,Monza,it Serie A,28,1995,3.2,7,2.20,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1617,Rafa Marín,es,DF,Alavés,La Liga,21,2002,27.1,18,0.66,16,1,0,1,0,0,0,0.00,0,0,0,0,0,0
1618,Răzvan Marin,ro,MF,Empoli,it Serie A,27,1996,20.2,68,3.37,39,22,1,4,1,1,6,0.30,4,2,0,0,0,0
1619,Diego Mariño,es,GK,Almería,La Liga,33,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1620,Guillermo Maripán,cl,DF,Monaco,Ligue 1,29,1994,19.6,9,0.46,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0
1621,Mika Màrmol,es,DF,Las Palmas,La Liga,21,2002,35.3,20,0.57,17,0,0,0,1,2,1,0.03,1,0,0,0,0,0
1622,Omar Marmoush,eg,FW/MF,Eint Frankfurt,Bundesliga,24,1999,25.6,75,2.93,40,5,10,6,12,2,12,0.47,5,1,2,2,2,0
1623,Marquinhos,br,FW/MF,Nantes,Ligue 1,20,2003,1.7,9,5.26,8,0,0,0,1,0,1,0.58,0,0,0,0,1,0
1624,Marquinhos,br,DF,Paris S-G,Ligue 1,29,1994,17.1,13,0.76,13,0,0,0,0,0,2,0.12,2,0,0,0,0,0
1625,Unai Marrero,es,GK,Real Sociedad,La Liga,21,2001,1.6,1,0.63,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1626,Agustín Martegani,ar,MF,Salernitana,it Serie A,23,2000,8.1,19,2.34,16,1,0,0,1,1,2,0.25,2,0,0,0,0,0
1627,Eric Martel,de,MF,Köln,Bundesliga,21,2002,27.3,43,1.58,34,1,0,4,4,0,3,0.11,1,0,0,1,1,0
1628,Roger Martí,es,FW,Cádiz,La Liga,32,1991,15.1,31,2.05,20,0,0,5,4,2,4,0.26,3,0,0,1,0,0
1629,Anthony Martial,fr,FW,Manchester Utd,Premier League,27,1995,5.0,11,2.21,9,0,0,1,1,0,1,0.20,0,0,0,0,1,0
1630,Aarón Martín,es,DF,Genoa,it Serie A,26,1997,15.3,33,2.16,20,12,1,0,0,0,2,0.13,2,0,0,0,0,0
1631,Iván Martín,es,MF,Girona,La Liga,24,1999,30.3,71,2.34,60,0,3,2,3,3,13,0.43,9,0,2,2,0,0
1632,Jon Martin,es,DF,Real Sociedad,La Liga,17,2006,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1633,Jonas Martin,fr,MF,Brest,Ligue 1,33,1990,13.4,25,1.86,23,0,1,0,0,1,1,0.07,1,0,0,0,0,0
1634,Mario Martín,es,MF,Real Madrid,La Liga,19,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1635,Gabriel Martinelli,br,FW,Arsenal,Premier League,22,2001,22.4,92,4.10,63,6,12,8,1,2,11,0.49,7,1,1,2,0,0
1636,Tommaso Martinelli,it,GK,Fiorentina,it Serie A,17,2006,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1637,Arnau Martinez,es,DF,Girona,La Liga,20,2003,13.8,24,1.74,23,1,0,0,0,0,2,0.15,2,0,0,0,0,0
1638,Emiliano Martínez,ar,GK,Aston Villa,Premier League,30,1992,33.5,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
1639,Iñigo Martínez,es,DF,Barcelona,La Liga,32,1991,14.4,14,0.97,13,0,0,1,0,0,3,0.21,3,0,0,0,0,0
1640,Josep Martinez,es,GK,Genoa,it Serie A,25,1998,36.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1641,Lautaro Martínez,ar,FW,Inter,it Serie A,25,1997,29.5,102,3.46,71,0,4,16,7,4,16,0.54,7,0,1,3,2,3
1642,Lisandro Martínez,ar,DF,Manchester Utd,Premier League,25,1998,7.2,7,0.98,6,0,0,0,0,1,1,0.14,1,0,0,0,0,0
1643,Marc Martínez,es,GK,Granada,La Liga,33,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1644,Lucas Martínez Quarta,ar,DF,Fiorentina,it Serie A,27,1996,25.5,39,1.53,31,3,0,4,1,0,5,0.20,4,0,0,1,0,0
1645,Adam Marušić,me,DF,Lazio,it Serie A,30,1992,34.4,34,0.99,29,1,2,1,1,0,2,0.06,2,0,0,0,0,0
1646,Marvin,es,FW/DF,Las Palmas,La Liga,23,2000,20.6,32,1.55,27,0,3,1,1,0,6,0.29,5,0,1,0,0,0
1647,Omar Mascarell,gq,MF,Mallorca,La Liga,30,1993,17.5,16,0.92,15,0,0,1,0,0,1,0.06,0,0,0,1,0,0
1648,Adam Masina,ma,DF,Udinese,it Serie A,29,1994,0.7,2,2.86,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1649,Adam Masina,ma,DF,Torino,it Serie A,29,1994,11.4,10,0.88,8,0,0,0,0,2,0,0.00,0,0,0,0,0,0
1650,Erhan Mašović,rs,DF/MF,Bochum,Bundesliga,24,1998,24.7,17,0.69,12,0,0,4,1,0,1,0.04,1,0,0,0,0,0
1651,Han-Noah Massengo,fr,MF/DF,Burnley,Premier League,22,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1652,Roberto Massimo,de,FW/DF,Stuttgart,Bundesliga,22,2000,0.9,1,1.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1653,Clinton Mata,ao,DF,Lyon,Ligue 1,30,1992,24.7,31,1.26,26,0,1,2,2,0,4,0.16,3,0,0,1,0,0
1654,Jaime Mata,es,FW/MF,Getafe,La Liga,34,1988,19.9,42,2.12,34,1,2,5,0,0,5,0.25,3,0,0,2,0,0
1655,Pape Matar Sarr,sn,MF,Tottenham,Premier League,20,2002,23.0,52,2.26,43,0,0,3,2,4,7,0.30,6,0,0,1,0,0
1656,Eliot Matazo,be,MF,Monaco,Ligue 1,21,2002,1.1,2,1.78,2,0,0,0,0,0,1,0.89,1,0,0,0,0,0
1657,Jean-Philippe Mateta,fr,FW,Crystal Palace,Premier League,26,1997,25.4,65,2.56,48,0,5,6,4,2,12,0.47,8,0,1,1,2,0
1658,Nemanja Matić,rs,MF,Rennes,Ligue 1,34,1988,11.4,29,2.54,23,1,1,1,2,1,2,0.18,1,0,0,0,1,0
1659,Nemanja Matić,rs,MF,Lyon,Ligue 1,34,1988,13.9,23,1.65,21,0,2,0,0,0,3,0.22,3,0,0,0,0,0
1660,Joël Matip,cm,DF,Liverpool,Premier League,31,1991,8.7,8,0.92,8,0,0,0,0,0,1,0.12,1,0,0,0,0,0
1661,Alex Matos,eng,MF,Chelsea,Premier League,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1662,Chrislain Matsima,fr,DF,Clermont Foot,Ligue 1,21,2002,13.1,6,0.46,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1663,Chrislain Matsima,fr,DF,Monaco,Ligue 1,21,2002,3.3,7,2.11,7,0,0,0,0,0,1,0.30,1,0,0,0,0,0
1664,Jean Mattéo Bahoya,fr,MF/FW,Eint Frankfurt,Bundesliga,18,2005,2.0,6,3.03,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1665,Remi Matthews,eng,GK,Crystal Palace,Premier League,29,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1666,Alan Matturro,uy,DF,Genoa,it Serie A,18,2004,1.2,2,1.70,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1667,Azor Matusiwa,nl,MF,Reims,Ligue 1,25,1998,15.4,32,2.08,26,0,1,2,2,1,6,0.39,4,0,1,0,1,0
1668,Azor Matusiwa,nl,MF,Rennes,Ligue 1,25,1998,8.8,17,1.93,17,0,0,0,0,0,3,0.34,3,0,0,0,0,0
1669,Neal Maupay,fr,FW,Brentford,Premier League,26,1996,14.7,40,2.72,31,0,2,6,0,1,5,0.34,5,0,0,0,0,0
1670,Neal Maupay,fr,FW,Everton,Premier League,26,1996,1.2,3,2.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1671,Aïman Maurer,ma,MF/FW,Clermont Foot,Ligue 1,18,2004,0.6,1,1.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1672,Konstantinos Mavropanos,gr,DF,West Ham,Premier League,25,1997,16.7,10,0.60,7,0,0,1,0,2,0,0.00,0,0,0,0,0,0
1673,Christian Mawissa,fr,DF,Toulouse,Ligue 1,18,2005,12.4,15,1.21,12,0,1,1,0,1,1,0.08,1,0,0,0,0,0
1674,Philipp Max,de,DF,Eint Frankfurt,Bundesliga,29,1993,15.0,34,2.27,24,6,2,2,0,0,4,0.27,3,0,0,1,0,0
1675,Eric Maxim Choupo-Moting,cm,MF/FW,Bayern Munich,Bundesliga,34,1989,8.0,34,4.26,26,0,2,5,1,0,5,0.63,3,0,0,2,0,0
1676,Luís Maximiano,pt,GK,Almería,La Liga,24,1999,33.0,4,0.12,2,2,0,0,0,0,1,0.03,0,1,0,0,0,0
1677,Noam Mayoka-Tika,be,MF,Marseille,Ligue 1,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1678,Borja Mayoral,es,FW,Getafe,La Liga,26,1997,23.9,54,2.26,43,0,7,1,3,0,6,0.25,2,0,3,0,1,0
1679,Senny Mayulu,fr,FW/MF,Paris S-G,Ligue 1,17,2006,3.6,9,2.50,8,0,1,0,0,0,1,0.28,1,0,0,0,0,0
1680,Youssef Maziz,fr,FW/MF,Metz,Ligue 1,25,1998,1.4,6,4.35,2,2,0,1,1,0,0,0.00,0,0,0,0,0,0
1681,Noussair Mazraoui,ma,DF,Bayern Munich,Bundesliga,25,1997,13.3,36,2.71,30,1,2,1,0,2,7,0.53,7,0,0,0,0,0
1682,Luca Mazzitelli,it,MF,Frosinone,it Serie A,27,1995,24.6,47,1.91,30,8,6,1,2,0,3,0.12,1,0,0,1,1,0
1683,Pasquale Mazzocchi,it,DF,Salernitana,it Serie A,28,1995,14.1,30,2.12,26,1,0,2,1,0,2,0.14,2,0,0,0,0,0
1684,Pasquale Mazzocchi,it,DF,Napoli,it Serie A,28,1995,4.8,7,1.48,6,0,0,1,0,0,1,0.21,1,0,0,0,0,0
1685,Kevin Mbabu,ch,DF,Augsburg,Bundesliga,28,1995,22.7,57,2.51,44,7,4,0,2,0,4,0.18,3,1,0,0,0,0
1686,Noah Mbamba,be,MF,Leverkusen,Bundesliga,18,2005,0.2,1,5.63,1,0,0,0,0,0,1,5.63,1,0,0,0,0,0
1687,Ethan Mbappé,fr,MF/DF,Paris S-G,Ligue 1,16,2006,0.5,1,1.87,1,0,0,0,0,0,1,1.87,1,0,0,0,0,0
1688,Kylian Mbappé,fr,FW,Paris S-G,Ligue 1,24,1998,24.0,97,4.04,68,0,20,3,6,0,19,0.79,11,0,4,1,3,0
1689,Malick Mbaye,sn,MF/FW,Metz,Ligue 1,19,2004,1.7,3,1.76,0,2,1,0,0,0,0,0.00,0,0,0,0,0,0
1690,Mamadou Mbaye,sn,DF,Cádiz,La Liga,25,1998,3.2,1,0.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1691,Chancel Mbemba,cd,DF,Marseille,Ligue 1,28,1994,24.5,20,0.82,17,0,1,2,0,0,2,0.08,2,0,0,0,0,0
1692,Nolan Mbemba,cg,MF,Le Havre,Ligue 1,28,1995,0.2,1,4.09,1,0,0,0,0,0,1,4.09,1,0,0,0,0,0
1693,Bryan Mbeumo,cm,FW,Brentford,Premier League,23,1999,21.8,82,3.77,45,23,2,5,7,0,10,0.46,9,1,0,0,0,0
1694,Christ Mbondi,fr,FW,Reims,Ligue 1,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1695,Jordi Mboula,es,FW/MF,Hellas Verona,it Serie A,24,1999,3.4,5,1.47,4,0,1,0,0,0,2,0.59,1,0,1,0,0,0
1696,Nathanael Mbuku,cd,FW,Augsburg,Bundesliga,21,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1697,James Mcatee,eng,MF/FW,Sheffield Utd,Premier League,20,2002,20.2,60,2.97,45,4,5,4,2,0,3,0.15,3,0,0,0,0,0
1698,James Mcatee,eng,MF,Manchester City,Premier League,20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1699,Oliver McBurnie,sct,FW,Sheffield Utd,Premier League,27,1996,14.2,29,2.04,24,0,0,2,3,0,7,0.49,6,0,0,0,1,0
1700,James McConnell,eng,MF,Liverpool,Premier League,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1701,John McGinn,sct,MF/FW,Aston Villa,Premier League,28,1994,33.3,106,3.18,88,9,6,2,1,0,14,0.42,11,1,2,0,0,0
1702,Scott McKenna,sct,DF,Nott'ham Forest,Premier League,26,1996,4.6,2,0.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1703,Weston McKennie,us,MF/DF,Juventus,it Serie A,24,1998,28.8,82,2.84,64,9,2,2,3,2,9,0.31,8,0,0,1,0,0
1704,Dwight McNeil,eng,MF/FW,Everton,Premier League,23,1999,32.1,130,4.05,77,33,5,6,6,3,9,0.28,3,4,0,1,1,0
1705,Scott McTominay,sct,MF/FW,Manchester Utd,Premier League,26,1996,21.1,26,1.23,18,0,1,4,1,2,2,0.09,1,0,0,0,0,1
1706,Facundo Medina,ar,DF,Lens,Ligue 1,24,1999,30.2,63,2.09,54,0,3,4,1,1,7,0.23,6,0,0,1,0,0
1707,Ben Mee,eng,DF,Brentford,Premier League,33,1989,14.1,14,0.99,11,1,0,2,0,0,1,0.07,0,0,0,1,0,0
1708,Marvin Mehlem,de,MF,Darmstadt 98,Bundesliga,25,1997,16.5,51,3.11,39,1,1,2,7,1,4,0.24,4,0,0,0,0,0
1709,Bamo Meïté,ci,DF,Marseille,Ligue 1,21,2001,7.1,6,0.85,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1710,Bamo Meïté,ci,DF,Lorient,Ligue 1,21,2001,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1711,Hannibal Mejbri,tn,MF/FW,Manchester Utd,Premier League,20,2003,1.5,6,4.06,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1712,Hannibal Mejbri,tn,MF,Sevilla,La Liga,20,2003,1.2,7,6.06,4,0,1,1,1,0,0,0.00,0,0,0,0,0,0
1713,Óscar Melendo,es,MF/FW,Granada,La Liga,25,1997,12.5,18,1.44,15,2,0,0,1,0,1,0.08,1,0,0,0,0,0
1714,Gonzalo Melero,es,MF/FW,Almería,La Liga,29,1994,12.3,35,2.86,27,1,1,1,4,1,3,0.24,1,0,1,1,0,0
1715,Birger Meling,no,DF,Rennes,Ligue 1,28,1994,0.2,1,5.29,0,0,0,1,0,0,1,5.29,0,0,0,1,0,0
1716,Arthur Melo,br,MF,Fiorentina,it Serie A,26,1996,22.1,72,3.27,59,6,2,0,2,3,11,0.50,8,0,1,0,1,1
1717,Memphis,nl,FW,Atlético Madrid,La Liga,29,1994,9.9,37,3.73,21,3,7,4,2,0,3,0.30,2,0,0,0,1,0
1718,Houboulang Mendes,gw,DF,Almería,La Liga,25,1998,4.4,4,0.91,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0
1719,Nuno Mendes,pt,DF,Paris S-G,Ligue 1,21,2002,3.0,7,2.36,6,0,1,0,0,0,2,0.67,2,0,0,0,0,0
1720,Tomás Mendes,es,MF,Alavés,La Liga,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1721,Brais Méndez,es,MF/FW,Real Sociedad,La Liga,26,1997,26.8,101,3.77,57,20,5,10,7,2,16,0.60,10,0,3,1,2,0
1722,Bruno Méndez,uy,DF,Granada,La Liga,23,1999,14.8,13,0.88,12,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1723,Diego Méndez,es,MF,Rayo Vallecano,La Liga,19,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1724,Leonardo Mendicino,it,MF,Atalanta,it Serie A,17,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1725,Antoine Mendy,fr,DF,Nice,Ligue 1,19,2004,4.6,7,1.51,5,1,0,0,1,0,1,0.22,0,1,0,0,0,0
1726,Benjamin Mendy,fr,DF,Lorient,Ligue 1,29,1994,7.9,23,2.91,15,5,1,2,0,0,2,0.25,2,0,0,0,0,0
1727,Ferland Mendy,fr,DF,Real Madrid,La Liga,28,1995,19.1,31,1.62,27,2,1,1,0,0,3,0.16,3,0,0,0,0,0
1728,Formose Mendy,sn,DF,Lorient,Ligue 1,22,2001,14.0,10,0.72,8,0,0,1,0,1,1,0.07,1,0,0,0,0,0
1729,Nampalys Mendy,sn,MF,Lens,Ligue 1,31,1992,11.7,23,1.97,19,0,1,1,0,2,5,0.43,3,0,0,1,0,1
1730,Teden Mengi,eng,DF,Luton Town,Premier League,21,2002,27.4,14,0.51,11,0,2,1,0,0,0,0.00,0,0,0,0,0,0
1731,Chris Mepham,wls,DF,Bournemouth,Premier League,25,1997,6.9,11,1.60,8,1,0,0,0,2,2,0.29,2,0,0,0,0,0
1732,Jorge Meré,es,DF,Cádiz,La Liga,26,1997,7.5,2,0.27,2,0,0,0,0,0,1,0.13,1,0,0,0,0,0
1733,Alex Meret,it,GK,Napoli,it Serie A,26,1997,30.8,5,0.16,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1734,Mikel Merino,es,MF,Real Sociedad,La Liga,27,1996,27.6,65,2.36,51,0,0,5,7,2,8,0.29,6,0,0,0,1,1
1735,Quentin Merlin,fr,DF,Marseille,Ligue 1,21,2002,7.8,23,2.95,13,7,1,2,0,0,2,0.26,2,0,0,0,0,0
1736,Quentin Merlin,fr,DF,Nantes,Ligue 1,21,2002,14.3,44,3.09,36,4,0,3,0,1,5,0.35,3,1,0,1,0,0
1737,Junior Messias,br,MF/DF,Genoa,it Serie A,32,1991,11.7,42,3.59,26,4,2,4,6,0,5,0.43,3,0,0,1,1,0
1738,Thomas Meunier,be,DF,Dortmund,Bundesliga,31,1991,6.5,11,1.69,8,1,1,1,0,0,0,0.00,0,0,0,0,0,0
1739,Bastien Meupiyou,fr,DF,Nantes,Ligue 1,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1740,Alexander Meyer,de,GK,Dortmund,Bundesliga,32,1991,7.7,1,0.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1741,Omenuke Mfulu,cd,MF/FW,Las Palmas,La Liga,29,1994,0.9,2,2.25,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1742,Lucas Michal,fr,FW,Monaco,Ligue 1,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1743,Sven Michel,de,FW/MF,Augsburg,Bundesliga,33,1990,6.5,16,2.47,13,0,1,1,0,1,3,0.46,3,0,0,0,0,0
1744,Miguel,es,FW/MF,Alavés,La Liga,23,1999,0.7,1,1.38,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1745,Georges Mikautadze,ge,FW,Metz,Ligue 1,22,2000,19.4,58,2.99,31,3,12,6,6,0,8,0.41,4,0,4,0,0,0
1746,Nikola Milenković,rs,DF,Fiorentina,it Serie A,25,1997,27.9,23,0.82,18,1,0,2,2,0,1,0.04,1,0,0,0,0,0
1747,Lewis Miley,eng,MF,Newcastle Utd,Premier League,17,2006,13.4,31,2.32,24,0,2,3,0,2,5,0.37,4,0,0,0,0,1
1748,Arkadiusz Milik,pl,FW,Juventus,it Serie A,29,1994,10.2,37,3.62,24,0,1,7,4,1,6,0.59,2,0,0,3,0,1
1749,Vanja Milinković-Savić,rs,GK,Torino,it Serie A,26,1997,36.0,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
1750,Éder Militão,br,DF,Real Madrid,La Liga,25,1998,5.5,2,0.36,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0
1751,Luis Milla,es,MF,Getafe,La Liga,28,1994,23.5,76,3.23,42,27,0,1,2,4,5,0.21,2,3,0,0,0,0
1752,Enzo Millot,fr,MF/FW,Stuttgart,Bundesliga,21,2002,24.9,82,3.29,63,1,8,5,4,1,11,0.44,7,0,2,1,1,0
1753,James Milner,eng,DF/MF,Brighton,Premier League,37,1986,8.6,24,2.79,20,4,0,0,0,0,2,0.23,0,2,0,0,0,0
1754,Jovan Milošević,rs,FW/MF,Stuttgart,Bundesliga,18,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1755,Marko Milovanović,rs,FW/MF,Almería,La Liga,19,2003,3.4,5,1.46,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1756,Kim Min-jae,kr,DF,Bayern Munich,Bundesliga,26,1996,21.9,26,1.19,24,1,0,0,0,1,3,0.14,3,0,0,0,0,0
1757,Yerry Mina,co,DF/MF,Fiorentina,it Serie A,28,1994,0.5,1,2.05,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1758,Yerry Mina,co,DF,Cagliari,it Serie A,28,1994,13.5,6,0.44,5,0,0,0,1,0,2,0.15,2,0,0,0,0,0
1759,Takumi Minamino,jp,MF,Monaco,Ligue 1,28,1995,23.5,74,3.15,56,3,2,5,6,2,12,0.51,10,0,0,1,1,0
1760,Lucas Mincarelli,fr,DF/MF,Montpellier,Ligue 1,19,2004,10.9,11,1.01,11,0,0,0,0,0,1,0.09,1,0,0,0,0,0
1761,Tyrone Mings,eng,DF,Aston Villa,Premier League,30,1993,0.3,2,6.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1762,Óscar Mingueza,es,DF/MF,Celta Vigo,La Liga,24,1999,33.3,106,3.18,83,14,2,1,5,1,11,0.33,10,0,0,0,1,0
1763,Ignasi Miquel,es,DF,Granada,La Liga,30,1992,33.2,28,0.84,23,0,0,4,1,0,1,0.03,0,0,0,1,0,0
1764,Rafa Mir,es,FW/MF,Sevilla,La Liga,26,1997,4.3,13,2.99,7,0,2,3,1,0,2,0.46,0,0,2,0,0,0
1765,Ignacio Miramon,ar,MF,Lille,Ligue 1,20,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1766,Aleksei Miranchuk,ru,MF/FW,Atalanta,it Serie A,27,1995,13.1,81,6.19,56,16,2,4,3,0,10,0.76,6,2,0,2,0,0
1767,Juan Miranda,es,DF,Betis,La Liga,23,2000,20.6,45,2.18,35,6,1,1,2,0,3,0.15,3,0,0,0,0,0
1768,Kevin Miranda,it,DF,Sassuolo,it Serie A,20,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1769,Antonio Mirante,it,GK,Milan,it Serie A,40,1983,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1770,Fabio Miretti,it,MF,Juventus,it Serie A,19,2003,12.3,53,4.33,31,7,6,2,4,3,4,0.33,2,0,0,0,2,0
1771,Filippo Missori,it,DF,Sassuolo,it Serie A,19,2004,3.0,3,1.02,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1772,Tyrick Mitchell,eng,DF/MF,Crystal Palace,Premier League,23,1999,35.6,47,1.32,40,2,1,2,1,1,4,0.11,4,0,0,0,0,0
1773,Kaoru Mitoma,jp,FW,Brighton,Premier League,26,1997,16.5,62,3.76,47,0,10,3,2,0,10,0.61,6,0,3,1,0,0
1774,Aleksandar Mitrović,rs,FW,Fulham,Premier League,28,1994,0.4,2,5.45,1,0,1,0,0,0,1,2.73,1,0,0,0,0,0
1775,Stefan Mitrović,rs,FW/MF,Hellas Verona,it Serie A,20,2002,4.3,7,1.61,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1776,Stefan Mitrović,rs,DF,Getafe,La Liga,33,1990,7.8,4,0.52,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1777,Maximilian Mittelstädt,de,DF,Stuttgart,Bundesliga,26,1997,23.4,62,2.65,53,5,0,3,0,1,8,0.34,8,0,0,0,0,0
1778,Henrikh Mkhitaryan,am,MF,Inter,it Serie A,34,1989,30.9,116,3.75,102,1,1,2,6,4,18,0.58,16,0,0,0,1,1
1779,Marko Mladenović,rs,MF,Eint Frankfurt,Bundesliga,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1780,Jakub Moder,pl,MF/DF,Brighton,Premier League,24,1999,6.9,13,1.89,11,0,1,1,0,0,1,0.15,1,0,0,0,0,0
1781,Luka Modrić,hr,MF,Real Madrid,La Liga,37,1985,18.8,105,5.60,74,21,2,4,2,2,13,0.69,12,1,0,0,0,0
1782,Max Moerstedt,de,DF/FW,Hoffenheim,Bundesliga,,,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1783,Terem Moffi,ng,FW,Nice,Ligue 1,24,1999,21.7,44,2.03,32,0,6,2,3,1,5,0.23,4,0,1,0,0,0
1784,Mostafa Mohamed,eg,FW,Nantes,Ligue 1,25,1997,22.2,48,2.16,28,1,4,12,2,1,5,0.22,3,0,0,0,1,1
1785,Dion Moise Sahi,ci,MF/FW,Strasbourg,Ligue 1,21,2001,7.0,11,1.57,10,0,1,0,0,0,1,0.14,1,0,0,0,0,0
1786,Johan Mojica,co,DF,Osasuna,La Liga,30,1992,22.7,47,2.07,41,0,1,3,1,1,5,0.22,2,0,1,1,1,0
1787,Alberto Moleiro,es,FW/MF,Las Palmas,La Liga,19,2003,20.0,67,3.34,53,1,10,0,3,0,5,0.25,5,0,0,0,0,0
1788,Nahuel Molina,ar,DF,Atlético Madrid,La Liga,25,1998,20.6,53,2.58,42,7,1,0,2,1,5,0.24,5,0,0,0,0,0
