Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1336,Steve Mandanda,fr,GK,,Rennes,Ligue 1,39,1985,14.5,4,0.28,3,1,0,0,0,0,0,0.00,3,1,0,0,0,0,Matches
1337,Reinildo Mandava,mz,DF,,Atlético Madrid,La Liga,30,1994,7.2,7,0.98,6,0,0,0,0,1,1,0.14,6,0,0,0,0,1,Matches
1338,Aïssa Mandi,dz,DF,,Lille,Ligue 1,33,1991,9.5,13,1.36,11,1,0,1,0,0,2,0.21,11,1,0,1,0,0,Matches
1339,Rolando Mandragora,it,MF,,Fiorentina,Serie A,27,1997,3.4,10,2.96,6,1,0,0,2,1,0,0.00,6,1,0,0,2,1,Matches
1340,Orel Mangala,be,MF,,Everton,Premier League,26,1998,7.5,17,2.26,12,1,2,1,1,0,1,0.13,12,1,2,1,1,0,Matches
1341,Orel Mangala,be,MF,,Lyon,Ligue 1,26,1998,0.7,3,4.03,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
1342,Ryan Manning,ie,DF,,Southampton,Premier League,28,1996,7.3,16,2.19,9,6,0,0,0,1,0,0.00,9,6,0,0,0,1,Matches
1343,Javier Manquillo,es,DF,,Celta Vigo,La Liga,30,1994,5.5,1,0.18,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1344,Johan Manzambi,ch,FW,,Freiburg,Bundesliga,19,2005,0.1,1,9.00,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1345,Alberto Manzoni,it,MF,,Atalanta,Serie A,19,2005,0.1,1,15.00,0,0,0,0,1,0,0,0.00,0,0,0,0,1,0,Matches
1346,Sekou Mara,fr,FW,MF,Strasbourg,Ligue 1,22,2002,6.5,10,1.54,5,0,2,3,0,0,2,0.31,5,0,2,3,0,0,Matches
1347,Alessandro Marcandalli,it,DF,,Genoa,Serie A,22,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1348,Marcão,br,DF,,Sevilla,La Liga,28,1996,5.1,2,0.39,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
1349,Filip Marchwiński,pl,MF,,Lecce,Serie A,22,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1350,Óscar de Marcos,es,DF,,Athletic Club,La Liga,35,1989,11.1,25,2.25,22,2,0,0,1,0,7,0.63,22,2,0,0,1,0,Matches
1351,Alberto Marí,es,FW,,Valencia,La Liga,23,2001,0.1,1,12.86,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1352,Pablo Marí,es,DF,,Monza,Serie A,31,1993,16.0,16,1.00,15,0,0,0,0,1,1,0.06,15,0,0,0,0,1,Matches
1353,José María Giménez,uy,DF,,Atlético Madrid,La Liga,29,1995,13.3,3,0.23,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
1354,Luca Marianucci,it,DF,MF,Empoli,Serie A,20,2004,0.4,2,5.00,1,0,0,1,0,0,0,0.00,1,0,0,1,0,0,Matches
1355,Mirko Marić,hr,FW,MF,Monza,Serie A,29,1995,1.0,1,0.97,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1356,Pablo Marín,es,MF,,Real Sociedad,La Liga,21,2003,0.9,1,1.11,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1357,Răzvan Marin,ro,MF,,Cagliari,Serie A,28,1996,9.9,43,4.34,22,15,1,4,1,0,0,0.00,22,15,1,4,1,0,Matches
1358,Guillermo Maripán,cl,DF,,Torino,Serie A,30,1994,4.0,2,0.50,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
1359,Mika Màrmol,es,DF,,Las Palmas,La Liga,22,2002,8.7,10,1.16,10,0,0,0,0,0,2,0.23,10,0,0,0,0,0,Matches
1360,Omar Marmoush,eg,FW,MF,Eint Frankfurt,Bundesliga,25,1999,13.1,79,6.02,34,17,12,8,7,1,18,1.37,34,17,12,8,7,1,Matches
1361,Mario Maroto,es,MF,,Valladolid,La Liga,21,2003,0.2,2,9.47,2,0,0,0,0,0,1,4.74,2,0,0,0,0,0,Matches
1362,Marquinhos,br,DF,,Paris S-G,Ligue 1,30,1994,10.3,19,1.85,17,0,1,0,0,1,0,0.00,17,0,1,0,0,1,Matches
1363,Aarón Martín,es,DF,,Genoa,Serie A,27,1997,14.2,47,3.32,24,18,2,1,2,0,3,0.21,24,18,2,1,2,0,Matches
1364,Carlos Martín,es,FW,MF,Alavés,La Liga,22,2002,6.3,11,1.74,5,0,2,2,2,0,1,0.16,5,0,2,2,2,0,Matches
1365,Gerard Martín,es,DF,,Barcelona,La Liga,22,2002,4.3,8,1.85,8,0,0,0,0,0,1,0.23,8,0,0,0,0,0,Matches
1366,Iván Martín,es,MF,,Girona,La Liga,25,1999,10.6,24,2.27,24,0,0,0,0,0,2,0.19,24,0,0,0,0,0,Matches
1367,Jon Martin,es,DF,,Real Sociedad,La Liga,18,2006,1.0,1,1.00,0,0,0,1,0,0,0,0.00,0,0,0,1,0,0,Matches
1368,Jonas Martin,fr,MF,,Brest,Ligue 1,34,1990,5.1,8,1.57,8,0,0,0,0,0,2,0.39,8,0,0,0,0,0,Matches
1369,Mario Martín,es,MF,,Valladolid,La Liga,20,2004,8.2,15,1.82,7,1,1,1,5,0,1,0.12,7,1,1,1,5,0,Matches
1370,Gabriel Martinelli,br,MF,FW,Arsenal,Premier League,23,2001,9.5,23,2.42,20,0,2,1,0,0,2,0.21,20,0,2,1,0,0,Matches
1371,Arnau Martinez,es,DF,MF,Girona,La Liga,21,2003,11.9,22,1.85,17,1,1,1,1,1,1,0.08,17,1,1,1,1,1,Matches
1372,Emiliano Martínez,ar,GK,,Aston Villa,Premier League,32,1992,15.5,3,0.19,2,1,0,0,0,0,0,0.00,2,1,0,0,0,0,Matches
1373,Iñigo Martínez,es,DF,,Barcelona,La Liga,33,1991,16.8,27,1.61,22,1,0,3,1,0,4,0.24,22,1,0,3,1,0,Matches
1374,Javi Martínez,es,MF,,Osasuna,La Liga,24,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1375,Lautaro Martínez,ar,FW,,Inter,Serie A,27,1997,12.0,29,2.43,24,0,1,3,1,0,6,0.50,24,0,1,3,1,0,Matches
1376,Lisandro Martínez,ar,DF,,Manchester Utd,Premier League,26,1998,12.8,14,1.09,12,0,0,1,0,1,1,0.08,12,0,0,1,0,1,Matches
1377,Lucas Martínez Quarta,ar,DF,,Fiorentina,Serie A,28,1996,3.9,4,1.03,4,0,0,0,0,0,0,0.00,4,0,0,0,0,0,Matches
1378,Toni Martínez,es,FW,,Alavés,La Liga,27,1997,5.5,16,2.89,10,0,1,2,2,1,1,0.18,10,0,1,2,2,1,Matches
1379,Kevin Martins,it,DF,,Monza,Serie A,19,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1380,Javi Martón,es,FW,MF,Athletic Club,La Liga,25,1999,0.6,1,1.73,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1381,Adam Marušić,me,DF,,Lazio,Serie A,32,1992,9.5,5,0.53,4,1,0,0,0,0,0,0.00,4,1,0,0,0,0,Matches
1382,Marvin,es,DF,FW,Las Palmas,La Liga,24,2000,5.5,4,0.73,3,1,0,0,0,0,0,0.00,3,1,0,0,0,0,Matches
1383,Omar Mascarell,gq,MF,,Mallorca,La Liga,31,1993,9.1,3,0.33,1,0,1,0,1,0,0,0.00,1,0,1,0,1,0,Matches
1384,Adam Masina,ma,DF,,Torino,Serie A,30,1994,14.5,15,1.04,12,0,2,0,1,0,4,0.28,12,0,2,0,1,0,Matches
1385,Patrizio Masini,it,MF,FW,Genoa,Serie A,23,2001,0.9,3,3.51,2,0,0,0,1,0,0,0.00,2,0,0,0,1,0,Matches
1386,Erhan Mašović,rs,DF,MF,Bochum,Bundesliga,26,1998,6.2,4,0.65,4,0,0,0,0,0,1,0.16,4,0,0,0,0,0,Matches
1387,Clinton Mata,ao,DF,,Lyon,Ligue 1,32,1992,11.1,14,1.26,13,0,1,0,0,0,5,0.45,13,0,1,0,0,0,Matches
1388,Jaime Mata,es,FW,,Las Palmas,La Liga,36,1988,3.9,8,2.05,6,0,1,1,0,0,1,0.26,6,0,1,1,0,0,Matches
1389,Igor Matanovic,hr,FW,MF,Eint Frankfurt,Bundesliga,21,2003,2.9,6,2.08,3,1,1,1,0,0,0,0.00,3,1,1,1,0,0,Matches
1390,Pape Matar Sarr,sn,MF,,Tottenham,Premier League,22,2002,9.5,23,2.42,19,1,1,1,0,1,5,0.53,19,1,1,1,0,1,Matches
1391,Eliot Matazo,be,MF,,Monaco,Ligue 1,22,2002,0.7,1,1.34,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1392,Jean-Philippe Mateta,fr,FW,,Crystal Palace,Premier League,27,1997,13.0,23,1.76,17,0,1,4,1,0,3,0.23,17,0,1,4,1,0,Matches
1393,Nemanja Matić,rs,MF,,Lyon,Ligue 1,36,1988,10.3,24,2.33,23,0,0,1,0,0,2,0.19,23,0,0,1,0,0,Matches
1394,Chrislain Matsima,fr,DF,,Augsburg,Bundesliga,22,2002,8.5,3,0.35,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
1395,Jean Mattéo Bahoya,fr,MF,DF,Eint Frankfurt,Bundesliga,19,2005,2.1,8,3.87,4,0,1,1,2,0,4,1.94,4,0,1,1,2,0,Matches
1396,Alan Matturro,uy,DF,,Genoa,Serie A,20,2004,7.2,6,0.83,6,0,0,0,0,0,0,0.00,6,0,0,0,0,0,Matches
1397,Azor Matusiwa,nl,MF,,Rennes,Ligue 1,26,1998,12.2,21,1.72,19,1,0,0,1,0,1,0.08,19,1,0,0,1,0,Matches
1398,Neal Maupay,fr,FW,,Marseille,Ligue 1,28,1996,6.7,15,2.22,14,0,1,0,0,0,4,0.59,14,0,1,0,0,0,Matches
1399,Maurides,br,FW,,St. Pauli,Bundesliga,30,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1400,Stephy Mavididi,eng,FW,MF,Leicester City,Premier League,26,1998,8.4,29,3.43,24,2,2,1,0,0,6,0.71,24,2,2,1,0,0,Matches
1401,Konstantinos Mavropanos,gr,DF,,West Ham,Premier League,27,1997,10.6,10,0.94,7,0,0,2,0,1,0,0.00,7,0,0,2,0,1,Matches
1402,Christian Mawissa,fr,DF,,Monaco,Ligue 1,19,2005,5.2,3,0.58,2,0,0,0,1,0,0,0.00,2,0,0,0,1,0,Matches
1403,Keke Maximilian Topp,de,FW,MF,Werder Bremen,Bundesliga,20,2004,2.2,7,3.25,7,0,0,0,0,0,1,0.46,7,0,0,0,0,0,Matches
1404,Borja Mayoral,es,FW,,Getafe,La Liga,27,1997,1.4,2,1.38,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
1405,Senny Mayulu,fr,MF,DF,Paris S-G,Ligue 1,18,2006,2.1,7,3.26,6,0,0,1,0,0,1,0.47,6,0,0,1,0,0,Matches
1406,Noussair Mazraoui,ma,DF,,Manchester Utd,Premier League,27,1997,12.9,17,1.32,16,0,0,0,1,0,1,0.08,16,0,0,0,1,0,Matches
1407,Luca Mazzitelli,it,MF,,Como,Serie A,29,1995,3.5,13,3.76,10,0,1,1,0,1,1,0.29,10,0,1,1,0,1,Matches
1408,Pasquale Mazzocchi,it,DF,FW,Napoli,Serie A,29,1995,4.3,13,2.98,13,0,0,0,0,0,0,0.00,13,0,0,0,0,0,Matches
1409,Samuel Mbangula,be,FW,,Juventus,Serie A,20,2004,3.9,12,3.09,10,0,1,0,1,0,3,0.77,10,0,1,0,1,0,Matches
1410,Ethan Mbappé,fr,MF,FW,Lille,Ligue 1,17,2006,0.9,3,3.55,2,0,0,1,0,0,1,1.18,2,0,0,1,0,0,Matches
1411,Kylian Mbappé,fr,FW,,Real Madrid,La Liga,25,1998,14.2,44,3.10,25,0,11,6,2,0,4,0.28,25,0,11,6,2,0,Matches
1412,Ibrahim Mbaye,fr,FW,MF,Paris S-G,Ligue 1,16,2008,1.0,1,1.03,1,0,0,0,0,0,1,1.03,1,0,0,0,0,0,Matches
1413,Bryan Mbeumo,cm,FW,,Brentford,Premier League,25,1999,15.9,57,3.58,41,9,5,1,1,0,8,0.50,41,9,5,1,1,0,Matches
1414,James Mcatee,eng,FW,MF,Manchester City,Premier League,22,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1415,Kasey McAteer,ie,FW,MF,Leicester City,Premier League,23,2001,3.7,8,2.16,7,0,0,0,1,0,1,0.27,7,0,0,0,1,0,Matches
1416,Oliver McBurnie,sct,FW,,Las Palmas,La Liga,28,1996,8.1,22,2.70,18,0,1,2,1,0,3,0.37,18,0,1,2,1,0,Matches
1417,Alex McCarthy,eng,GK,,Southampton,Premier League,35,1989,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1418,John McGinn,sct,FW,MF,Aston Villa,Premier League,30,1994,10.9,35,3.22,27,3,0,3,1,1,3,0.28,27,3,0,3,1,1,Matches
1419,Scott McKenna,sct,DF,,Las Palmas,La Liga,28,1996,12.1,5,0.41,3,0,1,1,0,0,0,0.00,3,0,1,1,0,0,Matches
1420,Weston McKennie,us,MF,FW,Juventus,Serie A,26,1998,6.0,15,2.50,12,0,0,1,2,0,3,0.50,12,0,0,1,2,0,Matches
1421,Mark McKenzie,us,DF,,Toulouse,Ligue 1,25,1999,12.7,5,0.39,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0,Matches
1422,Dwight McNeil,eng,MF,FW,Everton,Premier League,25,1999,12.7,60,4.74,33,18,4,2,2,1,6,0.47,33,18,4,2,2,1,Matches
1423,Scott McTominay,sct,MF,,Manchester Utd,Premier League,28,1996,0.2,1,4.74,0,0,0,1,0,0,0,0.00,0,0,0,1,0,0,Matches
1424,Scott McTominay,sct,MF,,Napoli,Serie A,28,1996,12.1,18,1.49,12,0,1,4,0,1,3,0.25,12,0,1,4,0,1,Matches
1425,Jakov Medić,hr,DF,,Bochum,Bundesliga,26,1998,10.0,4,0.40,4,0,0,0,0,0,0,0.00,4,0,0,0,0,0,Matches
1426,Facundo Medina,ar,DF,MF,Lens,Ligue 1,25,1999,13.7,29,2.12,27,0,0,1,0,1,2,0.15,27,0,0,1,0,1,Matches
1427,Ben Mee,eng,DF,MF,Brentford,Premier League,35,1989,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1428,Jayden Meghoma,eng,DF,,Brentford,Premier League,18,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1429,Henrik Meister,dk,FW,,Rennes,Ligue 1,21,2003,0.7,3,4.29,3,0,0,0,0,0,1,1.43,3,0,0,0,0,0,Matches
1430,Bamo Meïté,ci,DF,MF,Marseille,Ligue 1,23,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1431,Mohamed Meité,fr,FW,,Rennes,Ligue 1,17,2007,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1432,Mateo Mejía,es,FW,,Sevilla,La Liga,21,2003,0.1,1,8.18,0,0,0,0,1,0,0,0.00,0,0,0,0,1,0,Matches
1433,Farid El Melali,dz,FW,,Angers,Ligue 1,27,1997,10.5,35,3.32,17,7,4,2,4,1,6,0.57,17,7,4,2,4,1,Matches
1434,Filippo Melegoni,it,MF,FW,Genoa,Serie A,25,1999,1.0,1,1.01,1,0,0,0,0,0,1,1.01,1,0,0,0,0,0,Matches
1435,Nuno Mendes,pt,DF,,Paris S-G,Ligue 1,22,2002,7.0,29,4.13,24,1,1,3,0,0,3,0.43,24,1,1,3,0,0,Matches
1436,Brais Méndez,es,MF,,Real Sociedad,La Liga,27,1997,10.3,26,2.53,22,3,0,0,1,0,1,0.10,22,3,0,0,1,0,Matches
1437,Antoine Mendy,fr,DF,,Nice,Ligue 1,20,2004,4.5,3,0.67,2,0,0,0,1,0,1,0.22,2,0,0,0,1,0,Matches
1438,Ferland Mendy,fr,DF,,Real Madrid,La Liga,29,1995,8.5,2,0.24,1,0,0,0,0,1,0,0.00,1,0,0,0,0,1,Matches
1439,Nampalys Mendy,sn,MF,,Lens,Ligue 1,32,1992,1.2,2,1.64,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
1440,Gideon Mensah,gh,DF,,Auxerre,Ligue 1,26,1998,9.3,17,1.83,15,1,0,0,0,1,3,0.32,15,1,0,0,0,1,Matches
1441,Alex Meret,it,GK,,Napoli,Serie A,27,1997,12.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1442,Mikel Merino,es,MF,,Arsenal,Premier League,28,1996,5.3,11,2.08,9,0,0,1,1,0,0,0.00,9,0,0,1,1,0,Matches
1443,Quentin Merlin,fr,DF,MF,Marseille,Ligue 1,22,2002,6.2,18,2.91,13,2,1,1,1,0,4,0.65,13,2,1,1,1,0,Matches
1444,Víctor Meseguer,es,MF,,Valladolid,La Liga,25,1999,4.6,8,1.72,5,0,0,2,1,0,1,0.22,5,0,0,2,1,0,Matches
1445,Rafik Messali,fr,MF,,Toulouse,Ligue 1,21,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1446,Junior Messias,br,MF,FW,Genoa,Serie A,33,1991,3.4,14,4.06,6,0,2,2,4,0,1,0.29,6,0,2,2,4,0,Matches
1447,Connor Metcalfe,au,MF,,St. Pauli,Bundesliga,25,1999,2.5,5,1.98,1,2,0,0,2,0,0,0.00,1,2,0,0,2,0,Matches
1448,Karol Mets,ee,DF,,St. Pauli,Bundesliga,31,1993,10.0,9,0.90,8,0,0,1,0,0,0,0.00,8,0,0,1,0,0,Matches
1449,Thomas Meunier,be,DF,,Lille,Ligue 1,33,1991,6.9,10,1.45,8,0,1,1,0,0,4,0.58,8,0,1,1,0,0,Matches
1450,Alexander Meyer,de,GK,,Dortmund,Bundesliga,33,1991,2.0,1,0.50,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1451,Florian Micheler,at,MF,,Hoffenheim,Bundesliga,19,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1452,Miguel,es,FW,,Leganés,La Liga,25,1999,11.6,14,1.21,6,0,2,1,5,0,3,0.26,6,0,2,1,5,0,Matches
1453,Valentin Mihaila,ro,FW,MF,Parma,Serie A,24,2000,9.0,32,3.55,24,3,1,2,2,0,4,0.44,24,3,1,2,2,0,Matches
1454,Georges Mikautadze,ge,FW,,Lyon,Ligue 1,24,2000,6.4,21,3.26,16,0,1,2,2,0,3,0.47,16,0,1,2,2,0,Matches
1455,Nikola Milenković,rs,DF,,Nott'ham Forest,Premier League,27,1997,15.0,10,0.67,8,0,0,1,0,1,2,0.13,8,0,0,1,0,1,Matches
1456,Vanja Milinković-Savić,rs,GK,,Torino,Serie A,27,1997,15.0,4,0.27,2,2,0,0,0,0,0,0.00,2,2,0,0,0,0,Matches
1457,Éder Militão,br,DF,,Real Madrid,La Liga,26,1998,10.4,12,1.15,9,0,0,2,0,1,1,0.10,9,0,0,2,0,1,Matches
1458,Luis Milla,es,MF,,Getafe,La Liga,30,1994,16.8,76,4.52,46,21,4,2,3,0,3,0.18,46,21,4,2,3,0,Matches
1459,Pere Milla,es,MF,FW,Espanyol,La Liga,32,1992,2.5,5,1.99,4,0,0,1,0,0,0,0.00,4,0,0,1,0,0,Matches
1460,Enzo Millot,fr,MF,FW,Stuttgart,Bundesliga,22,2002,10.4,41,3.93,27,1,5,6,2,0,7,0.67,27,1,5,6,2,0,Matches
1461,James Milner,eng,MF,,Brighton,Premier League,38,1986,1.9,8,4.26,5,2,0,0,1,0,0,0.00,5,2,0,0,1,0,Matches
1462,Kim Min-jae,kr,DF,,Bayern Munich,Bundesliga,28,1996,13.4,15,1.12,14,0,0,0,1,0,1,0.07,14,0,0,0,1,0,Matches
1463,Yerry Mina,co,DF,,Cagliari,Serie A,30,1994,12.1,13,1.08,11,0,0,2,0,0,1,0.08,11,0,0,2,0,0,Matches
1464,Takumi Minamino,jp,MF,FW,Monaco,Ligue 1,29,1995,10.5,36,3.42,31,0,3,2,0,0,1,0.09,31,0,3,2,0,0,Matches
1465,Lucas Mincarelli,fr,DF,,Montpellier,Ligue 1,20,2004,2.8,1,0.36,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1466,Tyrone Mings,eng,DF,,Aston Villa,Premier League,31,1993,1.0,1,1.00,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1467,Óscar Mingueza,es,MF,DF,Celta Vigo,La Liga,25,1999,14.2,46,3.25,38,2,2,1,2,1,10,0.71,38,2,2,1,2,1,Matches
1468,Kim Minsu,kr,MF,FW,Girona,La Liga,18,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1469,Yankuba Minteh,gm,FW,MF,Brighton,Premier League,20,2004,5.7,19,3.35,8,4,5,1,1,0,4,0.71,8,4,5,1,1,0,Matches
1470,Bojan Miovski,mk,FW,,Girona,La Liga,25,1999,7.1,7,0.99,3,0,0,2,1,1,4,0.56,3,0,0,2,1,1,Matches
1471,Rafa Mir,es,MF,FW,Valencia,La Liga,27,1997,3.3,1,0.30,0,0,0,1,0,0,1,0.30,0,0,0,1,0,0,Matches
1472,Juan Miranda,es,DF,,Bologna,Serie A,24,2000,9.5,33,3.46,19,10,0,3,1,0,5,0.52,19,10,0,3,1,0,Matches
1473,Fabio Miretti,it,MF,FW,Genoa,Serie A,21,2003,7.1,14,1.98,8,3,1,1,1,0,1,0.14,8,3,1,1,1,0,Matches
1474,Tyrick Mitchell,eng,DF,,Crystal Palace,Premier League,25,1999,15.4,38,2.47,35,1,0,1,1,0,2,0.13,35,1,0,1,1,0,Matches
1475,Kaoru Mitoma,jp,FW,MF,Brighton,Premier League,27,1997,15.1,59,3.90,48,0,3,3,4,1,6,0.40,48,0,3,3,4,1,Matches
1476,Maximilian Mittelstädt,de,DF,,Stuttgart,Bundesliga,27,1997,12.0,45,3.75,41,3,1,0,0,0,9,0.75,41,3,1,0,0,0,Matches
1477,Koji Miyoshi,jp,MF,FW,Bochum,Bundesliga,27,1997,3.8,8,2.10,6,0,1,1,0,0,0,0.00,6,0,1,1,0,0,Matches
1478,Henrikh Mkhitaryan,am,MF,,Inter,Serie A,35,1989,13.6,49,3.61,49,0,0,0,0,0,7,0.52,49,0,0,0,0,0,Matches
1479,Jakub Moder,pl,MF,,Brighton,Premier League,25,1999,0.1,1,18.00,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1480,Rui Modesto,ao,DF,,Udinese,Serie A,25,1999,0.4,1,2.65,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
1481,Luka Modrić,hr,MF,,Real Madrid,La Liga,39,1985,9.0,53,5.88,31,20,0,2,0,0,7,0.78,31,20,0,2,0,0,Matches
1482,Max Moerstedt,de,FW,,Hoffenheim,Bundesliga,,,1.9,8,4.29,5,0,1,0,2,0,0,0.00,5,0,1,0,2,0,Matches
1483,Mostafa Mohamed,eg,FW,,Nantes,Ligue 1,27,1997,5.4,6,1.12,4,0,1,1,0,0,0,0.00,4,0,1,1,0,0,Matches
1484,Johan Mojica,co,DF,,Mallorca,La Liga,32,1992,14.5,31,2.14,27,1,1,1,1,0,2,0.14,27,1,1,1,1,0,Matches
1485,Alberto Moleiro,es,FW,MF,Las Palmas,La Liga,21,2003,14.3,59,4.14,39,0,11,4,4,1,4,0.28,39,0,11,4,4,1,Matches
1486,Nahuel Molina,ar,DF,,Atlético Madrid,La Liga,26,1998,8.2,23,2.80,14,5,2,1,0,1,3,0.36,14,5,2,1,0,1,Matches
1487,Florent Mollet,fr,MF,FW,Nantes,Ligue 1,33,1991,1.8,9,4.88,5,3,0,1,0,0,0,0.00,5,3,0,1,0,0,Matches
1488,Jon Moncayola,es,MF,,Osasuna,La Liga,26,1998,11.3,36,3.19,23,13,0,0,0,0,2,0.18,23,13,0,0,0,0,Matches
1489,Gonzalo Montiel,ar,DF,MF,Sevilla,La Liga,27,1997,1.2,2,1.67,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
1490,Lorenzo Montipò,it,GK,,Hellas Verona,Serie A,28,1996,15.0,3,0.20,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
1491,Mikey Moore,eng,FW,,Tottenham,Premier League,17,2007,0.9,5,5.29,3,2,0,0,0,0,0,0.00,3,2,0,0,0,0,Matches
1492,Álvaro Morata,es,FW,MF,Milan,Serie A,32,1992,9.1,18,1.97,13,0,1,1,2,1,2,0.22,13,0,1,1,2,1,Matches
1493,Morato,br,DF,,Nott'ham Forest,Premier League,23,2001,1.9,2,1.03,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
1494,Diego Moreira,pt,DF,MF,Strasbourg,Ligue 1,20,2004,13.2,26,1.97,16,4,3,0,2,1,4,0.30,16,4,3,0,2,1,Matches
1495,Alberto Moreno,es,DF,,Como,Serie A,32,1992,13.2,24,1.82,22,2,0,0,0,0,2,0.15,22,2,0,0,0,0,Matches
1496,Álex Moreno,es,DF,,Nott'ham Forest,Premier League,31,1993,8.8,10,1.14,10,0,0,0,0,0,2,0.23,10,0,0,0,0,0,Matches
1497,Gerard Moreno,es,FW,,Villarreal,La Liga,32,1992,3.5,16,4.60,13,0,0,2,0,1,1,0.29,13,0,0,2,0,1,Matches
1498,Tete Morente,es,FW,MF,Lecce,Serie A,28,1996,6.6,14,2.13,12,0,0,1,0,1,1,0.15,12,0,0,1,0,1,Matches
1499,Mateu Morey,es,DF,,Mallorca,La Liga,24,2000,2.9,3,1.02,3,0,0,0,0,0,1,0.34,3,0,0,0,0,0,Matches
1500,Ilaix Moriba,gn,MF,,Celta Vigo,La Liga,21,2003,8.7,23,2.65,21,0,1,0,0,1,1,0.12,21,0,1,0,0,1,Matches
1501,Manu Morlanes,es,MF,,Mallorca,La Liga,25,1999,11.5,27,2.36,24,1,0,2,0,0,0,0.00,24,1,0,2,0,0,Matches
1502,Nikola Moro,hr,MF,,Bologna,Serie A,26,1998,7.4,27,3.66,21,4,0,1,0,1,4,0.54,21,4,0,1,0,1,Matches
1503,Raúl Moro,es,FW,MF,Valladolid,La Liga,22,2002,12.7,49,3.85,30,7,9,0,2,1,3,0.24,30,7,9,0,2,1,Matches
1504,Sam Morsy,eg,MF,,Ipswich Town,Premier League,33,1991,14.9,24,1.61,22,2,0,0,0,0,1,0.07,22,2,0,0,0,0,Matches
1505,Gabriel Moscardo,br,MF,,Reims,Ligue 1,19,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1506,Cristhian Mosquera,es,DF,,Valencia,La Liga,20,2004,14.9,3,0.20,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
1507,Daniel Mosquera,co,FW,MF,Hellas Verona,Serie A,25,1999,5.8,16,2.76,13,0,0,2,1,0,2,0.34,13,0,0,2,1,0,Matches
1508,Yerson Mosquera,co,DF,,Wolves,Premier League,23,2001,4.9,5,1.02,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0,Matches
1509,Dany Mota,pt,MF,FW,Monza,Serie A,26,1998,9.7,21,2.17,17,0,1,1,2,0,1,0.10,17,0,1,1,2,0,Matches
