Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
822,Benedikt Gimber,de,DF,,Heidenheim,Bundesliga,27,1997,13.5,42,24,32,10,0,23,34,67.6,11,27,8,19,15,57,73
823,Gvidas Gineitis,lt,MF,,Torino,Serie A,20,2004,6.1,10,4,4,4,2,5,11,45.5,6,6,2,4,4,14,14
824,Matthias Ginter,de,DF,,Freiburg,Bundesliga,30,1994,10.7,11,8,7,3,1,5,8,62.5,3,13,8,5,3,14,48
825,Jamie Gittens,eng,FW,MF,Dortmund,Bundesliga,20,2004,9.7,16,8,4,8,4,6,10,60.0,4,7,0,7,5,21,3
826,Serge Gnabry,de,FW,MF,Bayern Munich,Bundesliga,29,1995,5.5,7,5,3,1,3,3,7,42.9,4,4,0,4,4,11,3
827,Ben Godfrey,eng,DF,,Atalanta,Serie A,26,1998,0.3,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0
828,Saba Goglichidze,ge,DF,,Empoli,Serie A,20,2004,11.6,31,19,19,11,1,14,22,63.6,8,11,6,5,14,45,33
829,Edoardo Goldaniga,it,DF,,Como,Serie A,31,1993,9.5,14,9,11,1,2,7,8,87.5,1,7,3,4,9,23,35
830,Pierluigi Gollini,it,GK,,Genoa,Serie A,29,1995,7.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2
831,Aleksandr Golovin,ru,MF,FW,Monaco,Ligue 1,28,1996,9.8,29,19,7,17,5,13,25,52.0,12,12,4,8,8,37,6
832,André Gomes,pt,MF,,Lille,Ligue 1,31,1993,4.3,5,3,2,2,1,2,7,28.6,5,2,1,1,3,8,2
833,Angel Gomes,eng,MF,,Lille,Ligue 1,24,2000,6.8,7,4,3,2,2,1,7,14.3,6,0,0,0,0,7,2
834,João Gomes,br,MF,,Wolves,Premier League,23,2001,14.1,49,25,29,19,1,12,40,30.0,28,14,1,13,11,60,11
835,Rodrigo Gomes,pt,DF,FW,Wolves,Premier League,21,2003,3.0,8,3,5,3,0,2,7,28.6,5,4,1,3,1,9,5
836,Toti Gomes,pt,DF,,Wolves,Premier League,25,1999,12.0,22,16,14,7,1,9,12,75.0,3,11,8,3,6,28,57
837,Carlos Gómez,co,MF,FW,Rennes,Ligue 1,22,2002,3.0,7,6,2,4,1,3,7,42.9,4,3,0,3,1,8,2
838,Dani Gómez,es,FW,,Valencia,La Liga,26,1998,4.7,3,2,0,0,3,0,0,,0,1,0,1,2,5,3
839,Joe Gomez,eng,DF,,Liverpool,Premier League,27,1997,3.4,9,6,3,6,0,8,13,61.5,5,7,6,1,5,14,9
840,Moi Gómez,es,MF,FW,Osasuna,La Liga,30,1994,4.2,9,5,3,5,1,2,4,50.0,2,2,1,1,5,14,3
841,Sergi Gómez,es,DF,,Espanyol,La Liga,32,1992,7.2,8,5,7,1,0,2,3,66.7,1,12,8,4,7,15,36
842,Sergio Gómez,es,MF,DF,Real Sociedad,La Liga,24,2000,14.2,42,25,17,19,6,17,30,56.7,13,23,1,22,9,51,15
843,Unai Gómez,es,MF,FW,Athletic Club,La Liga,21,2003,5.7,5,1,2,2,1,2,2,100.0,0,5,0,5,2,7,6
844,Fabio González,es,MF,,Las Palmas,La Liga,27,1997,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
845,Nicolás González,ar,FW,,Juventus,Serie A,26,1998,2.6,3,1,1,0,2,1,2,50.0,1,4,1,3,0,3,0
846,Urko González,es,MF,,Real Sociedad,La Liga,23,2001,0.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
847,Anthony Gordon,eng,FW,,Newcastle Utd,Premier League,23,2001,13.1,16,8,7,7,2,6,17,35.3,11,18,1,17,5,21,1
848,Leon Goretzka,de,MF,DF,Bayern Munich,Bundesliga,29,1995,4.2,7,4,2,5,0,3,4,75.0,1,6,0,6,5,12,6
849,Andoni Gorosabel,es,DF,,Athletic Club,La Liga,28,1996,3.9,9,2,7,1,1,5,10,50.0,5,4,1,3,1,10,14
850,Robin Gosens,de,DF,,Fiorentina,Serie A,30,1994,12.6,27,15,15,7,5,11,20,55.0,9,9,1,8,9,36,37
851,Robin Gosens,de,DF,,Union Berlin,Bundesliga,30,1994,1.0,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,2
852,Mario Götze,de,MF,FW,Eint Frankfurt,Bundesliga,32,1992,6.2,14,11,5,6,3,6,17,35.3,11,6,1,5,4,18,6
853,Amine Gouiri,dz,MF,FW,Rennes,Ligue 1,24,2000,9.5,8,5,4,3,1,2,7,28.6,5,7,0,7,1,9,2
854,Jeffrey Gouweleeuw,nl,DF,,Augsburg,Bundesliga,33,1991,14.0,19,11,9,7,3,11,18,61.1,7,20,9,11,13,32,68
855,Kamil Grabara,pl,GK,,Wolfsburg,Bundesliga,25,1999,14.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,4
856,Jonathan Gradit,fr,DF,,Lens,Ligue 1,32,1992,8.3,18,9,10,7,1,10,19,52.6,9,9,4,5,12,30,26
857,José Gragera,es,MF,,Espanyol,La Liga,24,2000,6.3,25,16,11,14,0,9,17,52.9,8,9,1,8,5,30,13
858,Samuel Grandsir,fr,MF,FW,Le Havre,Ligue 1,28,1996,0.9,5,5,0,3,2,2,3,66.7,1,2,0,2,0,5,0
859,Alberto Grassi,it,MF,,Empoli,Serie A,29,1995,6.2,15,7,4,9,2,5,6,83.3,1,5,3,2,8,23,8
860,Ryan Gravenberch,nl,MF,,Liverpool,Premier League,22,2002,14.7,28,16,11,11,6,14,24,58.3,10,20,5,15,31,59,17
861,Archie Gray,eng,DF,MF,Tottenham,Premier League,18,2006,2.7,6,2,0,3,3,1,4,25.0,3,7,3,4,2,8,4
862,Jack Grealish,eng,FW,MF,Manchester City,Premier League,29,1995,5.4,8,4,4,2,2,2,4,50.0,2,8,2,6,2,10,3
863,Jacob Greaves,eng,DF,,Ipswich Town,Premier League,24,2000,8.0,17,7,7,9,1,7,12,58.3,5,9,7,2,9,26,48
864,Mason Greenwood,eng,FW,MF,Marseille,Ligue 1,23,2001,14.1,21,11,8,8,5,11,25,44.0,14,3,0,3,4,25,5
865,Michael Gregoritsch,at,FW,,Freiburg,Bundesliga,30,1994,3.2,3,2,1,0,2,0,2,0.0,2,2,1,1,0,3,5
866,Dominik Greif,sk,GK,,Mallorca,La Liga,27,1997,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5
867,Antoine Griezmann,fr,FW,MF,Atlético Madrid,La Liga,33,1991,14.0,13,9,8,3,2,4,16,25.0,12,11,0,11,5,18,12
868,Vincenzo Grifo,it,FW,MF,Freiburg,Bundesliga,31,1993,11.3,8,7,3,4,1,2,15,13.3,13,9,1,8,2,10,7
869,Florian Grillitsch,at,MF,,Hoffenheim,Bundesliga,29,1995,6.7,15,9,5,9,1,8,14,57.1,6,6,2,4,8,23,18
870,Álex Grimaldo,es,DF,,Leverkusen,Bundesliga,29,1995,13.8,14,7,7,4,3,10,21,47.6,11,8,2,6,11,25,18
871,Pascal Groß,de,MF,DF,Dortmund,Bundesliga,33,1991,11.0,20,12,5,12,3,6,17,35.3,11,14,2,12,3,23,10
872,Brajan Gruda,de,MF,,Brighton,Premier League,20,2004,1.0,3,1,0,3,0,3,4,75.0,1,2,0,2,0,3,1
873,Marco Grüll,at,MF,FW,Werder Bremen,Bundesliga,26,1998,5.1,5,3,0,2,3,1,6,16.7,5,5,1,4,2,7,2
874,Albert Grønbaek,dk,MF,FW,Rennes,Ligue 1,23,2001,8.3,21,11,10,7,4,10,26,38.5,16,7,0,7,4,25,6
875,Vicente Guaita,es,GK,,Celta Vigo,La Liga,37,1987,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4
876,Sergi Guardiola,es,FW,,Rayo Vallecano,La Liga,33,1991,0.9,3,2,0,3,0,0,0,,0,0,0,0,0,3,2
877,Nemanja Gudelj,rs,MF,DF,Sevilla,La Liga,33,1991,14.0,26,11,8,14,4,10,13,76.9,3,14,4,10,17,43,36
878,Gabriel Gudmundsson,se,DF,,Lille,Ligue 1,25,1999,10.9,20,14,6,10,4,14,24,58.3,10,14,4,10,7,27,20
879,Gonçalo Guedes,pt,FW,MF,Wolves,Premier League,28,1996,3.0,11,3,1,3,7,2,7,28.6,5,5,0,5,2,13,2
880,Axel Gueguin,fr,FW,,Montpellier,Ligue 1,19,2005,0.3,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0
881,Marc Guéhi,eng,DF,,Crystal Palace,Premier League,24,2000,16.0,20,10,12,8,0,10,16,62.5,6,26,14,12,9,29,80
882,Mattéo Guendouzi,fr,MF,,Lazio,Serie A,25,1999,15.5,18,10,4,10,4,9,23,39.1,14,10,3,7,14,32,19
883,Javier Guerra,es,MF,FW,Valencia,La Liga,21,2003,9.2,27,13,8,11,8,12,22,54.5,10,5,0,5,5,32,15
884,Raphaël Guerreiro,pt,DF,MF,Bayern Munich,Bundesliga,30,1993,8.9,10,7,6,2,2,7,9,77.8,2,5,0,5,6,16,10
885,Evann Guessand,ci,FW,MF,Nice,Ligue 1,23,2001,14.4,18,9,2,9,7,0,2,0.0,2,10,1,9,6,24,9
886,Ander Guevara,es,MF,,Alavés,La Liga,27,1997,10.6,22,11,11,10,1,12,30,40.0,18,15,3,12,7,29,19
887,Pape Gueye,sn,MF,FW,Villarreal,La Liga,25,1999,9.8,21,12,12,6,3,9,11,81.8,2,7,1,6,9,30,15
888,Morgan Guilavogui,gn,FW,MF,St. Pauli,Bundesliga,26,1998,9.0,17,8,6,9,2,8,13,61.5,5,13,0,13,6,23,15
889,Frederic Guilbert,fr,DF,,Lecce,Serie A,29,1994,10.3,27,10,12,13,2,11,17,64.7,6,14,5,9,13,40,35
890,Luis Guilherme,br,MF,,West Ham,Premier League,18,2006,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
891,Hugo Guillamón,es,MF,,Valencia,La Liga,24,2000,3.7,9,6,0,8,1,7,8,87.5,1,2,1,1,5,14,7
892,Bruno Guimarães,br,MF,,Newcastle Utd,Premier League,27,1997,15.5,34,20,16,14,4,14,27,51.9,13,14,5,9,14,48,13
893,Carlos Guirao,es,MF,,Betis,La Liga,21,2003,1.2,5,3,1,4,0,4,6,66.7,2,1,1,0,3,8,2
894,Bahereba Guirassy,fr,FW,MF,Nantes,Ligue 1,18,2006,1.2,2,2,0,0,2,1,3,33.3,2,3,0,3,0,2,1
895,Serhou Guirassy,gn,FW,,Dortmund,Bundesliga,28,1996,10.8,3,2,1,0,2,0,1,0.0,1,5,2,3,2,5,15
896,Marc Guiu,es,FW,,Chelsea,Premier League,18,2006,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
897,Péter Gulácsi,hu,GK,,RB Leipzig,Bundesliga,34,1990,12.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,4
898,Arda Güler,tr,MF,FW,Real Madrid,La Liga,19,2005,6.2,15,6,6,2,7,6,13,46.2,7,9,0,9,3,18,6
899,Gerard Gumbau,es,MF,,Rayo Vallecano,La Liga,30,1994,5.0,12,10,6,5,1,6,11,54.5,5,5,3,2,3,15,9
900,Robert Gumny,pl,DF,,Augsburg,Bundesliga,26,1998,0.3,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0
901,İlkay Gündoğan,de,MF,,Manchester City,Premier League,34,1990,11.6,13,7,2,8,3,6,16,37.5,10,6,0,6,10,23,14
902,Christian Günter,de,DF,,Freiburg,Bundesliga,31,1993,13.3,10,8,6,4,0,6,14,42.9,8,13,7,6,6,16,25
903,Jon Guridi,es,MF,,Alavés,La Liga,29,1995,11.3,15,8,4,9,2,7,23,30.4,16,11,0,11,8,23,6
904,Gorka Guruzeta,es,FW,,Athletic Club,La Liga,28,1996,9.9,8,3,0,7,1,4,15,26.7,11,17,2,15,5,13,8
905,Malo Gusto,fr,DF,,Chelsea,Premier League,21,2003,10.6,29,19,17,11,1,17,30,56.7,13,18,5,13,12,41,23
906,Miguel Gutiérrez,es,DF,FW,Girona,La Liga,23,2001,15.9,26,16,13,12,1,9,19,47.4,10,8,3,5,9,35,18
907,Albert Guðmundsson,is,MF,,Fiorentina,Serie A,27,1997,3.1,2,1,1,1,0,2,4,50.0,2,1,0,1,4,6,2
908,Joško Gvardiol,hr,DF,,Manchester City,Premier League,22,2002,14.5,27,19,13,7,7,13,17,76.5,4,20,8,12,19,46,42
909,Emmanuel Gyasi,gh,DF,FW,Empoli,Serie A,30,1994,15.8,25,13,16,8,1,12,20,60.0,8,13,5,8,4,29,42
910,Christian Gytkjær,dk,FW,MF,Venezia,Serie A,34,1990,2.7,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,4
911,Erling Haaland,no,FW,,Manchester City,Premier League,24,2000,16.0,5,3,1,2,2,1,2,50.0,1,3,0,3,3,8,14
912,Nicolas Haas,ch,MF,,Empoli,Serie A,28,1996,3.2,11,8,4,5,2,5,9,55.6,4,2,1,1,4,15,6
913,Janik Haberer,de,DF,MF,Union Berlin,Bundesliga,30,1994,5.3,10,6,4,5,1,10,18,55.6,8,2,0,2,1,11,8
914,Robin Hack,de,FW,,Gladbach,Bundesliga,26,1998,7.6,9,9,4,3,2,5,11,45.5,6,5,0,5,1,10,7
915,Saad El Haddad,ma,MF,,Venezia,Serie A,19,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
916,Munir El Haddadi,ma,MF,FW,Leganés,La Liga,29,1995,4.8,11,8,5,4,2,3,9,33.3,6,6,1,5,0,11,1
917,Amadou Haidara,ml,MF,,RB Leipzig,Bundesliga,26,1998,7.8,17,10,8,8,1,7,13,53.8,6,19,6,13,7,24,31
918,Massadio Haïdara,ml,DF,,Brest,Ligue 1,32,1992,6.2,7,4,5,2,0,3,9,33.3,6,3,0,3,11,18,31
919,Antoine Hainaut,fr,DF,,Parma,Serie A,22,2002,6.6,12,9,7,4,1,6,7,85.7,1,8,2,6,5,17,31
920,Mohamed Haj,tn,MF,,Parma,Serie A,19,2005,2.7,2,1,1,1,0,1,1,100.0,0,1,0,1,3,5,2
921,Achraf Hakimi,ma,DF,,Paris S-G,Ligue 1,26,1998,12.4,28,23,12,10,6,16,28,57.1,12,11,0,11,17,45,8
922,Lewis Hall,eng,DF,,Newcastle Utd,Premier League,20,2004,13.6,30,21,10,12,8,20,41,48.8,21,23,13,10,14,44,47
923,Sébastien Haller,ci,FW,,Leganés,La Liga,30,1994,4.5,2,0,1,0,1,1,2,50.0,1,1,0,1,0,2,7
924,Ali Al Hamadi,iq,FW,,Ipswich Town,Premier League,22,2002,0.8,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,2
925,Andreas Hanche-Olsen,no,DF,,Mainz 05,Bundesliga,27,1997,4.3,4,1,1,2,1,0,0,,0,7,6,1,3,7,21
926,Florent Hanin,dz,DF,,Angers,Ligue 1,34,1990,11.7,28,23,14,10,4,16,28,57.1,12,5,2,3,21,49,38
927,Ridgeciano Haps,sr,DF,,Venezia,Serie A,31,1993,7.6,14,9,12,1,1,8,12,66.7,4,7,1,6,2,16,22
928,Amine Harit,ma,MF,,Marseille,Ligue 1,27,1997,5.2,7,6,0,5,2,1,2,50.0,1,6,0,6,3,10,1
929,Marcus Harness,eng,MF,,Ipswich Town,Premier League,28,1996,0.5,1,0,0,0,1,0,3,0.0,3,2,1,1,0,1,1
930,Phil Harres,de,FW,,Holstein Kiel,Bundesliga,22,2002,5.5,3,3,0,2,1,2,2,100.0,0,3,0,3,1,4,2
931,Jack Harrison,eng,FW,,Everton,Premier League,28,1996,8.1,13,8,5,3,5,6,15,40.0,9,4,0,4,5,18,13
932,Abdou Harroui,nl,MF,FW,Hellas Verona,Serie A,26,1998,5.1,9,6,6,3,0,4,4,100.0,0,5,0,5,2,11,5
933,Taylor Harwood-Bellis,eng,DF,,Southampton,Premier League,22,2002,13.6,9,6,6,2,1,7,11,63.6,4,34,23,11,13,22,57
934,Hans Hateboer,nl,DF,,Rennes,Ligue 1,30,1994,10.3,19,11,10,5,4,9,19,47.4,10,13,4,9,12,31,29
935,Kai Havertz,de,FW,,Arsenal,Premier League,25,1999,14.8,11,7,2,5,4,3,10,30.0,7,16,3,13,5,16,25
936,Jan Paul van Hecke,nl,DF,,Brighton,Premier League,24,2000,12.9,20,13,12,8,0,12,19,63.2,7,17,10,7,9,29,43
937,Hwang Hee-chan,kr,MF,FW,Wolves,Premier League,28,1996,3.5,3,2,1,1,1,1,2,50.0,1,7,0,7,1,4,3
938,Dean Henderson,eng,GK,,Crystal Palace,Premier League,27,1997,16.0,2,1,2,0,0,2,4,50.0,2,0,0,0,0,2,11
939,Liam Henderson,sct,MF,,Empoli,Serie A,28,1996,10.9,21,11,11,9,1,12,25,48.0,13,9,5,4,8,29,22
940,Ramon Hendriks,nl,DF,,Stuttgart,Bundesliga,23,2001,2.0,3,2,2,1,0,2,3,66.7,1,1,0,1,7,10,12
941,Paul Hennrich,de,MF,,Hoffenheim,Bundesliga,19,2005,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0
942,Benjamin Henrichs,de,DF,,RB Leipzig,Bundesliga,27,1997,9.4,29,14,16,9,4,14,24,58.3,10,20,3,17,14,43,28
943,Luis Henrique,br,FW,DF,Marseille,Ligue 1,23,2001,12.6,7,5,2,4,1,4,4,100.0,0,10,2,8,4,11,16
944,Mads Hermansen,dk,GK,,Leicester City,Premier League,24,2000,15.5,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,8
945,Mario Hermoso,es,DF,,Roma,Serie A,29,1995,2.8,2,1,2,0,0,0,1,0.0,1,1,1,0,4,6,13
946,Javi Hernández,es,DF,,Leganés,La Liga,26,1998,11.9,17,10,8,6,3,10,27,37.0,17,15,3,12,15,32,49
947,Aridane Hernández,es,DF,,Rayo Vallecano,La Liga,35,1989,1.3,2,1,2,0,0,0,0,,0,0,0,0,2,4,9
948,Lucas Hernández,fr,DF,,Paris S-G,Ligue 1,28,1996,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
949,Theo Hernández,fr,DF,,Milan,Serie A,27,1997,10.4,12,8,11,0,1,6,11,54.5,5,9,5,4,12,24,25
950,Hernani,br,MF,,Parma,Serie A,30,1994,5.4,14,9,6,6,2,7,15,46.7,8,9,1,8,4,18,2
951,Jorge Herrando,es,DF,,Osasuna,La Liga,23,2001,4.2,3,2,2,1,0,2,3,66.7,1,6,5,1,1,4,19
952,Ander Herrera,es,MF,,Athletic Club,La Liga,35,1989,3.0,8,4,1,7,0,3,6,50.0,3,1,0,1,2,10,10
953,Sergio Herrera,es,GK,,Osasuna,La Liga,31,1993,17.0,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,15
954,Yangel Herrera,ve,MF,,Girona,La Liga,26,1998,8.9,28,17,12,14,2,13,23,56.5,10,7,1,6,12,40,17
955,Juan Herzog,es,DF,,Las Palmas,La Liga,21,2003,5.2,3,3,3,0,0,2,4,50.0,2,5,3,2,4,7,27
956,Son Heung-min,kr,FW,,Tottenham,Premier League,32,1992,10.9,6,3,1,4,1,2,13,15.4,11,5,0,5,3,9,8
957,Isak Hien,se,DF,,Atalanta,Serie A,25,1999,11.3,25,15,14,11,0,12,18,66.7,6,14,8,6,15,40,35
958,Omar El Hilali,ma,DF,,Espanyol,La Liga,21,2003,14.4,50,33,36,10,4,25,38,65.8,13,19,5,14,15,65,57
959,James Hill,eng,MF,,Bournemouth,Premier League,22,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
960,Piero Hincapié,ec,DF,,Leverkusen,Bundesliga,22,2002,12.7,22,18,10,8,4,13,21,61.9,8,18,9,9,17,39,31
961,Jack Hinshelwood,eng,MF,DF,Brighton,Premier League,19,2005,9.3,12,9,4,6,2,5,11,45.5,6,4,2,2,4,16,14
962,George Hirst,eng,FW,,Ipswich Town,Premier League,25,1999,2.0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,4
963,Adam Hložek,cz,FW,MF,Hoffenheim,Bundesliga,22,2002,10.0,13,6,4,3,6,7,13,53.8,6,7,1,6,0,13,9
964,Ki-Jana Hoever,nl,DF,,Auxerre,Ligue 1,22,2002,10.5,22,16,14,6,2,13,22,59.1,9,16,1,15,11,33,29
965,Nicolas Höfler,de,MF,,Freiburg,Bundesliga,34,1990,5.0,16,11,4,11,1,8,16,50.0,8,3,0,3,11,27,18
966,Jonas Hofmann,de,MF,DF,Leverkusen,Bundesliga,32,1992,2.5,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,2
967,Philipp Hofmann,de,FW,,Bochum,Bundesliga,31,1993,10.5,8,6,2,3,3,2,5,40.0,3,5,0,5,1,9,17
968,Lucas Höler,de,FW,MF,Freiburg,Bundesliga,30,1994,5.3,12,6,4,7,1,2,11,18.2,9,9,3,6,1,13,11
969,Mason Holgate,eng,FW,DF,Everton,Premier League,28,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
970,Benedict Hollerbach,de,MF,FW,Union Berlin,Bundesliga,23,2001,11.4,18,11,5,9,4,10,17,58.8,7,13,0,13,1,19,3
971,Emil Holm,se,DF,,Bologna,Serie A,24,2000,3.5,12,8,5,5,2,6,10,60.0,4,3,1,2,3,15,9
972,Lewis Holtby,de,MF,,Holstein Kiel,Bundesliga,34,1990,7.8,19,10,10,8,1,5,13,38.5,8,6,1,5,13,32,10
973,Gerrit Holtmann,ph,DF,FW,Bochum,Bundesliga,29,1995,3.8,7,6,4,2,1,4,9,44.4,5,5,0,5,7,14,5
974,Franck Honorat,fr,FW,,Gladbach,Bundesliga,28,1996,10.0,9,2,4,2,3,1,3,33.3,2,6,1,5,3,12,17
975,Mathias Honsak,at,FW,MF,Heidenheim,Bundesliga,27,1996,5.6,10,6,7,3,0,7,12,58.3,5,5,2,3,5,15,16
976,Dinko Horkaš,hr,GK,,Las Palmas,La Liga,25,1999,2.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2
977,Cédric Hountondji,bj,DF,,Angers,Ligue 1,30,1994,3.0,6,4,4,2,0,3,7,42.9,4,3,3,0,4,10,14
978,Ilyes Housni,fr,FW,,Le Havre,Ligue 1,19,2005,1.6,5,4,0,3,2,2,4,50.0,2,2,0,2,1,6,1
979,Lukáš Hrádecký,fi,GK,,Leverkusen,Bundesliga,35,1989,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3
980,Robin Hranáč,cz,DF,,Hoffenheim,Bundesliga,24,2000,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,3
981,Callum Hudson-Odoi,eng,FW,,Nott'ham Forest,Premier League,24,2000,12.7,13,8,4,6,3,6,8,75.0,2,4,0,4,6,19,4
982,Will Hughes,eng,MF,,Crystal Palace,Premier League,29,1995,9.8,37,18,11,17,9,13,33,39.4,20,9,4,5,6,43,6
983,Dean Huijsen,es,DF,,Bournemouth,Premier League,19,2005,5.8,7,4,6,1,0,1,4,25.0,3,6,5,1,12,19,33
984,Mats Hummels,de,DF,,Roma,Serie A,36,1988,2.5,16,7,9,7,0,8,9,88.9,1,5,1,4,6,22,13
985,Omari Hutchinson,eng,MF,FW,Ipswich Town,Premier League,21,2003,14.6,18,8,8,7,3,9,28,32.1,19,14,1,13,6,24,7
986,Elseid Hysaj,al,DF,,Lazio,Serie A,30,1994,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,1
987,Hong Hyunseok,kr,MF,,Mainz 05,Bundesliga,25,1999,3.3,4,1,2,1,1,0,1,0.0,1,3,1,2,4,8,6
988,Pierre Højbjerg,dk,MF,,Marseille,Ligue 1,29,1995,14.9,36,26,17,15,4,22,44,50.0,22,17,4,13,22,58,22
989,Oscar Højlund,dk,MF,,Eint Frankfurt,Bundesliga,19,2005,0.9,5,3,3,1,1,0,1,0.0,1,2,1,1,1,6,0
990,Rasmus Højlund,dk,FW,,Manchester Utd,Premier League,21,2003,7.6,1,0,0,0,1,0,1,0.0,1,2,0,2,1,2,3
991,Pablo Ibáñez,es,MF,,Osasuna,La Liga,26,1998,5.5,7,3,4,2,1,3,13,23.1,10,10,4,6,10,17,14
992,Arijon Ibrahimović,de,FW,,Bayern Munich,Bundesliga,19,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
993,Stanis Idumbo,be,FW,,Sevilla,La Liga,19,2005,1.5,5,3,3,1,1,2,4,50.0,2,2,0,2,3,8,0
994,Jay Idzes,id,DF,,Venezia,Serie A,24,2000,13.7,21,14,13,6,2,7,13,53.8,6,23,11,12,10,31,43
995,Iglesias,es,DF,,Getafe,La Liga,26,1998,13.9,42,26,20,19,3,23,46,50.0,23,20,3,17,28,70,57
996,Borja Iglesias,es,FW,,Celta Vigo,La Liga,31,1993,9.2,4,4,1,2,1,0,5,0.0,5,5,2,3,3,7,4
997,Igor,br,DF,,Brighton,Premier League,26,1998,8.3,3,3,1,1,1,3,6,50.0,3,19,11,8,2,5,38
998,Kelechi Iheanacho,ng,FW,,Sevilla,La Liga,28,1996,4.4,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,1
999,Jonathan Ikone,fr,FW,MF,Fiorentina,Serie A,26,1998,3.0,4,2,3,1,0,2,4,50.0,2,3,0,3,0,4,1
1000,George Ilenikhena,fr,FW,,Monaco,Ligue 1,18,2006,6.1,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0
1001,Ivan Ilić,rs,MF,,Torino,Serie A,23,2001,6.4,2,1,0,1,1,0,4,0.0,4,0,0,0,4,6,3
1002,Rareş Ilie,ro,MF,,Nice,Ligue 1,21,2003,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0
1003,Samuel Iling-Junior,eng,FW,MF,Bologna,Serie A,21,2003,1.2,3,2,1,1,1,0,1,0.0,1,0,0,0,2,5,1
1004,Danny Ings,eng,FW,,West Ham,Premier League,32,1992,2.0,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,2
1005,Alessio Iovine,it,DF,FW,Como,Serie A,33,1991,3.4,3,1,1,2,0,2,4,50.0,2,6,1,5,2,5,18
1006,Tim Iroegbunam,eng,MF,,Everton,Premier League,21,2003,4.3,18,9,9,4,5,7,12,58.3,5,6,0,6,8,26,5
1007,Jackson Irvine,au,MF,,St. Pauli,Bundesliga,31,1993,14.0,29,13,12,14,3,10,22,45.5,12,13,2,11,22,51,36
1008,Andy Irving,sct,MF,,West Ham,Premier League,24,2000,0.6,4,3,1,2,1,1,4,25.0,3,1,0,1,0,4,2
1009,Alexander Isak,se,FW,,Newcastle Utd,Premier League,25,1999,12.5,5,3,0,2,3,3,7,42.9,4,10,1,9,1,6,5
1010,Gustav Isaksen,dk,FW,,Lazio,Serie A,23,2001,9.8,8,3,4,4,0,3,13,23.1,10,3,0,3,4,12,6
1011,Isco,es,MF,,Betis,La Liga,32,1992,0.4,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,1
1012,Ismaily,br,DF,,Lille,Ligue 1,34,1990,0.9,2,0,0,1,1,0,1,0.0,1,4,0,4,0,2,2
1013,Ardian Ismajli,al,DF,,Empoli,Serie A,28,1996,16.0,12,11,9,3,0,6,9,66.7,3,23,18,5,33,45,139
1014,Yanis Issoufou,fr,FW,MF,Montpellier,Ligue 1,18,2006,0.8,5,3,4,1,0,3,5,60.0,2,1,0,1,0,5,1
1015,Ko Itakura,jp,DF,,Gladbach,Bundesliga,27,1997,14.0,21,14,11,9,1,12,18,66.7,6,16,8,8,12,33,65
1016,Junya Ito,jp,FW,,Reims,Ligue 1,31,1993,14.6,20,15,6,9,5,6,29,20.7,23,18,0,18,6,26,3
