Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
195,Shandon Baptiste,gd,MF,,Brentford,Premier League,23,1998,10.1,14,4,9,4,1,6,15,40.0,9,10,0,10,11,25,12
196,Antonín Barák,cz,MF,FW,Hellas Verona,Serie A,26,1994,26.0,18,8,9,8,1,5,17,29.4,12,32,5,27,6,24,26
197,Barbero,es,FW,MF,Osasuna,La Liga,22,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
198,Danilo Barbosa,br,DF,,Nice,Ligue 1,25,1996,1.0,0,0,0,0,0,0,0,,0,1,1,0,2,2,10
199,Barcia,es,DF,,Granada,La Liga,20,2000,0.8,0,0,0,0,0,0,0,,0,1,1,0,1,1,0
200,Bradley Barcola,fr,FW,MF,Lyon,Ligue 1,18,2002,2.9,7,4,2,3,2,1,8,12.5,7,7,1,6,2,9,1
201,Melvin Bard,fr,DF,,Nice,Ligue 1,20,2000,28.8,59,37,38,17,4,41,63,65.1,22,33,10,23,51,110,56
202,Enis Bardhi,mk,MF,FW,Levante,La Liga,26,1995,18.9,29,12,12,14,3,12,35,34.3,23,13,2,11,10,39,7
203,Francesco Bardi,it,GK,,Bologna,Serie A,29,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
204,Keidi Bare,al,MF,,Espanyol,La Liga,23,1997,16.5,27,17,14,12,1,11,31,35.5,20,20,10,10,15,42,26
205,Nicolò Barella,it,MF,,Inter,Serie A,24,1997,32.4,63,42,17,35,11,29,55,52.7,26,26,2,24,21,84,8
206,Kike Barja,es,MF,FW,Osasuna,La Liga,24,1997,9.6,15,11,4,7,4,8,22,36.4,14,10,1,9,9,24,4
207,Ross Barkley,eng,MF,FW,Chelsea,Premier League,27,1993,2.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0
208,Aymen Barkok,ma,MF,DF,Eint Frankfurt,Bundesliga,23,1998,1.8,6,2,2,3,1,2,7,28.6,5,4,1,3,5,11,6
209,Ashley Barnes,eng,FW,,Burnley,Premier League,31,1989,9.0,11,2,2,7,2,2,9,22.2,7,8,1,7,2,13,5
210,Harvey Barnes,eng,FW,MF,Leicester City,Premier League,23,1997,23.3,31,16,9,11,11,7,23,30.4,16,24,1,23,5,36,7
211,Antonio Barragán,es,DF,,Elche,La Liga,34,1987,11.3,21,14,13,7,1,11,17,64.7,6,5,3,2,17,38,34
212,Leandro Barreiro Martins,lu,MF,,Mainz 05,Bundesliga,21,2000,19.9,63,32,23,27,13,29,50,58.0,21,23,6,17,32,95,23
213,Ander Barrenetxea,es,FW,MF,Real Sociedad,La Liga,19,2001,6.1,15,10,9,6,0,8,18,44.4,10,7,0,7,2,17,2
214,Jacob Barrett Laursen,dk,DF,,Arminia,Bundesliga,26,1994,18.1,16,12,10,6,0,8,21,38.1,13,19,7,12,28,44,43
215,Musa Barrow,gm,FW,MF,Bologna,Serie A,22,1998,23.7,12,4,4,4,4,6,20,30.0,14,20,1,19,6,18,8
216,Abdourahmane Barry,gn,DF,,Greuther Fürth,Bundesliga,21,2000,2.3,6,4,3,3,0,5,7,71.4,2,5,2,3,4,10,1
217,Marc Bartra,es,DF,,Betis,La Liga,30,1991,22.1,39,14,18,17,4,19,35,54.3,16,39,22,17,33,72,105
218,Daniele Baselli,it,MF,FW,Torino,Serie A,29,1992,1.7,3,3,2,0,1,2,6,33.3,4,0,0,0,1,4,2
219,Daniele Baselli,it,MF,,Cagliari,Serie A,29,1992,3.2,6,5,3,1,2,1,5,20.0,4,2,0,2,2,8,5
220,Toma Bašić,hr,MF,,Lazio,Serie A,24,1996,10.9,12,8,3,9,0,5,17,29.4,12,13,4,9,4,16,21
221,Toma Bašić,hr,MF,,Bordeaux,Ligue 1,24,1996,2.3,2,2,1,0,1,0,4,0.0,4,4,1,3,2,4,0
222,Amine Bassi,fr,MF,FW,Metz,Ligue 1,23,1997,2.0,6,3,2,3,1,1,3,33.3,2,5,0,5,0,6,0
223,Álvaro Bastida,es,MF,,Cádiz,La Liga,17,2004,2.2,7,4,2,4,1,4,5,80.0,1,1,0,1,3,10,1
224,Alessandro Bastoni,it,DF,,Inter,Serie A,22,1999,25.7,44,25,28,13,3,17,34,50.0,17,22,12,10,35,79,59
225,Simone Bastoni,it,MF,DF,Spezia,Serie A,24,1996,25.4,52,34,28,17,7,21,65,32.3,44,38,11,27,30,82,31
226,Lewis Bate,eng,MF,,Leeds United,Premier League,18,2002,1.6,1,0,0,0,1,0,8,0.0,8,1,0,1,1,2,1
227,Rodrigo Battaglia,ar,MF,,Mallorca,La Liga,30,1991,13.1,32,16,13,19,0,15,30,50.0,15,21,10,11,10,42,36
228,Maximilian Bauer,de,DF,,Greuther Fürth,Bundesliga,21,2000,18.8,28,15,17,10,1,11,28,39.3,17,24,14,10,29,57,99
229,Oliver Baumann,de,GK,,Hoffenheim,Bundesliga,31,1990,33.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,19
230,Timo Baumgartl,de,DF,,Union Berlin,Bundesliga,25,1996,24.1,59,28,34,21,4,31,47,66.0,16,27,11,16,37,96,58
231,Julian Baumgartlinger,at,MF,FW,Leverkusen,Bundesliga,33,1988,1.0,3,1,2,1,0,1,2,50.0,1,1,0,1,2,5,0
232,Christoph Baumgartner,at,MF,FW,Hoffenheim,Bundesliga,21,1999,21.0,28,15,14,7,7,13,32,40.6,19,24,3,21,8,36,16
233,Jon Bautista,es,MF,,Real Sociedad,La Liga,26,1995,0.5,3,0,0,3,0,0,1,0.0,1,1,0,1,1,4,1
234,Paul Baysse,fr,MF,DF,Bordeaux,Ligue 1,33,1988,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,1
235,Noah Joel Sarenren Bazee,ng,MF,FW,Augsburg,Bundesliga,24,1996,2.7,5,2,2,2,1,3,4,75.0,1,8,2,6,1,6,4
236,Bebé,cv,FW,,Rayo Vallecano,La Liga,31,1990,9.6,6,5,1,3,2,4,16,25.0,12,18,0,18,3,9,6
237,Ihlas Bebou,tg,FW,DF,Hoffenheim,Bundesliga,27,1994,23.2,22,14,5,12,5,7,21,33.3,14,20,3,17,12,34,25
238,Rodrigo Becão,br,DF,,Udinese,Serie A,25,1996,34.8,81,46,49,30,2,34,60,56.7,26,45,20,25,42,123,89
239,Mads Bech Sørensen,dk,DF,,Brentford,Premier League,22,1999,9.3,8,7,6,2,0,6,7,85.7,1,9,6,3,6,14,25
240,Sheraldo Becker,sr,FW,MF,Union Berlin,Bundesliga,26,1995,19.5,9,6,3,4,2,6,18,33.3,12,11,0,11,2,11,4
241,Jan Bednarek,pl,DF,,Southampton,Premier League,25,1996,29.2,32,15,18,13,1,19,33,57.6,14,48,27,21,72,104,141
242,Donny van de Beek,nl,MF,,Manchester Utd,Premier League,24,1997,0.8,6,4,4,1,1,1,2,50.0,1,5,1,4,2,8,1
243,Donny van de Beek,nl,MF,,Everton,Premier League,24,1997,5.4,15,7,8,6,1,6,13,46.2,7,6,2,4,6,21,4
244,Asmir Begović,ba,GK,,Everton,Premier League,34,1987,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3
245,Valon Behrami,ch,MF,FW,Genoa,Serie A,36,1985,3.5,3,1,0,2,1,0,7,0.0,7,4,1,3,1,4,4
246,Kevin Behrens,de,FW,,Union Berlin,Bundesliga,30,1991,5.5,3,2,1,1,1,0,4,0.0,4,3,0,3,3,6,7
247,Youcef Belaïli,dz,MF,FW,Brest,Ligue 1,29,1992,9.2,2,1,0,0,2,2,9,22.2,7,5,1,4,7,9,4
248,Vid Belec,si,GK,,Salernitana,Serie A,31,1990,21.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,9
249,Ishak Belfodil,dz,FW,,Hertha BSC,Bundesliga,29,1992,18.2,9,6,4,4,1,4,8,50.0,4,9,1,8,5,14,16
250,Haris Belkebla,dz,MF,,Brest,Ligue 1,27,1994,25.7,46,23,21,21,4,18,39,46.2,21,26,6,20,48,94,30
251,Stefan Bell,de,DF,,Mainz 05,Bundesliga,29,1991,31.8,54,23,37,16,1,30,63,47.6,33,26,15,11,41,95,112
252,Armel Bella Kotchap,de,DF,,Bochum,Bundesliga,19,2001,19.6,34,20,25,9,0,18,28,64.3,10,21,16,5,42,76,84
253,Raoul Bellanova,it,DF,FW,Cagliari,Serie A,21,2000,27.7,29,15,14,12,3,6,27,22.2,21,39,8,31,21,50,51
254,Karim Bellarabi,de,FW,MF,Leverkusen,Bundesliga,31,1990,7.6,9,4,4,4,1,3,13,23.1,10,5,0,5,9,18,4
255,Jean-Ricner Bellegarde,fr,MF,,Strasbourg,Ligue 1,23,1998,25.9,51,32,21,21,9,17,41,41.5,24,29,4,25,27,78,19
256,Héctor Bellerín,es,DF,,Betis,La Liga,26,1995,22.0,52,32,29,20,3,31,44,70.5,13,11,2,9,23,75,57
257,Jude Bellingham,eng,MF,,Dortmund,Bundesliga,18,2003,31.0,52,34,15,31,6,21,53,39.6,32,50,4,46,42,94,32
258,George Bello,us,DF,,Arminia,Bundesliga,19,2002,4.8,7,7,7,0,0,4,4,100.0,0,5,4,1,6,13,11
259,Jeanuël Belocian,fr,DF,,Rennes,Ligue 1,16,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
260,Andrea Belotti,it,FW,,Torino,Serie A,27,1993,15.2,7,3,2,2,3,3,12,25.0,9,12,4,8,2,9,9
261,Fran Beltrán,es,MF,,Celta Vigo,La Liga,22,1999,28.9,56,41,27,23,6,28,68,41.2,40,29,5,24,32,88,39
262,Hatem Ben Arfa,fr,FW,MF,Lille,Ligue 1,34,1987,3.5,4,2,2,1,1,2,4,50.0,2,3,0,3,0,4,1
263,Salim Ben Seghir,fr,MF,,Marseille,Ligue 1,18,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
264,Wissam Ben Yedder,fr,FW,,Monaco,Ligue 1,30,1990,28.1,18,8,1,11,6,6,15,40.0,9,12,1,11,0,18,1
265,Marco Benassi,it,DF,MF,Fiorentina,Serie A,26,1994,1.8,1,0,1,0,0,1,2,50.0,1,3,0,3,3,4,3
266,Marco Benassi,it,MF,,Empoli,Serie A,26,1994,4.2,6,3,3,2,1,1,10,10.0,9,4,0,4,3,9,6
267,Darío Benedetto,ar,FW,MF,Elche,La Liga,31,1990,6.6,5,1,2,2,1,3,6,50.0,3,4,0,4,1,6,1
268,Darío Benedetto,ar,FW,MF,Marseille,Ligue 1,31,1990,0.6,0,0,0,0,0,0,0,,0,2,0,2,0,0,0
269,László Bénes,sk,MF,,Gladbach,Bundesliga,23,1997,2.7,5,3,1,3,1,1,6,16.7,5,5,2,3,2,7,5
270,Walter Benítez,ar,GK,,Nice,Ligue 1,28,1993,37.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,12
271,Iker Benito,es,FW,MF,Osasuna,La Liga,18,2002,1.3,2,1,1,0,1,0,1,0.0,1,2,0,2,0,2,2
272,Loris Benito,ch,DF,,Bordeaux,Ligue 1,29,1992,0.7,0,0,0,0,0,0,0,,0,0,0,0,1,1,3
273,Pedro Benito,es,FW,,Cádiz,La Liga,21,2000,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
274,Filip Benković,hr,DF,FW,Udinese,Serie A,24,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
275,Ismaël Bennacer,dz,MF,,Milan,Serie A,23,1997,16.9,44,30,22,15,7,21,50,42.0,29,20,4,16,25,69,15
276,Keanan Bennetts,eng,FW,DF,Gladbach,Bundesliga,22,1999,0.6,2,0,1,1,0,1,1,100.0,0,1,0,1,0,2,0
277,Saïd Benrahma,dz,FW,MF,West Ham,Premier League,25,1995,24.1,28,17,16,9,3,15,38,39.5,23,17,1,16,9,37,8
278,Ramy Bensebaini,dz,DF,,Gladbach,Bundesliga,26,1995,22.4,42,30,24,15,3,27,44,61.4,17,33,7,26,39,81,77
279,Nabil Bentaleb,dz,MF,,Angers,Ligue 1,26,1994,16.8,42,24,15,20,7,16,29,55.2,13,24,9,15,28,70,13
280,Rodrigo Bentancur,uy,MF,,Tottenham,Premier League,24,1997,15.1,36,18,14,14,8,16,32,50.0,16,24,9,15,20,56,35
281,Rodrigo Bentancur,uy,MF,,Juventus,Serie A,24,1997,12.8,32,18,11,18,3,7,20,35.0,13,15,2,13,26,58,15
282,Christian Benteke,be,FW,,Crystal Palace,Premier League,30,1990,12.7,3,2,1,2,0,2,6,33.3,4,7,3,4,2,5,33
283,Karim Benzema,fr,FW,,Real Madrid,La Liga,33,1987,28.8,11,9,5,3,3,2,9,22.2,7,10,0,10,4,15,13
284,Alessandro Berardi,it,GK,,Hellas Verona,Serie A,30,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
285,Domenico Berardi,it,FW,,Sassuolo,Serie A,26,1994,31.3,32,19,9,16,7,15,57,26.3,42,39,2,37,31,63,23
286,Yuri Berchiche,es,DF,,Athletic Club,La Liga,31,1990,11.3,25,11,10,11,4,7,14,50.0,7,19,6,13,13,38,25
287,Álex Berenguer,es,MF,,Athletic Club,La Liga,26,1995,24.1,45,26,23,14,8,11,51,21.6,40,40,2,38,16,61,20
288,Bartosz Bereszyński,pl,DF,,Sampdoria,Serie A,29,1992,32.7,64,38,34,25,5,37,80,46.3,43,38,12,26,42,106,73
289,Jóhann Berg Guðmundsson,is,MF,,Burnley,Premier League,30,1990,12.2,16,6,7,7,2,5,20,25.0,15,11,2,9,12,28,22
290,Patrick Berg,no,MF,,Lens,Ligue 1,23,1997,3.4,14,6,6,8,0,0,4,0.0,4,2,1,1,4,18,3
291,Mitchell van Bergen,nl,FW,MF,Reims,Ligue 1,21,1999,10.9,8,5,7,0,1,6,15,40.0,9,9,0,9,4,12,7
292,Steven Bergwijn,nl,FW,MF,Tottenham,Premier League,23,1997,6.3,3,2,2,1,0,1,10,10.0,9,3,0,3,1,4,8
293,Etrit Berisha,al,GK,,Torino,Serie A,32,1989,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4
294,Valon Berisha,xk,MF,FW,Reims,Ligue 1,28,1993,5.1,10,7,2,5,3,2,10,20.0,8,9,0,9,4,14,3
295,Federico Bernardeschi,it,MF,FW,Juventus,Serie A,27,1994,16.4,16,10,7,4,5,6,13,46.2,7,12,4,8,5,21,15
296,Paul Bernardoni,fr,GK,,Angers,Ligue 1,24,1997,13.0,3,2,3,0,0,3,4,75.0,1,0,0,0,0,3,8
297,Paul Bernardoni,fr,GK,,Saint-Étienne,Ligue 1,24,1997,19.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14
298,Juan Bernat,es,DF,MF,Paris S-G,Ligue 1,28,1993,10.6,24,14,10,10,4,13,18,72.2,5,8,0,8,8,32,16
299,Dimitry Bertaud,cd,GK,,Montpellier,Ligue 1,23,1998,9.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5
300,Jason Berthomier,fr,MF,,Clermont Foot,Ligue 1,31,1990,19.2,29,14,5,17,7,12,34,35.3,22,14,2,12,8,37,4
301,Nicolò Bertola,it,MF,DF,Spezia,Serie A,18,2003,0.4,3,2,3,0,0,3,4,75.0,1,0,0,0,3,6,1
302,Ryan Bertrand,eng,DF,,Leicester City,Premier League,31,1989,3.7,8,5,3,4,1,2,5,40.0,3,8,3,5,1,9,7
303,Daniel Bessa,it,MF,,Hellas Verona,Serie A,28,1993,8.5,7,2,3,3,1,4,15,26.7,11,13,3,10,5,12,11
304,Beto,gw,FW,,Udinese,Serie A,23,1998,24.1,21,6,2,14,5,9,19,47.4,10,16,1,15,5,26,25
305,Jordan Beyer,de,DF,,Gladbach,Bundesliga,21,2000,15.4,46,27,32,13,1,23,39,59.0,16,18,5,13,15,61,52
306,Giulian Biancone,fr,DF,MF,Troyes,Ligue 1,21,2000,25.5,70,42,44,22,4,40,69,58.0,29,23,8,15,53,123,71
307,Bartosz Białek,pl,FW,DF,Wolfsburg,Bundesliga,19,2001,2.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2
308,Ermin Bičakčić,ba,DF,,Hoffenheim,Bundesliga,31,1990,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
309,Mads Bidstrup,dk,MF,,Brentford,Premier League,20,2001,0.5,1,0,0,1,0,0,3,0.0,3,0,0,0,1,2,2
310,Pedro Bigas,es,DF,,Elche,La Liga,30,1990,17.2,24,10,16,8,0,9,20,45.0,11,21,16,5,18,42,77
311,El Bilal Touré,ml,FW,,Reims,Ligue 1,19,2001,13.3,13,6,4,6,3,2,7,28.6,5,10,3,7,6,19,19
312,Jean-Claude Billong,cm,DF,,Clermont Foot,Ligue 1,27,1993,10.9,17,8,14,1,2,8,11,72.7,3,9,1,8,10,27,35
313,Luis Binks,eng,DF,,Bologna,Serie A,19,2001,7.2,8,4,7,1,0,4,6,66.7,2,6,5,1,17,25,33
314,Cristiano Biraghi,it,DF,,Fiorentina,Serie A,28,1992,35.0,37,24,17,15,5,22,53,41.5,31,28,10,18,19,56,31
315,Davide Biraschi,it,DF,,Genoa,Serie A,27,1994,10.3,31,16,19,9,3,17,24,70.8,7,16,9,7,16,47,26
316,Tom Bischof,de,MF,,Hoffenheim,Bundesliga,16,2005,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1
317,Yves Bissouma,ml,MF,,Brighton,Premier League,24,1996,23.5,76,49,35,37,4,21,37,56.8,16,33,3,30,50,126,49
318,Nathan Bitumazala,fr,DF,,Paris S-G,Ligue 1,18,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
319,Marco Bizot,nl,GK,,Brest,Ligue 1,30,1991,38.0,3,1,3,0,0,3,5,60.0,2,1,0,1,0,3,24
320,Bjarki Bjarkason,is,MF,,Venezia,Serie A,21,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
321,Antonio Blanco,es,MF,,Real Madrid,La Liga,21,2000,0.3,2,0,1,1,0,0,0,,0,1,1,0,1,3,0
322,Ludovic Blas,fr,MF,FW,Nantes,Ligue 1,23,1997,32.9,33,18,7,20,6,15,44,34.1,29,33,3,30,31,64,6
323,Danny Blum,de,FW,,Bochum,Bundesliga,30,1991,3.8,2,1,0,0,2,0,2,0.0,2,4,0,4,2,4,1
324,Myron Boadu,nl,FW,,Monaco,Ligue 1,20,2001,10.7,9,7,2,3,4,1,5,20.0,4,6,0,6,2,11,1
325,Jérôme Boateng,de,DF,,Lyon,Ligue 1,32,1988,18.0,20,15,11,9,0,9,17,52.9,8,20,10,10,20,40,73
326,Kevin-Prince Boateng,gh,MF,FW,Hertha BSC,Bundesliga,34,1987,7.7,6,5,1,4,1,3,9,33.3,6,7,2,5,6,12,11
327,Antonin Bobichon,fr,MF,FW,Angers,Ligue 1,25,1995,0.4,1,0,0,1,0,0,0,,0,0,0,0,1,2,0
328,Herbert Bockhorn,de,DF,,Bochum,Bundesliga,26,1995,9.4,20,14,13,4,3,12,20,60.0,8,10,1,9,14,34,18
329,Jean-Paul Boëtius,nl,MF,,Mainz 05,Bundesliga,27,1994,20.0,40,23,18,17,5,22,53,41.5,31,41,3,38,25,65,11
330,Jeremie Boga,ci,FW,MF,Atalanta,Serie A,24,1997,8.5,7,3,0,4,3,4,6,66.7,2,6,0,6,1,8,3
331,Jeremie Boga,ci,FW,MF,Sassuolo,Serie A,24,1997,7.4,7,4,1,2,4,2,3,66.7,1,3,0,3,2,9,1
332,Luka Bogdan,hr,DF,,Salernitana,Serie A,25,1996,4.4,6,3,6,0,0,4,8,50.0,4,3,2,1,6,12,21
333,Emil Bohinen,no,MF,,Salernitana,Serie A,22,1999,7.8,15,9,4,9,2,10,20,50.0,10,17,3,14,12,27,14
334,Quentin Boisgard,fr,MF,FW,Lorient,Ligue 1,24,1997,10.6,19,11,6,10,3,8,17,47.1,9,15,0,15,6,25,5
335,Charles Boli,fr,MF,DF,Lens,Ligue 1,22,1998,0.4,2,1,0,2,0,0,0,,0,0,0,0,0,2,0
336,Willy Boly,ci,DF,,Wolves,Premier League,30,1991,10.0,25,19,18,7,0,8,15,53.3,7,14,6,8,14,39,35
337,Giacomo Bonaventura,it,MF,,Fiorentina,Serie A,31,1989,25.2,33,17,12,16,5,21,46,45.7,25,20,2,18,14,47,9
338,Federico Bonazzoli,it,FW,MF,Salernitana,Serie A,24,1997,20.7,24,12,9,8,7,6,25,24.0,19,17,1,16,6,30,7
339,Tarsis Bonga,de,MF,FW,Bochum,Bundesliga,24,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
340,Kevin Bonifazi,it,DF,,Bologna,Serie A,25,1996,13.4,25,16,16,7,2,13,14,92.9,1,22,7,15,16,41,35
341,Solomon Bonnah,nl,DF,,RB Leipzig,Bundesliga,17,2003,0.1,0,0,0,0,0,0,0,,0,1,0,1,1,1,0
342,Leonardo Bonucci,it,DF,,Juventus,Serie A,34,1987,22.3,14,5,4,10,0,8,13,61.5,5,22,17,5,26,40,82
343,Sebastiaan Bornauw,be,DF,,Wolfsburg,Bundesliga,22,1999,22.3,30,19,23,5,2,16,25,64.0,9,29,8,21,42,72,97
344,Rafael Borré,co,FW,,Eint Frankfurt,Bundesliga,25,1995,26.4,31,22,4,13,14,7,33,21.2,26,24,4,20,5,36,9
345,Sven Botman,nl,DF,,Lille,Ligue 1,21,2000,25.0,24,11,13,11,0,12,18,66.7,6,32,21,11,26,50,116
346,Denis Bouanga,ga,FW,MF,Saint-Étienne,Ligue 1,26,1994,27.1,46,25,14,13,19,22,63,34.9,41,30,0,30,8,54,34
347,Hicham Boudaoui,dz,MF,,Nice,Ligue 1,21,1999,18.0,31,18,15,10,6,13,36,36.1,23,17,4,13,18,49,15
348,Ryad Boudebouz,dz,MF,FW,Saint-Étienne,Ligue 1,31,1990,25.0,27,15,11,12,4,12,29,41.4,17,17,2,15,10,37,5
349,Sofiane Boufal,ma,FW,MF,Angers,Ligue 1,27,1993,25.9,44,29,19,16,9,18,38,47.4,20,19,2,17,7,51,1
350,Farid Boulaya,dz,MF,FW,Metz,Ligue 1,28,1993,17.0,18,10,7,9,2,14,38,36.8,24,8,2,6,12,30,5
351,Yassine Bounou,ma,GK,,Sevilla,La Liga,30,1991,31.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11
352,Ismaël Boura,km,DF,,Lens,Ligue 1,20,2000,1.1,2,2,1,1,0,0,0,,0,1,1,0,2,4,5
353,Mehdi Bourabia,ma,MF,,Spezia,Serie A,29,1991,3.1,5,1,2,3,0,3,11,27.3,8,7,6,1,3,8,10
354,Benjamin Bourigeaud,fr,FW,MF,Rennes,Ligue 1,27,1994,35.5,46,24,16,18,12,24,67,35.8,43,33,3,30,30,76,44
355,Redwan Bourles,fr,MF,FW,Lorient,Ligue 1,18,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
356,Edoardo Bove,it,MF,DF,Roma,Serie A,19,2002,0.8,1,1,1,0,0,0,2,0.0,2,1,0,1,1,2,0
357,Jarrod Bowen,eng,FW,,West Ham,Premier League,24,1996,33.1,36,20,20,11,5,17,44,38.6,27,29,2,27,21,57,14
358,Dedryck Boyata,be,DF,,Hertha BSC,Bundesliga,30,1990,21.1,15,13,11,3,1,8,11,72.7,3,17,13,4,17,32,134
359,Lucas Boyé,ar,FW,,Elche,La Liga,25,1996,19.0,27,13,5,15,7,9,24,37.5,15,24,1,23,2,29,23
360,Domagoj Bradarić,hr,DF,,Lille,Ligue 1,21,1999,4.6,11,9,8,2,1,7,12,58.3,5,5,2,3,10,21,7
361,Bilal Brahimi,dz,MF,,Nice,Ligue 1,21,2000,4.2,1,1,0,1,0,0,2,0.0,2,1,0,1,2,3,1
362,Bilal Brahimi,dz,FW,,Angers,Ligue 1,21,2000,3.8,1,1,0,1,0,0,3,0.0,3,0,0,0,1,2,1
363,Martin Braithwaite,dk,FW,,Barcelona,La Liga,30,1991,2.6,1,1,0,0,1,0,0,,0,2,0,2,1,2,1
364,Julian Brandt,de,MF,FW,Dortmund,Bundesliga,25,1996,23.1,37,19,13,20,4,17,54,31.5,37,19,2,17,24,61,14
365,Jarrad Branthwaite,eng,DF,,Everton,Premier League,19,2002,4.3,4,1,3,1,0,3,8,37.5,5,3,2,1,1,5,20
366,Darko Brašanac,rs,MF,,Osasuna,La Liga,29,1992,26.7,35,22,19,14,2,14,40,35.0,26,25,8,17,25,60,15
367,Lilian Brassier,fr,DF,,Brest,Ligue 1,21,1999,25.1,40,24,23,13,4,10,21,47.6,11,31,21,10,32,72,86
368,Claudio Bravo,cl,GK,,Betis,La Liga,38,1983,16.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,6
369,Iker Bravo,es,FW,,Leverkusen,Bundesliga,16,2005,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0
370,Fabian Bredlow,de,GK,,Stuttgart,Bundesliga,26,1995,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
371,Josip Brekalo,hr,MF,,Torino,Serie A,23,1998,25.4,9,5,5,1,3,3,21,14.3,18,16,1,15,4,13,7
372,Josip Brekalo,hr,FW,,Wolfsburg,Bundesliga,23,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
373,Gleison Bremer,br,DF,,Torino,Serie A,24,1997,32.1,49,24,27,22,0,18,28,64.3,10,54,23,31,105,154,137
374,Jimmy Briand,fr,FW,MF,Bordeaux,Ligue 1,35,1985,2.5,2,0,2,0,0,0,2,0.0,2,0,0,0,1,3,2
375,Yan Brice Eteki,cm,MF,,Granada,La Liga,23,1997,3.8,6,3,3,2,1,3,7,42.9,4,7,3,4,4,10,6
376,Brian Brobbey,nl,FW,MF,RB Leipzig,Bundesliga,19,2002,1.5,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0
377,Armando Broja,al,FW,,Southampton,Premier League,19,2001,21.9,12,5,2,7,3,2,9,22.2,7,17,1,16,3,15,11
378,Dylan Bronn,tn,DF,,Metz,Ligue 1,26,1995,28.3,47,29,33,13,1,20,31,64.5,11,32,19,13,40,87,78
379,John Brooks,us,DF,,Wolfsburg,Bundesliga,28,1993,29.1,47,25,25,18,4,36,60,60.0,24,33,19,14,41,88,125
380,Daniel Brosinski,de,DF,,Mainz 05,Bundesliga,33,1988,4.3,2,1,1,1,0,1,1,100.0,0,6,0,6,3,5,9
381,Josh Brownhill,eng,MF,,Burnley,Premier League,25,1995,32.8,73,37,25,42,6,21,53,39.6,32,37,12,25,68,141,42
382,Marcelo Brozović,hr,MF,,Inter,Serie A,28,1992,32.6,77,45,34,35,8,34,68,50.0,34,28,10,18,37,114,36
383,Cédric Brunner,ch,DF,,Arminia,Bundesliga,27,1994,24.3,51,35,29,20,2,25,49,51.0,24,27,10,17,43,94,84
384,Lewis Brunt,eng,MF,,Leicester City,Premier League,20,2000,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
385,Jacob Bruun Larsen,dk,FW,MF,Hoffenheim,Bundesliga,22,1998,9.0,2,1,1,1,0,0,5,0.0,5,14,3,11,5,7,5
386,Ante Budimir,hr,FW,,Osasuna,La Liga,30,1991,19.3,24,10,3,15,6,6,19,31.6,13,22,4,18,3,27,16
387,Emi Buendía,ar,MF,FW,Aston Villa,Premier League,24,1996,21.1,38,18,16,13,9,21,51,41.2,30,21,3,18,9,47,11
388,Osman Bukari,gh,FW,MF,Nantes,Ligue 1,22,1998,11.2,18,8,7,6,5,8,22,36.4,14,8,0,8,8,26,1
389,Aleksander Buksa,pl,FW,,Genoa,Serie A,18,2003,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1
