Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
893,Mamadou Fofana,ml,MF,DF,Metz,Ligue 1,22,1998,11.9,25,11,17,8,0,7,31,22.6,24,14,2,12,18,43,36,Matches
894,Seko Fofana,ci,MF,,Lens,Ligue 1,25,1995,25.7,16,8,3,10,3,4,26,15.4,22,16,5,11,34,50,23,Matches
895,Wesley Fofana,fr,DF,,Leicester City,Premier League,19,2000,25.1,51,37,27,22,2,31,46,67.4,15,28,16,12,61,112,94,Matches
896,Wesley Fofana,fr,DF,,Saint-Étienne,Ligue 1,19,2000,3.5,6,4,6,0,0,3,4,75.0,1,3,3,0,8,14,14,Matches
897,Youssouf Fofana,fr,MF,,Monaco,Ligue 1,21,1999,31.9,90,51,31,51,8,42,82,51.2,40,43,7,36,34,124,14,Matches
898,Thomas Foket,be,DF,,Reims,Ligue 1,25,1994,36.9,77,43,50,20,7,40,69,58.0,29,28,7,21,69,146,92,Matches
899,Ramón Folch,es,MF,,Elche,La Liga,30,1989,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
900,Lamine Fomba,fr,MF,,Nîmes,Ligue 1,22,1998,24.2,66,36,30,25,11,30,65,46.2,35,48,19,29,59,125,39,Matches
901,Thomas Fontaine,mg,DF,,Lorient,Ligue 1,29,1991,3.6,5,2,5,0,0,2,2,100.0,0,3,2,1,5,10,14,Matches
902,José Fontán,es,DF,,Celta Vigo,La Liga,20,2000,7.2,12,9,8,4,0,5,11,45.5,6,4,3,1,13,25,27,Matches
903,José Fonte,pt,DF,,Lille,Ligue 1,36,1983,35.4,40,29,28,10,2,27,33,81.8,6,36,23,13,36,76,137,Matches
904,Fernando Forestieri,it,FW,MF,Udinese,it Serie A,30,1990,6.1,9,7,4,4,1,3,7,42.9,4,7,0,7,2,11,0,Matches
905,Pablo Fornals,es,FW,MF,West Ham,Premier League,24,1996,28.6,44,26,14,24,6,11,73,15.1,62,43,1,42,36,80,9,Matches
906,Emil Forsberg,se,FW,MF,RB Leipzig,Bundesliga,28,1991,17.1,11,6,1,6,4,5,27,18.5,22,10,1,9,11,22,4,Matches
907,Fraser Forster,eng,GK,,Southampton,Premier League,32,1988,8.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,9,Matches
908,Philipp Förster,de,MF,,Stuttgart,Bundesliga,25,1995,16.8,22,13,7,12,3,6,25,24.0,19,18,1,17,15,37,2,Matches
909,Steven Fortes,cv,DF,,Lens,Ligue 1,28,1992,15.9,33,20,20,10,3,16,22,72.7,6,25,10,15,27,60,52,Matches
910,Yassin Fortune,fr,FW,,Angers,Ligue 1,21,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
911,Timothy Fosu-Mensah,nl,DF,,Manchester Utd,Premier League,22,1998,0.9,2,0,1,1,0,1,1,100.0,0,0,0,0,3,5,1,Matches
912,Timothy Fosu-Mensah,nl,DF,,Leverkusen,Bundesliga,22,1998,4.5,4,2,1,2,1,2,4,50.0,2,7,3,4,7,11,4,Matches
913,Daam Foulon,be,DF,,Benevento,it Serie A,21,1999,11.3,26,15,21,5,0,16,28,57.1,12,12,3,9,14,40,34,Matches
914,Dimitri Foulquier,fr,DF,,Granada,La Liga,27,1993,29.6,35,21,20,12,3,15,26,57.7,11,24,7,17,26,61,60,Matches
915,Juan Foyth,ar,DF,MF,Villarreal,La Liga,22,1998,13.0,40,22,22,14,4,12,29,41.4,17,21,6,15,19,59,24,Matches
916,Gianluca Frabotta,it,DF,MF,Juventus,it Serie A,21,1999,7.7,7,4,5,0,2,5,12,41.7,7,9,1,8,14,21,15,Matches
917,Raphael Framberger,de,DF,,Augsburg,Bundesliga,24,1995,17.1,42,23,26,11,5,19,25,76.0,6,24,2,22,36,78,62,Matches
918,Tyrese Francois,au,DF,,Fulham,Premier League,20,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
919,Ryan Fraser,sct,FW,MF,Newcastle Utd,Premier League,26,1994,10.3,4,1,3,1,0,2,5,40.0,3,1,0,1,6,10,7,Matches
920,Fred,br,MF,,Manchester Utd,Premier League,27,1993,26.6,81,39,39,38,4,29,89,32.6,60,49,9,40,45,126,26,Matches
921,Ryan Fredericks,eng,DF,FW,West Ham,Premier League,27,1992,6.3,9,5,5,4,0,3,7,42.9,4,6,2,4,11,20,20,Matches
922,Remo Freuler,ch,MF,,Atalanta,it Serie A,28,1992,30.1,63,39,17,38,8,32,76,42.1,44,52,4,48,39,102,27,Matches
923,Marco Friedl,at,DF,,Werder Bremen,Bundesliga,22,1998,30.9,50,34,31,17,2,30,62,48.4,32,38,17,21,55,105,118,Matches
924,Marvin Friedrich,de,DF,,Union Berlin,Bundesliga,24,1995,34.0,47,29,35,11,1,18,32,56.3,14,38,18,20,52,99,109,Matches
925,Jeremie Frimpong,nl,DF,FW,Leverkusen,Bundesliga,19,2000,4.8,7,4,4,3,0,4,8,50.0,4,4,0,4,1,8,7,Matches
926,Jorge de Frutos,es,MF,,Levante,La Liga,23,1997,24.3,48,24,21,21,6,11,41,26.8,30,25,2,23,16,64,18,Matches
927,Christian Fuchs,at,DF,,Leicester City,Premier League,34,1986,7.8,18,7,15,2,1,8,15,53.3,7,6,4,2,16,34,34,Matches
928,Angelo Fulgini,fr,MF,,Angers,Ligue 1,23,1996,30.3,22,13,4,12,6,12,34,35.3,22,17,0,17,15,37,9,Matches
929,Niclas Füllkrug,de,FW,,Werder Bremen,Bundesliga,27,1993,9.7,7,3,2,4,1,1,13,7.7,12,10,4,6,3,10,13,Matches
930,Ramiro Funes Mori,ar,DF,,Villarreal,La Liga,29,1991,8.1,12,8,7,5,0,7,11,63.6,4,7,5,2,8,20,42,Matches
931,Darnell Furlong,eng,DF,,West Brom,Premier League,24,1995,32.6,45,27,27,12,6,21,44,47.7,23,39,16,23,49,94,90,Matches
932,Daniel Fuzato,br,GK,,Roma,it Serie A,23,1997,5.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,Matches
933,Baptiste Gabard,fr,MF,,Saint-Étienne,Ligue 1,20,2000,1.5,4,3,1,3,0,1,5,20.0,4,4,0,4,1,5,0,Matches
934,Matteo Gabbia,it,DF,,Milan,it Serie A,20,1999,6.2,9,5,3,6,0,2,2,100.0,0,8,6,2,3,12,21,Matches
935,Manolo Gabbiadini,it,FW,,Sampdoria,it Serie A,28,1991,9.7,2,2,0,2,0,0,1,0.0,1,3,1,2,3,5,5,Matches
936,Mijat Gaćinović,rs,DF,MF,Hoffenheim,Bundesliga,25,1995,9.1,18,10,6,11,1,9,24,37.5,15,13,0,13,18,36,15,Matches
937,Roberto Gagliardini,it,MF,,Inter,it Serie A,26,1994,13.7,30,17,17,8,5,5,28,17.9,23,15,3,12,19,49,16,Matches
938,Riccardo Gagliolo,se,DF,,Parma,it Serie A,30,1990,21.7,45,18,35,8,2,28,45,62.2,17,34,7,27,36,81,64,Matches
939,Adolfo Gaich,ar,FW,,Benevento,it Serie A,21,1999,8.5,9,4,1,7,1,1,13,7.7,12,4,0,4,2,11,4,Matches
940,Andrey Galabinov,bg,FW,,Spezia,it Serie A,31,1988,4.8,2,1,1,1,0,1,3,33.3,2,2,0,2,0,2,5,Matches
941,Javi Galán,es,DF,,Huesca,La Liga,25,1994,34.1,88,54,47,35,6,46,72,63.9,26,30,4,26,39,127,61,Matches
942,Conor Gallagher,eng,MF,,West Brom,Premier League,20,2000,28.1,81,41,30,39,12,29,97,29.9,68,47,8,39,27,108,31,Matches
943,Enric Gallego,es,FW,,Osasuna,La Liga,33,1986,9.0,6,3,2,2,2,2,14,14.3,12,5,1,4,1,7,9,Matches
944,Kévin Gameiro,fr,FW,,Valencia,La Liga,33,1987,12.0,7,4,3,2,2,3,11,27.3,8,10,0,10,0,7,3,Matches
945,Idrissa Gana Gueye,sn,MF,,Paris S-G,Ligue 1,30,1989,17.6,63,35,20,34,9,26,50,52.0,24,26,7,19,20,83,9,Matches
946,Ignatius Ganago,cm,FW,,Lens,Ligue 1,21,1999,14.5,4,3,0,2,2,3,12,25.0,9,7,1,6,6,10,3,Matches
947,Aleix García,es,MF,,Eibar,La Liga,23,1997,4.9,5,4,2,2,1,1,10,10.0,9,5,0,5,8,13,2,Matches
948,Borja García,es,MF,FW,Huesca,La Liga,29,1990,12.4,13,7,4,6,3,6,12,50.0,6,12,0,12,10,23,4,Matches
949,Dani García,es,MF,,Athletic Club,La Liga,30,1990,21.3,39,19,10,23,6,15,46,32.6,31,20,7,13,33,72,34,Matches
950,David García,es,DF,,Osasuna,La Liga,26,1994,35.0,26,17,13,13,0,13,24,54.2,11,36,19,17,59,85,171,Matches
951,Eric García,es,DF,,Manchester City,Premier League,19,2001,4.3,8,7,5,3,0,5,7,71.4,2,4,1,3,4,12,10,Matches
952,Manu García,es,MF,,Alavés,La Liga,34,1986,12.5,24,13,10,13,1,8,35,22.9,27,16,1,15,12,36,21,Matches
953,Raúl García,es,DF,MF,Valladolid,La Liga,31,1989,5.6,10,8,5,5,0,6,20,30.0,14,5,1,4,9,19,10,Matches
954,Raúl García,es,FW,MF,Athletic Club,La Liga,34,1986,19.4,34,19,9,19,6,7,22,31.8,15,30,1,29,15,49,20,Matches
955,Rubén García,es,MF,FW,Osasuna,La Liga,27,1993,30.2,50,29,21,22,7,14,45,31.1,31,28,2,26,29,79,20,Matches
956,Sergi García,es,MF,,Alavés,La Liga,21,1999,0.2,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,Matches
957,Unai García,es,DF,,Osasuna,La Liga,28,1992,13.8,19,9,14,4,1,9,15,60.0,6,16,8,8,14,33,40,Matches
958,Mario Gaspar,es,DF,,Villarreal,La Liga,29,1990,20.6,55,34,22,24,9,21,40,52.5,19,26,4,22,30,85,47,Matches
959,Manuel Gasparini,it,GK,,Udinese,it Serie A,18,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
960,Dwight Gayle,eng,FW,MF,Newcastle Utd,Premier League,29,1990,5.7,2,0,1,1,0,0,7,0.0,7,3,1,2,1,3,2,Matches
961,Paulo Gazzaniga,ar,GK,,Elche,La Liga,28,1992,8.0,1,1,1,0,0,0,0,,0,0,0,0,1,2,4,Matches
962,Jean-Philippe Gbamin,ci,MF,,Everton,Premier League,24,1995,0.1,1,0,0,1,0,0,0,,0,1,0,1,0,1,1,Matches
963,Yann Gboho,fr,MF,FW,Rennes,Ligue 1,19,2001,3.4,6,3,3,1,2,3,8,37.5,5,1,0,1,1,7,3,Matches
964,David de Gea,es,GK,,Manchester Utd,Premier League,29,1990,25.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,Matches
965,Christian Gebauer,at,MF,FW,Arminia,Bundesliga,26,1993,7.6,9,4,2,5,2,4,11,36.4,7,4,1,3,6,15,14,Matches
966,Theodor Gebre Selassie,cz,DF,,Werder Bremen,Bundesliga,33,1986,33.7,61,35,39,17,5,28,64,43.8,36,33,11,22,58,119,98,Matches
967,Emrehan Gedikli,de,FW,,Leverkusen,Bundesliga,17,2003,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
968,Dennis Geiger,de,MF,,Hoffenheim,Bundesliga,22,1998,7.3,13,10,3,8,2,5,8,62.5,3,10,0,10,3,16,0,Matches
969,Christian Gentner,de,MF,,Union Berlin,Bundesliga,34,1985,11.5,17,8,9,5,3,5,18,27.8,13,13,1,12,17,34,16,Matches
970,Yannick Gerhardt,de,MF,FW,Wolfsburg,Bundesliga,26,1994,21.5,52,32,14,32,6,21,52,40.4,31,34,4,30,21,73,30,Matches
971,Valère Germain,fr,FW,MF,Marseille,Ligue 1,30,1990,9.5,8,6,2,4,2,3,11,27.3,8,7,2,5,11,19,22,Matches
972,Gervinho,ci,FW,,Parma,it Serie A,33,1987,22.5,5,1,2,2,1,1,14,7.1,13,11,1,10,10,15,3,Matches
973,Willem Geubbels,fr,MF,FW,Monaco,Ligue 1,18,2001,3.3,12,8,5,7,0,5,13,38.5,8,9,0,9,3,15,5,Matches
974,Hamadi Al Ghaddioui,ma,FW,,Stuttgart,Bundesliga,29,1990,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,Matches
975,Anwar El Ghazi,nl,FW,,Aston Villa,Premier League,25,1995,17.9,16,13,6,7,3,7,23,30.4,16,11,0,11,6,22,11,Matches
976,Paolo Ghiglione,it,DF,MF,Genoa,it Serie A,23,1997,15.1,27,15,17,8,2,13,28,46.4,15,14,2,12,13,40,25,Matches
977,Faouzi Ghoulam,dz,DF,FW,Napoli,it Serie A,29,1991,3.2,6,5,3,2,1,0,1,0.0,1,4,2,2,3,9,1,Matches
978,Kieran Gibbs,eng,DF,,West Brom,Premier League,30,1989,9.0,15,11,11,3,1,8,10,80.0,2,8,6,2,16,31,30,Matches
979,Morgan Gibbs-White,eng,MF,FW,Wolves,Premier League,20,2000,4.6,9,7,3,4,2,5,12,41.7,7,6,0,6,3,12,1,Matches
980,Niko Gießelmann,de,DF,,Union Berlin,Bundesliga,28,1991,4.8,12,9,7,4,1,5,8,62.5,3,9,3,6,8,20,13,Matches
981,Rafał Gikiewicz,pl,GK,,Augsburg,Bundesliga,32,1987,34.0,0,0,0,0,0,0,3,0.0,3,0,0,0,3,3,9,Matches
982,Bryan Gil,es,FW,,Sevilla,La Liga,19,2001,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,Matches
983,Bryan Gil,es,MF,FW,Eibar,La Liga,19,2001,25.2,28,18,12,11,5,6,23,26.1,17,20,0,20,17,45,6,Matches
984,David Gil,es,GK,,Cádiz,La Liga,26,1994,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,Matches
985,Billy Gilmour,sct,MF,,Chelsea,Premier League,19,2001,2.9,4,2,1,2,1,2,7,28.6,5,3,2,1,3,7,1,Matches
986,Álvaro Giménez,es,FW,,Cádiz,La Liga,29,1991,4.5,4,2,2,2,0,0,3,0.0,3,2,0,2,2,6,3,Matches
987,Daniel Ginczek,de,FW,MF,Wolfsburg,Bundesliga,29,1991,2.4,2,2,1,1,0,2,8,25.0,6,2,0,2,1,3,2,Matches
988,Matthias Ginter,de,DF,,Gladbach,Bundesliga,26,1994,34.0,26,16,15,10,1,14,24,58.3,10,43,32,11,51,77,121,Matches
989,Andrei Girotto,br,DF,MF,Nantes,Ligue 1,28,1992,29.6,65,41,50,15,0,39,70,55.7,31,34,15,19,59,124,103,Matches
990,Olivier Giroud,fr,FW,,Chelsea,Premier League,33,1986,8.3,4,2,0,1,3,1,7,14.3,6,4,1,3,5,9,10,Matches
991,Robert Glatzel,de,FW,,Mainz 05,Bundesliga,26,1994,4.0,1,0,1,0,0,0,2,0.0,2,2,0,2,0,1,2,Matches
992,Kamil Glik,pl,DF,,Benevento,it Serie A,32,1988,35.6,44,24,33,10,1,25,53,47.2,28,37,31,6,62,106,153,Matches
993,Serge Gnabry,de,FW,MF,Bayern Munich,Bundesliga,25,1995,18.3,39,19,7,19,13,12,32,37.5,20,17,0,17,26,65,3,Matches
994,Ben Godfrey,eng,DF,,Everton,Premier League,22,1998,29.8,55,33,37,15,3,27,41,65.9,14,56,37,19,33,88,120,Matches
995,Diego Godín,uy,DF,,Cagliari,it Serie A,34,1986,27.9,60,32,51,9,0,24,39,61.5,15,41,24,17,56,116,117,Matches
996,Akaki Gogia,de,FW,MF,Union Berlin,Bundesliga,28,1992,1.6,1,0,0,1,0,0,2,0.0,2,0,0,0,1,2,0,Matches
997,Amer Gojak,ba,MF,FW,Torino,it Serie A,23,1997,5.3,1,0,1,0,0,1,7,14.3,6,5,0,5,3,4,1,Matches
998,Edoardo Goldaniga,it,DF,,Genoa,it Serie A,26,1993,20.6,28,18,21,7,0,14,23,60.9,9,17,7,10,38,66,62,Matches
999,Vladimir Golemić,si,DF,,Crotone,it Serie A,29,1991,26.0,33,16,17,13,3,14,19,73.7,5,38,26,12,40,73,97,Matches
1000,Pierluigi Gollini,it,GK,,Atalanta,it Serie A,25,1995,24.0,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,11,Matches
1001,Aleksandr Golovin,ru,MF,FW,Monaco,Ligue 1,24,1996,11.9,28,16,6,18,4,8,39,20.5,31,21,0,21,11,39,3,Matches
1002,Tomislav Gomelt,hr,MF,,Crotone,it Serie A,25,1995,0.2,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,Matches
1003,André Gomes,pt,MF,,Everton,Premier League,27,1993,17.4,35,23,16,16,3,17,58,29.3,41,19,1,18,10,45,12,Matches
1004,Dani Gómez,es,FW,,Levante,La Liga,22,1998,18.5,4,3,2,1,1,0,11,0.0,11,3,0,3,2,6,4,Matches
1005,Ibai Gómez,es,MF,,Athletic Club,La Liga,30,1989,4.7,6,4,2,3,1,4,7,57.1,3,3,0,3,2,8,4,Matches
1006,Joe Gomez,eng,DF,,Liverpool,Premier League,23,1997,6.6,3,2,1,1,1,0,4,0.0,4,3,2,1,4,7,29,Matches
1007,Maxi Gómez,uy,FW,,Valencia,La Liga,23,1996,29.9,11,9,3,7,1,3,14,21.4,11,13,3,10,2,13,34,Matches
1008,Moi Gómez,es,MF,FW,Villarreal,La Liga,26,1994,28.5,21,12,6,8,7,14,35,40.0,21,20,3,17,11,32,16,Matches
1009,Papu Gómez,ar,MF,FW,Atalanta,it Serie A,32,1988,7.4,3,2,2,1,0,2,8,25.0,6,8,1,7,1,4,1,Matches
1010,Papu Gómez,ar,MF,FW,Sevilla,La Liga,32,1988,10.2,9,6,2,4,3,2,12,16.7,10,13,2,11,7,16,6,Matches
1011,Sergi Gómez,es,DF,,Sevilla,La Liga,28,1992,8.0,4,3,2,2,0,1,1,100.0,0,5,4,1,6,10,34,Matches
1012,Sergio Gómez,es,MF,FW,Huesca,La Liga,19,2000,8.8,29,10,17,9,3,11,22,50.0,11,15,0,15,14,43,9,Matches
1013,Alfred Gomis,sn,GK,,Dijon,Ligue 1,26,1993,5.0,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,7,Matches
1014,Alfred Gomis,sn,GK,,Rennes,Ligue 1,26,1993,22.0,1,1,1,0,0,1,1,100.0,0,0,0,0,3,4,10,Matches
1015,Maxime Gonalons,fr,MF,,Granada,La Liga,31,1989,16.4,53,37,18,33,2,15,37,40.5,22,17,0,17,25,78,21,Matches
1016,Vagner Gonçalves,cv,FW,MF,Metz,Ligue 1,24,1996,10.7,16,9,5,5,6,2,15,13.3,13,6,0,6,4,20,1,Matches
1017,Álvaro González,es,DF,,Marseille,Ligue 1,30,1990,31.5,26,17,20,6,0,19,31,61.3,12,30,18,12,33,59,119,Matches
1018,Bruno González,es,DF,,Valladolid,La Liga,30,1990,25.1,26,17,18,8,0,17,31,54.8,14,22,14,8,37,63,112,Matches
1019,Diego González,es,DF,,Elche,La Liga,25,1995,14.2,11,7,7,3,1,5,11,45.5,6,16,9,7,20,31,49,Matches
1020,Nicolás González,ar,FW,MF,Stuttgart,Bundesliga,22,1998,10.4,5,5,1,2,2,0,6,0.0,6,10,3,7,4,9,6,Matches
1021,Sergio González,es,MF,DF,Cádiz,La Liga,23,1997,1.0,1,0,0,1,0,1,2,50.0,1,0,0,0,2,3,0,Matches
1022,Urko González,es,MF,,Real Sociedad,La Liga,19,2001,0.5,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,Matches
1023,Anthony Gordon,eng,FW,MF,Everton,Premier League,19,2001,1.0,3,3,3,0,0,0,2,0.0,2,1,0,1,1,4,3,Matches
1024,Leon Goretzka,de,MF,,Bayern Munich,Bundesliga,25,1995,18.9,37,23,12,21,4,16,39,41.0,23,30,2,28,44,81,11,Matches
1025,Andoni Gorosabel,es,DF,,Real Sociedad,La Liga,23,1996,26.5,76,43,45,20,11,27,64,42.2,37,25,4,21,23,99,42,Matches
1026,Robin Gosens,de,DF,,Atalanta,it Serie A,26,1994,28.0,46,35,20,15,11,17,41,41.5,24,50,7,43,41,87,34,Matches
1027,Amine Gouiri,dz,FW,MF,Nice,Ligue 1,20,2000,30.5,31,18,7,16,8,10,41,24.4,31,22,6,16,17,48,23,Matches
1028,Lucas Gourna-Douath,fr,MF,,Saint-Étienne,Ligue 1,16,2003,14.7,32,22,18,11,3,15,28,53.6,13,10,0,10,24,56,18,Matches
1029,Jeffrey Gouweleeuw,nl,DF,,Augsburg,Bundesliga,29,1991,31.5,36,20,24,11,1,16,33,48.5,17,37,18,19,69,105,149,Matches
1030,Jonathan Gradit,fr,DF,,Lens,Ligue 1,27,1992,31.4,60,39,26,28,6,22,38,57.9,16,37,19,18,56,116,81,Matches
1031,Karlan Grant,eng,FW,MF,West Brom,Premier League,22,1997,12.5,5,3,3,2,0,2,4,50.0,2,7,0,7,5,10,17,Matches
1032,Alberto Grassi,it,MF,DF,Parma,it Serie A,25,1995,13.1,30,11,14,13,3,8,29,27.6,21,22,9,13,26,56,32,Matches
1033,Andrew Gravillon,gp,DF,,Lorient,Ligue 1,22,1998,25.2,26,17,17,9,0,13,28,46.4,15,44,31,13,59,85,118,Matches
1034,Demarai Gray,jm,FW,,Leicester City,Premier League,24,1996,0.2,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,Matches
1035,Demarai Gray,jm,FW,,Leverkusen,Bundesliga,24,1996,4.9,3,2,1,2,0,1,1,100.0,0,3,0,3,4,7,3,Matches
1036,Adrian Grbić,at,FW,,Lorient,Ligue 1,23,1996,10.7,6,4,2,2,2,1,7,14.3,6,6,0,6,5,11,7,Matches
1037,Jack Grealish,eng,FW,MF,Aston Villa,Premier League,24,1995,24.3,31,14,8,16,7,15,24,62.5,9,20,3,17,12,43,5,Matches
1038,Etienne Green,eng,GK,,Saint-Étienne,Ligue 1,20,2000,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,Matches
1039,Mason Greenwood,eng,FW,,Manchester Utd,Premier League,18,2001,20.2,13,10,6,4,3,5,22,22.7,17,9,0,9,5,18,1,Matches
1040,Michael Gregoritsch,at,FW,MF,Augsburg,Bundesliga,26,1994,9.3,13,10,6,7,0,3,10,30.0,7,2,0,2,3,16,17,Matches
1041,Clément Grenier,fr,MF,FW,Rennes,Ligue 1,29,1991,12.0,20,8,9,8,3,7,31,22.6,24,7,0,7,5,25,3,Matches
1042,Sebastian Griesbeck,de,MF,,Union Berlin,Bundesliga,29,1990,9.9,20,9,8,11,1,8,19,42.1,11,13,3,10,5,25,8,Matches
1043,Antoine Griezmann,fr,FW,MF,Barcelona,La Liga,29,1991,28.9,37,22,10,18,9,12,40,30.0,28,20,1,19,12,49,11,Matches
1044,Vincenzo Grifo,it,MF,FW,Freiburg,Bundesliga,27,1993,25.7,18,7,6,7,5,14,34,41.2,20,13,0,13,27,45,18,Matches
1045,Lennart Grill,de,GK,,Leverkusen,Bundesliga,21,1999,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,Matches
1046,Florian Grillitsch,at,MF,DF,Hoffenheim,Bundesliga,24,1995,20.9,37,21,21,13,3,19,52,36.5,33,38,7,31,51,88,47,Matches
1047,Christian Groß,de,MF,DF,Werder Bremen,Bundesliga,31,1989,16.3,44,28,17,25,2,15,37,40.5,22,12,2,10,24,68,37,Matches
1048,Pascal Groß,de,MF,DF,Brighton,Premier League,29,1991,27.6,45,24,24,15,6,24,53,45.3,29,25,4,21,23,68,18,Matches
1049,Kamil Grosicki,pl,MF,FW,West Brom,Premier League,32,1988,1.6,2,1,2,0,0,2,8,25.0,6,1,0,1,2,4,1,Matches
1050,Ilia Gruev,bg,FW,,Werder Bremen,Bundesliga,20,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
1051,Carlos Gruezo,ec,MF,,Augsburg,Bundesliga,25,1995,23.2,57,32,20,32,5,20,52,38.5,32,32,5,27,35,92,29,Matches
1052,Vicente Guaita,es,GK,,Crystal Palace,Premier League,33,1987,37.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,11,Matches
1053,Andrés Guardado,mx,MF,,Betis,La Liga,33,1986,14.6,25,12,10,11,4,10,25,40.0,15,13,3,10,18,43,19,Matches
1054,Sergi Guardiola,es,FW,,Valladolid,La Liga,29,1991,19.9,11,5,1,5,5,2,27,7.4,25,12,1,11,7,18,16,Matches
1055,Nemanja Gudelj,rs,MF,DF,Sevilla,La Liga,28,1991,11.6,23,12,16,5,2,4,10,40.0,6,10,6,4,24,47,24,Matches
1056,Gonçalo Guedes,pt,MF,FW,Valencia,La Liga,23,1996,25.4,18,12,8,7,3,10,45,22.2,35,24,1,23,8,26,7,Matches
1057,Mattéo Guendouzi,fr,MF,,Hertha BSC,Bundesliga,21,1999,20.2,24,13,10,12,2,9,25,36.0,16,15,4,11,21,45,24,Matches
1058,Raphaël Guerreiro,pt,DF,,Dortmund,Bundesliga,26,1993,24.6,30,13,14,8,8,16,31,51.6,15,21,4,17,28,58,31,Matches
1059,Evann Guessand,ci,FW,,Nice,Ligue 1,19,2001,0.3,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,Matches
1060,Kelyan Guessoum,fr,DF,,Nîmes,Ligue 1,21,1999,12.5,13,7,11,1,1,11,16,68.8,5,8,6,2,24,37,51,Matches
1061,Ander Guevara,es,MF,,Real Sociedad,La Liga,23,1997,23.1,35,23,15,16,4,15,30,50.0,15,19,5,14,25,60,35,Matches
1062,Lamine Gueye,sn,FW,MF,Metz,Ligue 1,22,1998,16.2,18,9,4,11,3,7,24,29.2,17,7,2,5,21,39,5,Matches
1063,Pape Gueye,sn,MF,,Marseille,Ligue 1,21,1999,22.9,49,21,25,19,5,15,45,33.3,30,25,6,19,47,96,34,Matches
1064,John Guidetti,se,FW,,Alavés,La Liga,28,1992,2.3,2,2,0,2,0,0,2,0.0,2,0,0,0,1,3,2,Matches
1065,Josuha Guilavogui,fr,MF,DF,Wolfsburg,Bundesliga,29,1990,8.3,17,9,9,8,0,5,12,41.7,7,12,5,7,29,46,25,Matches
1066,Frederic Guilbert,fr,DF,,Strasbourg,Ligue 1,25,1994,12.4,37,19,23,11,3,21,34,61.8,13,14,1,13,33,70,32,Matches
1067,Hugo Guillamón,es,DF,,Valencia,La Liga,20,2000,22.1,23,13,17,6,0,8,20,40.0,12,19,14,5,27,50,102,Matches
1068,Bruno Guimarães,br,MF,,Lyon,Ligue 1,22,1997,19.5,76,34,26,41,9,30,64,46.9,34,24,4,20,14,90,13,Matches
1069,Serhou Guirassy,gn,FW,,Rennes,Ligue 1,24,1996,19.6,4,1,1,3,0,1,3,33.3,2,10,1,9,5,9,17,Matches
1070,Péter Gulácsi,hu,GK,,RB Leipzig,Bundesliga,30,1990,33.0,1,0,1,0,0,1,2,50.0,1,0,0,0,2,3,7,Matches
1071,Manuel Gulde,de,DF,,Freiburg,Bundesliga,29,1991,21.7,27,15,12,12,3,5,21,23.8,16,25,15,10,37,64,64,Matches
1072,Robert Gumny,pl,DF,,Augsburg,Bundesliga,22,1998,15.3,24,15,12,9,3,15,23,65.2,8,12,2,10,18,42,31,Matches
1073,İlkay Gündoğan,de,MF,,Manchester City,Premier League,29,1990,22.5,25,15,8,12,5,10,39,25.6,29,13,4,9,20,45,9,Matches
1074,Christian Günter,de,DF,MF,Freiburg,Bundesliga,27,1993,34.0,34,19,18,13,3,15,43,34.9,28,38,9,29,29,63,40,Matches
1075,Koray Günter,de,DF,,Hellas Verona,it Serie A,25,1994,19.6,20,10,10,9,1,4,9,44.4,5,27,21,6,70,90,87,Matches
1076,Jon Guridi,es,MF,,Real Sociedad,La Liga,25,1995,9.2,19,9,10,6,3,8,22,36.4,14,8,1,7,10,29,9,Matches
