Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2565,Nathan Tella,ng,DF,MF,Leverkusen,Bundesliga,24,1999,9.1,13,8,6,5,2,5,10,50.0,5,10,0,10,3,16,8
2566,Nahuel Tenaglia,ar,DF,,Alavés,La Liga,27,1996,12.7,29,19,22,4,3,16,28,57.1,12,14,8,6,12,41,59
2567,Arnau Tenas,es,GK,,Paris S-G,Ligue 1,22,2001,5.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2568,Marc-André ter Stegen,de,GK,,Barcelona,La Liga,31,1992,28.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3
2569,Filippo Terracciano,it,DF,,Hellas Verona,Serie A,20,2003,14.4,30,19,23,6,1,17,31,54.8,14,24,6,18,20,50,17
2570,Filippo Terracciano,it,DF,FW,Milan,Serie A,20,2003,0.8,2,2,1,1,0,1,3,33.3,2,3,0,3,0,2,1
2571,Pietro Terracciano,it,GK,,Fiorentina,Serie A,33,1990,33.0,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,8
2572,Ramón Terrats,es,MF,DF,Villarreal,La Liga,22,2000,8.7,17,13,8,8,1,7,15,46.7,8,11,1,10,3,20,9
2573,Martin Terrier,fr,FW,MF,Rennes,Ligue 1,26,1997,17.0,14,9,3,8,3,6,14,42.9,8,21,4,17,9,23,17
2574,Kenny Tete,nl,DF,,Fulham,Premier League,27,1995,9.6,27,17,19,6,2,11,19,57.9,8,10,3,7,16,43,35
2575,Benjamin Tetteh,gh,FW,MF,Metz,Ligue 1,26,1997,3.1,6,6,1,5,0,4,7,57.1,3,0,0,0,0,6,1
2576,Teddy Teuma,mt,MF,,Reims,Ligue 1,29,1993,23.5,54,36,19,21,14,25,62,40.3,37,33,4,29,20,74,6
2577,Florian Thauvin,fr,FW,,Udinese,Serie A,30,1993,19.0,7,4,2,4,1,4,13,30.8,9,9,1,8,3,10,2
2578,Arthur Theate,be,DF,,Rennes,Ligue 1,23,2000,25.5,30,17,19,6,5,24,37,64.9,13,40,23,17,31,61,90
2579,Norman Theuerkauf,de,MF,DF,Heidenheim,Bundesliga,36,1987,14.0,24,16,13,7,4,13,22,59.1,9,16,6,10,14,38,21
2580,Malick Thiaw,de,DF,,Milan,Serie A,21,2001,18.0,34,17,15,17,2,12,25,48.0,13,23,13,10,13,47,55
2581,Jan Thielmann,de,FW,DF,Köln,Bundesliga,21,2002,17.5,28,18,13,9,6,12,24,50.0,12,31,6,25,8,36,28
2582,Denis Thomalla,de,MF,FW,Heidenheim,Bundesliga,30,1992,5.0,9,6,4,4,1,5,11,45.5,6,3,2,1,4,13,13
2583,Luke Thomas,eng,DF,,Sheffield Utd,Premier League,22,2001,10.2,20,9,13,6,1,8,14,57.1,6,23,5,18,10,30,27
2584,Adrien Thomasson,fr,MF,,Lens,Ligue 1,29,1993,13.3,25,14,4,16,5,11,34,32.4,23,14,0,14,9,34,10
2585,Morten Thorsby,no,MF,,Genoa,Serie A,27,1996,12.9,19,11,9,8,2,7,14,50.0,7,21,5,16,4,23,20
2586,Kristian Thorstvedt,no,MF,,Sassuolo,Serie A,24,1999,26.6,40,22,7,28,5,22,44,50.0,22,25,9,16,21,61,36
2587,Khéphren Thuram,fr,MF,,Nice,Ligue 1,22,2001,23.4,42,29,13,23,6,20,40,50.0,20,21,10,11,18,60,37
2588,Marcus Thuram,fr,FW,,Inter,Serie A,25,1997,29.9,23,15,9,9,5,4,13,30.8,9,26,3,23,4,27,19
2589,Cheikh Tidiane Sabaly,sn,FW,MF,Metz,Ligue 1,24,1999,15.3,40,20,23,12,5,16,40,40.0,24,19,2,17,10,50,14
2590,Youri Tielemans,be,MF,FW,Aston Villa,Premier League,26,1997,18.0,41,20,17,18,6,16,40,40.0,24,23,3,20,15,56,9
2591,Kieran Tierney,sct,DF,,Real Sociedad,La Liga,26,1997,13.8,37,24,16,18,3,18,27,66.7,9,22,8,14,10,47,45
2592,Phillip Tietz,de,FW,,Augsburg,Bundesliga,26,1997,26.5,23,14,7,13,3,6,15,40.0,9,17,3,14,6,29,35
2593,Steffen Tigges,de,FW,,Köln,Bundesliga,25,1998,8.1,10,6,4,5,1,3,7,42.9,4,4,2,2,1,11,12
2594,Antonio Tikvić,hr,DF,,Udinese,Serie A,19,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2595,Jurriën Timber,nl,DF,,Arsenal,Premier League,22,2001,0.8,2,2,1,1,0,0,0,,0,1,0,1,0,2,1
2596,Jean-Clair Todibo,fr,DF,,Nice,Ligue 1,23,1999,29.5,58,28,35,17,6,34,56,60.7,22,34,15,19,38,96,97
2597,Harry Toffolo,eng,DF,,Nott'ham Forest,Premier League,27,1995,16.2,26,14,20,6,0,15,24,62.5,9,34,13,21,14,40,49
2598,Umut Tohumcu,de,MF,,Hoffenheim,Bundesliga,18,2004,11.2,16,12,9,7,0,6,19,31.6,13,11,1,10,6,22,12
2599,Corentin Tolisso,fr,MF,,Lyon,Ligue 1,28,1994,19.3,33,21,13,11,9,14,33,42.4,19,26,9,17,10,43,18
2600,Jeremy Toljan,de,DF,,Sassuolo,Serie A,28,1994,23.1,13,10,8,4,1,9,15,60.0,6,17,5,12,16,29,49
2601,Rafael Tolói,it,DF,,Atalanta,Serie A,32,1990,10.7,20,9,7,8,5,14,27,51.9,13,9,4,5,13,33,29
2602,Raúl de Tomás,es,FW,,Rayo Vallecano,La Liga,28,1994,14.1,9,5,4,3,2,3,6,50.0,3,3,0,3,1,10,8
2603,Tiago Tomás,pt,FW,MF,Wolfsburg,Bundesliga,21,2002,11.5,5,2,3,0,2,1,6,16.7,5,13,0,13,3,8,9
2604,Takehiro Tomiyasu,jp,DF,,Arsenal,Premier League,24,1998,12.8,20,9,15,4,1,11,18,61.1,7,10,4,6,18,38,33
2605,James Tomkins,eng,DF,,Crystal Palace,Premier League,34,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
2606,Fikayo Tomori,eng,DF,,Milan,Serie A,25,1997,23.6,42,24,29,10,3,18,29,62.1,11,34,23,11,26,68,75
2607,Sandro Tonali,it,MF,,Newcastle Utd,Premier League,23,2000,4.9,7,7,4,2,1,3,9,33.3,6,3,0,3,2,9,4
2608,Ivan Toney,eng,FW,,Brentford,Premier League,27,1996,16.1,15,5,2,7,6,6,14,42.9,8,5,1,4,10,25,18
2609,Pablo Torre,es,MF,FW,Girona,La Liga,20,2003,7.8,5,2,0,5,0,4,10,40.0,6,10,2,8,4,9,6
2610,Raúl Torrente,es,DF,,Granada,La Liga,21,2001,13.9,29,16,20,9,0,17,22,77.3,5,16,10,6,11,40,68
2611,Ferrán Torres,es,FW,,Barcelona,La Liga,23,2000,13.5,9,6,1,6,2,5,16,31.3,11,7,1,6,5,14,6
2612,Óliver Torres,es,MF,,Sevilla,La Liga,28,1994,18.0,37,22,17,15,5,22,57,38.6,35,40,4,36,6,43,6
2613,Pau Torres,es,DF,,Aston Villa,Premier League,26,1997,27.4,29,18,17,11,1,14,30,46.7,16,28,12,16,14,43,75
2614,Lucas Torró,es,MF,,Osasuna,La Liga,29,1994,19.9,25,15,11,8,6,11,28,39.3,17,10,2,8,33,58,37
2615,Fabio Torsiello,it,FW,DF,Darmstadt 98,Bundesliga,18,2005,1.7,1,0,1,0,0,1,8,12.5,7,1,0,1,1,2,1
2616,Ahmed Touba,dz,DF,,Lecce,Serie A,25,1998,3.1,6,4,3,3,0,3,4,75.0,1,4,3,1,7,13,20
2617,Abdoulaye Touré,gn,MF,,Le Havre,Ligue 1,29,1994,25.4,47,28,22,22,3,30,60,50.0,30,30,8,22,25,72,33
2618,Souleymane Touré,fr,DF,,Lorient,Ligue 1,20,2003,22.8,25,12,16,9,0,8,14,57.1,6,38,20,18,36,61,101
2619,Lucas Tousart,fr,MF,,Union Berlin,Bundesliga,26,1997,17.5,35,20,14,17,4,17,37,45.9,20,32,9,23,25,60,41
2620,Andros Townsend,eng,MF,FW,Luton Town,Premier League,32,1991,13.4,21,13,11,2,8,13,27,48.1,14,12,0,12,5,26,10
2621,James Trafford,eng,GK,,Burnley,Premier League,20,2002,28.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,18
2622,Adama Traoré,es,FW,MF,Fulham,Premier League,27,1996,4.2,4,3,1,2,1,3,6,50.0,3,2,0,2,1,5,2
2623,Bénie Traoré,ci,FW,MF,Sheffield Utd,Premier League,20,2002,4.3,4,2,1,2,1,0,4,0.0,4,4,1,3,1,5,1
2624,Bénie Traoré,ci,FW,MF,Nantes,Ligue 1,20,2002,5.6,8,4,2,5,1,3,7,42.9,4,3,0,3,1,9,1
2625,Bertrand Traoré,bf,DF,FW,Aston Villa,Premier League,27,1995,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,1
2626,Bertrand Traoré,bf,MF,,Villarreal,La Liga,27,1995,6.3,5,4,2,1,2,1,4,25.0,3,6,0,6,1,6,2
2627,Boubacar Traoré,ml,MF,,Wolves,Premier League,21,2001,9.1,35,23,16,17,2,9,21,42.9,12,12,2,10,5,40,7
2628,Chaka Traorè,ci,FW,,Milan,Serie A,18,2004,0.2,2,1,2,0,0,1,2,50.0,1,1,1,0,0,2,0
2629,Daouda Traoré,fr,MF,,Nice,Ligue 1,17,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2630,Hamari Traoré,ml,DF,,Real Sociedad,La Liga,31,1992,25.5,44,19,24,17,3,25,43,58.1,18,27,8,19,24,68,59
2631,Ismaël Traoré,ci,DF,,Metz,Ligue 1,36,1986,24.7,19,12,13,6,0,8,21,38.1,13,33,20,13,30,49,86
2632,Omar Traoré,de,DF,,Heidenheim,Bundesliga,25,1998,27.5,60,33,33,21,6,32,56,57.1,24,32,7,25,40,100,54
2633,Kevin Trapp,de,GK,,Eint Frankfurt,Bundesliga,33,1990,32.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9
2634,Mark Travers,ie,GK,,Bournemouth,Premier League,24,1999,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2
2635,Óscar Trejo,ar,FW,MF,Rayo Vallecano,La Liga,35,1988,15.3,27,15,11,9,7,13,21,61.9,8,21,1,20,5,32,9
2636,Mike Trésor,be,FW,MF,Burnley,Premier League,24,1999,4.7,10,6,9,1,0,8,18,44.4,10,5,0,5,1,11,1
2637,Manu Trigueros,es,MF,,Villarreal,La Liga,31,1991,3.4,7,5,6,1,0,4,10,40.0,6,1,1,0,3,10,9
2638,Christopher Trimmel,at,DF,,Union Berlin,Bundesliga,36,1987,18.3,23,15,12,10,1,13,33,39.4,20,16,3,13,13,36,57
2639,Kieran Trippier,eng,DF,,Newcastle Utd,Premier League,32,1990,24.8,57,27,30,16,11,37,77,48.1,40,41,8,33,24,81,57
2640,Leandro Trossard,be,FW,MF,Arsenal,Premier League,28,1994,18.3,27,16,8,9,10,9,25,36.0,16,27,1,26,8,35,6
2641,Adrien Truffert,fr,DF,,Rennes,Ligue 1,21,2001,23.8,39,21,23,10,6,25,40,62.5,15,31,5,26,19,58,49
2642,Auston Trusty,us,DF,,Sheffield Utd,Premier League,24,1998,28.6,47,30,31,13,3,21,43,48.8,22,41,22,19,35,82,153
2643,Kostas Tsimikas,gr,DF,,Liverpool,Premier League,27,1996,7.5,19,13,9,6,4,9,15,60.0,6,9,1,8,6,25,10
2644,Viktor Tsyhankov,ua,MF,FW,Girona,La Liga,25,1997,22.8,29,20,11,13,5,14,26,53.8,12,18,1,17,12,41,24
2645,Stefano Turati,it,GK,,Frosinone,Serie A,21,2001,30.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,6
2646,Matt Turner,us,GK,,Nott'ham Forest,Premier League,29,1994,17.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8
2647,Beñat Turrientes,es,MF,,Real Sociedad,La Liga,21,2002,18.7,31,17,6,20,5,13,30,43.3,17,19,8,11,6,37,17
2648,Tuta,br,DF,,Eint Frankfurt,Bundesliga,24,1999,28.9,63,33,38,19,6,39,59,66.1,20,29,12,17,36,99,99
2649,Destiny Udogie,it,DF,,Tottenham,Premier League,20,2002,26.6,68,33,41,16,11,27,49,55.1,22,27,8,19,37,105,80
2650,Matthieu Udol,fr,DF,,Metz,Ligue 1,27,1996,30.0,55,37,38,12,5,38,56,67.9,18,62,16,46,50,105,108
2651,Manuel Ugarte Ribeiro,uy,MF,,Paris S-G,Ligue 1,22,2001,21.5,98,57,39,43,16,43,89,48.3,46,27,6,21,40,138,25
2652,Lesley Ugochukwu,fr,MF,,Chelsea,Premier League,19,2004,3.3,14,10,4,8,2,4,10,40.0,6,6,2,4,1,15,5
2653,Lukas Ullrich,de,DF,FW,Gladbach,Bundesliga,19,2004,0.5,1,0,1,0,0,1,4,25.0,3,0,0,0,0,1,1
2654,Sven Ulreich,de,GK,,Bayern Munich,Bundesliga,34,1988,11.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,3
2655,Samuel Umtiti,fr,DF,,Lille,Ligue 1,29,1993,2.1,1,1,0,1,0,1,4,25.0,3,0,0,0,2,3,4
2656,Enes Ünal,tr,FW,MF,Bournemouth,Premier League,26,1997,3.6,6,4,2,3,1,2,5,40.0,3,4,2,2,1,7,6
2657,Enes Ünal,tr,FW,MF,Getafe,La Liga,26,1997,1.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,2
2658,Deniz Undav,de,FW,MF,Stuttgart,Bundesliga,27,1996,23.2,28,13,6,8,14,4,15,26.7,11,17,0,17,6,34,5
2659,Dayot Upamecano,fr,DF,,Bayern Munich,Bundesliga,24,1998,19.6,34,21,21,11,2,15,29,51.7,14,19,7,12,19,53,56
2660,Kacper Urbanski,pl,MF,FW,Bologna,Serie A,18,2004,10.3,16,10,5,10,1,6,13,46.2,7,15,1,14,4,20,14
2661,Mark Uth,de,MF,FW,Köln,Bundesliga,31,1991,4.1,8,4,2,3,3,4,12,33.3,8,6,0,6,1,9,2
2662,Myrto Uzuni,al,FW,,Granada,La Liga,28,1995,27.2,18,14,8,7,3,6,27,22.2,21,19,3,16,4,22,7
2663,Josha Vagnoman,de,DF,,Stuttgart,Bundesliga,22,2000,13.1,28,18,15,11,2,15,30,50.0,15,11,5,6,2,30,16
2664,Óscar Valentín,es,MF,,Rayo Vallecano,La Liga,28,1994,29.9,107,66,39,62,6,46,101,45.5,55,62,10,52,35,142,52
2665,Emanuele Valeri,it,DF,,Frosinone,Serie A,24,1998,13.1,19,16,10,5,4,10,21,47.6,11,14,3,11,9,28,22
2666,Martin Valjent,sk,DF,,Mallorca,La Liga,27,1995,26.1,34,18,19,13,2,18,30,60.0,12,26,11,15,29,63,112
2667,Jesús Vallejo,es,DF,,Granada,La Liga,26,1997,1.2,3,1,1,2,0,2,2,100.0,0,3,2,1,0,3,1
2668,Álvaro Vallés,es,GK,,Las Palmas,La Liga,26,1997,36.3,3,2,3,0,0,3,8,37.5,5,0,0,0,0,3,40
2669,Federico Valverde,uy,MF,,Real Madrid,La Liga,25,1998,32.3,47,34,22,13,12,24,42,57.1,18,39,2,37,43,90,40
2670,Kévin Van Den Kerkhof,dz,FW,MF,Metz,Ligue 1,27,1996,21.3,31,24,11,13,7,13,32,40.6,19,15,2,13,11,42,32
2671,Siebe Van Der Heyden,be,DF,,Mallorca,La Liga,25,1998,3.2,9,2,7,2,0,4,6,66.7,2,1,1,0,7,16,12
2672,Virgil van Dijk,nl,DF,,Liverpool,Premier League,32,1991,35.3,40,23,24,13,3,12,14,85.7,2,47,34,13,39,79,144
2673,Vanderson,br,DF,,Monaco,Ligue 1,22,2001,18.2,60,41,20,30,10,32,70,45.7,38,29,2,27,35,95,37
2674,Raphaël Varane,fr,DF,,Manchester Utd,Premier League,30,1993,15.3,18,11,10,7,1,10,14,71.4,4,23,18,5,15,33,88
2675,Ruben Vargas,ch,MF,FW,Augsburg,Bundesliga,24,1998,21.8,23,10,6,10,7,10,25,40.0,15,19,4,15,7,30,17
2676,Johan Vásquez,mx,DF,,Genoa,Serie A,24,1998,31.7,51,33,38,11,2,32,50,64.0,18,50,26,24,45,96,113
2677,José Luis García Vayá,es,MF,,Valencia,La Liga,24,1998,36.7,78,53,36,36,6,37,71,52.1,34,41,10,31,49,127,71
2678,Borja Vázquez,es,FW,,Cádiz,La Liga,18,2005,0.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1
2679,Jesus Vazquez,es,DF,MF,Valencia,La Liga,20,2003,8.0,24,12,13,8,3,10,16,62.5,6,17,4,13,3,27,24
2680,Kevin Vázquez,es,DF,,Celta Vigo,La Liga,30,1993,7.8,15,13,7,7,1,12,21,57.1,9,11,3,8,5,20,25
2681,Lucas Vázquez,es,DF,,Real Madrid,La Liga,32,1991,15.8,37,25,22,14,1,18,25,72.0,7,27,5,22,12,49,36
2682,Matías Vecino,uy,MF,,Lazio,Serie A,31,1991,12.8,32,17,12,20,0,20,31,64.5,11,17,5,12,12,44,21
2683,Gabriel Veiga,es,FW,,Celta Vigo,La Liga,21,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2684,Alejo Véliz,ar,FW,,Tottenham,Premier League,19,2003,0.6,1,0,1,0,0,0,0,,0,0,0,0,0,1,0
2685,Alejo Véliz,ar,FW,,Sevilla,La Liga,19,2003,0.4,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,1
2686,Miloš Veljković,rs,DF,,Werder Bremen,Bundesliga,27,1995,21.3,31,15,17,13,1,16,31,51.6,15,31,20,11,17,48,57
2687,Joël Veltman,nl,DF,,Brighton,Premier League,31,1992,17.6,54,41,32,17,5,39,58,67.2,19,17,7,10,18,72,57
2688,Micky van de Ven,nl,DF,,Tottenham,Premier League,22,2001,26.0,49,35,34,12,3,24,33,72.7,9,25,15,10,18,67,78
2689,Lorenzo Venuti,it,DF,,Lecce,Serie A,28,1995,4.0,6,4,5,1,0,6,10,60.0,4,4,3,1,5,11,14
2690,Bart Verbruggen,nl,GK,,Brighton,Premier League,20,2002,21.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,11
2691,Simone Verdi,it,FW,,Torino,Serie A,31,1992,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2692,Jordan Veretout,fr,MF,,Marseille,Ligue 1,30,1993,24.3,38,22,19,13,6,18,39,46.2,21,20,4,16,13,51,25
2693,Arthur Vermeeren,be,MF,,Atlético Madrid,La Liga,18,2005,1.8,1,0,0,1,0,0,1,0.0,1,5,0,5,6,7,2
2694,Yorbe Vertessen,be,FW,MF,Union Berlin,Bundesliga,22,2001,6.6,3,2,0,3,0,1,4,25.0,3,8,0,8,1,4,3
2695,Mikel Vesga,es,MF,,Athletic Club,La Liga,30,1993,17.0,40,20,11,23,6,19,49,38.8,30,19,7,12,32,72,35
2696,Guglielmo Vicario,it,GK,,Tottenham,Premier League,26,1996,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,31
2697,Carlos Vicente,es,FW,,Alavés,La Liga,24,1999,12.4,16,6,7,7,2,10,25,40.0,15,4,0,4,4,20,9
2698,Nacho Vidal,es,DF,FW,Osasuna,La Liga,28,1995,1.1,5,4,2,2,1,2,5,40.0,3,2,0,2,0,5,6
2699,Nacho Vidal,es,DF,,Mallorca,La Liga,28,1995,4.6,12,5,4,5,3,6,13,46.2,7,5,2,3,3,15,9
2700,Fabio Vieira,pt,MF,FW,Arsenal,Premier League,23,2000,3.3,3,2,2,0,1,3,3,100.0,0,0,0,0,2,5,2
2701,Fran Vieites,es,GK,,Betis,La Liga,24,1999,3.5,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2
2702,Jonathan Viera,es,MF,FW,Las Palmas,La Liga,33,1989,6.9,6,3,1,2,3,1,9,11.1,8,0,0,0,0,6,1
2703,Jonathan Viera,es,MF,,Almería,La Liga,33,1989,10.1,19,9,6,9,4,10,19,52.6,9,4,0,4,4,23,1
2704,Emanuel Vignato,it,MF,FW,Salernitana,Serie A,22,2000,3.5,10,7,4,5,1,5,6,83.3,1,1,0,1,1,11,7
2705,Samuele Vignato,it,MF,FW,Monza,Serie A,19,2004,3.8,6,4,2,3,1,2,3,66.7,1,2,0,2,1,7,1
2706,Oscar Vilhelmsson,se,FW,MF,Darmstadt 98,Bundesliga,19,2003,15.3,13,6,3,7,3,7,10,70.0,3,15,5,10,3,16,19
2707,Toni Villa,es,FW,,Girona,La Liga,28,1995,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2708,Asier Villalibre,es,FW,,Athletic Club,La Liga,25,1997,5.7,2,1,0,0,2,2,2,100.0,0,2,1,1,0,2,6
2709,Gonzalo Villar,es,MF,,Granada,La Liga,25,1998,20.0,51,33,26,20,5,26,41,63.4,15,32,10,22,6,57,26
2710,Iván Villar,es,GK,,Celta Vigo,La Liga,26,1997,11.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6
2711,Matías Viña,uy,DF,,Sassuolo,Serie A,25,1997,11.3,34,21,22,7,5,20,36,55.6,16,12,2,10,9,43,34
2712,Rúben Vinagre,pt,DF,FW,Hellas Verona,Serie A,24,1999,3.1,4,2,1,1,2,3,4,75.0,1,6,3,3,1,5,4
2713,Carlos Vinícius,br,FW,,Fulham,Premier League,28,1995,3.5,3,2,0,1,2,0,4,0.0,4,4,0,4,0,3,1
2714,Nicolas Viola,it,MF,FW,Cagliari,Serie A,33,1989,13.4,13,9,2,8,3,7,17,41.2,10,9,0,9,2,15,6
2715,Alan Virginius,fr,FW,,Lille,Ligue 1,20,2003,0.8,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0
2716,Alan Virginius,fr,FW,,Clermont Foot,Ligue 1,20,2003,10.4,9,5,4,4,1,4,11,36.4,7,7,0,7,3,12,7
2717,Ricardo Visus,es,DF,,Betis,La Liga,22,2001,1.8,2,2,1,1,0,2,2,100.0,0,2,2,0,2,4,9
2718,Mattia Viti,it,DF,,Sassuolo,Serie A,21,2002,10.9,24,15,14,7,3,10,22,45.5,12,20,10,10,10,34,44
2719,Vitinha,pt,FW,MF,Genoa,Serie A,23,2000,3.2,2,2,1,0,1,1,2,50.0,1,2,0,2,0,2,2
2720,Vitinha,pt,FW,,Marseille,Ligue 1,23,2000,10.3,14,8,3,5,6,3,12,25.0,9,11,2,9,5,19,8
2721,Vitinha,pt,MF,,Paris S-G,Ligue 1,23,2000,23.6,39,24,12,16,11,16,48,33.3,32,29,11,18,23,62,30
2722,Vitinho,br,DF,MF,Burnley,Premier League,24,1999,25.7,64,34,36,22,6,43,86,50.0,43,44,6,38,12,76,47
2723,Daniel Vivian,es,DF,,Athletic Club,La Liga,24,1999,32.0,42,28,29,11,2,28,45,62.2,17,49,25,24,31,73,104
2724,Odisseas Vlachodimos,gr,GK,,Nott'ham Forest,Premier League,29,1994,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1
2725,Dušan Vlahović,rs,FW,,Juventus,Serie A,23,2000,25.6,9,5,0,6,3,4,11,36.4,7,4,2,2,1,10,11
2726,Nikola Vlašić,hr,MF,FW,Torino,Serie A,25,1997,29.0,28,16,6,14,8,4,30,13.3,26,26,7,19,11,39,16
2727,Alessandro Vogliacco,it,DF,,Genoa,Serie A,24,1998,13.0,23,15,14,8,1,12,15,80.0,3,16,10,6,30,53,40
2728,Kevin Vogt,de,DF,,Hoffenheim,Bundesliga,31,1991,14.7,14,10,7,7,0,8,13,61.5,5,16,13,3,9,23,54
2729,Kevin Vogt,de,DF,,Union Berlin,Bundesliga,31,1991,14.7,10,9,6,4,0,6,12,50.0,6,22,15,7,7,17,72
2730,Mërgim Vojvoda,xk,DF,,Torino,Serie A,28,1995,15.3,17,8,7,6,4,11,16,68.8,5,12,2,10,13,30,28
2731,Kevin Volland,de,FW,MF,Union Berlin,Bundesliga,31,1992,14.9,22,9,8,8,6,8,20,40.0,12,8,0,8,6,28,12
2732,Cristian Volpato,it,MF,FW,Sassuolo,Serie A,19,2003,7.2,16,8,9,6,1,9,25,36.0,16,7,0,7,1,17,5
2733,Aster Vranckx,be,MF,,Wolfsburg,Bundesliga,20,2002,12.8,32,15,11,11,10,15,28,53.6,13,17,6,11,14,46,29
2734,Stefan de Vrij,nl,DF,,Inter,Serie A,31,1992,17.6,18,13,13,4,1,8,15,53.3,7,22,10,12,24,42,51
2735,Elye Wahi,fr,FW,,Montpellier,Ligue 1,20,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2736,Elye Wahi,fr,FW,,Lens,Ligue 1,20,2003,18.8,6,4,1,3,2,2,10,20.0,8,5,1,4,3,9,3
2737,Walace,br,MF,,Udinese,Serie A,28,1995,36.0,66,43,40,26,0,36,77,46.8,41,43,6,37,43,109,66
2738,Luca Waldschmidt,de,MF,FW,Köln,Bundesliga,27,1996,12.7,19,12,4,12,3,5,16,31.3,11,18,3,15,6,25,8
2739,Kyle Walker,eng,DF,,Manchester City,Premier League,33,1990,30.7,38,24,19,17,2,19,39,48.7,20,19,6,13,27,65,40
2740,Sebastian Walukiewicz,pl,DF,,Empoli,Serie A,23,2000,22.8,39,28,33,6,0,28,41,68.3,13,50,31,19,15,54,121
2741,Aaron Wan-Bissaka,eng,DF,,Manchester Utd,Premier League,25,1997,19.8,42,25,18,20,4,19,26,73.1,7,29,15,14,41,83,68
2742,Joel Ward,eng,DF,,Crystal Palace,Premier League,33,1989,22.0,45,28,26,18,1,30,47,63.8,17,17,10,7,14,59,94
2743,James Ward-Prowse,eng,MF,,West Ham,Premier League,28,1994,33.3,45,29,14,23,8,18,44,40.9,26,31,9,22,38,83,49
2744,Lewis Warrington,eng,FW,,Everton,Premier League,20,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2745,Deivid Washington,br,DF,FW,Chelsea,Premier League,18,2005,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0
2746,Kjell-Arik Wätjen,de,MF,FW,Dortmund,Bundesliga,17,2006,1.2,3,2,2,1,0,2,5,40.0,3,1,1,0,0,3,3
2747,Ollie Watkins,eng,FW,,Aston Villa,Premier League,27,1995,35.7,12,7,0,5,7,5,11,45.5,6,26,4,22,4,16,20
2748,Timothy Weah,us,DF,FW,Juventus,Serie A,23,2000,14.0,27,20,16,8,3,15,20,75.0,5,12,1,11,5,32,15
2749,Adam Webster,eng,DF,,Brighton,Premier League,28,1995,12.7,14,12,8,5,1,6,18,33.3,12,16,12,4,16,30,43
2750,Wout Weghorst,nl,FW,,Hoffenheim,Bundesliga,30,1992,22.0,13,6,4,7,2,9,15,60.0,6,25,8,17,6,19,24
2751,Julian Weigl,de,MF,,Gladbach,Bundesliga,27,1995,30.7,66,40,28,32,6,41,67,61.2,26,47,14,33,48,114,61
2752,Nelson Weiper,de,FW,MF,Mainz 05,Bundesliga,18,2005,1.4,2,1,2,0,0,2,3,66.7,1,1,0,1,1,3,0
2753,Mitchell Weiser,de,DF,MF,Werder Bremen,Bundesliga,29,1994,29.3,64,38,29,25,10,31,53,58.5,22,36,6,30,20,84,43
2754,Noah Weißhaupt,de,DF,FW,Freiburg,Bundesliga,21,2001,8.4,9,4,6,0,3,5,11,45.5,6,8,1,7,8,17,12
2755,Shon Weissman,il,FW,DF,Salernitana,Serie A,27,1996,5.5,4,3,2,0,2,0,4,0.0,4,2,1,1,3,7,4
2756,Shon Weissman,il,FW,,Granada,La Liga,27,1996,0.9,1,1,0,0,1,1,4,25.0,3,3,0,3,0,1,1
2757,Danny Welbeck,eng,FW,MF,Brighton,Premier League,32,1990,18.8,35,17,9,17,9,10,17,58.8,7,12,0,12,9,44,17
