Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1759,Takumi Minamino,jp,MF,Monaco,Ligue 1,28,1995,23.5,885,846,32,7,12,2,32,13,9,1,2,0,646,7,37
1760,Lucas Mincarelli,fr,"DF,MF",Montpellier,Ligue 1,19,2004,10.9,438,346,92,2,1,0,26,90,0,0,0,0,326,0,17
1761,Tyrone Mings,eng,DF,Aston Villa,Premier League,30,1993,0.3,5,5,0,0,1,0,0,0,0,0,0,0,5,0,0
1762,Óscar Mingueza,es,"DF,MF",Celta Vigo,La Liga,24,1999,33.3,1967,1640,317,57,9,7,148,237,19,2,12,0,1478,10,50
1763,Ignasi Miquel,es,DF,Granada,La Liga,30,1992,33.2,1549,1462,82,68,2,7,3,4,0,0,0,0,1265,5,11
1764,Rafa Mir,es,"FW,MF",Sevilla,La Liga,26,1997,4.3,88,83,4,0,0,2,2,0,0,0,0,0,61,1,5
1765,Ignacio Miramon,ar,MF,Lille,Ligue 1,20,2003,0.4,32,32,0,0,0,0,0,0,0,0,0,0,28,0,1
1766,Aleksei Miranchuk,ru,"MF,FW",Atalanta,it Serie A,27,1995,13.1,622,553,68,11,2,5,83,2,52,31,16,0,454,1,22
1767,Juan Miranda,es,DF,Betis,La Liga,23,2000,20.6,1166,934,226,43,0,7,62,178,5,0,3,0,913,6,19
1768,Kevin Miranda,it,DF,Sassuolo,it Serie A,20,2003,0.2,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
1769,Antonio Mirante,it,GK,Milan,it Serie A,40,1983,2.0,54,45,9,1,0,0,0,0,0,0,0,0,41,0,0
1770,Fabio Miretti,it,MF,Juventus,it Serie A,19,2003,12.3,449,412,36,5,2,5,32,3,23,2,15,0,344,1,12
1771,Filippo Missori,it,DF,Sassuolo,it Serie A,19,2004,3.0,113,86,27,2,0,0,5,25,0,0,0,0,89,0,2
1772,Tyrick Mitchell,eng,"DF,MF",Crystal Palace,Premier League,23,1999,35.6,1627,1262,361,14,1,2,69,347,0,0,0,0,1177,4,70
1773,Kaoru Mitoma,jp,FW,Brighton,Premier League,26,1997,16.5,650,639,9,1,3,0,44,7,1,0,0,0,509,2,18
1774,Aleksandar Mitrović,rs,FW,Fulham,Premier League,28,1994,0.4,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0
1775,Stefan Mitrović,rs,"FW,MF",Hellas Verona,it Serie A,20,2002,4.3,105,101,2,0,0,1,15,0,2,0,2,0,77,2,5
1776,Stefan Mitrović,rs,DF,Getafe,La Liga,33,1990,7.8,251,223,28,24,1,1,0,0,0,0,0,0,191,0,0
1777,Maximilian Mittelstädt,de,DF,Stuttgart,Bundesliga,26,1997,23.4,1708,1520,184,15,3,4,105,155,14,4,5,0,1447,4,32
1778,Henrikh Mkhitaryan,am,MF,Inter,it Serie A,34,1989,30.9,1679,1654,22,14,8,11,32,8,0,0,0,0,1453,3,44
1779,Marko Mladenović,rs,MF,Eint Frankfurt,Bundesliga,18,2005,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
1780,Jakub Moder,pl,"MF,DF",Brighton,Premier League,24,1999,6.9,304,292,9,2,1,0,6,6,0,0,0,0,243,3,11
1781,Luka Modrić,hr,MF,Real Madrid,La Liga,37,1985,18.8,1669,1506,156,67,6,27,90,9,69,15,38,0,1452,7,23
1782,Max Moerstedt,de,"DF,FW",Hoffenheim,Bundesliga,,,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
1783,Terem Moffi,ng,FW,Nice,Ligue 1,24,1999,21.7,387,349,32,1,1,0,7,2,0,0,0,0,274,6,18
1784,Mostafa Mohamed,eg,FW,Nantes,Ligue 1,25,1997,22.2,369,341,26,0,5,2,14,2,0,0,0,0,238,2,13
1785,Dion Moise Sahi,ci,"MF,FW",Strasbourg,Ligue 1,21,2001,7.0,175,165,9,0,0,0,5,3,0,0,0,0,137,1,2
1786,Johan Mojica,co,DF,Osasuna,La Liga,30,1992,22.7,1193,1001,186,18,1,12,116,167,1,0,0,0,865,6,57
1787,Alberto Moleiro,es,"FW,MF",Las Palmas,La Liga,19,2003,20.0,735,709,22,1,11,0,27,8,9,4,2,0,581,4,37
1788,Nahuel Molina,ar,DF,Atlético Madrid,La Liga,25,1998,20.6,1304,1074,219,16,1,11,87,188,15,6,9,0,957,11,37
1789,Florent Mollet,fr,"MF,FW",Nantes,Ligue 1,31,1991,23.1,1063,902,160,36,1,2,142,15,95,41,42,0,826,1,23
1790,Jon Moncayola,es,MF,Osasuna,La Liga,25,1998,20.0,1025,948,74,26,0,12,90,8,40,19,20,0,786,3,16
1791,Enzo Mongo,fr,DF,Nantes,Ligue 1,18,2005,0.1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0
1792,Ilario Monterisi,it,DF,Frosinone,it Serie A,21,2001,16.3,997,911,85,22,2,0,5,55,0,0,0,0,802,1,18
1793,César Montes,mx,DF,Almería,La Liga,26,1997,19.9,973,927,39,36,1,16,3,0,0,0,0,0,750,7,4
1794,Gonzalo Montiel,ar,DF,Nott'ham Forest,Premier League,26,1997,8.9,386,328,57,6,1,0,16,51,0,0,0,0,292,1,9
1795,Lorenzo Montipò,it,GK,Hellas Verona,it Serie A,27,1996,37.0,1272,833,432,127,0,2,0,0,0,0,0,0,783,7,0
1796,Kieffer Moore,wls,"FW,MF",Bournemouth,Premier League,30,1992,1.2,42,41,1,0,0,0,2,0,0,0,0,0,28,0,3
1797,Mikey Moore,eng,MF,Tottenham,Premier League,15,2007,0.0,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
1798,Álvaro Morata,es,FW,Atlético Madrid,La Liga,30,1992,21.2,384,357,25,0,0,4,10,0,0,0,0,0,267,2,16
1799,Diego Moreira,pt,"FW,MF",Lyon,Ligue 1,18,2004,3.0,108,105,2,1,0,0,6,1,0,0,0,0,74,1,3
1800,Alberto Moreno,es,DF,Villarreal,La Liga,31,1992,16.5,733,628,100,13,0,11,49,85,2,1,1,0,586,5,14
1801,Álex Moreno,es,DF,Aston Villa,Premier League,30,1993,11.5,542,435,106,9,0,0,37,97,0,0,0,0,428,1,33
1802,Gerard Moreno,es,FW,Villarreal,La Liga,31,1992,24.6,1001,934,62,5,10,10,27,6,0,0,0,0,779,5,49
1803,Jorge Moreno,es,DF,Osasuna,La Liga,22,2001,0.2,7,7,0,0,0,0,1,0,0,0,0,0,2,0,0
1804,Mateu Morey,es,DF,Dortmund,Bundesliga,23,2000,1.2,87,78,9,3,0,1,1,6,0,0,0,0,74,0,3
1805,Ilaix Moriba,gn,"MF,FW",Getafe,La Liga,20,2003,6.7,204,201,3,2,1,1,2,1,0,0,0,0,150,0,7
1806,Manu Morlanes,es,MF,Mallorca,La Liga,24,1999,17.9,809,786,15,7,6,8,17,3,1,0,1,0,669,8,10
1807,Nikola Moro,hr,MF,Bologna,it Serie A,25,1998,9.3,572,560,10,6,1,7,13,4,0,0,0,0,469,2,18
1808,Carlton Morris,eng,"FW,MF",Luton Town,Premier League,27,1995,31.8,751,719,19,1,0,2,15,3,1,0,1,0,484,13,33
1809,Cristhian Mosquera,es,DF,Valencia,La Liga,19,2004,34.2,1646,1561,82,54,0,6,1,18,0,0,0,0,1454,3,13
1810,Yerson Mosquera,co,DF,Villarreal,La Liga,22,2001,13.7,734,659,74,30,1,4,7,28,0,0,0,0,628,1,13
1811,Dany Mota,pt,"FW,MF",Monza,it Serie A,25,1998,22.8,836,775,58,9,1,5,89,5,31,3,23,0,625,3,33
1812,Lebo Mothiba,za,FW,Strasbourg,Ligue 1,27,1996,6.9,118,115,1,0,0,0,1,0,0,0,0,0,86,2,3
1813,Youssoufa Moukoko,de,FW,Dortmund,Bundesliga,18,2004,6.9,128,120,6,0,1,2,4,1,0,0,0,0,104,2,6
1814,Steve Mounié,bj,FW,Brest,Ligue 1,28,1994,19.7,454,451,2,0,0,2,11,2,0,0,0,0,282,1,12
1815,Mason Mount,eng,"MF,FW",Manchester Utd,Premier League,24,1999,5.7,219,207,12,1,1,1,14,2,8,3,4,0,179,0,4
1816,Samuel Moutoussamy,cd,MF,Nantes,Ligue 1,26,1996,12.3,498,491,6,5,1,0,2,1,0,0,0,0,417,1,7
1817,Loris Mouyokolo,fr,DF,Lorient,Ligue 1,22,2001,1.0,55,54,1,1,0,0,0,0,0,0,0,0,48,0,1
1818,Divin Mubama,eng,FW,West Ham,Premier League,18,2004,0.9,22,20,2,0,0,0,0,0,0,0,0,0,16,0,0
1819,Mykhailo Mudryk,ua,FW,Chelsea,Premier League,22,2001,17.5,566,498,62,4,5,9,78,5,52,24,11,2,385,6,14
1820,François Mughe,cm,"MF,DF",Marseille,Ligue 1,19,2004,2.0,45,41,4,0,0,0,7,4,0,0,0,0,29,0,5
1821,Nordi Mukiele,fr,DF,Paris S-G,Ligue 1,25,1997,8.8,578,521,57,13,1,4,3,44,0,0,0,0,486,0,16
1822,Samuele Mulattieri,it,"FW,MF",Sassuolo,it Serie A,22,2000,5.1,116,100,15,0,0,2,0,0,0,0,0,0,81,1,1
1823,Andreas Müller,de,MF,Darmstadt 98,Bundesliga,23,2000,3.9,168,165,3,1,0,0,2,1,0,0,0,0,129,0,4
1824,Jannik Müller,de,"DF,MF",Darmstadt 98,Bundesliga,29,1994,12.6,549,514,35,7,0,4,7,28,0,0,0,0,424,0,11
1825,Kevin Müller,de,GK,Heidenheim,Bundesliga,32,1991,34.0,1482,1038,442,126,0,2,0,0,0,0,0,0,1104,2,1
1826,Marcus Müller,de,MF,Mainz 05,Bundesliga,20,2002,0.2,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
1827,Thomas Müller,de,"MF,FW",Bayern Munich,Bundesliga,33,1989,18.4,810,767,41,3,7,2,55,34,0,0,0,0,602,2,25
1828,Abdul Mumin,gh,DF,Rayo Vallecano,La Liga,25,1998,18.8,773,743,28,26,0,7,2,2,0,0,0,0,617,2,3
1829,Marshall Munetsi,zw,MF,Reims,Ligue 1,27,1996,24.1,542,527,13,3,0,2,18,1,0,0,0,0,380,2,22
1830,Iker Muniain,es,"MF,FW",Athletic Club,La Liga,30,1992,6.6,410,360,50,17,4,1,31,1,26,6,14,0,345,0,4
1831,Rodrigo Muniz,br,FW,Fulham,Premier League,22,2001,17.7,222,207,14,0,1,1,2,0,0,0,0,0,136,1,4
1832,Aihen Muñoz,es,DF,Real Sociedad,La Liga,25,1997,12.5,702,524,175,11,0,1,29,164,0,0,0,0,504,3,19
1833,Daniel Muñoz,co,"DF,MF",Crystal Palace,Premier League,27,1996,16.0,720,573,145,4,0,0,11,141,0,0,0,0,561,2,17
1834,Iker Muñoz,es,MF,Osasuna,La Liga,20,2002,20.6,991,966,18,17,0,10,13,1,0,0,0,0,739,7,12
1835,Javier Muñoz,es,MF,Las Palmas,La Liga,28,1995,29.3,1285,1251,29,8,5,7,47,7,13,4,4,1,1018,5,37
1836,Finley Munroe,eng,MF,Aston Villa,Premier League,18,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1837,Arijanet Muric,xk,GK,Burnley,Premier League,24,1998,10.0,585,495,85,52,0,4,0,0,0,0,0,0,404,5,0
1838,Luis Muriel,co,"FW,MF",Atalanta,it Serie A,32,1991,4.5,241,203,36,5,1,1,31,5,21,16,0,1,170,2,5
1839,Murillo,br,DF,Nott'ham Forest,Premier League,21,2002,31.0,1460,1378,73,42,6,18,4,3,0,0,0,0,1123,9,12
1840,Vedat Muriqi,xk,FW,Mallorca,La Liga,29,1994,25.9,660,642,8,1,5,4,11,0,0,0,0,0,411,10,24
1841,Alex Murphy,ie,"DF,FW",Newcastle Utd,Premier League,19,2004,0.1,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0
1842,Jacob Murphy,eng,"FW,DF",Newcastle Utd,Premier League,28,1995,13.2,519,478,38,8,10,0,77,18,11,7,2,0,343,3,23
1843,Yunus Musah,us,"MF,FW",Milan,it Serie A,20,2002,16.4,666,628,37,1,0,3,28,36,0,0,0,0,566,1,12
1844,Jamal Musiala,de,"MF,FW",Bayern Munich,Bundesliga,20,2003,19.5,772,745,21,3,12,2,11,9,1,0,0,0,621,6,38
1845,Florent Muslija,xk,"MF,FW",Freiburg,Bundesliga,25,1998,1.2,83,74,9,2,1,0,9,1,6,6,0,0,57,0,5
1846,Juan Musso,ar,GK,Atalanta,it Serie A,29,1994,11.0,371,282,87,17,0,1,0,0,0,0,0,0,278,2,0
1847,Kingstone Mutandwa,zm,"FW,MF",Cagliari,it Serie A,20,2003,0.4,9,9,0,0,0,0,0,0,0,0,0,0,3,0,0
1848,Yvon Mvogo,ch,GK,Lorient,Ligue 1,29,1994,34.0,1149,835,314,86,0,1,0,0,0,0,0,0,869,0,1
1849,Joel Mvuka,no,"DF,FW",Lorient,Ligue 1,20,2002,2.2,49,41,8,2,0,0,12,1,5,2,3,0,33,0,2
1850,Junior Mwanga,fr,"MF,FW",Strasbourg,Ligue 1,20,2003,16.1,521,487,32,12,5,4,4,1,0,0,0,0,416,2,17
1851,Phillipp Mwene,at,DF,Mainz 05,Bundesliga,29,1994,22.2,934,703,225,16,0,4,86,183,26,5,16,0,652,6,35
1852,Vitaliy Mykolenko,ua,DF,Everton,Premier League,24,1999,27.4,1166,938,225,0,2,2,56,225,0,0,0,0,869,3,35
1853,Joakim Mæhle,dk,"DF,MF",Wolfsburg,Bundesliga,26,1997,27.2,1555,1260,289,34,0,6,60,254,0,0,0,0,1263,6,42
1854,Obite N'Dicka,ci,DF,Roma,it Serie A,23,1999,24.1,1587,1523,62,38,0,2,11,7,0,0,0,0,1437,2,7
1855,Kévin N'Doram,fr,MF,Metz,Ligue 1,27,1996,17.8,611,566,43,39,1,19,2,2,0,0,0,0,481,2,10
1856,Nathan N'Goumou,fr,"FW,MF",Gladbach,Bundesliga,23,2000,15.4,445,425,16,4,0,2,28,7,1,0,0,0,329,4,9
1857,Stanley N'Soki,fr,DF,Hoffenheim,Bundesliga,24,1999,7.0,399,358,40,12,0,3,7,28,0,0,0,0,318,1,10
1858,Nacho,es,DF,Real Madrid,La Liga,33,1990,19.4,1281,1191,89,41,0,5,3,10,0,0,0,0,1183,1,4
1859,Bilal Nadir,fr,"MF,FW",Marseille,Ligue 1,19,2003,1.3,47,46,1,0,0,0,0,1,0,0,0,0,41,0,3
1860,Mahamadou Nagida,cm,DF,Rennes,Ligue 1,18,2005,1.2,65,59,6,0,0,1,12,6,0,0,0,0,47,0,3
1861,Marvelous Nakamba,zw,MF,Luton Town,Premier League,29,1994,12.6,423,404,18,14,0,5,4,3,0,0,0,0,356,1,10
1862,Keito Nakamura,jp,"FW,MF",Reims,Ligue 1,23,2000,15.3,400,391,5,1,2,5,23,2,1,1,0,0,292,4,13
1863,Nahitan Nández,uy,"MF,DF",Cagliari,it Serie A,27,1995,26.0,916,787,125,16,2,13,154,65,42,6,33,0,544,4,28
1864,Matija Nastasić,rs,DF,Mallorca,La Liga,30,1993,25.1,992,954,33,29,0,3,5,1,0,0,0,0,788,5,3
1865,Natan,br,DF,Napoli,it Serie A,22,2001,10.6,666,619,46,22,0,7,5,24,0,0,0,0,581,1,6
1866,Lapo Nava,it,GK,Milan,it Serie A,19,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1867,Roberto Navarro,es,"MF,FW",Cádiz,La Liga,21,2002,21.0,737,672,59,9,2,0,96,6,43,20,17,0,531,6,25
1868,Jesús Navas,es,DF,Sevilla,La Liga,37,1985,22.3,1270,1067,192,16,1,9,143,176,0,0,0,0,922,11,39
1869,Keylor Navas,cr,GK,Paris S-G,Ligue 1,36,1986,4.0,98,78,20,2,0,0,0,0,0,0,0,0,91,0,0
1870,Michel Ndary Adopo,fr,MF,Atalanta,it Serie A,23,2000,1.2,89,88,1,1,0,0,1,0,0,0,0,0,74,0,1
1871,Youssouf Ndayishimiye,bi,"MF,DF",Nice,Ligue 1,24,1998,19.0,1361,1313,46,41,3,7,1,5,0,0,0,0,1223,2,9
1872,Bassirou Ndiaye,sn,FW,Lorient,Ligue 1,21,2002,1.7,39,36,3,0,0,0,1,0,1,1,0,0,27,0,2
1873,Iliman Ndiaye,sn,"FW,MF",Marseille,Ligue 1,23,2000,18.0,562,554,7,1,2,0,18,1,0,0,0,0,465,1,20
1874,Massamba Ndiaye,sn,GK,Clermont Foot,Ligue 1,21,2001,4.0,174,140,32,8,0,0,0,0,0,0,0,0,129,2,1
1875,Rassoul Ndiaye,sn,"MF,FW",Le Havre,Ligue 1,21,2001,5.8,263,260,3,3,0,1,8,0,0,0,0,0,209,0,7
1876,Michael Ndiweni,eng,FW,Newcastle Utd,Premier League,19,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
1877,Cher Ndour,it,MF,Paris S-G,Ligue 1,19,2004,0.3,25,25,0,0,0,0,0,0,0,0,0,0,23,0,0
1878,Dan Ndoye,ch,"FW,MF",Bologna,it Serie A,22,2000,19.7,602,577,21,1,0,5,47,5,15,11,2,0,467,4,27
1879,Joseph Nduquidi,fr,"MF,DF",Metz,Ligue 1,18,2004,8.3,212,194,17,4,1,2,0,13,0,0,0,0,173,1,1
1880,Loïc Nego,hu,"DF,MF",Le Havre,Ligue 1,32,1991,17.3,639,552,85,3,0,0,44,81,1,0,0,0,481,2,17
1881,Álvaro Negredo,es,"FW,MF",Cádiz,La Liga,37,1985,0.6,22,17,3,0,0,0,2,1,0,0,0,0,10,2,1
1882,Reiss Nelson,eng,FW,Arsenal,Premier League,23,1999,3.0,144,132,12,4,0,1,14,3,5,4,0,0,127,0,3
1883,Zack Nelson,eng,"MF,DF",Luton Town,Premier League,18,2004,0.1,4,2,2,0,0,0,0,0,0,0,0,0,4,0,0
1884,Neto,br,GK,Bournemouth,Premier League,34,1989,32.0,1060,749,307,84,0,2,0,0,0,0,0,0,692,4,2
1885,Pedro Neto,pt,"FW,MF",Wolves,Premier League,23,2000,16.8,722,645,73,23,1,5,115,14,34,16,10,2,538,4,17
1886,Luca Netz,de,DF,Gladbach,Bundesliga,20,2003,24.7,1220,999,216,22,2,1,74,172,22,6,13,0,945,5,28
1887,Manuel Neuer,de,GK,Bayern Munich,Bundesliga,37,1986,22.8,876,754,122,24,0,3,0,1,0,0,0,0,754,0,0
1888,Florian Neuhaus,de,MF,Gladbach,Bundesliga,26,1997,13.6,567,548,16,14,7,14,10,2,0,0,0,0,470,3,8
1889,Carlos Neva,es,DF,Granada,La Liga,27,1996,35.0,1701,1295,401,52,0,4,83,349,0,0,0,0,1291,5,66
1890,Jessic Ngankam,de,"FW,MF",Mainz 05,Bundesliga,23,2000,2.0,24,22,2,0,0,0,1,0,0,0,0,0,13,0,0
1891,Jessic Ngankam,de,FW,Eint Frankfurt,Bundesliga,23,2000,3.1,45,42,3,0,0,0,0,0,0,0,0,0,33,0,2
1892,Cyril Ngonge,be,"FW,MF",Hellas Verona,it Serie A,23,2000,15.9,361,324,35,10,4,5,51,2,10,2,7,0,234,2,12
1893,Cyril Ngonge,be,FW,Napoli,it Serie A,23,2000,3.5,144,131,13,2,1,1,20,2,9,4,5,0,107,0,4
1894,Steve Ngoura,fr,"FW,MF",Le Havre,Ligue 1,18,2005,2.5,50,48,2,0,0,1,1,0,0,0,0,0,33,0,2
1895,Moussa Niakhate,sn,DF,Nott'ham Forest,Premier League,27,1996,16.2,774,687,86,11,0,3,11,74,0,0,0,0,617,1,7
1896,M'Baye Niang,sn,FW,Empoli,it Serie A,28,1994,7.9,140,132,8,1,1,5,4,0,0,0,0,0,90,0,3
1897,Tanguy Nianzou,fr,DF,Sevilla,La Liga,21,2002,3.5,156,147,8,4,0,2,0,4,0,0,0,0,137,1,1
1898,Shamar Nicholson,jm,FW,Clermont Foot,Ligue 1,26,1997,16.5,386,353,33,0,1,5,6,0,0,0,0,0,272,0,13
1899,Rasmus Nicolaisen,dk,DF,Toulouse,Ligue 1,26,1997,32.5,1679,1616,61,42,1,4,0,4,0,0,0,0,1426,2,6
1900,Moritz Nicolas,de,GK,Gladbach,Bundesliga,25,1997,27.0,1055,836,213,52,0,0,0,0,0,0,0,0,818,6,0
1901,Hans Nicolussi Caviglia,it,MF,Juventus,it Serie A,23,2000,3.0,136,114,22,8,0,6,18,1,13,3,8,0,107,0,1
1902,Saúl Ñíguez,es,MF,Atlético Madrid,La Liga,28,1994,15.3,682,662,16,11,2,3,16,3,0,0,0,0,549,4,10
1903,Justin Njinmah,de,FW,Werder Bremen,Bundesliga,22,2000,11.3,215,211,2,1,1,1,10,1,0,0,0,0,146,2,11
1904,Eddie Nketiah,eng,FW,Arsenal,Premier League,24,1999,12.0,215,199,16,0,3,0,5,1,0,0,0,0,168,0,10
1905,Niels Nkounkou,fr,"DF,MF",Eint Frankfurt,Bundesliga,22,2000,14.5,868,706,162,13,8,4,53,144,5,0,2,0,625,0,33
1906,Christopher Nkunku,fr,"FW,MF",Chelsea,Premier League,25,1997,4.9,183,166,16,0,3,1,4,1,3,1,0,0,159,1,5
1907,Felix Nmecha,de,MF,Dortmund,Bundesliga,22,2000,11.3,457,445,12,12,1,4,3,0,0,0,0,0,382,0,10
1908,Lukas Nmecha,de,FW,Wolfsburg,Bundesliga,24,1998,0.5,12,11,1,0,0,0,0,0,0,0,0,0,6,0,0
1909,Peru Nolaskoain,es,"DF,MF",Athletic Club,La Liga,24,1998,0.1,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
1910,Joseph Nonge,be,MF,Juventus,it Serie A,18,2005,0.3,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
1911,Jonathan Norbye,no,MF,RB Leipzig,Bundesliga,16,2007,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1912,Arnaud Nordin,fr,"FW,MF",Montpellier,Ligue 1,25,1998,13.8,390,376,11,1,2,0,35,3,1,0,1,0,304,3,17
1913,Rhys Norrington-Davies,wls,DF,Sheffield Utd,Premier League,24,1999,1.2,67,55,12,1,0,1,2,11,0,0,0,0,48,0,2
1914,Oliver Norwood,nir,MF,Sheffield Utd,Premier League,32,1991,16.0,911,813,95,55,2,8,52,1,35,5,25,2,634,3,10
1915,Tijjani Noslin,nl,"FW,MF",Hellas Verona,it Serie A,24,1999,14.9,338,330,7,0,0,0,15,0,0,0,0,0,235,1,9
1916,Randy Nteka,ao,"FW,MF",Rayo Vallecano,La Liga,25,1997,6.4,180,171,6,0,1,1,3,1,0,0,0,0,129,3,6
1917,Ernest Nuamah,gh,"FW,MF",Lyon,Ligue 1,19,2003,20.4,692,643,48,18,0,7,75,5,24,19,2,0,535,1,26
1918,Alexander Nübel,de,GK,Stuttgart,Bundesliga,26,1996,30.0,1218,1056,159,47,0,1,0,0,0,0,0,0,998,3,0
1919,Kasim Nuhu,gh,DF,Hoffenheim,Bundesliga,28,1995,0.1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0
1920,Matheus Nunes,pt,MF,Wolves,Premier League,24,1998,2.0,106,97,8,4,0,0,3,2,1,1,0,0,87,1,2
1921,Matheus Nunes,pt,MF,Manchester City,Premier League,24,1998,7.3,443,429,14,9,1,1,19,2,3,2,0,0,373,0,12
1922,Darwin Núñez,uy,FW,Liverpool,Premier League,24,1999,22.7,493,472,17,2,6,1,19,5,0,0,0,0,341,4,18
1923,Unai Núñez,es,DF,Celta Vigo,La Liga,26,1997,31.1,1635,1547,86,82,2,35,1,4,0,0,0,0,1303,2,15
1924,Fabian Nürnberger,bg,"DF,MF",Darmstadt 98,Bundesliga,24,1999,16.8,895,747,141,25,2,7,64,99,17,2,12,1,713,7,12
1925,Ethan Nwaneri,eng,FW,Arsenal,Premier League,16,2007,0.2,18,18,0,0,0,0,0,0,0,0,0,0,15,0,0
1926,Simeon Nwankwo,ng,FW,Salernitana,it Serie A,31,1992,7.6,133,125,7,1,1,0,0,1,0,0,0,0,83,1,7
1927,Gerzino Nyamsi,fr,DF,Strasbourg,Ligue 1,26,1997,12.1,632,595,37,29,0,6,1,0,0,0,0,0,555,0,6
1928,Ørjan Nyland,no,GK,Sevilla,La Liga,32,1990,24.0,787,497,287,86,0,2,0,0,0,0,0,0,486,3,0
1929,Rabby Nzingoula,cg,"MF,FW",Strasbourg,Ligue 1,17,2005,1.5,43,43,0,0,0,0,3,0,0,0,0,0,27,0,1
1930,M'Bala Nzola,ao,FW,Fiorentina,it Serie A,26,1996,17.2,345,333,12,0,0,0,6,3,0,0,0,0,283,0,9
1931,Christian Nørgaard,dk,MF,Brentford,Premier League,29,1994,27.8,1501,1422,73,23,8,8,22,32,1,0,0,0,1199,6,16
1932,Jake O'Brien,ie,DF,Lyon,Ligue 1,22,2001,26.3,1440,1375,63,37,0,9,1,9,0,0,0,0,1270,2,9
1933,Mark O'Mahony,ie,FW,Brighton,Premier League,18,2005,0.7,16,16,0,0,0,0,0,0,0,0,0,0,13,0,0
1934,Dara O'Shea,ie,DF,Burnley,Premier League,24,1999,32.1,1759,1705,47,34,3,10,11,9,0,0,0,0,1393,7,19
1935,Michael Obafemi,ie,"FW,MF",Burnley,Premier League,23,2000,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
1936,Adam Obert,sk,DF,Cagliari,it Serie A,20,2002,10.5,474,429,43,17,1,14,15,24,2,0,2,0,372,2,11
1937,Pedro Obiang,gq,MF,Sassuolo,it Serie A,31,1992,5.0,188,177,11,10,0,2,1,0,0,0,0,0,152,0,4
1938,Jan Oblak,si,GK,Atlético Madrid,La Liga,30,1993,38.0,1025,675,348,65,1,0,0,0,0,0,0,0,773,2,0
1939,Brian Ocampo,uy,"MF,FW",Cádiz,La Liga,24,1999,2.8,132,118,14,1,1,3,19,6,7,3,3,0,83,0,3
1940,Lucas Ocampos,ar,"FW,MF",Sevilla,La Liga,29,1994,31.9,1247,1112,131,5,2,19,120,124,1,0,1,0,837,4,51
1941,Guillermo Ochoa,mx,GK,Salernitana,it Serie A,38,1985,21.0,652,397,253,82,0,0,0,0,0,0,0,0,393,2,1
1942,Jens Odgaard,dk,"FW,MF",Bologna,it Serie A,24,1999,4.8,135,130,5,1,0,0,8,1,1,1,0,0,94,0,9
1943,Wilson Odobert,fr,"MF,FW",Burnley,Premier League,18,2004,23.3,584,567,15,0,3,2,35,2,1,0,1,0,446,2,33
1944,Álvaro Odriozola,es,DF,Real Sociedad,La Liga,27,1995,4.4,244,196,48,2,0,1,10,46,0,0,0,0,212,0,7
1945,Tim Oermann,de,DF,Bochum,Bundesliga,19,2003,7.9,262,196,63,1,0,1,8,62,0,0,0,0,181,3,7
1946,Odeluga Offiah,eng,DF,Brighton,Premier League,20,2002,1.4,80,70,9,0,0,0,3,9,0,0,0,0,63,1,5
1947,Chiedozie Ogbene,ie,"MF,DF",Luton Town,Premier League,26,1997,22.2,790,697,91,5,0,2,79,80,0,0,0,0,589,2,47
1948,Angelo Ogbonna,it,DF,West Ham,Premier League,35,1988,7.1,214,194,20,12,0,2,0,0,0,0,0,0,171,0,2
1949,Florent Ogier,fr,DF,Clermont Foot,Ligue 1,34,1989,10.5,512,488,24,15,0,1,0,0,0,0,0,0,425,0,0
1950,Noah Okafor,ch,"FW,MF",Milan,it Serie A,23,2000,9.9,193,184,6,0,1,1,22,2,0,0,0,0,120,3,6
1951,David Okereke,ng,"FW,MF",Torino,it Serie A,25,1997,2.8,92,91,1,0,0,0,4,1,0,0,0,0,72,0,4
1952,Caleb Okoli,it,DF,Frosinone,it Serie A,22,2001,32.4,1720,1588,129,66,0,6,2,27,0,0,0,0,1407,3,16
1953,Maduka Okoye,ng,GK,Udinese,it Serie A,23,1999,21.0,451,244,203,42,0,0,0,0,0,0,0,0,275,4,1
