Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
2102,Alassane Pléa,fr,FW,Gladbach,Bundesliga,27,1993,20.0,691,644,40,2,4,6,34,2,0,0,0,0,495,7,25
2103,Dani Plomer,es,FW,Granada,La Liga,21,1998,0.5,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2104,Tommaso Pobega,it,MF,Spezia,it Serie A,21,1999,13.7,449,448,1,1,0,4,9,0,0,0,0,0,342,0,13
2105,Daniel Podence,pt,"MF,FW",Wolves,Premier League,24,1995,18.5,643,617,25,1,4,8,32,9,6,2,1,1,483,1,17
2106,Paul Pogba,fr,"MF,FW",Manchester Utd,Premier League,27,1993,21.1,1367,1328,31,27,4,41,22,4,0,0,0,0,1112,8,23
2107,Joel Pohjanpalo,fi,FW,Union Berlin,Bundesliga,25,1994,9.5,188,183,5,0,2,2,3,0,0,0,0,0,128,0,6
2108,Joel Pohjanpalo,fi,MF,Leverkusen,Bundesliga,25,1994,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2109,Andrea Poli,it,MF,Bologna,it Serie A,30,1989,4.3,213,206,5,5,0,0,2,0,0,0,0,0,191,2,3
2110,Matteo Politano,it,"FW,MF",Napoli,it Serie A,26,1993,21.2,871,774,96,14,2,15,90,22,55,26,10,0,659,1,28
2111,Jorge Pombo,es,"FW,MF",Cádiz,La Liga,26,1994,5.8,182,167,15,6,0,3,17,0,7,4,3,0,135,0,1
2112,Marin Pongračić,hr,DF,Wolfsburg,Bundesliga,22,1997,6.4,321,308,13,12,0,1,0,1,0,0,0,0,273,0,3
2113,Pere Pons,es,MF,Alavés,La Liga,27,1993,13.2,349,340,7,5,1,2,7,1,0,0,0,0,270,2,5
2114,Nick Pope,eng,GK,Burnley,Premier League,28,1992,32.0,989,591,384,133,0,3,0,0,0,0,0,0,505,14,1
2115,Manolo Portanova,it,"MF,FW",Genoa,it Serie A,20,2000,0.7,24,24,0,0,0,0,0,0,0,0,0,0,18,0,2
2116,Manolo Portanova,it,MF,Juventus,it Serie A,20,2000,0.8,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0
2117,Francisco Portillo,es,"MF,FW",Getafe,La Liga,30,1990,4.6,272,255,13,6,0,1,19,6,0,0,0,0,196,4,14
2118,Portu,es,"FW,MF",Real Sociedad,La Liga,28,1992,24.3,580,557,21,7,1,1,68,5,8,5,1,0,384,2,27
2119,Stefan Posch,at,DF,Hoffenheim,Bundesliga,23,1997,23.5,1464,1321,138,49,0,24,28,89,0,0,0,0,1153,5,37
2120,Sergio Postigo,es,DF,Levante,La Liga,31,1988,18.0,874,813,61,59,2,8,2,2,0,0,0,0,720,0,6
2121,Yussuf Poulsen,dk,FW,RB Leipzig,Bundesliga,26,1994,15.0,446,417,26,0,1,0,7,4,0,0,0,0,316,3,14
2122,Maxime Poundjé,fr,DF,Bordeaux,Ligue 1,27,1992,5.5,261,216,45,3,0,1,25,42,0,0,0,0,189,0,10
2123,Darío Poveda,es,FW,Getafe,La Liga,23,1997,0.1,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
2124,Ian Poveda,eng,MF,Leeds United,Premier League,20,2000,3.9,120,120,0,0,0,0,9,0,0,0,0,0,86,0,3
2125,Alejandro Pozo Pozo,es,"DF,MF",Eibar,La Liga,21,1999,24.3,1161,959,200,14,0,7,89,186,0,0,0,0,829,2,23
2126,Dennis Praet,be,MF,Leicester City,Premier League,26,1994,8.0,315,308,6,0,1,3,19,1,0,0,0,0,248,1,4
2127,Sanjin Prcić,ba,MF,Strasbourg,Ligue 1,26,1993,3.9,244,224,20,13,0,9,12,1,6,2,3,0,200,0,4
2128,Nicolas de Préville,fr,"FW,MF",Bordeaux,Ligue 1,29,1991,17.9,654,568,82,25,0,8,64,7,36,18,11,0,451,4,28
2129,Manuel Prietl,at,MF,Arminia,Bundesliga,28,1991,28.0,978,965,13,12,2,10,6,1,0,0,0,0,777,0,17
2130,Grischa Prömel,de,MF,Union Berlin,Bundesliga,25,1995,20.2,718,669,47,12,0,2,10,3,0,0,0,0,557,2,18
2131,Davy Pröpper,nl,MF,Brighton,Premier League,28,1991,2.4,96,96,0,0,0,1,3,0,0,0,0,0,70,0,2
2132,Ivan Provedel,it,GK,Spezia,it Serie A,26,1994,29.0,1404,1146,255,98,0,8,0,0,0,0,0,0,1042,3,0
2133,Antonio Puertas,es,"FW,MF",Granada,La Liga,28,1992,24.1,652,597,49,3,2,2,53,42,1,1,0,0,418,6,35
2134,Riqui Puig,es,"MF,FW",Barcelona,La Liga,20,1999,3.2,349,340,7,4,2,2,1,1,2,1,0,0,318,2,1
2135,Erick Pulgar,cl,MF,Fiorentina,it Serie A,26,1994,22.2,1152,1021,130,71,1,17,80,3,43,11,27,0,933,1,21
2136,Jorge Pulido,es,DF,Huesca,La Liga,29,1991,32.1,1637,1559,75,53,0,10,13,21,0,0,0,0,1358,3,17
2137,Christian Pulisic,us,"FW,MF",Chelsea,Premier League,21,1998,19.3,705,693,11,2,1,1,35,7,1,0,1,0,561,1,16
2138,Ignacio Pussetto,ar,FW,Udinese,it Serie A,24,1995,8.4,185,175,10,0,0,0,14,4,0,0,0,0,118,0,4
2139,Fabio Quagliarella,it,FW,Sampdoria,it Serie A,37,1983,24.5,526,467,56,1,0,9,20,1,0,0,0,0,362,3,25
2140,Robin Quaison,se,"FW,MF",Mainz 05,Bundesliga,26,1993,16.4,324,316,5,1,2,4,8,2,0,0,0,0,211,3,11
2141,Domingos Quina,pt,MF,Granada,La Liga,20,1999,3.8,91,88,3,3,0,1,2,0,0,0,0,0,68,0,4
2142,Quini,es,DF,Granada,La Liga,30,1989,13.2,513,384,127,3,0,2,30,124,0,0,0,0,341,2,21
2143,Quique,es,"FW,MF",Eibar,La Liga,30,1990,1.9,49,46,3,0,0,1,0,0,0,0,0,0,35,0,1
2144,Dani Raba,es,"MF,FW",Villarreal,La Liga,24,1995,1.7,84,75,9,3,0,1,7,2,3,3,0,0,63,0,0
2145,Simone Rabbi,it,"FW,DF",Bologna,it Serie A,18,2001,0.4,9,7,2,0,0,0,1,1,0,0,0,0,5,0,2
2146,Adrien Rabiot,fr,MF,Juventus,it Serie A,25,1995,25.7,1450,1412,31,21,1,4,20,10,0,0,0,0,1297,7,26
2147,Uroš Račić,rs,MF,Valencia,La Liga,22,1998,24.3,1055,1040,13,11,4,23,4,2,0,0,0,0,835,2,16
2148,Anthony Racioppi,ch,GK,Dijon,Ligue 1,21,1998,21.0,650,409,240,63,0,2,0,0,0,0,0,0,431,1,0
2149,Nemanja Radoja,rs,MF,Levante,La Liga,27,1993,12.5,683,673,9,8,1,5,2,1,0,0,0,0,588,1,6
2150,Nemanja Radonjić,rs,FW,Marseille,Ligue 1,24,1996,4.4,135,131,4,0,0,4,7,0,2,1,1,0,81,0,8
2151,Nemanja Radonjić,rs,"FW,MF",Hertha BSC,Bundesliga,24,1996,6.8,252,240,11,0,0,2,28,5,5,1,2,0,157,1,17
2152,Aleksandar Radovanović,rs,DF,Lens,Ligue 1,26,1993,1.0,45,42,3,3,0,1,0,0,0,0,0,0,31,0,0
2153,Ivan Radovanović,rs,"DF,MF",Genoa,it Serie A,31,1988,24.8,1140,1103,36,33,0,8,4,0,2,2,0,0,968,1,7
2154,Ionuț Radu,ro,GK,Inter,it Serie A,23,1997,1.5,56,44,12,3,0,0,0,0,0,0,0,0,54,0,0
2155,Ștefan Radu,ro,DF,Lazio,it Serie A,33,1986,27.3,1635,1561,63,30,0,10,61,31,2,1,0,0,1355,11,21
2156,Rafael,br,GK,Spezia,it Serie A,38,1982,2.3,107,81,26,10,0,0,0,0,0,0,0,0,78,0,0
2157,Rafinha,br,"MF,FW",Paris S-G,Ligue 1,27,1993,15.1,1182,1139,40,15,4,6,23,4,21,11,3,2,1058,3,7
2158,Antonio Raimondo,it,FW,Bologna,it Serie A,16,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,Predrag Rajković,rs,GK,Reims,Ligue 1,24,1995,36.5,1451,990,456,116,0,2,0,0,0,0,0,0,966,5,0
2160,Ivan Rakitić,hr,MF,Sevilla,La Liga,32,1988,24.8,1717,1633,79,54,4,48,23,12,9,1,6,0,1480,5,22
2161,Jonás Ramalho,es,DF,Osasuna,La Liga,27,1993,3.4,132,96,35,3,0,1,4,32,0,0,0,0,99,1,1
2162,Benito Raman,be,"FW,MF",Schalke 04,Bundesliga,25,1994,13.8,328,286,39,1,1,2,16,18,1,0,0,0,220,3,18
2163,Gastón Ramírez,uy,"FW,MF",Sampdoria,it Serie A,29,1990,10.8,490,420,68,25,1,5,55,2,38,14,19,0,350,2,9
2164,Sandro Ramírez,es,FW,Huesca,La Liga,25,1995,14.3,326,294,28,7,0,4,20,2,0,0,0,0,246,4,12
2165,Sergio Ramos,es,DF,Real Madrid,La Liga,34,1986,14.2,1112,1084,25,21,0,37,2,4,0,0,0,0,1019,3,7
2166,Aaron Ramsdale,eng,GK,Sheffield Utd,Premier League,22,1998,38.0,1153,733,414,133,0,5,0,0,0,0,0,0,569,6,1
2167,Aaron Ramsey,wls,MF,Juventus,it Serie A,29,1990,12.1,728,704,19,7,1,2,22,1,9,3,3,0,622,5,14
2168,Jacob Ramsey,eng,MF,Aston Villa,Premier League,19,2001,7.0,229,227,2,1,0,0,8,0,0,0,0,0,192,0,4
2169,Kayne Ramsey,eng,DF,Southampton,Premier League,19,2000,1.0,23,19,3,0,0,0,0,3,0,0,0,0,17,1,0
2170,Darren Randolph,ie,GK,West Ham,Premier League,33,1987,3.0,66,33,33,10,0,0,0,0,0,0,0,0,36,0,0
2171,Andrea Ranocchia,it,DF,Inter,it Serie A,32,1988,7.8,496,481,15,11,0,1,0,2,0,0,0,0,468,0,1
2172,Raphinha,br,"MF,FW",Leeds United,Premier League,23,1996,26.2,1064,904,154,43,0,9,165,17,93,45,35,1,687,6,33
2173,Raphinha,br,"FW,MF",Rennes,Ligue 1,23,1996,4.5,139,120,18,5,2,2,16,3,10,10,0,0,89,1,4
2174,Marcus Rashford,eng,FW,Manchester Utd,Premier League,22,1997,32.4,1248,1216,28,3,1,13,36,19,1,0,1,0,1001,4,37
2175,Milot Rashica,xk,"FW,MF",Werder Bremen,Bundesliga,24,1996,16.2,423,393,26,1,2,5,47,3,1,0,0,0,285,4,12
2176,Giacomo Raspadori,it,"FW,MF",Sassuolo,it Serie A,20,2000,13.7,354,281,72,12,2,1,42,0,33,18,11,0,269,1,11
2177,Federico Ravaglia,it,GK,Bologna,it Serie A,20,1999,4.0,137,108,29,6,0,0,0,0,0,0,0,0,116,0,0
2178,Tim Ream,us,DF,Fulham,Premier League,32,1987,7.0,468,467,1,1,0,6,0,0,0,0,0,0,424,0,1
2179,Ante Rebić,hr,FW,Milan,it Serie A,26,1993,19.7,472,447,20,2,2,2,61,7,2,1,0,0,290,5,31
2180,Arkadiusz Reca,pl,DF,Crotone,it Serie A,25,1995,25.7,1029,847,177,8,0,12,81,168,0,0,0,0,718,5,41
2181,Recio,es,MF,Eibar,La Liga,29,1991,8.2,439,395,41,18,0,4,48,2,19,12,7,0,354,3,11
2182,Daishawn Redan,nl,"FW,MF",Hertha BSC,Bundesliga,19,2001,1.1,29,28,1,0,0,0,4,0,0,0,0,0,20,0,0
2183,Nathan Redmond,eng,"MF,FW",Southampton,Premier League,26,1994,19.3,765,710,51,0,1,4,29,35,1,0,0,0,570,4,22
2184,Harrison Reed,eng,MF,Fulham,Premier League,25,1995,25.0,1516,1418,96,71,0,2,27,10,12,2,4,3,1288,2,19
2185,Vasco Regini,it,DF,Sampdoria,it Serie A,29,1990,1.0,40,31,9,2,0,0,2,7,0,0,0,0,35,0,0
2186,Sergio Reguilón,es,DF,Tottenham,Premier League,23,1996,24.9,1445,1245,197,15,0,9,62,180,2,1,0,0,1092,3,37
2187,Bobby Reid,jm,"MF,FW",Fulham,Premier League,27,1993,26.4,830,771,56,6,2,5,41,26,1,1,0,0,615,3,22
2188,Pepe Reina,es,GK,Lazio,it Serie A,37,1982,29.0,1131,919,209,64,0,3,0,0,0,0,0,0,924,3,0
2189,Jeff Reine-Adélaïde,fr,"MF,FW",Nice,Ligue 1,22,1998,11.8,592,562,29,11,4,7,21,6,9,6,3,0,496,1,7
2190,Jeff Reine-Adélaïde,fr,FW,Lyon,Ligue 1,22,1998,0.3,20,16,4,2,0,0,2,0,2,1,0,0,16,0,1
2191,Reinier,br,"MF,FW",Dortmund,Bundesliga,18,2002,2.9,121,117,4,1,1,0,2,2,0,0,0,0,103,0,3
2192,Francisco Reis Ferreira,pt,DF,Valencia,La Liga,23,1997,2.0,79,76,3,3,0,1,0,0,0,0,0,0,67,0,3
2193,Rocco Reitz,de,MF,Gladbach,Bundesliga,18,2002,0.7,46,44,1,1,0,0,0,0,0,0,0,0,38,1,0
2194,Karim Rekik,nl,DF,Sevilla,La Liga,25,1994,7.3,494,433,60,3,0,0,6,57,0,0,0,0,433,1,1
2195,Álex Remiro,es,GK,Real Sociedad,La Liga,25,1995,38.0,1219,871,344,127,0,2,0,0,0,0,0,0,872,4,0
2196,Panagiotis Retsos,gr,DF,Saint-Étienne,Ligue 1,21,1998,3.0,185,181,4,2,0,2,0,2,0,0,0,0,156,0,0
2197,Marco Reus,de,"MF,FW",Dortmund,Bundesliga,31,1989,25.3,1131,1051,78,34,5,6,58,12,17,8,4,0,890,2,30
2198,Elvis Rexhbeçaj,xk,"MF,FW",Köln,Bundesliga,22,1997,20.4,650,573,70,24,1,3,60,7,32,19,9,0,403,7,30
2199,Oriol Rey,es,MF,Valladolid,La Liga,22,1998,0.2,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0
2200,Gio Reyna,us,"MF,FW",Dortmund,Bundesliga,17,2002,22.0,957,885,66,10,3,4,60,19,31,11,18,0,754,6,28
2201,Baptiste Reynet,fr,GK,Nîmes,Ligue 1,29,1990,38.0,1592,1129,462,156,0,4,0,2,0,0,0,0,1080,1,0
2202,Bryan Reynolds,us,DF,Roma,it Serie A,19,2001,3.1,148,118,30,3,0,1,7,27,0,0,0,0,122,0,2
2203,Franck Ribéry,fr,FW,Fiorentina,it Serie A,37,1983,23.9,882,847,29,9,6,11,18,9,0,0,0,0,768,6,21
2204,Federico Ricci,it,FW,Sassuolo,it Serie A,26,1994,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
2205,Giacomo Ricci,it,DF,Parma,it Serie A,23,1996,0.7,25,21,4,0,0,0,1,4,0,0,0,0,20,0,2
2206,Matteo Ricci,it,MF,Spezia,it Serie A,26,1994,24.8,1667,1541,121,107,4,24,32,1,13,1,9,0,1418,5,18
2207,Declan Rice,eng,MF,West Ham,Premier League,21,1999,32.0,1561,1539,18,16,1,24,30,1,0,0,0,0,1352,4,26
2208,Chris Richards,us,DF,Hoffenheim,Bundesliga,20,2000,10.5,692,679,13,10,0,4,0,3,0,0,0,0,592,0,9
2209,Chris Richards,us,DF,Bayern Munich,Bundesliga,20,2000,1.0,85,78,6,1,0,0,3,5,0,0,0,0,76,1,4
2210,Lewis Richardson,eng,"FW,MF",Burnley,Premier League,17,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2211,Richarlison,br,FW,Everton,Premier League,23,1997,31.8,791,775,13,2,6,1,37,2,0,0,0,0,526,3,53
2212,Marco Richter,de,"FW,MF",Augsburg,Bundesliga,22,1997,15.7,480,424,46,14,1,5,64,7,16,10,5,0,279,10,26
2213,Mikel Rico,es,MF,Huesca,La Liga,35,1984,24.3,898,863,30,8,0,12,32,7,3,0,0,0,698,5,29
2214,Sergio Rico,es,GK,Paris S-G,Ligue 1,26,1993,9.0,213,152,61,6,0,0,0,0,0,0,0,0,194,0,0
2215,Jaïro Riedewald,nl,MF,Crystal Palace,Premier League,23,1996,20.2,636,627,7,3,0,0,2,2,0,0,0,0,541,2,8
2216,Emiliano Rigoni,ar,MF,Elche,La Liga,27,1993,12.7,414,352,61,16,1,5,66,9,35,12,19,0,298,1,7
2217,Tomás Rincón,ve,MF,Torino,it Serie A,32,1988,31.6,1373,1307,60,46,2,25,21,10,2,1,0,0,1141,6,18
2218,Luis Rioja,es,"MF,FW",Alavés,La Liga,26,1993,23.2,660,578,79,9,0,0,90,55,15,5,8,0,435,3,28
2219,Renaud Ripart,fr,"MF,FW",Nîmes,Ligue 1,27,1993,33.9,1195,1081,111,24,2,11,62,76,1,0,1,0,805,3,63
2220,Andrea Rispoli,it,DF,Crotone,it Serie A,31,1988,7.2,324,266,57,5,0,2,30,50,2,0,0,0,224,1,21
2221,Mihailo Ristić,rs,DF,Montpellier,Ligue 1,24,1995,24.8,1265,1014,243,18,0,16,94,225,0,0,0,0,960,8,27
2222,Matt Ritchie,sct,"DF,MF",Newcastle Utd,Premier League,30,1989,15.0,611,471,136,33,0,3,105,65,38,26,10,2,411,4,15
2223,Maxence Rivera,fr,"MF,FW",Saint-Étienne,Ligue 1,18,2002,2.7,108,103,5,2,0,1,10,2,1,0,0,0,79,0,1
2224,Emmanuel Rivière,fr,FW,Crotone,it Serie A,30,1990,7.1,149,144,4,0,0,1,1,0,0,0,0,0,108,1,7
2225,Rober,es,"DF,MF",Levante,La Liga,25,1995,15.8,887,854,30,27,0,16,1,3,0,0,0,0,730,3,17
2226,Roberto,es,GK,Valladolid,La Liga,34,1986,13.0,415,225,188,74,0,0,0,0,0,0,0,0,203,2,0
2227,Sergi Roberto,es,"DF,FW",Barcelona,La Liga,28,1992,10.5,888,800,85,12,0,0,13,73,0,0,0,0,795,3,15
2228,Tyler Roberts,wls,"MF,FW",Leeds United,Premier League,21,1999,14.9,478,472,3,1,3,2,12,0,0,0,0,0,334,3,15
2229,Andrew Robertson,sct,DF,Liverpool,Premier League,26,1994,37.6,3303,2774,521,81,2,22,294,321,119,22,78,0,2624,8,51
2230,Antonee Robinson,us,DF,Fulham,Premier League,22,1997,24.0,1385,1139,243,9,0,2,101,234,0,0,0,0,974,3,36
2231,Callum Robinson,ie,"FW,MF",West Brom,Premier League,25,1995,17.3,433,415,17,2,0,2,40,2,0,0,0,0,299,1,23
2232,Jack Robinson,eng,DF,Sheffield Utd,Premier League,26,1993,9.7,470,422,47,7,0,0,6,40,0,0,0,0,364,1,4
2233,Joel Robles,es,GK,Betis,La Liga,30,1990,18.0,560,387,169,53,0,1,0,0,0,0,0,0,358,4,0
2234,Hal Robson-Kanu,wls,FW,West Brom,Premier League,31,1989,6.2,81,77,3,0,0,0,1,0,0,0,0,0,56,1,4
2235,Marc Roca,es,MF,Bayern Munich,Bundesliga,23,1996,2.0,125,123,2,1,0,0,1,0,1,0,0,0,110,0,3
2236,Christopher Rocchia,fr,"DF,FW",Marseille,Ligue 1,22,1998,0.2,14,9,5,1,0,0,0,4,0,0,0,0,13,0,1
2237,Rubén Rochina,es,MF,Levante,La Liga,29,1991,15.6,853,781,66,32,0,27,57,4,22,14,4,0,613,6,14
2238,Marek Rodák,sk,GK,Fulham,Premier League,23,1996,2.0,47,38,9,2,0,1,0,0,0,0,0,0,39,0,0
2239,Sebastian Rode,de,MF,Eint Frankfurt,Bundesliga,29,1990,18.1,1041,1009,27,22,0,2,14,3,2,0,0,0,877,5,11
2240,Joe Rodon,wls,DF,Tottenham,Premier League,22,1997,8.1,429,427,2,2,0,0,0,0,0,0,0,0,378,0,2
2241,Rodri,es,MF,Manchester City,Premier League,24,1996,30.5,2801,2760,40,38,2,19,14,1,1,0,0,0,2545,1,15
2242,Rodri,es,"FW,MF",Betis,La Liga,20,2000,6.0,252,245,7,3,0,1,12,3,1,1,0,0,210,0,3
2243,Rodrigo,es,"MF,FW",Leeds United,Premier League,29,1991,14.3,586,579,6,0,6,8,22,4,0,0,0,0,437,1,18
2244,Kévin Rodrigues,pt,"DF,MF",Eibar,La Liga,26,1994,12.2,554,458,94,11,0,5,65,65,18,12,5,0,358,2,15
2245,Ángel Rodríguez,es,"FW,MF",Getafe,La Liga,33,1987,15.3,301,288,10,0,2,2,17,3,0,0,0,0,198,3,11
2246,Óscar Rodríguez Arnaiz,es,"MF,FW",Sevilla,La Liga,22,1998,5.7,335,304,30,8,2,9,38,0,22,9,10,0,256,1,3
2247,Guido Rodríguez,ar,MF,Betis,La Liga,26,1994,31.8,1645,1584,58,49,1,21,2,9,0,0,0,0,1378,3,23
2248,James Rodríguez,co,"FW,MF",Everton,Premier League,29,1991,19.6,1149,993,153,45,8,25,88,27,58,28,20,0,901,3,15
2249,Jay Rodriguez,eng,FW,Burnley,Premier League,31,1989,14.1,280,278,1,0,1,0,4,1,0,0,0,0,202,1,6
2250,Miguel Rodríguez,es,"FW,DF",Celta Vigo,La Liga,17,2003,0.3,17,16,1,0,0,1,2,1,0,0,0,0,11,0,1
2251,Ricardo Rodríguez,ch,DF,Torino,it Serie A,27,1992,13.8,719,638,77,17,0,16,20,59,1,1,0,0,600,4,14
2252,Víctor Rodríguez,es,MF,Elche,La Liga,31,1989,4.7,328,316,12,11,1,0,4,0,1,0,1,0,297,0,4
2253,Rodrygo,br,FW,Real Madrid,La Liga,19,2001,10.9,420,410,8,0,1,1,24,6,2,2,0,0,333,2,16
2254,Marko Rog,hr,MF,Cagliari,it Serie A,25,1995,12.9,619,593,25,24,1,2,6,0,1,1,0,0,541,1,7
2255,Rogério,br,DF,Sassuolo,it Serie A,22,1998,20.9,1268,1116,152,24,0,5,75,126,2,0,2,0,1061,0,20
2256,Luis Rojas,cl,"MF,FW",Crotone,it Serie A,18,2002,1.2,46,45,1,0,0,0,0,1,0,0,0,0,36,0,1
2257,Alessio Romagnoli,it,DF,Milan,it Serie A,25,1995,21.2,1029,986,40,37,0,3,1,2,0,0,0,0,920,3,3
2258,Cristian Romero,ar,DF,Atalanta,it Serie A,22,1998,28.3,1315,1261,53,47,1,4,0,6,0,0,0,0,1134,1,17
2259,Oriol Romeu,es,MF,Southampton,Premier League,28,1991,19.6,1287,1272,13,11,1,5,9,1,0,0,0,0,1056,2,14
2260,Cristiano Ronaldo,pt,FW,Juventus,it Serie A,35,1985,31.1,1078,1017,52,15,3,2,64,18,5,0,0,0,838,9,34
2261,Facundo Roncaglia,ar,DF,Osasuna,La Liga,33,1987,13.7,561,435,122,18,0,5,21,104,0,0,0,0,385,4,16
2262,Valentin Rongier,fr,MF,Marseille,Ligue 1,25,1994,21.0,1376,1351,23,17,3,10,3,2,1,0,0,0,1186,2,17
2263,Marten de Roon,nl,MF,Atalanta,it Serie A,29,1991,33.6,2205,2114,80,65,0,20,16,15,0,0,0,0,1865,11,20
2264,Jérôme Roussillon,fr,DF,Wolfsburg,Bundesliga,27,1993,13.7,670,554,115,5,0,3,49,110,0,0,0,0,498,1,11
2265,Nolan Roux,fr,FW,Nîmes,Ligue 1,32,1988,7.2,148,130,18,0,0,0,8,0,0,0,0,0,105,0,4
2266,Nicolò Rovella,it,MF,Genoa,it Serie A,18,2001,13.2,844,795,45,27,3,9,29,1,16,3,11,0,710,4,7
2267,Amir Rrahmani,xk,DF,Napoli,it Serie A,26,1994,12.2,600,561,39,26,0,4,1,3,0,0,0,0,545,0,2
2268,Rubén,es,GK,Osasuna,La Liga,36,1984,2.1,59,35,24,10,0,0,0,0,0,0,0,0,40,0,0
2269,Waldo Rubio,es,"FW,MF",Valladolid,La Liga,24,1995,4.2,122,118,4,0,1,3,9,4,0,0,0,0,78,0,10
2270,John Ruddy,eng,GK,Wolves,Premier League,33,1986,1.0,24,16,8,3,0,0,0,0,0,0,0,0,19,0,0
2271,Antonio Rüdiger,de,DF,Chelsea,Premier League,27,1993,19.0,1534,1498,30,28,0,13,3,2,0,0,0,0,1365,6,11
2272,Sebastian Rudy,de,"MF,FW",Hoffenheim,Bundesliga,30,1990,18.6,961,823,135,43,0,4,93,26,66,18,29,1,689,3,35
2273,Sebastian Rudy,de,DF,Schalke 04,Bundesliga,30,1990,2.0,131,101,29,2,0,0,9,24,3,1,1,0,87,1,7
2274,Kevin Rüegg,ch,"DF,MF",Hellas Verona,it Serie A,21,1998,2.3,72,59,12,0,0,0,3,12,0,0,0,0,49,1,3
2275,Daniele Rugani,it,DF,Cagliari,it Serie A,26,1994,11.1,508,483,24,20,0,1,5,4,0,0,0,0,402,1,5
2276,Daniele Rugani,it,DF,Rennes,Ligue 1,26,1994,1.0,65,63,2,2,0,0,0,0,0,0,0,0,57,0,0
2277,Matteo Ruggeri,it,DF,Atalanta,it Serie A,18,2002,2.3,119,108,11,2,0,1,8,9,0,0,0,0,94,0,0
2278,Mário Rui,pt,DF,Napoli,it Serie A,29,1991,18.5,1386,1181,199,53,1,5,83,125,21,10,4,0,1133,6,28
2279,Aitor Ruibal,es,"FW,MF",Betis,La Liga,24,1996,17.7,556,543,10,1,0,2,18,9,0,0,0,0,411,3,33
2280,Isma Ruiz,es,MF,Granada,La Liga,19,2001,0.7,20,20,0,0,0,1,0,0,0,0,0,0,14,0,0
2281,Kays Ruiz,fr,"FW,MF",Paris S-G,Ligue 1,17,2002,2.1,183,180,2,1,0,1,1,1,0,0,0,0,162,1,1
2282,Fabián Ruiz Peña,es,MF,Napoli,it Serie A,24,1996,28.5,2110,2036,69,59,0,38,23,3,7,2,1,0,1884,5,31
2283,Víctor Ruiz,es,DF,Betis,La Liga,31,1989,24.0,1301,1240,59,52,1,6,0,5,0,0,0,0,1121,2,9
2284,Gerónimo Rulli,ar,GK,Villarreal,La Liga,28,1992,2.0,97,74,23,2,0,0,0,0,0,0,0,0,79,0,1
2285,Georginio Rutter,fr,"FW,MF",Rennes,Ligue 1,18,2002,0.5,14,12,2,0,0,0,0,0,0,0,0,0,9,0,0
2286,Georginio Rutter,fr,FW,Hoffenheim,Bundesliga,18,2002,2.7,61,60,1,0,0,1,3,0,0,0,0,0,45,0,4
2287,Mathew Ryan,au,GK,Arsenal,Premier League,28,1992,3.0,68,56,12,3,0,0,0,0,0,0,0,0,63,0,0
2288,Mathew Ryan,au,GK,Brighton,Premier League,28,1992,11.0,411,325,86,30,0,1,0,0,0,0,0,0,329,0,0
2289,Julian Ryerson,no,"DF,MF",Union Berlin,Bundesliga,22,1997,11.9,563,453,107,7,0,0,26,100,0,0,0,0,417,3,21
2290,Frederik Rønnow,dk,GK,Schalke 04,Bundesliga,27,1992,10.5,380,261,114,19,0,0,0,0,0,0,0,0,287,5,0
2291,Roli Pereira de Sa,fr,"FW,MF",Nantes,Ligue 1,23,1996,0.6,47,46,1,1,0,1,0,0,0,0,0,0,43,0,1
2292,Victor Sá,br,FW,Wolfsburg,Bundesliga,26,1994,5.2,186,180,4,0,0,0,6,4,0,0,0,0,143,2,8
2293,Idriss Saadi,dz,"MF,FW",Strasbourg,Ligue 1,28,1992,1.4,26,24,2,0,0,0,4,0,0,0,0,0,17,0,1
2294,Youssouf Sabaly,sn,DF,Bordeaux,Ligue 1,27,1993,32.3,1957,1599,356,19,1,1,50,337,0,0,0,0,1636,2,51
2295,Mathys Saban,fr,FW,Saint-Étienne,Ligue 1,18,2002,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
2296,Marcel Sabitzer,at,MF,RB Leipzig,Bundesliga,26,1994,22.5,1344,1257,74,50,1,15,27,23,0,0,0,0,1051,13,27
2297,Alexis Saelemaekers,be,FW,Milan,it Serie A,21,1999,22.4,860,844,15,2,1,2,47,9,4,2,2,0,679,1,19
2298,Modibo Sagnan,ml,DF,Real Sociedad,La Liga,21,1999,6.9,387,374,11,11,0,8,1,0,0,0,0,0,339,2,3
2299,Allan Saint-Maximin,fr,"FW,MF",Newcastle Utd,Premier League,23,1997,17.3,444,430,13,0,4,2,21,5,0,0,0,0,355,1,11
